"time","value_mem_bytes","pod"
"2021-08-01 22:18:03.82+00",941965312,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:18:17.2+00",942145536,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:18:30.354+00",942198784,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:18:42.256+00",948133888,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:18:55.993+00",948518912,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:19:11.803+00",948523008,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:19:30.3+00",948875264,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:19:41.095+00",949194752,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:19:53.054+00",949039104,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:20:03.411+00",949116928,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:20:17.506+00",949182464,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:20:30.255+00",949084160,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:20:50.02+00",950288384,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:21:07.361+00",950403072,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:21:24.379+00",956149760,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:21:41.162+00",961654784,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:21:56.734+00",962052096,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:22:08.265+00",962019328,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:22:22.762+00",961708032,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:22:32.778+00",961798144,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:22:52.05+00",967258112,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:23:11.879+00",967299072,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:23:24.471+00",967393280,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:23:43.396+00",967405568,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:23:53.659+00",967417856,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:24:12.817+00",967696384,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:24:28.435+00",967843840,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:24:44.513+00",967843840,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:25:03.34+00",968249344,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:25:15.739+00",968278016,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:25:28.179+00",968654848,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:25:45.116+00",968515584,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:01.645+00",968577024,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:12.581+00",968839168,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:28.465+00",968740864,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:39.685+00",968765440,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:52.691+00",968806400,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:27:11.834+00",968900608,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:27:31.476+00",974565376,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:27:46.433+00",974606336,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:27:56.629+00",974622720,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:28:13.073+00",974610432,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:28:28.404+00",974675968,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:28:47.105+00",974921728,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:29:05.72+00",974950400,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:29:23.461+00",975298560,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:29:39.414+00",975343616,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:29:54.597+00",975544320,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:30:11.301+00",975527936,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:30:22.904+00",975478784,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:30:38.116+00",975532032,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:30:52.807+00",975646720,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:31:06.908+00",975826944,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:31:24.689+00",1377476608,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:31:36.427+00",1377488896,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:31:47.308+00",1377472512,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:32:00.134+00",1377882112,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:32:20.12+00",1377865728,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:32:34.785+00",1377554432,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:32:49.117+00",1377714176,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:03.694+00",1377677312,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:16.508+00",1384644608,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:29.764+00",1384316928,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:43.847+00",1384448000,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:59.031+00",1384370176,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:34:17.947+00",1384390656,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:34:29.115+00",1384366080,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:34:47.186+00",1384501248,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:34:59.399+00",1384628224,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:35:14.175+00",1391517696,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:35:26.782+00",1391448064,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:35:45.165+00",1391681536,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:36:00.078+00",1391804416,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:36:20.035+00",1392357376,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:36:33.979+00",1393881088,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:36:53.473+00",1399386112,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:37:04.61+00",1399287808,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:37:21.334+00",1399668736,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:37:40.366+00",1399705600,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:37:55.62+00",1400741888,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:38:09.304+00",1400672256,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:38:23.444+00",1400668160,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:38:42.791+00",1400725504,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:39:00.301+00",1401401344,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:39:19.613+00",1401331712,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:39:31.255+00",1401311232,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:39:44.195+00",1401430016,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:00.706+00",1401733120,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:13.555+00",1401634816,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:26.503+00",1402015744,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:37.55+00",1401651200,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:49.392+00",1402273792,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:41:07.142+00",1401856000,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:41:21.519+00",1401782272,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:41:35.84+00",1401946112,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:41:54.851+00",1402068992,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:42:10.521+00",1407578112,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:42:25.851+00",1407393792,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:42:35.993+00",1407406080,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:42:51.03+00",1407627264,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:04.863+00",1407541248,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:15.386+00",1407438848,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:28.491+00",1407635456,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:39.657+00",1407541248,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:57.832+00",1407676416,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:44:12.743+00",1407713280,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:44:27.875+00",1407557632,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:44:43.313+00",1407647744,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:01.817+00",1407684608,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:21.416+00",1407741952,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:31.838+00",1407614976,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:46.887+00",1407840256,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:58.868+00",1407770624,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:46:10.694+00",1407774720,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:46:28.43+00",1407844352,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:46:40.213+00",1408360448,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:46:56.585+00",1407840256,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:47:13.001+00",1408188416,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:47:23.246+00",1407918080,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:47:35.835+00",1407926272,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:47:49.395+00",1408024576,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:48:06.265+00",1408294912,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:48:22.648+00",1408135168,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:48:42.593+00",1408110592,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:48:58.536+00",1408290816,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:49:17.236+00",1408307200,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:49:33.695+00",1408245760,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:49:50.687+00",1408385024,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:50:04.716+00",1408643072,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:50:23.267+00",1408323584,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:50:33.586+00",1408462848,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:50:47.615+00",1408462848,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:51:01.061+00",1408598016,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:51:20.501+00",1408557056,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:51:35.244+00",1408462848,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:51:49.112+00",1408565248,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:52:05.349+00",1408606208,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:52:17.184+00",1408720896,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:52:27.375+00",1408675840,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:52:45.982+00",1408843776,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:53:01.307+00",1409056768,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:53:12.885+00",1409191936,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:53:26.944+00",1408827392,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:53:41.209+00",1409200128,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:54:00.065+00",1413492736,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:54:12.77+00",1414500352,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:54:32.249+00",1419546624,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:54:49.909+00",1440919552,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:55:07.597+00",1440935936,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:55:18.492+00",1441189888,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:55:30.687+00",1440956416,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:55:49.589+00",1440927744,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:56:03.018+00",1440944128,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:56:22.602+00",1440882688,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:56:38.35+00",1442091008,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:56:52.336+00",1442091008,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:57:11.889+00",1442185216,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:57:22.255+00",1442201600,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:57:38.23+00",1442385920,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:57:51.757+00",1442250752,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:58:11.228+00",1442308096,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:58:27.488+00",1442127872,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:58:37.841+00",1442402304,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:58:57.248+00",1442533376,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:59:07.429+00",1442967552,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:59:26.374+00",1443364864,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:59:37.759+00",1443438592,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:59:55.743+00",1443680256,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:00:15.275+00",1444077568,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:00:29.104+00",1443856384,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:00:42.786+00",1444003840,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:02.723+00",1444196352,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:15.804+00",1039458304,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:27.431+00",1039286272,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:43.425+00",1039310848,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:59.043+00",1039470592,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:02:16.065+00",1044672512,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:02:31.769+00",1044500480,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:02:45.492+00",1044525056,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:03:01.991+00",1049939968,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:03:16.601+00",1049997312,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:03:35.363+00",1050189824,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:03:49.193+00",1050640384,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:04:06.938+00",1050546176,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:04:26.08+00",1050255360,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:04:41.456+00",1050288128,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:04:58.046+00",1050386432,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:05:10.399+00",1050411008,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:05:26.859+00",1050271744,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:05:38.679+00",1050652672,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:05:51.493+00",1050501120,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:06:06.17+00",1050910720,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:06:22.35+00",1050484736,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:06:33.705+00",1050382336,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:06:51.622+00",1050750976,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:07:05.865+00",1055899648,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:07:16.847+00",1056022528,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:07:34.117+00",1055952896,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:07:53.929+00",1056219136,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:08:10.625+00",1058185216,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:08:21.672+00",1058242560,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:08:36.9+00",1058136064,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:08:50.023+00",1058336768,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:09:00.741+00",1058471936,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:09:14.94+00",1058365440,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:09:30.979+00",1058459648,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:09:49.868+00",1058582528,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:10:04.502+00",1058664448,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:10:23.241+00",1064042496,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:10:37.941+00",1064144896,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:10:53.325+00",1064390656,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
