"time","cpu_usage_seconds_total","pod"
"2021-08-01 22:09:08.783+00",234.695081854,"sketchbench-spark-worker-0"
"2021-08-01 22:09:09.287+00",248.398201211,"sketchbench-spark-worker-5"
"2021-08-01 22:09:09.621+00",537.854191169,"sketchbench-spark-worker-1"
"2021-08-01 22:09:17.04+00",216.385250285,"sketchbench-spark-worker-3"
"2021-08-01 22:09:18.231+00",266.597199311,"sketchbench-spark-worker-4"
"2021-08-01 22:09:18.836+00",240.745613472,"sketchbench-spark-worker-0"
"2021-08-01 22:09:21.815+00",233.975311954,"sketchbench-spark-worker-2"
"2021-08-01 22:09:22.28+00",255.047281772,"sketchbench-spark-worker-5"
"2021-08-01 22:09:24.403+00",553.62389886,"sketchbench-spark-worker-1"
"2021-08-01 22:09:28.735+00",275.672556914,"sketchbench-spark-worker-4"
"2021-08-01 22:09:29.896+00",251.970931768,"sketchbench-spark-worker-0"
"2021-08-01 22:09:33.619+00",228.187488168,"sketchbench-spark-worker-3"
"2021-08-01 22:09:34.364+00",266.429514302,"sketchbench-spark-worker-5"
"2021-08-01 22:09:36.956+00",567.154305057,"sketchbench-spark-worker-1"
"2021-08-01 22:09:41.22+00",284.391494794,"sketchbench-spark-worker-4"
"2021-08-01 22:09:41.244+00",247.728487489,"sketchbench-spark-worker-2"
"2021-08-01 22:09:42.998+00",259.157461208,"sketchbench-spark-worker-0"
"2021-08-01 22:09:44.048+00",232.230638659,"sketchbench-spark-worker-3"
"2021-08-01 22:09:47.815+00",273.174321278,"sketchbench-spark-worker-5"
"2021-08-01 22:09:53.967+00",585.457301458,"sketchbench-spark-worker-1"
"2021-08-01 22:09:54.633+00",291.390089605,"sketchbench-spark-worker-4"
"2021-08-01 22:10:00.934+00",256.039160347,"sketchbench-spark-worker-2"
"2021-08-01 22:10:02.943+00",268.760740544,"sketchbench-spark-worker-0"
"2021-08-01 22:10:03.384+00",240.228341662,"sketchbench-spark-worker-3"
"2021-08-01 22:10:03.528+00",280.088396096,"sketchbench-spark-worker-5"
"2021-08-01 22:10:06.466+00",598.736915634,"sketchbench-spark-worker-1"
"2021-08-01 22:10:12.836+00",304.401147801,"sketchbench-spark-worker-4"
"2021-08-01 22:10:14.172+00",277.635712197,"sketchbench-spark-worker-0"
"2021-08-01 22:10:16.327+00",248.323870335,"sketchbench-spark-worker-3"
"2021-08-01 22:10:16.859+00",265.234623342,"sketchbench-spark-worker-2"
"2021-08-01 22:10:18.636+00",290.925934265,"sketchbench-spark-worker-5"
"2021-08-01 22:10:23.872+00",311.488326982,"sketchbench-spark-worker-4"
"2021-08-01 22:10:25.666+00",619.30120239,"sketchbench-spark-worker-1"
"2021-08-01 22:10:30.226+00",288.358906272,"sketchbench-spark-worker-0"
"2021-08-01 22:10:31.621+00",273.511027396,"sketchbench-spark-worker-2"
"2021-08-01 22:10:32.157+00",256.852270496,"sketchbench-spark-worker-3"
"2021-08-01 22:10:34.518+00",318.078144262,"sketchbench-spark-worker-4"
"2021-08-01 22:10:34.858+00",299.749921738,"sketchbench-spark-worker-5"
"2021-08-01 22:10:42.251+00",278.227878266,"sketchbench-spark-worker-2"
"2021-08-01 22:10:42.629+00",295.369552414,"sketchbench-spark-worker-0"
"2021-08-01 22:10:44.808+00",639.910717727,"sketchbench-spark-worker-1"
"2021-08-01 22:10:45.285+00",305.296868637,"sketchbench-spark-worker-5"
"2021-08-01 22:10:46.464+00",264.61135258,"sketchbench-spark-worker-3"
"2021-08-01 22:10:52.885+00",304.245110198,"sketchbench-spark-worker-0"
"2021-08-01 22:10:54.045+00",332.124760154,"sketchbench-spark-worker-4"
"2021-08-01 22:10:57.103+00",653.033650951,"sketchbench-spark-worker-1"
"2021-08-01 22:10:57.159+00",288.496784867,"sketchbench-spark-worker-2"
"2021-08-01 22:10:59.438+00",315.612580999,"sketchbench-spark-worker-5"
"2021-08-01 22:11:05.873+00",277.086211791,"sketchbench-spark-worker-3"
"2021-08-01 22:11:06.968+00",342.072007006,"sketchbench-spark-worker-4"
"2021-08-01 22:11:08.137+00",664.843945125,"sketchbench-spark-worker-1"
"2021-08-01 22:11:11.998+00",319.012501494,"sketchbench-spark-worker-0"
"2021-08-01 22:11:14.542+00",300.162362915,"sketchbench-spark-worker-2"
"2021-08-01 22:11:19.178+00",330.268463678,"sketchbench-spark-worker-5"
"2021-08-01 22:11:23.084+00",352.276421304,"sketchbench-spark-worker-4"
"2021-08-01 22:11:24.787+00",286.897863574,"sketchbench-spark-worker-3"
"2021-08-01 22:11:27.597+00",686.449023729,"sketchbench-spark-worker-1"
"2021-08-01 22:11:31.275+00",309.931976175,"sketchbench-spark-worker-2"
"2021-08-01 22:11:31.722+00",332.934729829,"sketchbench-spark-worker-0"
"2021-08-01 22:11:32.988+00",339.061062326,"sketchbench-spark-worker-5"
"2021-08-01 22:11:34.752+00",361.570793521,"sketchbench-spark-worker-4"
"2021-08-01 22:11:38.913+00",698.555966304,"sketchbench-spark-worker-1"
"2021-08-01 22:11:40.947+00",297.313796154,"sketchbench-spark-worker-3"
"2021-08-01 22:11:42.039+00",338.396825851,"sketchbench-spark-worker-0"
"2021-08-01 22:11:46.287+00",345.147904163,"sketchbench-spark-worker-5"
"2021-08-01 22:11:47.889+00",368.927806314,"sketchbench-spark-worker-4"
"2021-08-01 22:11:48.698+00",317.464057779,"sketchbench-spark-worker-2"
"2021-08-01 22:11:53.918+00",344.053580445,"sketchbench-spark-worker-0"
"2021-08-01 22:11:58.424+00",719.538993911,"sketchbench-spark-worker-1"
"2021-08-01 22:12:00.834+00",305.07553934,"sketchbench-spark-worker-3"
"2021-08-01 22:12:00.907+00",352.14142228,"sketchbench-spark-worker-5"
"2021-08-01 22:12:05.553+00",377.484272958,"sketchbench-spark-worker-4"
"2021-08-01 22:12:06.729+00",326.033259003,"sketchbench-spark-worker-2"
"2021-08-01 22:12:12.538+00",356.132541656,"sketchbench-spark-worker-0"
"2021-08-01 22:12:13.19+00",360.055898638,"sketchbench-spark-worker-5"
"2021-08-01 22:12:16.142+00",314.39803985,"sketchbench-spark-worker-3"
"2021-08-01 22:12:18.001+00",740.552027025,"sketchbench-spark-worker-1"
"2021-08-01 22:12:18.957+00",333.293507405,"sketchbench-spark-worker-2"
"2021-08-01 22:12:25.267+00",392.294564317,"sketchbench-spark-worker-4"
"2021-08-01 22:12:26.338+00",366.119535534,"sketchbench-spark-worker-5"
"2021-08-01 22:12:29.889+00",753.285322285,"sketchbench-spark-worker-1"
"2021-08-01 22:12:30.337+00",366.055656647,"sketchbench-spark-worker-0"
"2021-08-01 22:12:31.633+00",339.084498757,"sketchbench-spark-worker-2"
"2021-08-01 22:12:32.391+00",322.090386842,"sketchbench-spark-worker-3"
"2021-08-01 22:12:35.429+00",398.465326099,"sketchbench-spark-worker-4"
"2021-08-01 22:12:42.587+00",373.062762967,"sketchbench-spark-worker-0"
"2021-08-01 22:12:42.816+00",373.739686127,"sketchbench-spark-worker-5"
"2021-08-01 22:12:43.436+00",767.890548691,"sketchbench-spark-worker-1"
"2021-08-01 22:12:43.875+00",326.603470161,"sketchbench-spark-worker-3"
"2021-08-01 22:12:50.215+00",350.409916985,"sketchbench-spark-worker-2"
"2021-08-01 22:12:50.759+00",409.973519786,"sketchbench-spark-worker-4"
"2021-08-01 22:12:54.728+00",335.675114365,"sketchbench-spark-worker-3"
"2021-08-01 22:12:57.087+00",782.468441241,"sketchbench-spark-worker-1"
"2021-08-01 22:12:57.703+00",386.387976563,"sketchbench-spark-worker-0"
"2021-08-01 22:12:59.568+00",385.195162336,"sketchbench-spark-worker-5"
"2021-08-01 22:13:02.769+00",418.522053871,"sketchbench-spark-worker-4"
"2021-08-01 22:13:04.242+00",358.305769687,"sketchbench-spark-worker-2"
"2021-08-01 22:13:08.113+00",392.569990353,"sketchbench-spark-worker-0"
"2021-08-01 22:13:08.445+00",343.181372659,"sketchbench-spark-worker-3"
"2021-08-01 22:13:11.454+00",797.873363504,"sketchbench-spark-worker-1"
"2021-08-01 22:13:14.458+00",364.281818632,"sketchbench-spark-worker-2"
"2021-08-01 22:13:16.979+00",394.88595246,"sketchbench-spark-worker-5"
"2021-08-01 22:13:18.507+00",399.63233757,"sketchbench-spark-worker-0"
"2021-08-01 22:13:20.005+00",429.496863162,"sketchbench-spark-worker-4"
"2021-08-01 22:13:27.215+00",351.992543708,"sketchbench-spark-worker-3"
"2021-08-01 22:13:28.825+00",372.541288374,"sketchbench-spark-worker-2"
"2021-08-01 22:13:31.035+00",408.934937879,"sketchbench-spark-worker-0"
"2021-08-01 22:13:31.248+00",819.141907408,"sketchbench-spark-worker-1"
"2021-08-01 22:13:33.162+00",405.140793698,"sketchbench-spark-worker-5"
"2021-08-01 22:13:39.733+00",443.702701891,"sketchbench-spark-worker-4"
"2021-08-01 22:13:40.696+00",360.908016301,"sketchbench-spark-worker-3"
"2021-08-01 22:13:41.077+00",378.871804341,"sketchbench-spark-worker-2"
"2021-08-01 22:13:44.527+00",415.385891939,"sketchbench-spark-worker-0"
"2021-08-01 22:13:46.5+00",835.518927234,"sketchbench-spark-worker-1"
"2021-08-01 22:13:48.138+00",409.278535039,"sketchbench-spark-worker-5"
"2021-08-01 22:13:53.227+00",362.847290892,"sketchbench-spark-worker-3"
"2021-08-01 22:13:54.096+00",381.02798967,"sketchbench-spark-worker-2"
"2021-08-01 22:13:56.113+00",447.654600486,"sketchbench-spark-worker-4"
"2021-08-01 22:13:58.997+00",418.311304265,"sketchbench-spark-worker-0"
"2021-08-01 22:14:00.149+00",850.183337646,"sketchbench-spark-worker-1"
"2021-08-01 22:14:07.254+00",412.729896106,"sketchbench-spark-worker-5"
"2021-08-01 22:14:09.329+00",384.145414502,"sketchbench-spark-worker-2"
"2021-08-01 22:14:09.673+00",366.004968997,"sketchbench-spark-worker-3"
"2021-08-01 22:14:13.379+00",452.625908233,"sketchbench-spark-worker-4"
"2021-08-01 22:14:16.203+00",867.43875837,"sketchbench-spark-worker-1"
"2021-08-01 22:14:16.485+00",421.856756735,"sketchbench-spark-worker-0"
"2021-08-01 22:14:21.102+00",386.431675437,"sketchbench-spark-worker-2"
"2021-08-01 22:14:23.153+00",415.754390985,"sketchbench-spark-worker-5"
"2021-08-01 22:14:24.642+00",368.928295447,"sketchbench-spark-worker-3"
"2021-08-01 22:14:27.324+00",458.243963518,"sketchbench-spark-worker-4"
"2021-08-01 22:14:28.866+00",426.417746461,"sketchbench-spark-worker-0"
"2021-08-01 22:14:34.875+00",887.549900831,"sketchbench-spark-worker-1"
"2021-08-01 22:14:36.356+00",373.021855302,"sketchbench-spark-worker-3"
"2021-08-01 22:14:36.552+00",391.258455762,"sketchbench-spark-worker-2"
"2021-08-01 22:14:37.075+00",420.222920209,"sketchbench-spark-worker-5"
"2021-08-01 22:14:39.19+00",461.704673443,"sketchbench-spark-worker-4"
"2021-08-01 22:14:45.234+00",430.336269392,"sketchbench-spark-worker-0"
"2021-08-01 22:14:46.197+00",899.733706357,"sketchbench-spark-worker-1"
"2021-08-01 22:14:49.029+00",422.827195787,"sketchbench-spark-worker-5"
"2021-08-01 22:14:51.483+00",465.518171381,"sketchbench-spark-worker-4"
"2021-08-01 22:14:53.59+00",376.77842016,"sketchbench-spark-worker-3"
"2021-08-01 22:14:54.813+00",395.205581581,"sketchbench-spark-worker-2"
"2021-08-01 22:14:57.245+00",435.446631488,"sketchbench-spark-worker-0"
"2021-08-01 22:15:02.641+00",427.713990704,"sketchbench-spark-worker-5"
"2021-08-01 22:15:03.506+00",918.320437272,"sketchbench-spark-worker-1"
"2021-08-01 22:15:07.556+00",472.126964,"sketchbench-spark-worker-4"
"2021-08-01 22:15:10.898+00",438.654343914,"sketchbench-spark-worker-0"
"2021-08-01 22:15:11.764+00",400.687778274,"sketchbench-spark-worker-2"
"2021-08-01 22:15:12.632+00",382.406395694,"sketchbench-spark-worker-3"
"2021-08-01 22:15:15.393+00",430.350560828,"sketchbench-spark-worker-5"
"2021-08-01 22:15:22.123+00",441.321053682,"sketchbench-spark-worker-0"
"2021-08-01 22:15:22.859+00",939.122983214,"sketchbench-spark-worker-1"
"2021-08-01 22:15:22.956+00",402.996180727,"sketchbench-spark-worker-2"
"2021-08-01 22:15:27.06+00",479.494736158,"sketchbench-spark-worker-4"
"2021-08-01 22:15:31.559+00",387.543849733,"sketchbench-spark-worker-3"
"2021-08-01 22:15:33.011+00",445.199824137,"sketchbench-spark-worker-0"
"2021-08-01 22:15:34.222+00",406.631644144,"sketchbench-spark-worker-2"
"2021-08-01 22:15:34.523+00",435.630268624,"sketchbench-spark-worker-5"
"2021-08-01 22:15:39.592+00",957.030446286,"sketchbench-spark-worker-1"
"2021-08-01 22:15:42.624+00",389.71704089,"sketchbench-spark-worker-3"
"2021-08-01 22:15:44.142+00",484.465960371,"sketchbench-spark-worker-4"
"2021-08-01 22:15:46.817+00",448.429879656,"sketchbench-spark-worker-0"
"2021-08-01 22:15:51.216+00",439.266659091,"sketchbench-spark-worker-5"
"2021-08-01 22:15:51.315+00",410.511732417,"sketchbench-spark-worker-2"
"2021-08-01 22:15:51.729+00",970.030076281,"sketchbench-spark-worker-1"
"2021-08-01 22:15:53.93+00",392.088782364,"sketchbench-spark-worker-3"
"2021-08-01 22:15:57.503+00",489.547081994,"sketchbench-spark-worker-4"
"2021-08-01 22:15:58.408+00",452.429255369,"sketchbench-spark-worker-0"
"2021-08-01 22:16:08.752+00",415.103221517,"sketchbench-spark-worker-2"
"2021-08-01 22:16:08.894+00",443.606610941,"sketchbench-spark-worker-5"
"2021-08-01 22:16:09.043+00",988.580814976,"sketchbench-spark-worker-1"
"2021-08-01 22:16:10.286+00",396.552810783,"sketchbench-spark-worker-3"
"2021-08-01 22:16:13.058+00",460.127514861,"sketchbench-spark-worker-0"
"2021-08-01 22:16:14.534+00",497.93727511,"sketchbench-spark-worker-4"
"2021-08-01 22:16:21.946+00",425.344028354,"sketchbench-spark-worker-2"
"2021-08-01 22:16:23.019+00",455.317632739,"sketchbench-spark-worker-5"
"2021-08-01 22:16:24.962+00",408.846967933,"sketchbench-spark-worker-3"
"2021-08-01 22:16:26.212+00",1006.938355982,"sketchbench-spark-worker-1"
"2021-08-01 22:16:31.292+00",475.704117006,"sketchbench-spark-worker-0"
"2021-08-01 22:16:33.869+00",515.70794212,"sketchbench-spark-worker-4"
"2021-08-01 22:16:34.009+00",462.647401504,"sketchbench-spark-worker-5"
"2021-08-01 22:16:36.111+00",435.478065945,"sketchbench-spark-worker-2"
"2021-08-01 22:16:43.52+00",419.461199181,"sketchbench-spark-worker-3"
"2021-08-01 22:16:44.458+00",1026.470392209,"sketchbench-spark-worker-1"
"2021-08-01 22:16:47.227+00",524.484753108,"sketchbench-spark-worker-4"
"2021-08-01 22:16:48.728+00",487.249864182,"sketchbench-spark-worker-0"
"2021-08-01 22:16:51.689+00",445.127921714,"sketchbench-spark-worker-2"
"2021-08-01 22:16:52.582+00",474.258501196,"sketchbench-spark-worker-5"
"2021-08-01 22:16:59.163+00",533.815332032,"sketchbench-spark-worker-4"
"2021-08-01 22:17:00.556+00",495.826146254,"sketchbench-spark-worker-0"
"2021-08-01 22:17:01.861+00",1045.203113311,"sketchbench-spark-worker-1"
"2021-08-01 22:17:02.481+00",431.941314048,"sketchbench-spark-worker-3"
"2021-08-01 22:17:04.236+00",451.56540749,"sketchbench-spark-worker-2"
"2021-08-01 22:17:08.841+00",481.542649457,"sketchbench-spark-worker-5"
"2021-08-01 22:17:11.139+00",539.461480799,"sketchbench-spark-worker-4"
"2021-08-01 22:17:14.172+00",501.19881891,"sketchbench-spark-worker-0"
"2021-08-01 22:17:17.154+00",1061.603651089,"sketchbench-spark-worker-1"
"2021-08-01 22:17:17.384+00",455.998415546,"sketchbench-spark-worker-2"
"2021-08-01 22:17:19.6+00",484.732480518,"sketchbench-spark-worker-5"
"2021-08-01 22:17:21.496+00",437.999558783,"sketchbench-spark-worker-3"
"2021-08-01 22:17:25.571+00",504.777994887,"sketchbench-spark-worker-0"
"2021-08-01 22:17:28.035+00",1073.227029812,"sketchbench-spark-worker-1"
"2021-08-01 22:17:29.476+00",548.925481103,"sketchbench-spark-worker-4"
"2021-08-01 22:17:34.295+00",443.807523848,"sketchbench-spark-worker-3"
"2021-08-01 22:17:34.827+00",463.194791458,"sketchbench-spark-worker-2"
"2021-08-01 22:17:38.696+00",493.147126921,"sketchbench-spark-worker-5"
"2021-08-01 22:17:38.801+00",513.330984908,"sketchbench-spark-worker-0"
"2021-08-01 22:17:40.839+00",554.991094764,"sketchbench-spark-worker-4"
"2021-08-01 22:17:41.578+00",1088.007175811,"sketchbench-spark-worker-1"
"2021-08-01 22:17:48.39+00",449.441397187,"sketchbench-spark-worker-3"
"2021-08-01 22:17:49.41+00",469.262859278,"sketchbench-spark-worker-2"
"2021-08-01 22:17:56.772+00",500.157936558,"sketchbench-spark-worker-5"
"2021-08-01 22:17:57.983+00",564.181280956,"sketchbench-spark-worker-4"
"2021-08-01 22:17:58.038+00",522.625685484,"sketchbench-spark-worker-0"
"2021-08-01 22:17:59.313+00",454.323785022,"sketchbench-spark-worker-3"
"2021-08-01 22:18:01.21+00",1109.071793952,"sketchbench-spark-worker-1"
"2021-08-01 22:18:04.804+00",475.289641144,"sketchbench-spark-worker-2"
"2021-08-01 22:18:11.611+00",532.700090214,"sketchbench-spark-worker-0"
"2021-08-01 22:18:12.389+00",1121.081326747,"sketchbench-spark-worker-1"
"2021-08-01 22:18:14.504+00",511.067552494,"sketchbench-spark-worker-5"
"2021-08-01 22:18:16.003+00",465.531711309,"sketchbench-spark-worker-3"
"2021-08-01 22:18:17.05+00",578.735759475,"sketchbench-spark-worker-4"
"2021-08-01 22:18:20.559+00",487.18950752,"sketchbench-spark-worker-2"
"2021-08-01 22:18:26.013+00",542.604321908,"sketchbench-spark-worker-0"
"2021-08-01 22:18:27.561+00",586.274644493,"sketchbench-spark-worker-4"
"2021-08-01 22:18:30.743+00",475.45432605,"sketchbench-spark-worker-3"
"2021-08-01 22:18:32.059+00",1142.166687275,"sketchbench-spark-worker-1"
"2021-08-01 22:18:33.653+00",523.562171778,"sketchbench-spark-worker-5"
"2021-08-01 22:18:35.863+00",496.94416255,"sketchbench-spark-worker-2"
"2021-08-01 22:18:40.013+00",551.931588892,"sketchbench-spark-worker-0"
"2021-08-01 22:18:41.617+00",479.834254044,"sketchbench-spark-worker-3"
"2021-08-01 22:18:42.259+00",1153.080487488,"sketchbench-spark-worker-1"
"2021-08-01 22:18:43.922+00",526.825902556,"sketchbench-spark-worker-5"
"2021-08-01 22:18:44.499+00",596.12098041,"sketchbench-spark-worker-4"
"2021-08-01 22:18:50.918+00",559.346099545,"sketchbench-spark-worker-0"
"2021-08-01 22:18:53.855+00",506.469273103,"sketchbench-spark-worker-2"
"2021-08-01 22:18:54.371+00",487.456574506,"sketchbench-spark-worker-3"
"2021-08-01 22:18:55.85+00",1167.638018407,"sketchbench-spark-worker-1"
"2021-08-01 22:19:00.942+00",609.660233361,"sketchbench-spark-worker-4"
"2021-08-01 22:19:01.987+00",538.556546006,"sketchbench-spark-worker-5"
"2021-08-01 22:19:05.98+00",1178.554009946,"sketchbench-spark-worker-1"
"2021-08-01 22:19:06.159+00",567.895506612,"sketchbench-spark-worker-0"
"2021-08-01 22:19:12.07+00",540.975496093,"sketchbench-spark-worker-5"
"2021-08-01 22:19:12.283+00",613.71811687,"sketchbench-spark-worker-4"
"2021-08-01 22:19:13.203+00",513.819600395,"sketchbench-spark-worker-2"
"2021-08-01 22:19:13.238+00",494.553807233,"sketchbench-spark-worker-3"
"2021-08-01 22:19:18.052+00",1191.554744044,"sketchbench-spark-worker-1"
"2021-08-01 22:19:26.076+00",574.604258158,"sketchbench-spark-worker-0"
"2021-08-01 22:19:27.762+00",619.446129936,"sketchbench-spark-worker-4"
"2021-08-01 22:19:29.409+00",520.252448859,"sketchbench-spark-worker-2"
"2021-08-01 22:19:29.792+00",548.022119283,"sketchbench-spark-worker-5"
"2021-08-01 22:19:29.808+00",1204.1274058,"sketchbench-spark-worker-1"
"2021-08-01 22:19:32.364+00",502.65998201,"sketchbench-spark-worker-3"
