"time","requests_per_sec_out"
"2021-08-01 22:22:35.166+00",831.530112872066
"2021-08-01 22:22:45.166+00",836.6405432270226
"2021-08-01 22:22:55.166+00",857.4713305959593
"2021-08-01 22:23:05.166+00",865.1336478631796
"2021-08-01 22:23:15.166+00",875.2703133139074
"2021-08-01 22:23:25.166+00",866.7111259998671
"2021-08-01 22:23:35.166+00",877.0757905307868
"2021-08-01 22:23:45.166+00",886.9935202270382
"2021-08-01 22:23:55.166+00",907.7755975640274
"2021-08-01 22:24:05.166+00",898.1454370222671
"2021-08-01 22:24:15.166+00",899.8279351686418
"2021-08-01 22:24:25.166+00",915.2981822048326
"2021-08-01 22:24:35.166+00",926.4374152449726
"2021-08-01 22:24:45.166+00",921.920871167066
"2021-08-01 22:24:55.166+00",925.4685918773316
"2021-08-01 22:25:05.166+00",935.810378853469
"2021-08-01 22:25:15.166+00",954.8789606041828
"2021-08-01 22:25:25.166+00",955.3902481787951
"2021-08-01 22:25:35.166+00",956.4206728985469
"2021-08-01 22:25:45.166+00",965.3438366639404
"2021-08-01 22:25:55.166+00",973.719160365907
"2021-08-01 22:26:05.166+00",976.0517476458684
"2021-08-01 22:26:15.166+00",897.3213011713126
"2021-08-01 22:26:25.166+00",832.2869083784284
"2021-08-01 22:26:35.166+00",799.6050017027212
"2021-08-01 22:26:45.166+00",809.8348995518725
"2021-08-01 22:26:55.166+00",747.9641541461096
"2021-08-01 22:27:05.166+00",669.6403623458847
"2021-08-01 22:27:15.166+00",598.5655220254728
"2021-08-01 22:27:25.166+00",534.8218140928493
"2021-08-01 22:27:35.166+00",488.19691846088796
"2021-08-01 22:27:45.166+00",462.3219173367499
"2021-08-01 22:27:55.166+00",506.2780711678964
"2021-08-01 22:28:05.166+00",545.0234658480667
"2021-08-01 22:28:15.166+00",537.4345422621941
"2021-08-01 22:28:25.171+00",535.272622871171
"2021-08-01 22:28:35.166+00",558.1201852191674
"2021-08-01 22:28:45.166+00",588.6700379339502
"2021-08-01 22:28:55.166+00",557.7062190996718
"2021-08-01 22:29:05.166+00",519.7391826803664
"2021-08-01 22:29:15.166+00",475.8199795803366
"2021-08-01 22:29:25.166+00",438.6513721347989
"2021-08-01 22:29:35.166+00",406.98402170444547
"2021-08-01 22:29:45.166+00",383.6208866572391
"2021-08-01 22:29:55.166+00",435.9361844552873
"2021-08-01 22:30:05.166+00",488.7515354564908
"2021-08-01 22:30:15.166+00",491.08888403372424
"2021-08-01 22:30:25.166+00",483.04916302995076
"2021-08-01 22:30:35.166+00",515.8016696152631
"2021-08-01 22:30:45.166+00",558.8876802762877
"2021-08-01 22:30:55.166+00",539.9720623983109
"2021-08-01 22:31:05.166+00",493.7437944669059
"2021-08-01 22:31:15.169+00",437.5487432362888
"2021-08-01 22:31:25.166+00",427.4986434942803
"2021-08-01 22:31:35.166+00",502.91321717819386
"2021-08-01 22:31:45.166+00",577.51394883782
"2021-08-01 22:31:55.166+00",643.6358932393359
"2021-08-01 22:32:05.166+00",699.9987240457996
"2021-08-01 22:32:15.166+00",776.0604416434312
"2021-08-01 22:32:25.166+00",838.5904325089481
"2021-08-01 22:32:35.166+00",872.943528779089
"2021-08-01 22:32:45.166+00",895.8263856228382
"2021-08-01 22:32:55.166+00",909.4112860869485
"2021-08-01 22:33:05.166+00",914.5760871523386
"2021-08-01 22:33:15.166+00",920.0494394423299
"2021-08-01 22:33:25.166+00",834.4342346794255
"2021-08-01 22:33:35.166+00",810.7205011371482
"2021-08-01 22:33:45.166+00",851.62228492384
"2021-08-01 22:33:55.166+00",889.6122128820045
"2021-08-01 22:34:05.166+00",909.5418134553926
"2021-08-01 22:34:15.166+00",935.8056297908357
"2021-08-01 22:34:25.166+00",963.6594445394857
"2021-08-01 22:34:35.166+00",980.4291736282466
"2021-08-01 22:34:45.166+00",998.8942664079161
"2021-08-01 22:34:55.166+00",997.6671868560865
"2021-08-01 22:35:05.166+00",986.517137132998
"2021-08-01 22:35:15.166+00",875.9701517088021
"2021-08-01 22:35:25.166+00",889.5332567431763
"2021-08-01 22:35:35.166+00",912.2028182149728
"2021-08-01 22:35:45.166+00",923.2700320855639
"2021-08-01 22:35:55.166+00",904.6001333893689
"2021-08-01 22:36:05.166+00",917.8759985290117
"2021-08-01 22:36:15.166+00",842.6239858615344
"2021-08-01 22:36:25.166+00",759.290459572151
"2021-08-01 22:36:35.166+00",667.6621754217641
"2021-08-01 22:36:45.171+00",663.1293641687123
"2021-08-01 22:36:55.166+00",619.5925162134514
"2021-08-01 22:37:05.166+00",568.2445634394837
"2021-08-01 22:37:15.166+00",526.0752464084288
"2021-08-01 22:37:25.166+00",587.1629825238373
"2021-08-01 22:37:35.166+00",563.660267144937
"2021-08-01 22:37:45.166+00",571.3396258035916
"2021-08-01 22:37:55.166+00",508.70848358884626
"2021-08-01 22:38:05.166+00",537.8005724989943
"2021-08-01 22:38:15.166+00",527.9587733022606
"2021-08-01 22:38:25.166+00",493.4008045896648
"2021-08-01 22:38:35.166+00",509.4832342341286
"2021-08-01 22:38:45.166+00",565.9884888224337
"2021-08-01 22:38:55.166+00",536.623976838941
"2021-08-01 22:39:05.166+00",472.18230963092554
"2021-08-01 22:39:15.166+00",428.5889518406744
"2021-08-01 22:39:25.166+00",465.406408052833
"2021-08-01 22:39:35.166+00",465.5861833681244
"2021-08-01 22:39:45.166+00",474.7905131462353
"2021-08-01 22:39:55.166+00",495.2893318509421
"2021-08-01 22:40:05.166+00",557.8967786777034
"2021-08-01 22:40:15.166+00",527.0635671145396
"2021-08-01 22:40:25.166+00",464.978076765704
"2021-08-01 22:40:35.166+00",417.1130768446428
"2021-08-01 22:40:45.166+00",473.5957789151338
"2021-08-01 22:40:55.166+00",475.0002890535932
"2021-08-01 22:41:05.166+00",535.1887936710443
"2021-08-01 22:41:15.166+00",604.5935246760654
"2021-08-01 22:41:25.166+00",679.6973903709493
"2021-08-01 22:41:35.166+00",751.5500618419843
"2021-08-01 22:41:45.166+00",814.7881321880014
"2021-08-01 22:41:55.166+00",858.2524250585124
"2021-08-01 22:42:05.166+00",785.4936822965053
"2021-08-01 22:42:15.166+00",843.3034458838783
"2021-08-01 22:42:25.166+00",885.0977300836297
"2021-08-01 22:42:35.166+00",905.6010524147174
"2021-08-01 22:42:45.166+00",925.5832432969812
"2021-08-01 22:42:55.166+00",936.5137420306722
"2021-08-01 22:43:05.166+00",950.0679264815548
"2021-08-01 22:43:15.166+00",967.3885131079435
"2021-08-01 22:43:25.166+00",982.8554447573014
"2021-08-01 22:43:35.166+00",970.5020658843645
"2021-08-01 22:43:45.166+00",854.0331958919322
"2021-08-01 22:43:55.166+00",872.2702528519903
"2021-08-01 22:44:05.166+00",885.8377550180807
"2021-08-01 22:44:15.166+00",903.2441544120312
"2021-08-01 22:44:25.166+00",925.6453703647072
"2021-08-01 22:44:35.166+00",941.813486653031
"2021-08-01 22:44:45.166+00",955.0037237197398
"2021-08-01 22:44:55.166+00",969.1709887406034
"2021-08-01 22:45:05.166+00",965.1756654599334
"2021-08-01 22:45:15.166+00",958.2423552362549
"2021-08-01 22:45:25.166+00",865.5963818369265
"2021-08-01 22:45:35.166+00",884.1885331604598
"2021-08-01 22:45:45.166+00",900.8086601274692
"2021-08-01 22:45:55.166+00",918.6730221249912
"2021-08-01 22:46:05.166+00",924.8552485907311
"2021-08-01 22:46:15.166+00",933.9542452517397
"2021-08-01 22:46:25.166+00",953.3244167159951
"2021-08-01 22:46:35.166+00",963.5660287137769
"2021-08-01 22:46:45.166+00",974.8643732230636
"2021-08-01 22:46:55.166+00",980.9684248675823
"2021-08-01 22:47:05.166+00",887.4725094074145
"2021-08-01 22:47:15.166+00",881.4804427146797
"2021-08-01 22:47:25.166+00",906.4211792548015
"2021-08-01 22:47:35.166+00",920.3938356151649
"2021-08-01 22:47:45.166+00",929.1977631422975
"2021-08-01 22:47:55.166+00",936.407161355285
"2021-08-01 22:48:05.166+00",929.9327936952466
"2021-08-01 22:48:15.166+00",940.4028465766661
"2021-08-01 22:48:25.166+00",961.5866529610952
"2021-08-01 22:48:35.166+00",965.802179288649
"2021-08-01 22:48:45.166+00",970.4329290518473
"2021-08-01 22:48:55.171+00",865.1268476150317
"2021-08-01 22:49:05.166+00",881.3730217025377
"2021-08-01 22:49:15.166+00",910.1484148664123
"2021-08-01 22:49:25.166+00",943.7351671405648
"2021-08-01 22:49:35.166+00",966.768377530787
"2021-08-01 22:49:45.166+00",990.5896879892382
"2021-08-01 22:49:55.166+00",1010.0120076742205
"2021-08-01 22:50:05.166+00",1008.6339868451051
"2021-08-01 22:50:15.166+00",1010.9295633552599
"2021-08-01 22:50:25.166+00",1007.4845284366638
"2021-08-01 22:50:35.166+00",997.6743511067535
"2021-08-01 22:50:45.166+00",892.1567608236905
"2021-08-01 22:50:55.166+00",897.5634330818882
"2021-08-01 22:51:05.166+00",920.0588347860446
"2021-08-01 22:51:15.166+00",942.5811355287501
"2021-08-01 22:51:25.166+00",965.8458771082942
"2021-08-01 22:51:35.166+00",978.8603359208829
"2021-08-01 22:51:45.166+00",990.4743067928633
"2021-08-01 22:51:55.166+00",1002.3325523363155
"2021-08-01 22:52:05.166+00",998.0960530230029
"2021-08-01 22:52:15.166+00",987.5492875325427
"2021-08-01 22:52:25.166+00",984.7027871932462
"2021-08-01 22:52:35.166+00",891.0671947539408
"2021-08-01 22:52:45.166+00",887.0645161789538
"2021-08-01 22:52:55.166+00",923.437830311788
"2021-08-01 22:53:05.166+00",784.8415218948619
"2021-08-01 22:53:15.166+00",665.8891879704313
"2021-08-01 22:53:25.166+00",565.198211170315
"2021-08-01 22:53:35.166+00",479.96513944763166
"2021-08-01 22:53:45.166+00",407.81690187808925
"2021-08-01 22:53:55.166+00",346.7447372924052
"2021-08-01 22:54:05.166+00",295.0322749540378
"2021-08-01 22:54:15.166+00",251.27461175258972
"2021-08-01 22:54:25.166+00",214.23454952864537
"2021-08-01 22:54:35.166+00",182.82196361547435
"2021-08-01 22:54:45.166+00",156.29063386020968
"2021-08-01 22:54:55.166+00",269.9048295384595
"2021-08-01 22:55:05.166+00",377.7360526223836
"2021-08-01 22:55:15.166+00",466.0976436875764
"2021-08-01 22:55:25.166+00",534.6600484259177
"2021-08-01 22:55:35.166+00",585.1386398436014
"2021-08-01 22:55:45.166+00",622.9495332013043
"2021-08-01 22:55:55.166+00",648.7587039204974
"2021-08-01 22:56:05.166+00",659.0393939395163
"2021-08-01 22:56:15.166+00",665.391666533584
"2021-08-01 22:56:25.166+00",674.3584308953505
"2021-08-01 22:56:35.166+00",680.1179919937649
"2021-08-01 22:56:45.166+00",627.5189365040887
"2021-08-01 22:56:55.166+00",611.7910611306252
"2021-08-01 22:57:05.166+00",639.1322623866325
"2021-08-01 22:57:15.166+00",663.0724756262725
"2021-08-01 22:57:25.166+00",685.3625024959873
"2021-08-01 22:57:35.166+00",701.0240598313788
"2021-08-01 22:57:45.166+00",712.8081546256216
"2021-08-01 22:57:55.166+00",726.0831081146616
"2021-08-01 22:58:05.166+00",727.8448661798449
"2021-08-01 22:58:15.166+00",728.8986662485987
"2021-08-01 22:58:25.166+00",733.3228166311759
"2021-08-01 22:58:35.166+00",734.1215955551637
"2021-08-01 22:58:45.166+00",736.3379911161811
"2021-08-01 22:58:55.166+00",729.0439474791925
"2021-08-01 22:59:05.166+00",712.1675844640787
"2021-08-01 22:59:15.166+00",688.7445177723404
"2021-08-01 22:59:25.173+00",622.8064411019315
"2021-08-01 22:59:35.166+00",555.3251936766306
"2021-08-01 22:59:45.166+00",507.76832551920444
"2021-08-01 22:59:55.166+00",513.314647352689
"2021-08-01 23:00:05.166+00",532.9352395271794
"2021-08-01 23:00:15.168+00",496.2518630697967
"2021-08-01 23:00:25.166+00",495.58933084800526
"2021-08-01 23:00:35.166+00",502.3554421080253
"2021-08-01 23:00:45.166+00",528.240899861322
"2021-08-01 23:00:55.166+00",494.89355042128057
"2021-08-01 23:01:05.166+00",488.38800274504354
"2021-08-01 23:01:15.171+00",478.44827096746263
"2021-08-01 23:01:25.166+00",428.6932323696237
"2021-08-01 23:01:35.166+00",396.1394203135084
"2021-08-01 23:01:45.166+00",414.937377261225
"2021-08-01 23:01:55.171+00",433.3801140777245
"2021-08-01 23:02:05.166+00",417.5440942361861
"2021-08-01 23:02:15.166+00",420.43137091374854
"2021-08-01 23:02:25.166+00",443.49144599020826
"2021-08-01 23:02:35.166+00",450.48965872042857
"2021-08-01 23:02:45.166+00",465.0965079628542
"2021-08-01 23:02:55.166+00",439.67843987151684
"2021-08-01 23:03:05.172+00",432.15189593597523
"2021-08-01 23:03:15.166+00",442.75976651418136
"2021-08-01 23:03:25.166+00",452.3095767048819
"2021-08-01 23:03:35.166+00",430.0833661246201
"2021-08-01 23:03:45.166+00",424.1354040401249
"2021-08-01 23:03:55.166+00",448.3486621316457
"2021-08-01 23:04:05.166+00",464.23177146197605
"2021-08-01 23:04:15.166+00",482.36985955783217
"2021-08-01 23:04:25.172+00",516.1485427025665
"2021-08-01 23:04:35.166+00",538.9044500676383
"2021-08-01 23:04:45.166+00",563.6014034563823
"2021-08-01 23:04:55.166+00",601.5682640833622
"2021-08-01 23:05:05.166+00",629.7924765418203
"2021-08-01 23:05:15.166+00",652.7082451778475
"2021-08-01 23:05:25.166+00",659.6450820419325
"2021-08-01 23:05:35.166+00",676.1824589128103
"2021-08-01 23:05:45.166+00",689.0859077518837
"2021-08-01 23:05:55.166+00",699.9291694763841
"2021-08-01 23:06:05.166+00",693.3711480483734
"2021-08-01 23:06:15.166+00",704.3592372296906
"2021-08-01 23:06:25.166+00",705.1594304774284
"2021-08-01 23:06:35.166+00",674.2164543544309
"2021-08-01 23:06:45.169+00",673.9069183201049
"2021-08-01 23:06:55.166+00",608.1110134315384
"2021-08-01 23:07:05.166+00",594.1902584086561
"2021-08-01 23:07:15.166+00",576.4296806128059
"2021-08-01 23:07:25.166+00",581.468727674323
"2021-08-01 23:07:35.172+00",518.5530823279177
"2021-08-01 23:07:45.166+00",473.079852318292
"2021-08-01 23:07:55.166+00",473.2830607449043
"2021-08-01 23:08:05.166+00",484.78675495006235
"2021-08-01 23:08:15.166+00",462.31131547691155
"2021-08-01 23:08:25.166+00",459.23814740894073
"2021-08-01 23:08:35.166+00",471.82276965813895
"2021-08-01 23:08:45.166+00",480.6190144431152
"2021-08-01 23:08:55.166+00",464.63227690347185
"2021-08-01 23:09:05.166+00",456.4565891275268
"2021-08-01 23:09:15.166+00",459.90527705604455
"2021-08-01 23:09:25.166+00",463.9105392083699
"2021-08-01 23:09:35.166+00",434.5569906278476
"2021-08-01 23:09:45.166+00",434.266483583463
"2021-08-01 23:09:55.166+00",445.65181705645966
"2021-08-01 23:10:05.166+00",454.61439050625916
"2021-08-01 23:10:15.166+00",429.5262473964099
"2021-08-01 23:10:25.168+00",432.72720720158264
"2021-08-01 23:10:35.166+00",444.2133360982329
"2021-08-01 23:10:45.166+00",446.19823608986866
"2021-08-01 23:10:55.166+00",440.74752492665226
"2021-08-01 23:11:05.166+00",434.606805454508
"2021-08-01 23:11:15.166+00",447.3157775368129
"2021-08-01 23:11:25.166+00",442.3159138370401
"2021-08-01 23:11:35.166+00",458.8164012506714
"2021-08-01 23:11:45.166+00",485.2055394509864
"2021-08-01 23:11:55.166+00",512.7924735908035
"2021-08-01 23:12:05.166+00",530.6333848632441
"2021-08-01 23:12:15.182+00",545.9816055465126
"2021-08-01 23:12:25.166+00",582.0983916565967
"2021-08-01 23:12:35.171+00",615.7448100561215
"2021-08-01 23:12:45.166+00",632.8409943940086
"2021-08-01 23:12:55.166+00",658.4026502881782
"2021-08-01 23:13:05.166+00",674.8007299203281
"2021-08-01 23:13:15.166+00",688.5803258773051
"2021-08-01 23:13:25.166+00",691.8409436569419
"2021-08-01 23:13:35.166+00",700.405586005311
"2021-08-01 23:13:45.166+00",706.7732063441802
"2021-08-01 23:13:55.166+00",714.6311157179395
"2021-08-01 23:14:05.166+00",705.5996951380102
"2021-08-01 23:14:15.171+00",715.2714820517306
"2021-08-01 23:14:25.166+00",726.9938949096719
"2021-08-01 23:14:35.166+00",734.6600289114051
"2021-08-01 23:14:45.166+00",717.4511195680598
"2021-08-01 23:14:55.166+00",729.5796239360462
