"time","cpu_usage_seconds_total","pod"
"2021-08-01 22:16:42.65+00",1681.26713318,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:17:00.845+00",1732.843986127,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:17:19.983+00",1777.177996767,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:17:32.401+00",1805.742043287,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:17:48.194+00",1844.035042159,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:18:03.82+00",1878.483524477,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:18:17.2+00",1919.575384067,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:18:30.354+00",1953.347785297,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:18:42.256+00",1979.298281806,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:18:55.993+00",2019.524214234,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:19:11.803+00",2055.88267722,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:19:30.3+00",2097.779157198,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:19:41.095+00",2125.593810977,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:19:53.054+00",2155.43058899,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:20:03.411+00",2177.06526239,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:20:17.506+00",2218.584733974,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:20:30.255+00",2250.507703302,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:20:50.02+00",2300.062419975,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:21:07.361+00",2341.961034323,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:21:24.379+00",2374.332087386,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:21:41.162+00",2399.073827371,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:21:56.734+00",2424.165415562,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:22:08.265+00",2443.129287574,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:22:22.762+00",2462.491552722,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:22:32.778+00",2479.685637747,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:22:52.05+00",2508.321135356,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:23:11.879+00",2543.248264762,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:23:24.471+00",2563.740493489,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:23:43.396+00",2594.562922364,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:23:53.659+00",2609.982970094,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:24:12.817+00",2641.872201137,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:24:28.435+00",2667.679972772,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:24:44.513+00",2691.474968051,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:25:03.34+00",2721.620597646,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:25:15.739+00",2740.804208588,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:25:28.179+00",2760.290568187,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:25:45.116+00",2785.652542875,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:01.645+00",2814.699856444,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:12.581+00",2845.346766906,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:28.465+00",2888.064937172,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:39.685+00",2916.028764522,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:26:52.691+00",2950.440401818,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:27:11.834+00",2996.795206422,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:27:31.476+00",3039.242190231,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:27:46.433+00",3069.980994238,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:27:56.629+00",3093.4284111,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:28:13.073+00",3130.285692453,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:28:28.404+00",3165.204831918,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:28:47.105+00",3206.436994978,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:29:05.72+00",3255.546122199,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:29:23.461+00",3294.63887419,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:29:39.414+00",3328.664173325,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:29:54.597+00",3362.465452278,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:30:11.301+00",3399.774873196,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:30:22.904+00",3427.517083815,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:30:38.116+00",3464.340812426,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:30:52.807+00",3497.0761422,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:31:06.908+00",3528.484617788,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:31:24.689+00",3556.718217122,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:31:36.427+00",3574.581731182,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:31:47.308+00",3588.775002556,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:32:00.134+00",3607.748364561,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:32:20.12+00",3634.690714785,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:32:34.785+00",3655.617990251,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:32:49.117+00",3674.652775613,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:03.694+00",3697.056294418,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:16.508+00",3716.657162172,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:29.764+00",3736.433074508,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:43.847+00",3755.791877007,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:33:59.031+00",3778.984580397,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:34:17.947+00",3806.419816283,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:34:29.115+00",3824.875624457,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:34:47.186+00",3849.269576042,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:34:59.399+00",3868.287892305,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:35:14.175+00",3890.071388854,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:35:26.782+00",3910.589747748,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:35:45.165+00",3943.23849981,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:36:00.078+00",3974.678895669,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:36:20.035+00",4020.770576321,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:36:33.979+00",4043.893029308,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:36:53.473+00",4081.094548309,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:37:04.61+00",4102.061636093,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:37:21.334+00",4131.967062539,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:37:40.366+00",4177.829151578,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:37:55.62+00",4204.547911735,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:38:09.304+00",4232.65645079,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:38:23.444+00",4258.281632402,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:38:42.791+00",4296.001860291,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:39:00.301+00",4332.874965656,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:39:19.613+00",4362.52437918,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:39:31.255+00",4388.847506019,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:39:44.195+00",4414.594303486,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:00.706+00",4445.981106845,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:13.555+00",4478.463505643,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:26.503+00",4498.226952027,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:37.55+00",4514.939094698,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:40:49.392+00",4534.17914748,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:41:07.142+00",4559.522429996,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:41:21.519+00",4579.095474076,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:41:35.84+00",4601.791374289,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:41:54.851+00",4626.255489344,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:42:10.521+00",4648.506804296,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:42:25.851+00",4669.972216995,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:42:35.993+00",4686.875712641,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:42:51.03+00",4707.92958074,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:04.863+00",4730.340679368,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:15.386+00",4745.867576273,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:28.491+00",4765.055893177,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:39.657+00",4781.914965807,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:43:57.832+00",4809.105147029,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:44:12.743+00",4829.74836606,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:44:27.875+00",4853.526831576,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:44:43.313+00",4875.038097213,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:01.817+00",4901.770823956,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:21.416+00",4929.87210325,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:31.838+00",4946.2147299,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:46.887+00",4967.386078501,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:45:58.868+00",4984.792068775,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:46:10.694+00",5002.217711533,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:46:28.43+00",5029.203773625,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:46:40.213+00",5045.337226272,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:46:56.585+00",5069.49447105,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:47:13.001+00",5093.588165794,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:47:23.246+00",5107.516811304,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:47:35.835+00",5127.588944237,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:47:49.395+00",5145.95354314,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:48:06.265+00",5171.408471389,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:48:22.648+00",5192.845346519,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:48:42.593+00",5222.795647511,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:48:58.536+00",5247.1300356,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:49:17.236+00",5272.714695934,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:49:33.695+00",5297.965098172,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:49:50.687+00",5322.941920397,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:50:04.716+00",5345.51148014,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:50:23.267+00",5370.256454133,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:50:33.586+00",5387.045647804,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:50:47.615+00",5408.869726426,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:51:01.061+00",5429.98593741,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:51:20.501+00",5457.902321462,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:51:35.244+00",5481.441636578,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:51:49.112+00",5501.073203012,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:52:05.349+00",5525.763816191,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:52:17.184+00",5542.34427188,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:52:27.375+00",5558.22190084,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:52:45.982+00",5585.998036055,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:53:01.307+00",5602.29096319,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:53:12.885+00",5610.012272954,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:53:26.944+00",5618.486138214,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:53:41.209+00",5624.86007428,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:54:00.065+00",5630.943873018,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:54:12.77+00",5636.026719177,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:54:32.249+00",5639.44790379,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:54:49.909+00",5645.341224229,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:55:07.597+00",5662.570163,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:55:18.492+00",5672.085041157,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:55:30.687+00",5684.749107273,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:55:49.589+00",5701.993635234,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:56:03.018+00",5716.580492694,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:56:22.602+00",5738.195296163,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:56:38.35+00",5760.851398212,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:56:52.336+00",5779.996743274,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:57:11.889+00",5802.498180138,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:57:22.255+00",5813.870031769,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:57:38.23+00",5833.156863184,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:57:51.757+00",5846.906087766,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:58:11.228+00",5869.133678193,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:58:27.488+00",5889.290306552,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:58:37.841+00",5900.86970344,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:58:57.248+00",5936.29517741,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:59:07.429+00",5956.144108591,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:59:26.374+00",5989.456223046,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:59:37.759+00",6007.88143924,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 22:59:55.743+00",6040.781433588,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:00:15.275+00",6076.388943585,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:00:29.104+00",6101.606883043,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:00:42.786+00",6124.094398497,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:02.723+00",6160.869773629,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:15.804+00",6183.459849268,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:27.431+00",6201.23406002,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:43.425+00",6228.824707955,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:01:59.043+00",6257.755697635,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:02:16.065+00",6287.961835367,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:02:31.769+00",6318.110339489,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:02:45.492+00",6341.741725493,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:03:01.991+00",6371.091905208,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:03:16.601+00",6399.440806481,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:03:35.363+00",6432.089128223,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:03:49.193+00",6451.455395781,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:04:06.938+00",6474.668726085,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:04:26.08+00",6494.460394336,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:04:41.456+00",6514.031111764,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:04:58.046+00",6532.410508305,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:05:10.399+00",6545.085039375,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:05:26.859+00",6566.783107989,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:05:38.679+00",6579.618500242,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:05:51.493+00",6592.793951872,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:06:06.17+00",6611.473657011,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:06:22.35+00",6639.143581387,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:06:33.705+00",6661.070969737,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:06:51.622+00",6695.162089545,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:07:05.865+00",6723.028877133,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:07:16.847+00",6744.21952333,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:07:34.117+00",6774.43619337,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:07:53.929+00",6810.33853186,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:08:10.625+00",6842.401707223,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
