"time","current_consumer_offset","consumergroup","kafka_partition"
"2021-08-01 22:06:04.576+00",3442697,"bullet-consumer-group","0"
"2021-08-01 22:06:04.576+00",3442636,"bullet-consumer-group","4"
"2021-08-01 22:06:04.576+00",3442701,"bullet-consumer-group","2"
"2021-08-01 22:06:04.576+00",3442631,"bullet-consumer-group","3"
"2021-08-01 22:06:14.576+00",3458703,"bullet-consumer-group","2"
"2021-08-01 22:06:14.576+00",3458652,"bullet-consumer-group","3"
"2021-08-01 22:06:14.576+00",3458707,"bullet-consumer-group","1"
"2021-08-01 22:06:14.576+00",3458709,"bullet-consumer-group","0"
"2021-08-01 22:06:14.576+00",3458655,"bullet-consumer-group","4"
"2021-08-01 22:06:24.576+00",3474719,"bullet-consumer-group","2"
"2021-08-01 22:06:24.576+00",3474675,"bullet-consumer-group","4"
"2021-08-01 22:06:24.576+00",3474718,"bullet-consumer-group","0"
"2021-08-01 22:06:24.576+00",3474673,"bullet-consumer-group","3"
"2021-08-01 22:06:24.576+00",3474721,"bullet-consumer-group","1"
"2021-08-01 22:06:34.576+00",3490678,"bullet-consumer-group","3"
"2021-08-01 22:06:34.576+00",3490726,"bullet-consumer-group","1"
"2021-08-01 22:06:34.576+00",3490724,"bullet-consumer-group","0"
"2021-08-01 22:06:34.576+00",3490674,"bullet-consumer-group","4"
"2021-08-01 22:06:34.576+00",3490721,"bullet-consumer-group","2"
"2021-08-01 22:06:44.576+00",3506791,"bullet-consumer-group","0"
"2021-08-01 22:06:44.576+00",3506791,"bullet-consumer-group","1"
"2021-08-01 22:06:44.576+00",3506691,"bullet-consumer-group","4"
"2021-08-01 22:06:44.576+00",3506688,"bullet-consumer-group","3"
"2021-08-01 22:06:44.576+00",3506788,"bullet-consumer-group","2"
"2021-08-01 22:06:54.576+00",3522814,"bullet-consumer-group","0"
"2021-08-01 22:06:54.576+00",3522715,"bullet-consumer-group","3"
"2021-08-01 22:06:54.576+00",3522718,"bullet-consumer-group","4"
"2021-08-01 22:06:54.576+00",3522817,"bullet-consumer-group","2"
"2021-08-01 22:06:54.576+00",3522818,"bullet-consumer-group","1"
"2021-08-01 22:07:04.576+00",3538820,"bullet-consumer-group","0"
"2021-08-01 22:07:04.576+00",3538823,"bullet-consumer-group","1"
"2021-08-01 22:07:04.576+00",3538719,"bullet-consumer-group","3"
"2021-08-01 22:07:04.576+00",3538721,"bullet-consumer-group","4"
"2021-08-01 22:07:04.576+00",3538816,"bullet-consumer-group","2"
"2021-08-01 22:07:14.576+00",3554856,"bullet-consumer-group","0"
"2021-08-01 22:07:14.576+00",3554753,"bullet-consumer-group","3"
"2021-08-01 22:07:14.576+00",3554861,"bullet-consumer-group","1"
"2021-08-01 22:07:14.576+00",3554854,"bullet-consumer-group","2"
"2021-08-01 22:07:14.576+00",3554757,"bullet-consumer-group","4"
"2021-08-01 22:07:24.576+00",3570940,"bullet-consumer-group","0"
"2021-08-01 22:07:24.576+00",3570758,"bullet-consumer-group","3"
"2021-08-01 22:07:24.576+00",3570939,"bullet-consumer-group","1"
"2021-08-01 22:07:24.576+00",3570848,"bullet-consumer-group","4"
"2021-08-01 22:07:24.576+00",3570939,"bullet-consumer-group","2"
"2021-08-01 22:07:34.576+00",3586759,"bullet-consumer-group","3"
"2021-08-01 22:07:34.576+00",3586948,"bullet-consumer-group","1"
"2021-08-01 22:07:34.576+00",3586955,"bullet-consumer-group","0"
"2021-08-01 22:07:34.576+00",3586952,"bullet-consumer-group","2"
"2021-08-01 22:07:34.576+00",3586851,"bullet-consumer-group","4"
"2021-08-01 22:07:44.576+00",3602992,"bullet-consumer-group","0"
"2021-08-01 22:07:44.576+00",3602989,"bullet-consumer-group","2"
"2021-08-01 22:07:44.576+00",3602884,"bullet-consumer-group","4"
"2021-08-01 22:07:44.576+00",3602991,"bullet-consumer-group","1"
"2021-08-01 22:07:44.576+00",3602782,"bullet-consumer-group","3"
"2021-08-01 22:07:54.576+00",3618801,"bullet-consumer-group","3"
"2021-08-01 22:07:54.576+00",3619017,"bullet-consumer-group","1"
"2021-08-01 22:07:54.576+00",3619018,"bullet-consumer-group","0"
"2021-08-01 22:07:54.576+00",3618895,"bullet-consumer-group","4"
"2021-08-01 22:07:54.576+00",3619014,"bullet-consumer-group","2"
"2021-08-01 22:08:04.582+00",3635071,"bullet-consumer-group","0"
"2021-08-01 22:08:04.582+00",3634948,"bullet-consumer-group","4"
"2021-08-01 22:08:04.582+00",3635019,"bullet-consumer-group","2"
"2021-08-01 22:08:04.582+00",3634831,"bullet-consumer-group","3"
"2021-08-01 22:08:04.582+00",3635075,"bullet-consumer-group","1"
"2021-08-01 22:08:14.576+00",3650993,"bullet-consumer-group","4"
"2021-08-01 22:08:14.576+00",3651153,"bullet-consumer-group","1"
"2021-08-01 22:08:14.576+00",3651156,"bullet-consumer-group","0"
"2021-08-01 22:08:14.576+00",3651048,"bullet-consumer-group","2"
"2021-08-01 22:08:14.576+00",3650883,"bullet-consumer-group","3"
"2021-08-01 22:08:24.576+00",3666890,"bullet-consumer-group","3"
"2021-08-01 22:08:24.576+00",3667157,"bullet-consumer-group","0"
"2021-08-01 22:08:24.576+00",3666995,"bullet-consumer-group","4"
"2021-08-01 22:08:24.576+00",3667071,"bullet-consumer-group","2"
"2021-08-01 22:08:24.576+00",3667155,"bullet-consumer-group","1"
"2021-08-01 22:08:34.576+00",3682897,"bullet-consumer-group","3"
"2021-08-01 22:08:34.576+00",3683183,"bullet-consumer-group","0"
"2021-08-01 22:08:34.576+00",3683008,"bullet-consumer-group","4"
"2021-08-01 22:08:34.576+00",3683073,"bullet-consumer-group","2"
"2021-08-01 22:08:34.576+00",3683155,"bullet-consumer-group","1"
"2021-08-01 22:08:44.576+00",3699094,"bullet-consumer-group","2"
"2021-08-01 22:08:44.576+00",3699219,"bullet-consumer-group","0"
"2021-08-01 22:08:44.576+00",3699009,"bullet-consumer-group","4"
"2021-08-01 22:08:44.576+00",3698919,"bullet-consumer-group","3"
"2021-08-01 22:08:44.576+00",3699155,"bullet-consumer-group","1"
"2021-08-01 22:08:54.576+00",3714967,"bullet-consumer-group","4"
"2021-08-01 22:08:54.576+00",3715070,"bullet-consumer-group","1"
"2021-08-01 22:08:54.576+00",3715203,"bullet-consumer-group","0"
"2021-08-01 22:08:54.576+00",3715068,"bullet-consumer-group","2"
"2021-08-01 22:08:54.576+00",3714825,"bullet-consumer-group","3"
"2021-08-01 22:09:04.576+00",3730998,"bullet-consumer-group","2"
"2021-08-01 22:09:04.576+00",3730996,"bullet-consumer-group","4"
"2021-08-01 22:09:04.576+00",3731172,"bullet-consumer-group","1"
"2021-08-01 22:09:04.576+00",3730943,"bullet-consumer-group","3"
"2021-08-01 22:09:04.576+00",3731178,"bullet-consumer-group","0"
"2021-08-01 22:09:14.576+00",3746887,"bullet-consumer-group","3"
"2021-08-01 22:09:14.576+00",3747133,"bullet-consumer-group","1"
"2021-08-01 22:09:14.576+00",3747127,"bullet-consumer-group","2"
"2021-08-01 22:09:14.576+00",3746957,"bullet-consumer-group","4"
"2021-08-01 22:09:14.576+00",3747324,"bullet-consumer-group","0"
"2021-08-01 22:09:24.576+00",3763328,"bullet-consumer-group","0"
"2021-08-01 22:09:24.576+00",3762928,"bullet-consumer-group","3"
"2021-08-01 22:09:24.576+00",3763102,"bullet-consumer-group","2"
"2021-08-01 22:09:24.576+00",3763004,"bullet-consumer-group","4"
"2021-08-01 22:09:24.576+00",3763175,"bullet-consumer-group","1"
"2021-08-01 22:09:34.576+00",3779137,"bullet-consumer-group","2"
"2021-08-01 22:09:34.576+00",3779136,"bullet-consumer-group","4"
"2021-08-01 22:09:34.576+00",3779384,"bullet-consumer-group","0"
"2021-08-01 22:09:34.576+00",3779056,"bullet-consumer-group","3"
"2021-08-01 22:09:34.576+00",3779221,"bullet-consumer-group","1"
"2021-08-01 22:09:44.576+00",3795503,"bullet-consumer-group","0"
"2021-08-01 22:09:44.576+00",3795228,"bullet-consumer-group","3"
"2021-08-01 22:09:44.576+00",3795214,"bullet-consumer-group","4"
"2021-08-01 22:09:44.576+00",3795225,"bullet-consumer-group","2"
"2021-08-01 22:09:44.576+00",3795234,"bullet-consumer-group","1"
"2021-08-01 22:09:54.576+00",3811382,"bullet-consumer-group","3"
"2021-08-01 22:09:54.576+00",3811482,"bullet-consumer-group","0"
"2021-08-01 22:09:54.576+00",3811383,"bullet-consumer-group","4"
"2021-08-01 22:09:54.576+00",3811371,"bullet-consumer-group","2"
"2021-08-01 22:09:54.576+00",3811478,"bullet-consumer-group","1"
"2021-08-01 22:10:04.576+00",3827446,"bullet-consumer-group","3"
"2021-08-01 22:10:04.576+00",3827450,"bullet-consumer-group","2"
"2021-08-01 22:10:04.576+00",3827448,"bullet-consumer-group","4"
"2021-08-01 22:10:04.576+00",3827654,"bullet-consumer-group","0"
"2021-08-01 22:10:04.576+00",3827582,"bullet-consumer-group","1"
"2021-08-01 22:10:14.576+00",3843420,"bullet-consumer-group","4"
"2021-08-01 22:10:14.576+00",3843628,"bullet-consumer-group","0"
"2021-08-01 22:10:14.576+00",3843416,"bullet-consumer-group","3"
"2021-08-01 22:10:14.576+00",3843625,"bullet-consumer-group","1"
"2021-08-01 22:10:14.576+00",3843421,"bullet-consumer-group","2"
"2021-08-01 22:10:24.576+00",3859480,"bullet-consumer-group","3"
"2021-08-01 22:10:24.576+00",3859490,"bullet-consumer-group","2"
"2021-08-01 22:10:24.576+00",3859501,"bullet-consumer-group","1"
"2021-08-01 22:10:24.576+00",3859489,"bullet-consumer-group","4"
"2021-08-01 22:10:24.576+00",3859704,"bullet-consumer-group","0"
"2021-08-01 22:10:34.576+00",3875553,"bullet-consumer-group","2"
"2021-08-01 22:10:34.576+00",3875549,"bullet-consumer-group","4"
"2021-08-01 22:10:34.576+00",3875775,"bullet-consumer-group","0"
"2021-08-01 22:10:34.576+00",3875551,"bullet-consumer-group","3"
"2021-08-01 22:10:34.576+00",3875554,"bullet-consumer-group","1"
"2021-08-01 22:10:44.576+00",3891867,"bullet-consumer-group","0"
"2021-08-01 22:10:44.576+00",3891676,"bullet-consumer-group","1"
"2021-08-01 22:10:44.576+00",3891677,"bullet-consumer-group","3"
"2021-08-01 22:10:44.576+00",3891672,"bullet-consumer-group","2"
"2021-08-01 22:10:44.576+00",3891674,"bullet-consumer-group","4"
"2021-08-01 22:10:54.576+00",3907795,"bullet-consumer-group","2"
"2021-08-01 22:10:54.576+00",3907885,"bullet-consumer-group","0"
"2021-08-01 22:10:54.576+00",3907724,"bullet-consumer-group","4"
"2021-08-01 22:10:54.576+00",3907725,"bullet-consumer-group","1"
"2021-08-01 22:10:54.576+00",3907793,"bullet-consumer-group","3"
"2021-08-01 22:11:04.576+00",3923865,"bullet-consumer-group","2"
"2021-08-01 22:11:04.576+00",3924065,"bullet-consumer-group","0"
"2021-08-01 22:11:04.576+00",3923929,"bullet-consumer-group","3"
"2021-08-01 22:11:04.576+00",3923869,"bullet-consumer-group","1"
"2021-08-01 22:11:04.576+00",3923867,"bullet-consumer-group","4"
"2021-08-01 22:11:14.576+00",3939900,"bullet-consumer-group","1"
"2021-08-01 22:11:14.576+00",3939897,"bullet-consumer-group","4"
"2021-08-01 22:11:14.576+00",3940066,"bullet-consumer-group","0"
"2021-08-01 22:11:14.576+00",3939895,"bullet-consumer-group","2"
"2021-08-01 22:11:14.576+00",3939965,"bullet-consumer-group","3"
"2021-08-01 22:11:24.576+00",3956012,"bullet-consumer-group","3"
"2021-08-01 22:11:24.576+00",3955928,"bullet-consumer-group","4"
"2021-08-01 22:11:24.576+00",3955931,"bullet-consumer-group","1"
"2021-08-01 22:11:24.576+00",3956127,"bullet-consumer-group","0"
"2021-08-01 22:11:24.576+00",3955924,"bullet-consumer-group","2"
"2021-08-01 22:11:34.582+00",3971933,"bullet-consumer-group","3"
"2021-08-01 22:11:34.582+00",3972035,"bullet-consumer-group","0"
"2021-08-01 22:11:34.582+00",3971859,"bullet-consumer-group","1"
"2021-08-01 22:11:34.582+00",3971858,"bullet-consumer-group","4"
"2021-08-01 22:11:34.582+00",3971856,"bullet-consumer-group","2"
"2021-08-01 22:11:44.576+00",3987976,"bullet-consumer-group","3"
"2021-08-01 22:11:44.576+00",3987870,"bullet-consumer-group","1"
"2021-08-01 22:11:44.576+00",3987868,"bullet-consumer-group","4"
"2021-08-01 22:11:44.576+00",3987978,"bullet-consumer-group","0"
"2021-08-01 22:11:44.576+00",3987975,"bullet-consumer-group","2"
"2021-08-01 22:11:54.582+00",4004198,"bullet-consumer-group","3"
"2021-08-01 22:11:54.582+00",4004126,"bullet-consumer-group","1"
"2021-08-01 22:11:54.582+00",4004203,"bullet-consumer-group","0"
"2021-08-01 22:11:54.582+00",4004123,"bullet-consumer-group","4"
"2021-08-01 22:11:54.582+00",4004197,"bullet-consumer-group","2"
"2021-08-01 22:12:04.576+00",4020083,"bullet-consumer-group","4"
"2021-08-01 22:12:04.576+00",4020282,"bullet-consumer-group","0"
"2021-08-01 22:12:04.576+00",4020067,"bullet-consumer-group","1"
"2021-08-01 22:12:04.576+00",4020082,"bullet-consumer-group","3"
"2021-08-01 22:12:04.576+00",4020083,"bullet-consumer-group","2"
"2021-08-01 22:12:14.58+00",4036352,"bullet-consumer-group","0"
"2021-08-01 22:12:14.58+00",4036093,"bullet-consumer-group","4"
"2021-08-01 22:12:14.58+00",4036266,"bullet-consumer-group","2"
"2021-08-01 22:12:14.58+00",4036094,"bullet-consumer-group","1"
"2021-08-01 22:12:14.58+00",4036264,"bullet-consumer-group","3"
"2021-08-01 22:12:24.576+00",4052146,"bullet-consumer-group","4"
"2021-08-01 22:12:24.576+00",4052406,"bullet-consumer-group","0"
"2021-08-01 22:12:24.576+00",4052327,"bullet-consumer-group","3"
"2021-08-01 22:12:24.576+00",4052147,"bullet-consumer-group","1"
"2021-08-01 22:12:24.576+00",4052328,"bullet-consumer-group","2"
"2021-08-01 22:12:34.576+00",4068331,"bullet-consumer-group","1"
"2021-08-01 22:12:34.576+00",4068508,"bullet-consumer-group","2"
"2021-08-01 22:12:34.576+00",4068507,"bullet-consumer-group","3"
"2021-08-01 22:12:34.576+00",4068580,"bullet-consumer-group","0"
"2021-08-01 22:12:34.576+00",4068329,"bullet-consumer-group","4"
"2021-08-01 22:12:44.576+00",4084218,"bullet-consumer-group","4"
"2021-08-01 22:12:44.576+00",4084579,"bullet-consumer-group","2"
"2021-08-01 22:12:44.576+00",4084581,"bullet-consumer-group","0"
"2021-08-01 22:12:44.576+00",4084580,"bullet-consumer-group","3"
"2021-08-01 22:12:44.576+00",4084410,"bullet-consumer-group","1"
"2021-08-01 22:12:54.576+00",4100430,"bullet-consumer-group","1"
"2021-08-01 22:12:54.576+00",4100425,"bullet-consumer-group","4"
"2021-08-01 22:12:54.576+00",4100645,"bullet-consumer-group","0"
"2021-08-01 22:12:54.576+00",4100647,"bullet-consumer-group","2"
"2021-08-01 22:12:54.576+00",4100641,"bullet-consumer-group","3"
"2021-08-01 22:13:04.576+00",4116704,"bullet-consumer-group","3"
"2021-08-01 22:13:04.576+00",4116710,"bullet-consumer-group","2"
"2021-08-01 22:13:04.576+00",4116358,"bullet-consumer-group","4"
"2021-08-01 22:13:04.576+00",4116704,"bullet-consumer-group","0"
"2021-08-01 22:13:04.576+00",4116361,"bullet-consumer-group","1"
"2021-08-01 22:13:14.576+00",4132741,"bullet-consumer-group","0"
"2021-08-01 22:13:14.576+00",4132516,"bullet-consumer-group","4"
"2021-08-01 22:13:14.576+00",4132742,"bullet-consumer-group","2"
"2021-08-01 22:13:14.576+00",4132740,"bullet-consumer-group","3"
"2021-08-01 22:13:14.576+00",4132521,"bullet-consumer-group","1"
"2021-08-01 22:13:24.576+00",4148425,"bullet-consumer-group","1"
"2021-08-01 22:13:24.576+00",4148658,"bullet-consumer-group","0"
"2021-08-01 22:13:24.576+00",4148421,"bullet-consumer-group","4"
"2021-08-01 22:13:24.576+00",4148661,"bullet-consumer-group","2"
"2021-08-01 22:13:24.576+00",4148657,"bullet-consumer-group","3"
"2021-08-01 22:13:34.576+00",4164731,"bullet-consumer-group","3"
"2021-08-01 22:13:34.576+00",4164649,"bullet-consumer-group","0"
"2021-08-01 22:13:34.576+00",4164482,"bullet-consumer-group","4"
"2021-08-01 22:13:34.576+00",4164734,"bullet-consumer-group","2"
"2021-08-01 22:13:34.576+00",4164485,"bullet-consumer-group","1"
"2021-08-01 22:13:44.576+00",4180580,"bullet-consumer-group","1"
"2021-08-01 22:13:44.576+00",4180761,"bullet-consumer-group","0"
"2021-08-01 22:13:44.576+00",4180581,"bullet-consumer-group","4"
"2021-08-01 22:13:44.576+00",4180930,"bullet-consumer-group","2"
"2021-08-01 22:13:44.576+00",4180936,"bullet-consumer-group","3"
"2021-08-01 22:13:54.576+00",4196949,"bullet-consumer-group","3"
"2021-08-01 22:13:54.576+00",4196807,"bullet-consumer-group","1"
"2021-08-01 22:13:54.576+00",4196739,"bullet-consumer-group","4"
"2021-08-01 22:13:54.576+00",4196806,"bullet-consumer-group","0"
"2021-08-01 22:13:54.576+00",4196947,"bullet-consumer-group","2"
"2021-08-01 22:14:04.576+00",4212845,"bullet-consumer-group","0"
"2021-08-01 22:14:04.576+00",4212845,"bullet-consumer-group","4"
"2021-08-01 22:14:04.576+00",4213006,"bullet-consumer-group","2"
"2021-08-01 22:14:04.576+00",4212842,"bullet-consumer-group","1"
"2021-08-01 22:14:04.576+00",4213003,"bullet-consumer-group","3"
"2021-08-01 22:14:14.576+00",4228927,"bullet-consumer-group","4"
"2021-08-01 22:14:14.576+00",4228925,"bullet-consumer-group","0"
"2021-08-01 22:14:14.576+00",4229249,"bullet-consumer-group","2"
"2021-08-01 22:14:14.576+00",4229248,"bullet-consumer-group","3"
"2021-08-01 22:14:14.576+00",4228930,"bullet-consumer-group","1"
"2021-08-01 22:14:24.576+00",4245255,"bullet-consumer-group","2"
"2021-08-01 22:14:24.576+00",4244999,"bullet-consumer-group","1"
"2021-08-01 22:14:24.576+00",4245250,"bullet-consumer-group","3"
"2021-08-01 22:14:24.576+00",4244996,"bullet-consumer-group","4"
"2021-08-01 22:14:24.576+00",4244885,"bullet-consumer-group","0"
"2021-08-01 22:14:34.576+00",4260997,"bullet-consumer-group","0"
"2021-08-01 22:14:34.576+00",4261247,"bullet-consumer-group","3"
"2021-08-01 22:14:34.576+00",4260995,"bullet-consumer-group","1"
"2021-08-01 22:14:34.576+00",4261260,"bullet-consumer-group","2"
"2021-08-01 22:14:34.576+00",4260998,"bullet-consumer-group","4"
"2021-08-01 22:14:44.576+00",4277031,"bullet-consumer-group","0"
"2021-08-01 22:14:44.576+00",4277251,"bullet-consumer-group","3"
"2021-08-01 22:14:44.576+00",4277025,"bullet-consumer-group","1"
"2021-08-01 22:14:44.576+00",4277262,"bullet-consumer-group","2"
"2021-08-01 22:14:44.576+00",4277022,"bullet-consumer-group","4"
"2021-08-01 22:14:54.576+00",4293261,"bullet-consumer-group","3"
"2021-08-01 22:14:54.576+00",4293106,"bullet-consumer-group","1"
"2021-08-01 22:14:54.576+00",4293108,"bullet-consumer-group","0"
"2021-08-01 22:14:54.576+00",4293107,"bullet-consumer-group","4"
"2021-08-01 22:14:54.576+00",4293262,"bullet-consumer-group","2"
"2021-08-01 22:15:04.576+00",4309107,"bullet-consumer-group","1"
"2021-08-01 22:15:04.576+00",4309112,"bullet-consumer-group","0"
"2021-08-01 22:15:04.576+00",4309112,"bullet-consumer-group","4"
"2021-08-01 22:15:04.576+00",4309266,"bullet-consumer-group","2"
"2021-08-01 22:15:04.576+00",4309263,"bullet-consumer-group","3"
"2021-08-01 22:15:14.576+00",4325269,"bullet-consumer-group","2"
"2021-08-01 22:15:14.576+00",4325041,"bullet-consumer-group","4"
"2021-08-01 22:15:14.576+00",4325035,"bullet-consumer-group","0"
"2021-08-01 22:15:14.576+00",4325042,"bullet-consumer-group","1"
"2021-08-01 22:15:14.576+00",4325265,"bullet-consumer-group","3"
"2021-08-01 22:15:24.576+00",4341271,"bullet-consumer-group","3"
"2021-08-01 22:15:24.576+00",4341083,"bullet-consumer-group","1"
"2021-08-01 22:15:24.576+00",4341079,"bullet-consumer-group","0"
"2021-08-01 22:15:24.576+00",4341081,"bullet-consumer-group","4"
"2021-08-01 22:15:24.576+00",4341214,"bullet-consumer-group","2"
"2021-08-01 22:15:34.576+00",4357289,"bullet-consumer-group","3"
"2021-08-01 22:15:34.576+00",4357130,"bullet-consumer-group","0"
"2021-08-01 22:15:34.576+00",4357197,"bullet-consumer-group","2"
"2021-08-01 22:15:34.576+00",4357141,"bullet-consumer-group","1"
"2021-08-01 22:15:34.576+00",4357139,"bullet-consumer-group","4"
"2021-08-01 22:15:44.576+00",4373220,"bullet-consumer-group","3"
"2021-08-01 22:15:44.576+00",4373134,"bullet-consumer-group","0"
"2021-08-01 22:15:44.576+00",4373188,"bullet-consumer-group","4"
"2021-08-01 22:15:44.576+00",4373219,"bullet-consumer-group","2"
"2021-08-01 22:15:44.576+00",4373198,"bullet-consumer-group","1"
"2021-08-01 22:15:54.576+00",4389320,"bullet-consumer-group","2"
"2021-08-01 22:15:54.576+00",4389118,"bullet-consumer-group","4"
"2021-08-01 22:15:54.576+00",4389327,"bullet-consumer-group","3"
"2021-08-01 22:15:54.576+00",4389125,"bullet-consumer-group","0"
"2021-08-01 22:15:54.576+00",4389120,"bullet-consumer-group","1"
"2021-08-01 22:16:04.576+00",4405227,"bullet-consumer-group","2"
"2021-08-01 22:16:04.576+00",4405064,"bullet-consumer-group","1"
"2021-08-01 22:16:04.576+00",4405224,"bullet-consumer-group","3"
"2021-08-01 22:16:04.576+00",4405065,"bullet-consumer-group","0"
"2021-08-01 22:16:04.576+00",4405067,"bullet-consumer-group","4"
"2021-08-01 22:16:14.595+00",4421166,"bullet-consumer-group","4"
"2021-08-01 22:16:14.595+00",4421163,"bullet-consumer-group","0"
"2021-08-01 22:16:14.595+00",4421307,"bullet-consumer-group","3"
"2021-08-01 22:16:14.595+00",4421097,"bullet-consumer-group","1"
"2021-08-01 22:16:14.595+00",4421310,"bullet-consumer-group","2"
"2021-08-01 22:16:24.576+00",4437235,"bullet-consumer-group","0"
"2021-08-01 22:16:24.576+00",4437093,"bullet-consumer-group","1"
"2021-08-01 22:16:24.576+00",4437351,"bullet-consumer-group","2"
"2021-08-01 22:16:24.576+00",4437237,"bullet-consumer-group","4"
"2021-08-01 22:16:24.576+00",4437350,"bullet-consumer-group","3"
"2021-08-01 22:16:34.583+00",4453382,"bullet-consumer-group","3"
"2021-08-01 22:16:34.583+00",4453384,"bullet-consumer-group","2"
"2021-08-01 22:16:34.583+00",4453259,"bullet-consumer-group","4"
"2021-08-01 22:16:34.583+00",4453256,"bullet-consumer-group","0"
"2021-08-01 22:16:34.583+00",4453098,"bullet-consumer-group","1"
"2021-08-01 22:16:44.576+00",4469243,"bullet-consumer-group","0"
"2021-08-01 22:16:44.576+00",4469243,"bullet-consumer-group","2"
"2021-08-01 22:16:44.576+00",4469242,"bullet-consumer-group","3"
"2021-08-01 22:16:44.576+00",4469166,"bullet-consumer-group","1"
"2021-08-01 22:16:44.576+00",4469245,"bullet-consumer-group","4"
"2021-08-01 22:16:54.576+00",4485378,"bullet-consumer-group","3"
"2021-08-01 22:16:54.576+00",4485293,"bullet-consumer-group","1"
"2021-08-01 22:16:54.576+00",4485379,"bullet-consumer-group","0"
"2021-08-01 22:16:54.576+00",4485382,"bullet-consumer-group","4"
"2021-08-01 22:16:54.576+00",4485383,"bullet-consumer-group","2"
"2021-08-01 22:17:04.576+00",4501481,"bullet-consumer-group","3"
"2021-08-01 22:17:04.576+00",4501581,"bullet-consumer-group","0"
"2021-08-01 22:17:04.576+00",4501579,"bullet-consumer-group","4"
"2021-08-01 22:17:04.576+00",4501381,"bullet-consumer-group","2"
"2021-08-01 22:17:04.576+00",4501384,"bullet-consumer-group","1"
"2021-08-01 22:17:14.576+00",4517584,"bullet-consumer-group","1"
"2021-08-01 22:17:14.576+00",4517585,"bullet-consumer-group","2"
"2021-08-01 22:17:14.576+00",4517587,"bullet-consumer-group","3"
"2021-08-01 22:17:14.576+00",4517578,"bullet-consumer-group","0"
"2021-08-01 22:17:14.576+00",4517568,"bullet-consumer-group","4"
"2021-08-01 22:17:24.583+00",4533565,"bullet-consumer-group","0"
"2021-08-01 22:17:24.583+00",4533567,"bullet-consumer-group","2"
"2021-08-01 22:17:24.583+00",4533565,"bullet-consumer-group","1"
"2021-08-01 22:17:24.583+00",4533565,"bullet-consumer-group","3"
"2021-08-01 22:17:24.583+00",4533567,"bullet-consumer-group","4"
"2021-08-01 22:17:34.576+00",4549711,"bullet-consumer-group","0"
"2021-08-01 22:17:34.576+00",4549710,"bullet-consumer-group","3"
"2021-08-01 22:17:34.576+00",4549715,"bullet-consumer-group","1"
"2021-08-01 22:17:34.576+00",4549713,"bullet-consumer-group","4"
"2021-08-01 22:17:34.576+00",4549714,"bullet-consumer-group","2"
"2021-08-01 22:17:44.576+00",4565770,"bullet-consumer-group","4"
"2021-08-01 22:17:44.576+00",4565769,"bullet-consumer-group","2"
"2021-08-01 22:17:44.576+00",4565766,"bullet-consumer-group","3"
"2021-08-01 22:17:44.576+00",4565772,"bullet-consumer-group","1"
"2021-08-01 22:17:44.576+00",4565767,"bullet-consumer-group","0"
"2021-08-01 22:17:54.576+00",4582014,"bullet-consumer-group","2"
"2021-08-01 22:17:54.576+00",4582021,"bullet-consumer-group","4"
