"time","cpu_usage","pod"
"2021-07-24 22:41:59.93+00",0.5938692231355489,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:42:59.93+00",0.6000521282652023,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:43:59.93+00",0.5698146563941366,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:44:59.93+00",0.4807204216383271,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:45:59.93+00",0.3949702243101099,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:46:59.93+00",0.40009669046892443,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:47:59.93+00",0.40467379557784666,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:48:59.93+00",0.525663679707128,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:49:59.93+00",0.6101354692136702,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:50:59.93+00",0.6143254504011704,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:51:59.93+00",0.6162453156361142,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:52:59.93+00",0.6316774971435264,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:53:59.93+00",0.7368082613322543,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:54:59.93+00",0.871560825051303,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:55:59.93+00",0.969539631321419,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:56:59.93+00",1.0526595047948455,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:57:59.93+00",1.0360416045985947,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:58:59.93+00",0.8946696510623494,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 22:59:59.93+00",0.8654094192202079,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:00:59.93+00",0.8864482853446863,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:01:59.93+00",0.8852308760341748,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:02:59.93+00",1.0198471889271725,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:03:59.93+00",1.0406170201171436,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:04:59.93+00",0.954856946966451,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:05:59.93+00",0.8605268620878309,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:06:59.93+00",0.7383009882519826,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:07:59.93+00",0.6408339672510384,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:08:59.93+00",0.6088523880387309,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:09:59.93+00",0.61736496200708,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:10:59.93+00",0.6044482852057584,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:11:59.93+00",0.5159495972098884,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:12:59.93+00",0.4133749951985788,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:13:59.93+00",0.373114147877815,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:14:59.93+00",0.3770815736380815,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:15:59.93+00",0.449896257223781,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:16:59.93+00",0.546863045066371,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:17:59.93+00",0.5472437097789024,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:18:59.93+00",0.4507051775011041,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:19:59.93+00",0.3451988835434076,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:20:59.93+00",0.2595230121665632,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:21:59.93+00",0.15547839429229832,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:22:59.93+00",0.14949904806824496,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:23:59.93+00",0.12248310815081109,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:24:59.93+00",0.09351836352330994,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:25:59.93+00",0.06179600228817364,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:26:59.93+00",nan,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:31:59.93+00",0.056528991770776284,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:32:59.93+00",0.08721732571928402,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:33:59.93+00",0.11810748130735112,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:34:59.93+00",0.14801104940481902,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:35:59.93+00",0.14802988283170657,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:36:59.93+00",0.1475758281877613,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:37:59.93+00",0.14734976846183698,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:38:59.93+00",0.14697039949414892,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:39:59.93+00",0.15155773724889762,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:40:59.93+00",0.15446334725711253,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:41:59.93+00",0.15299332254199857,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:42:59.93+00",0.1528661473735103,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:43:59.93+00",0.14791710303455596,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:44:59.93+00",0.1452926492827498,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:45:59.93+00",0.14676955833261332,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:46:59.93+00",0.1470152365013274,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:47:59.93+00",0.1474990470909368,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:48:59.93+00",0.147274957851256,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:49:59.93+00",0.14770371731465615,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:50:59.93+00",0.14667954857185486,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:51:59.93+00",0.14735185279693036,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:52:59.93+00",0.14672982463096035,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:53:59.93+00",0.1445915166669435,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:54:59.93+00",0.1462012549104558,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:55:59.93+00",0.1453903916113015,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:56:59.93+00",0.14525061158385819,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:57:59.93+00",0.14560790263721002,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:58:59.93+00",0.14596994988174397,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-24 23:59:59.93+00",0.14570475416280476,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:00:59.93+00",0.14460916925527503,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:01:59.93+00",0.14517431048525625,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:02:59.93+00",0.14385399712133864,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:03:59.93+00",0.14712653803134254,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:04:59.93+00",0.14771008525678606,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:05:59.93+00",0.1476151910695296,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:06:59.93+00",0.1511705248862021,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:07:59.93+00",0.14794047885380104,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:08:59.93+00",0.14827068171145216,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:09:59.93+00",0.15123292326048196,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:10:59.93+00",0.14748617386024446,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:11:59.93+00",0.1476348076428338,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:12:59.93+00",0.1479116849025589,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:13:59.93+00",0.14446477191316498,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:14:59.93+00",0.14568790036845997,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:15:59.93+00",0.14564532999372998,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:16:59.93+00",0.1451955477045416,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:17:59.93+00",0.14844443933732782,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:18:59.93+00",0.14735295874087412,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:19:59.93+00",0.1478794145443258,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:20:59.93+00",0.18185162639153113,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:21:59.93+00",0.18010878329948785,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:22:59.93+00",0.17993752657682058,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:23:59.93+00",0.1765742618932157,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:24:59.93+00",0.14542971647314862,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:25:59.93+00",0.14572254901797085,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:26:59.93+00",0.1447359548036697,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:27:59.93+00",0.1456055438677991,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:28:59.93+00",0.1435445956315077,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:29:59.93+00",0.14471584464749662,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:30:59.93+00",0.1460838146133173,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:31:59.93+00",0.1452720505459582,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:32:59.93+00",0.1454314307451516,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:33:59.93+00",0.14569923316526898,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:34:59.93+00",0.14411508240404258,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:35:59.93+00",0.14560574796633985,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:36:59.93+00",0.1453917812638841,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:37:59.93+00",0.14503520315946428,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:38:59.93+00",0.14510524518650647,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:39:59.93+00",0.14668409645596214,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:40:59.93+00",0.1466796701607218,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:41:59.93+00",0.14647213842654316,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:42:59.93+00",0.14632197793222232,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:43:59.93+00",0.1437038426306066,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:44:59.93+00",0.14379810813262878,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:45:59.93+00",0.14336487578438556,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:46:59.93+00",0.14406841813061064,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:47:59.93+00",0.14407304058269982,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:48:59.93+00",0.14459097572918597,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:49:59.93+00",0.1444922313462621,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:50:59.93+00",0.14473628032995553,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:51:59.93+00",0.1448719473315143,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:52:59.93+00",0.1451075917808123,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:53:59.93+00",0.14483086569486908,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:54:59.93+00",0.15110029196859176,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:55:59.93+00",0.1518473075914277,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:56:59.93+00",0.1508888845375329,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:57:59.93+00",0.15202395840957503,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:58:59.93+00",0.14535987264001768,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 00:59:59.93+00",0.23931634928093384,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:00:59.93+00",0.3641093173522316,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:01:59.93+00",0.46635233965358985,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:02:59.93+00",0.6056803786219259,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:03:59.93+00",0.7273548336740074,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:04:59.93+00",0.8402084239085306,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:05:59.93+00",0.9457775004096381,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:06:59.93+00",1.0448140254734803,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:07:59.93+00",0.98654461973153,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:08:59.93+00",0.9092204256132765,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:09:59.93+00",0.9142218998436697,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:10:59.93+00",0.9151186449668862,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:11:59.93+00",0.9480944570331505,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:12:59.93+00",1.0380861148492313,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:13:59.93+00",1.0053426306536972,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:14:59.93+00",0.8850117536979238,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:15:59.93+00",0.7855033814015138,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:16:59.93+00",0.6687311247517275,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:17:59.93+00",0.6107555925194246,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:18:59.93+00",0.715000287482297,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:19:59.93+00",0.7000504702346397,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:20:59.93+00",0.799498812730631,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:21:59.93+00",0.8733444492617232,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:22:59.93+00",0.8864590381126661,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:23:59.93+00",1.0384874261338548,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:24:59.93+00",1.0477984839466135,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:25:59.93+00",0.9635456225698694,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:26:59.93+00",0.828817536935057,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:27:59.93+00",0.707903300545922,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
"2021-07-25 01:28:59.93+00",0.6399795301923404,"sketchbench-espbench-bullet-spark-backend-848df95f89-4tqfj"
