"time","value_mem_bytes","pod"
"2021-07-24 21:53:34.477+00",5886943232,"sketchbench-espbench-spark-worker-0"
"2021-07-24 21:53:43.871+00",5615026176,"sketchbench-espbench-spark-worker-1"
"2021-07-24 21:54:29.381+00",5882695680,"sketchbench-espbench-spark-worker-1"
"2021-07-24 21:54:33.469+00",6164869120,"sketchbench-espbench-spark-worker-0"
"2021-07-24 21:55:36.061+00",6244216832,"sketchbench-espbench-spark-worker-1"
"2021-07-24 21:55:40.219+00",6560608256,"sketchbench-espbench-spark-worker-0"
"2021-07-24 21:56:32.493+00",6521475072,"sketchbench-espbench-spark-worker-1"
"2021-07-24 21:56:32.923+00",6795284480,"sketchbench-espbench-spark-worker-0"
"2021-07-24 21:57:23.726+00",7038119936,"sketchbench-espbench-spark-worker-0"
"2021-07-24 21:57:44.767+00",6848651264,"sketchbench-espbench-spark-worker-1"
"2021-07-24 21:58:40.244+00",7699476480,"sketchbench-espbench-spark-worker-0"
"2021-07-24 21:58:43.763+00",7198019584,"sketchbench-espbench-spark-worker-1"
"2021-07-24 21:59:31.026+00",7413600256,"sketchbench-espbench-spark-worker-1"
"2021-07-24 21:59:36.093+00",8060526592,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:00:27.111+00",8299859968,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:00:39.478+00",7728234496,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:01:33.187+00",8775163904,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:01:37.567+00",8047927296,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:02:35.139+00",8265482240,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:02:37.677+00",9151295488,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:03:32.196+00",9873321984,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:03:43.513+00",8651575296,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:04:24.406+00",10766659584,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:04:41.334+00",8974340096,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:05:25.016+00",10807521280,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:05:42.018+00",9323081728,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:06:35.792+00",10829737984,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:06:43.884+00",9579716608,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:07:31.695+00",10850869248,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:07:42.153+00",9756741632,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:08:30.452+00",9761349632,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:08:34.323+00",11005726720,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:09:27.779+00",11168108544,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:09:40.939+00",9763889152,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:10:27.441+00",10922770432,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:10:29.839+00",9766924288,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:11:33.085+00",11087826944,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:11:44.94+00",9783476224,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:12:39.287+00",11315601408,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:12:46.606+00",9806245888,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:13:30.229+00",11411488768,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:13:37.115+00",9816920064,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:14:39.756+00",11575767040,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:14:41.119+00",9825083392,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:15:35.736+00",11760984064,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:15:37.334+00",9828466688,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:16:35.902+00",11982442496,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:16:42.358+00",9846960128,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:17:37.812+00",12215320576,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:17:40.035+00",9841733632,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:18:26.684+00",11548860416,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:18:45.362+00",9845780480,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:19:35.261+00",9855954944,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:19:39.378+00",11623940096,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:20:34.906+00",11738918912,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:20:43.109+00",9859371008,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:21:27.377+00",11885043712,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:21:39.189+00",9863110656,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:22:28.596+00",12084953088,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:22:42.097+00",9871958016,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:23:39.962+00",12317171712,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:23:42.349+00",9874907136,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:24:31.197+00",12478803968,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:24:34.557+00",9868582912,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:25:32.162+00",12522205184,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:25:44.574+00",9821278208,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:26:33.899+00",12552056832,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:26:39.314+00",9811197952,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:27:24.569+00",12711542784,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:27:30.506+00",9801326592,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:28:40.178+00",9782755328,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:28:40.295+00",12899598336,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:29:39.257+00",12141469696,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:29:43.544+00",9864450048,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:30:31.972+00",9868406784,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:30:36.952+00",12246679552,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:31:33.274+00",9872072704,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:31:38.248+00",12388089856,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:32:35.717+00",12553826304,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:32:41.966+00",9884217344,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:33:31.514+00",12728553472,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:33:38.257+00",9894957056,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:34:28.998+00",12897325056,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:34:45.295+00",9907466240,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:35:26.287+00",13074501632,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:35:44.378+00",9920012288,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:36:28.914+00",13279363072,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:36:33.914+00",9931681792,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:37:27.83+00",13307981824,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:37:35.744+00",9935052800,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:38:28.609+00",13324177408,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:38:35.456+00",9936957440,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:39:31.964+00",13095428096,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:39:45.952+00",9937698816,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:40:23.408+00",12490342400,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:40:31.006+00",9939861504,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:41:21.281+00",12492984320,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:41:42.241+00",9943019520,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:42:27.132+00",12493754368,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:42:46.185+00",9945563136,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:43:36.541+00",12496162816,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:43:43.047+00",9948631040,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:44:24.669+00",12493664256,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:44:36.844+00",9950601216,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:45:29.392+00",12496125952,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:45:40.407+00",9952870400,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:46:39.28+00",12505223168,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:46:42.617+00",9955225600,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:47:36.75+00",12508442624,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:47:40.342+00",9957752832,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:48:33.616+00",12513456128,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:48:37.689+00",9961156608,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:49:29.912+00",12513456128,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:49:37.527+00",9963524096,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:50:30.492+00",12517732352,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:50:32.653+00",9965907968,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:51:28.568+00",12522405888,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:51:36.035+00",9968160768,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:52:33.135+00",12554153984,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:52:44.352+00",9974476800,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:53:23.355+00",12720947200,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:53:45.12+00",9989386240,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:54:23.434+00",12899954688,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:54:32.201+00",9927233536,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:55:30.61+00",13110411264,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:55:34.719+00",9929265152,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:56:30.604+00",13291266048,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:56:32.091+00",9929129984,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:57:27.338+00",13460602880,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:57:46.186+00",9930170368,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:58:36.452+00",13486292992,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:58:44.642+00",9930096640,"sketchbench-espbench-spark-worker-1"
"2021-07-24 22:59:30.085+00",13589000192,"sketchbench-espbench-spark-worker-0"
"2021-07-24 22:59:42.995+00",9930711040,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:00:28.929+00",13770739712,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:00:44.908+00",9931632640,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:01:24.959+00",13938507776,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:01:39.963+00",9932541952,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:02:32.718+00",13306474496,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:02:43.129+00",9932623872,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:03:37.197+00",13440806912,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:03:41.833+00",9933524992,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:04:27.04+00",13493026816,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:04:43.514+00",9934557184,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:05:31.59+00",13499826176,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:05:43.393+00",9934651392,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:06:30.167+00",13517467648,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:06:38.82+00",9935179776,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:07:29.984+00",9935613952,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:07:34.896+00",13539758080,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:08:35.317+00",13562482688,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:08:45.446+00",9936388096,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:09:34.884+00",13327183872,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:09:42.993+00",9936293888,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:10:29.402+00",13332643840,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:10:43.768+00",9939898368,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:11:36.012+00",9941282816,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:11:39.702+00",13335093248,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:12:25.963+00",13335445504,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:12:47.044+00",9939779584,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:13:25.381+00",13342298112,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:13:39.071+00",9940922368,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:14:39.262+00",13341700096,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:14:42.181+00",9939816448,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:15:38.24+00",9941241856,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:15:39.914+00",13359824896,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:16:36.958+00",13376524288,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:16:38.005+00",9942921216,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:17:26.052+00",13391867904,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:17:42.242+00",9944109056,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:18:28.118+00",13298049024,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:18:45.766+00",9946218496,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:19:35.217+00",9947893760,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:19:35.226+00",13065596928,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:20:32.024+00",12830507008,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:20:42.129+00",9950150656,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:21:39.029+00",12727222272,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:21:39.431+00",9952055296,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:22:28.31+00",12709982208,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:22:36.482+00",9949601792,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:23:40.182+00",12685144064,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:30:31.627+00",12578455552,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:30:41.405+00",9965531136,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:31:33.706+00",12559843328,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:31:46.371+00",9963859968,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:32:23.558+00",12545757184,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:32:35.995+00",9965252608,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:33:27.041+00",12525797376,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:33:45.162+00",9967955968,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:34:31.434+00",12511039488,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:34:45.79+00",9968566272,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:35:40.092+00",12493352960,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:35:45.47+00",9971073024,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:36:29.947+00",12480573440,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:36:46.662+00",9973014528,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:37:27.007+00",12469325824,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:37:38.689+00",9975001088,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:38:36.38+00",12451856384,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:38:40.807+00",9976147968,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:39:23.109+00",12440322048,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:39:45.795+00",9977937920,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:40:30.562+00",9976082432,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:40:32.152+00",12423081984,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:41:31.685+00",12409442304,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:41:32.782+00",9978253312,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:42:36.766+00",12391018496,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:42:42.173+00",9981145088,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:43:27.123+00",12385587200,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:43:37.614+00",9982418944,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:44:26.338+00",12375670784,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:44:43.222+00",9984323584,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:45:27.944+00",9984794624,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:45:34.3+00",12360605696,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:46:25.231+00",12353236992,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:46:40.741+00",9987309568,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:47:37.185+00",9989341184,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:47:38.671+00",12341886976,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:48:36.272+00",9987342336,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:48:36.767+00",12330455040,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:49:27.694+00",9989308416,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:49:38.878+00",12315680768,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:50:34.543+00",12297453568,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:50:37.689+00",9993404416,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:51:33.667+00",12286369792,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:51:46.044+00",10001915904,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:52:32.685+00",12285005824,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:52:37.171+00",10004393984,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:53:39.043+00",12281683968,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:53:41.995+00",10006425600,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:54:30.951+00",12278001664,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:54:46.807+00",10009292800,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:55:38.05+00",10011918336,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:55:39.418+00",12269936640,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:56:22.379+00",12264906752,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:56:36.628+00",10014679040,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:57:30.795+00",10012106752,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:57:37.975+00",12251820032,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:58:25.401+00",12245127168,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:58:39.369+00",10014670848,"sketchbench-espbench-spark-worker-1"
"2021-07-24 23:59:35.794+00",12181049344,"sketchbench-espbench-spark-worker-0"
"2021-07-24 23:59:39.895+00",10017042432,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:00:26.248+00",12166115328,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:00:41.118+00",10020556800,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:01:33.269+00",12153602048,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:01:39.971+00",10023010304,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:02:37.999+00",12145446912,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:02:41.242+00",10026008576,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:03:37.722+00",12138594304,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:03:44.65+00",10027880448,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:04:29.511+00",12129972224,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:04:34.482+00",10031181824,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:05:25.771+00",12121473024,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:05:40.155+00",10030108672,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:06:29.776+00",10032197632,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:06:30.198+00",12114231296,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:07:24.592+00",12105396224,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:07:37.452+00",10035159040,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:08:33.075+00",12093255680,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:08:44.014+00",10038255616,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:09:32.998+00",12085035008,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:09:40.792+00",10040561664,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:10:30.847+00",12077400064,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:10:32.218+00",10042716160,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:11:29.239+00",12071682048,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:11:36.859+00",10045513728,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:12:24.111+00",12062797824,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:12:40.886+00",10048434176,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:13:36.145+00",12052733952,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:13:38.048+00",10048352256,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:14:33.197+00",10051067904,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:14:36.826+00",12045152256,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:15:25.354+00",12037357568,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:15:33.202+00",10054774784,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:16:32.396+00",12022263808,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:16:36.965+00",10057056256,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:17:36.897+00",12015812608,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:17:42.007+00",10060537856,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:18:36.173+00",12008562688,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:18:36.321+00",10062508032,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:19:36.57+00",10065580032,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:19:38.081+00",11998314496,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:20:29.394+00",11989164032,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:20:46.317+00",10069241856,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:21:31.908+00",11982622720,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:21:39.741+00",10069270528,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:22:28.425+00",11977617408,"sketchbench-espbench-spark-worker-0"
"2021-07-25 00:22:32.173+00",10070999040,"sketchbench-espbench-spark-worker-1"
"2021-07-25 00:23:34.668+00",11966595072,"sketchbench-espbench-spark-worker-0"
