"time","bytesinpersec_oneminuterate"
"2021-07-24 22:33:32.962+00",252782.64575660625
"2021-07-24 22:34:32.962+00",252889.3035791463
"2021-07-24 22:35:32.962+00",252647.48672671648
"2021-07-24 22:36:32.962+00",252799.62964896
"2021-07-24 22:37:32.962+00",252713.1592773635
"2021-07-24 22:38:32.962+00",252745.78473179325
"2021-07-24 22:39:32.962+00",252781.94648558032
"2021-07-24 22:40:32.962+00",252809.77601072512
"2021-07-24 22:41:32.962+00",252562.67149402847
"2021-07-24 22:42:32.962+00",252698.34099208628
"2021-07-24 22:43:32.962+00",226914.87832960844
"2021-07-24 22:44:32.962+00",83477.31863338221
"2021-07-24 22:45:32.962+00",465869.26125287614
"2021-07-24 22:46:32.964+00",1657255.5740859301
"2021-07-24 22:47:32.962+00",2082627.1861062525
"2021-07-24 22:48:32.962+00",2315836.388085882
"2021-07-24 22:49:32.962+00",2393657.4108881517
"2021-07-24 22:50:32.962+00",2416176.7893300927
"2021-07-24 22:51:32.962+00",2458044.5438004457
"2021-07-24 22:52:32.962+00",2444979.607930667
"2021-07-24 22:53:32.962+00",2379238.8917139485
"2021-07-24 22:54:32.962+00",2386431.615702298
"2021-07-24 22:55:32.962+00",2337383.518357775
"2021-07-24 22:56:32.962+00",2376291.383661318
"2021-07-24 22:57:32.962+00",2459219.9201796614
"2021-07-24 22:58:32.962+00",2408848.336946347
"2021-07-24 22:59:32.962+00",2426620.4233538723
"2021-07-24 23:00:32.962+00",2457881.5072526913
"2021-07-24 23:01:32.962+00",2478459.305162595
"2021-07-24 23:02:32.969+00",2494626.0358047364
"2021-07-24 23:03:32.962+00",2474733.758999601
"2021-07-24 23:04:32.962+00",2481725.377857358
"2021-07-24 23:05:32.962+00",2472530.554053452
"2021-07-24 23:06:32.962+00",2491805.9329155586
"2021-07-24 23:07:32.962+00",2518397.9170220643
"2021-07-24 23:08:32.962+00",2433337.554395432
"2021-07-24 23:09:32.962+00",2402637.6291322266
"2021-07-24 23:10:32.962+00",2406658.2615228714
"2021-07-24 23:11:32.962+00",1224961.1965416179
"2021-07-24 23:12:32.962+00",450638.04044043197
"2021-07-24 23:13:32.962+00",1367382.251200109
"2021-07-24 23:14:32.962+00",2001762.7347090703
"2021-07-24 23:15:32.962+00",2214314.94161783
"2021-07-24 23:16:32.962+00",2279257.7815763736
"2021-07-24 23:17:32.962+00",2259153.640009636
"2021-07-24 23:18:32.962+00",843488.6964289427
"2021-07-24 23:19:32.962+00",310302.15027670795
"2021-07-24 23:20:32.962+00",114153.7816380923
"2021-07-24 23:21:32.962+00",41994.829396628294
"2021-07-24 23:22:32.962+00",15449.034370521682
"2021-07-24 23:23:32.962+00",5683.382130865926
"2021-07-24 23:24:32.962+00",2090.799442266719
"2021-07-24 23:25:32.962+00",769.1621304226444
"2021-07-24 23:26:32.962+00",282.9589347101187
"2021-07-24 23:27:32.962+00",104.09477477562514
"2021-07-24 23:28:32.962+00",38.294327573324146
"2021-07-24 23:29:32.962+00",14.087695827710645
"2021-07-24 23:30:32.962+00",5.182573668491456
"2021-07-24 23:31:32.962+00",1.9065623049944698
"2021-07-24 23:32:32.962+00",0.701385075319903
"2021-07-24 23:33:32.962+00",0.25802514955467615
"2021-07-24 23:34:32.962+00",0.09492214782635215
"2021-07-24 23:35:32.962+00",0.03491990669715149
"2021-07-24 23:36:32.962+00",0.012846315761507007
"2021-07-24 23:37:32.962+00",0.004725895463455092
"2021-07-24 23:38:32.962+00",0.001738559782130515
"2021-07-24 23:39:32.962+00",0.0006395804010933188
"2021-07-24 23:40:32.962+00",0.00023528848053841716
"2021-07-24 23:41:32.962+00",8.655779473455074e-05
"2021-07-24 23:42:32.962+00",3.1842833155978965e-05
"2021-07-24 23:43:32.962+00",1.1714323666737021e-05
"2021-07-24 23:44:32.962+00",4.3094588442206176e-06
"2021-07-24 23:45:32.962+00",1.5853613113632118e-06
"2021-07-24 23:46:32.962+00",5.832218332791235e-07
"2021-07-24 23:47:32.962+00",2.1455532210570816e-07
"2021-07-24 23:48:32.962+00",7.893049199660678e-08
"2021-07-24 23:49:32.962+00",2.9036905287098717e-08
"2021-07-24 23:50:32.962+00",1.0682080490365981e-08
"2021-07-24 23:51:32.962+00",3.929717801344206e-09
"2021-07-24 23:52:32.962+00",nan
"2021-07-25 00:54:32.399+00",481292.0319901965
"2021-07-25 00:55:32.399+00",177057.4437688215
"2021-07-25 00:56:32.399+00",65135.79346891818
"2021-07-25 00:57:32.399+00",23962.11930160411
"2021-07-25 00:58:32.399+00",8815.171057957556
"2021-07-25 00:59:32.399+00",1418260.3415009486
"2021-07-25 01:00:32.399+00",2011682.1662339012
"2021-07-25 01:01:32.399+00",2299099.8420042885
"2021-07-25 01:02:32.399+00",2359833.487327758
"2021-07-25 01:03:32.399+00",2390306.5843235473
"2021-07-25 01:04:32.399+00",2462591.4403519905
"2021-07-25 01:05:32.399+00",2455286.8854540624
"2021-07-25 01:06:32.399+00",2477117.032651162
"2021-07-25 01:07:32.399+00",2404905.163031211
"2021-07-25 01:08:32.399+00",2399741.121452327
"2021-07-25 01:09:32.399+00",2440867.561490442
"2021-07-25 01:10:32.399+00",2491240.8531173626
"2021-07-25 01:11:32.399+00",2453199.8358793766
"2021-07-25 01:12:32.399+00",2442840.1291394485
"2021-07-25 01:13:32.399+00",2464463.0254535717
"2021-07-25 01:14:32.399+00",2427144.9743364435
"2021-07-25 01:15:32.399+00",2428078.9199475613
"2021-07-25 01:16:32.399+00",2435237.821027755
"2021-07-25 01:17:32.399+00",2402424.663296024
"2021-07-25 01:18:32.399+00",2412588.04981134
"2021-07-25 01:19:32.399+00",2438627.937978763
"2021-07-25 01:20:32.399+00",2474193.0975555144
"2021-07-25 01:21:32.399+00",2480288.067181436
"2021-07-25 01:22:32.399+00",2451849.4822281916
"2021-07-25 01:23:32.399+00",2481598.807014685
"2021-07-25 01:24:32.399+00",2451862.390727477
"2021-07-25 01:25:32.399+00",2509569.9174444326
"2021-07-25 01:26:32.404+00",2483332.556652677
"2021-07-25 01:27:32.399+00",2468461.160587826
"2021-07-25 01:28:32.399+00",2389970.9173181476
"2021-07-25 01:29:32.399+00",2446717.0164406495
"2021-07-25 01:30:32.399+00",2463064.939282144
"2021-07-25 01:31:32.399+00",2463252.0740756947
"2021-07-25 01:32:32.399+00",2492144.440320547
"2021-07-25 01:33:32.399+00",2457358.323449929
"2021-07-25 01:34:32.399+00",2495369.27808209
"2021-07-25 01:35:32.399+00",2492211.4006058625
"2021-07-25 01:36:32.399+00",2506494.382311895
"2021-07-25 01:37:32.399+00",2515150.647197754
"2021-07-25 01:38:32.399+00",2350604.9948291066
"2021-07-25 01:39:32.399+00",2374929.099879352
"2021-07-25 01:40:32.399+00",2481122.17989127
"2021-07-25 01:41:32.399+00",2476808.3943547052
"2021-07-25 01:42:32.399+00",2449283.4822151274
"2021-07-25 01:43:32.399+00",943947.2195788235
"2021-07-25 01:44:32.399+00",361815.1217108873
"2021-07-25 01:45:32.399+00",291818.195769706
"2021-07-25 01:46:32.399+00",266890.55737885606
"2021-07-25 01:47:32.399+00",258017.8746506401
"2021-07-25 01:48:32.399+00",254825.62041895906
"2021-07-25 01:49:32.399+00",253538.96259134667
"2021-07-25 01:50:32.399+00",253144.0109369562
"2021-07-25 01:51:32.399+00",252765.36365263542
"2021-07-25 01:52:32.399+00",252779.2881693492
"2021-07-25 01:53:32.399+00",252773.11423058927
"2021-07-25 01:54:32.399+00",252733.43034442517
"2021-07-25 01:55:32.399+00",252832.7550975386
"2021-07-25 01:56:32.399+00",252755.3184794116
"2021-07-25 01:57:32.399+00",252552.64406177582
"2021-07-25 01:58:32.399+00",252741.77931798683
"2021-07-25 01:59:32.399+00",252682.07471646284
"2021-07-25 02:00:32.399+00",252808.87829066772
"2021-07-25 02:01:32.399+00",253107.6451913381
"2021-07-25 02:02:32.399+00",253520.36548320553
"2021-07-25 02:03:32.399+00",253742.4317590204
"2021-07-25 02:04:32.399+00",253761.19988690014
"2021-07-25 02:05:32.399+00",253828.7263368373
"2021-07-25 02:06:32.399+00",253773.22280621663
"2021-07-25 02:07:32.399+00",253845.373609944
"2021-07-25 02:08:32.399+00",253765.24214759047
"2021-07-25 02:09:32.399+00",253801.22761388135
"2021-07-25 02:10:32.399+00",254166.1624929109
"2021-07-25 02:11:32.399+00",253677.64026256846
"2021-07-25 02:12:32.399+00",254204.10104667745
"2021-07-25 02:13:32.399+00",253881.5695552952
"2021-07-25 02:14:32.399+00",253579.8476382592
"2021-07-25 02:15:32.399+00",253728.21788570128
"2021-07-25 02:16:32.399+00",253574.98648945204
"2021-07-25 02:17:32.399+00",253691.4864621391
"2021-07-25 02:18:32.399+00",253496.99186841224
"2021-07-25 02:19:32.399+00",253371.03490647324
"2021-07-25 02:20:32.399+00",253365.2197138588
"2021-07-25 02:21:32.399+00",253580.36533062594
"2021-07-25 02:22:32.399+00",253723.27447283716
"2021-07-25 02:23:32.399+00",253732.44211749072
"2021-07-25 02:24:32.399+00",253787.09546990076
"2021-07-25 02:25:32.399+00",253749.4430925688
"2021-07-25 02:26:32.399+00",253731.33769247076
"2021-07-25 02:27:32.399+00",253703.22918809985
"2021-07-25 02:28:32.399+00",253639.60152537987
"2021-07-25 02:29:32.399+00",253889.00153637538
"2021-07-25 02:30:32.399+00",254714.99340697334
"2021-07-25 02:31:32.399+00",255075.06024313785
"2021-07-25 02:32:32.399+00",255257.84035213743
"2021-07-25 02:33:32.399+00",255307.53679861585
"2021-07-25 02:34:32.399+00",255272.21602834723
"2021-07-25 02:35:32.399+00",255356.3238945636
"2021-07-25 02:36:32.399+00",255252.5377136339
"2021-07-25 02:37:32.399+00",255332.06121892997
"2021-07-25 02:38:32.399+00",255334.4048375511
"2021-07-25 02:39:32.399+00",255358.07331196612
"2021-07-25 02:40:32.399+00",255355.48520511878
"2021-07-25 02:41:32.399+00",255349.83426747253
"2021-07-25 02:42:32.399+00",255159.70911109366
"2021-07-25 02:43:32.399+00",255133.7599378641
"2021-07-25 02:44:32.399+00",247516.76294138934
"2021-07-25 02:45:32.399+00",249681.28349287534
"2021-07-25 02:46:32.399+00",251337.59525619473
"2021-07-25 02:47:32.399+00",252250.67811524845
"2021-07-25 02:48:32.399+00",252666.31581281935
"2021-07-25 02:49:32.399+00",252727.79901678665
"2021-07-25 02:50:32.399+00",252765.19513422227
"2021-07-25 02:51:32.399+00",252655.6429338566
"2021-07-25 02:52:32.399+00",252712.71625555182
"2021-07-25 02:53:32.399+00",252717.38219058415
"2021-07-25 02:54:32.399+00",252726.91040606043
"2021-07-25 02:55:32.399+00",252799.71887223056
"2021-07-25 02:56:32.399+00",252748.77877834244
"2021-07-25 02:57:32.399+00",252519.36356300645
"2021-07-25 02:58:32.399+00",252685.72569593324
"2021-07-25 02:59:32.399+00",252734.07644303425
"2021-07-25 03:00:32.399+00",252736.9710046689
"2021-07-25 03:01:32.399+00",253110.53900649896
"2021-07-25 03:02:32.399+00",253494.58780687608
"2021-07-25 03:03:32.399+00",253720.5166460979
"2021-07-25 03:04:32.399+00",253700.61311027504
"2021-07-25 03:05:32.399+00",253783.16753018103
"2021-07-25 03:06:32.399+00",253736.27932682086
"2021-07-25 03:07:32.399+00",253826.6446807739
"2021-07-25 03:08:32.399+00",253736.59560739718
"2021-07-25 03:09:32.399+00",253746.90800065303
"2021-07-25 03:10:32.399+00",254145.6435146018
"2021-07-25 03:11:32.399+00",253634.4488473919
"2021-07-25 03:12:32.399+00",254270.2008830191
"2021-07-25 03:13:32.399+00",254003.92144418455
"2021-07-25 03:14:32.399+00",253638.08021521597
"2021-07-25 03:15:32.399+00",253678.63995630605
"2021-07-25 03:16:32.399+00",253486.00714827582
"2021-07-25 03:17:32.399+00",253690.78518098022
"2021-07-25 03:18:32.399+00",253497.97448540773
"2021-07-25 03:19:32.399+00",253380.04132699163
"2021-07-25 03:20:32.399+00",253385.34195634472
"2021-07-25 03:21:32.399+00",253605.15989124533
"2021-07-25 03:22:32.399+00",253744.15500310608
"2021-07-25 03:23:32.399+00",253696.9224707887
"2021-07-25 03:24:32.399+00",253809.8783795945
"2021-07-25 03:25:32.399+00",253719.48969870992
"2021-07-25 03:26:32.399+00",253802.53550498473
"2021-07-25 03:27:32.399+00",253738.08299248197
"2021-07-25 03:28:32.399+00",253680.38423396842
"2021-07-25 03:29:32.399+00",253898.9073506961
"2021-07-25 03:30:32.399+00",254773.34110202853
"2021-07-25 03:31:32.399+00",255087.07133435685
"2021-07-25 03:32:32.399+00",255278.1116246878
"2021-07-25 03:33:32.399+00",255290.39381957936
"2021-07-25 03:34:32.399+00",255253.94834476002
"2021-07-25 03:35:32.399+00",255291.4637363783
"2021-07-25 03:36:32.399+00",255196.79350831668
"2021-07-25 03:37:32.399+00",255317.97515128157
"2021-07-25 03:38:32.399+00",255123.18341740654
"2021-07-25 03:39:32.399+00",255080.9717182225
"2021-07-25 03:40:32.399+00",255257.2586263522
"2021-07-25 03:41:32.399+00",255335.7404626985
"2021-07-25 03:42:32.399+00",255152.66528293732
"2021-07-25 03:43:32.399+00",255147.0271743217
"2021-07-25 03:44:32.399+00",245477.98145142282
"2021-07-25 03:45:32.399+00",249168.51696712142
"2021-07-25 03:46:32.399+00",251197.9477668537
"2021-07-25 03:47:32.399+00",252206.49345020647
"2021-07-25 03:48:32.399+00",252612.62363962614
"2021-07-25 03:49:32.399+00",252782.671262552
"2021-07-25 03:50:32.399+00",252759.35608926878
"2021-07-25 03:51:32.399+00",252667.6801514461
"2021-07-25 03:52:32.399+00",252686.49954189538
"2021-07-25 03:53:32.399+00",93275.23602920902
"2021-07-25 03:54:32.399+00",148820.62006411355
"2021-07-25 03:55:32.399+00",1480030.7151109474
"2021-07-25 03:56:32.399+00",1980619.929211041
"2021-07-25 03:57:32.399+00",2193503.1615823563
"2021-07-25 03:58:32.399+00",2283394.5021569487
"2021-07-25 03:59:32.399+00",2293588.84039261
"2021-07-25 04:00:32.399+00",2356399.3288856046
"2021-07-25 04:01:32.399+00",2338251.1419270183
"2021-07-25 04:02:32.399+00",2339969.1381609975
"2021-07-25 04:03:32.399+00",2357788.639349333
"2021-07-25 04:04:32.399+00",2262026.786258853
"2021-07-25 04:05:32.399+00",2338528.25275362
"2021-07-25 04:06:32.399+00",2324402.979280197
"2021-07-25 04:07:32.399+00",2339267.588052299
"2021-07-25 04:08:32.399+00",2321222.152324262
"2021-07-25 04:09:32.399+00",2330210.531832816
"2021-07-25 04:10:32.399+00",2307961.979644774
"2021-07-25 04:11:32.399+00",2342597.070496371
"2021-07-25 04:12:32.399+00",2320716.6356263016
"2021-07-25 04:13:32.399+00",2337153.8648099876
"2021-07-25 04:14:32.399+00",2282229.6545845666
"2021-07-25 04:15:32.399+00",2307635.7823386854
"2021-07-25 04:16:32.399+00",2344411.2133487794
"2021-07-25 04:17:32.399+00",2366693.2165207528
"2021-07-25 04:18:32.399+00",2407112.456656803
"2021-07-25 04:19:32.399+00",2339224.1068804795
"2021-07-25 04:20:32.399+00",2358349.1998341912
"2021-07-25 04:21:32.399+00",2357556.6883745184
"2021-07-25 04:22:32.399+00",2338958.828090357
"2021-07-25 04:23:32.399+00",915796.0025547036
"2021-07-25 04:24:32.399+00",345877.4721402554
"2021-07-25 04:25:32.399+00",285872.7260846109
"2021-07-25 04:26:32.399+00",264715.85268054204
"2021-07-25 04:27:32.399+00",257237.0475070022
"2021-07-25 04:28:32.399+00",254545.9591402219
"2021-07-25 04:29:32.399+00",253467.7613921169
"2021-07-25 04:30:32.399+00",253106.25031054812
"2021-07-25 04:31:32.399+00",252797.39726734144
"2021-07-25 04:32:32.399+00",252798.31597438233
"2021-07-25 04:33:32.399+00",252832.85320356864
"2021-07-25 04:34:32.399+00",252784.3741191852
"2021-07-25 04:35:32.399+00",252864.71323005375
"2021-07-25 04:36:32.399+00",252785.05792762293
"2021-07-25 04:37:32.399+00",252555.57972512112
"2021-07-25 04:38:32.399+00",252735.85662863767
"2021-07-25 04:39:32.399+00",252736.63800596044
"2021-07-25 04:40:32.399+00",252774.1984105155
"2021-07-25 04:41:32.399+00",253089.5613571286
"2021-07-25 04:42:32.399+00",253482.8365213837
"2021-07-25 04:43:32.399+00",253717.0364760447
"2021-07-25 04:44:32.399+00",253719.57931743193
"2021-07-25 04:45:32.399+00",253806.8225834119
"2021-07-25 04:46:32.399+00",253757.2817783845
"2021-07-25 04:47:32.399+00",253802.79142736644
"2021-07-25 04:48:32.399+00",253780.81153151306
"2021-07-25 04:49:32.399+00",253778.62000778157
"2021-07-25 04:50:32.399+00",254170.94671854525
"2021-07-25 04:51:32.399+00",253681.34985063967
"2021-07-25 04:52:32.399+00",254278.72550820198
"2021-07-25 04:53:32.399+00",253922.65754987128
"2021-07-25 04:54:32.399+00",253601.30187882463
"2021-07-25 04:55:32.399+00",253689.9894400769
"2021-07-25 04:56:32.399+00",253513.46322401284
"2021-07-25 04:57:32.399+00",253677.71636260557
"2021-07-25 04:58:32.399+00",253448.85819987603
"2021-07-25 04:59:32.399+00",253357.29877782924
"2021-07-25 05:00:32.399+00",253389.61930310057
"2021-07-25 05:01:32.399+00",253613.79564545743
"2021-07-25 05:02:32.399+00",253762.544751338
"2021-07-25 05:03:32.399+00",253765.88603567635
"2021-07-25 05:04:32.399+00",253846.58144647782
"2021-07-25 05:05:32.399+00",253741.0793517357
"2021-07-25 05:06:32.399+00",253819.87967527323
"2021-07-25 05:07:32.399+00",253759.1671492995
"2021-07-25 05:08:32.399+00",253671.23633399638
"2021-07-25 05:09:32.399+00",253908.0835588768
"2021-07-25 05:10:32.399+00",254781.42326929801
"2021-07-25 05:11:32.399+00",255089.6157729627
"2021-07-25 05:12:32.399+00",255314.01267579166
"2021-07-25 05:13:32.399+00",255327.64826667603
"2021-07-25 05:14:32.399+00",255316.41751003984
"2021-07-25 05:15:32.399+00",255338.80224747985
"2021-07-25 05:16:32.399+00",255237.46370005092
"2021-07-25 05:17:32.399+00",255375.71793269465
"2021-07-25 05:18:32.399+00",255360.94129676916
"2021-07-25 05:19:32.399+00",255394.07012720042
"2021-07-25 05:20:32.399+00",255343.51438758353
"2021-07-25 05:21:32.399+00",199923.73155483927
"2021-07-25 05:22:32.399+00",73547.83064130375
"2021-07-25 05:23:32.399+00",632067.0916351806
"2021-07-25 05:24:32.399+00",1710549.22870131
"2021-07-25 05:25:32.399+00",2134474.1790206707
"2021-07-25 05:26:32.399+00",2307965.895519137
"2021-07-25 05:27:32.399+00",2352190.8950709286
"2021-07-25 05:28:32.399+00",2367319.0518328217
"2021-07-25 05:29:32.399+00",2378029.3683837918
"2021-07-25 05:30:32.399+00",2374093.7245155717
"2021-07-25 05:31:32.399+00",2396703.2404281935
"2021-07-25 05:32:32.399+00",2390701.1568164728
"2021-07-25 05:33:32.399+00",2312444.9569722437
"2021-07-25 05:34:32.399+00",2347554.7577231224
"2021-07-25 05:35:32.399+00",2436685.0962824593
"2021-07-25 05:36:32.399+00",2356945.091508777
"2021-07-25 05:37:32.399+00",2355253.735013638
"2021-07-25 05:38:32.399+00",2333662.7888962966
"2021-07-25 05:39:32.399+00",2329090.0917560444
"2021-07-25 05:40:32.399+00",2361252.3309892276
"2021-07-25 05:41:32.399+00",2381421.3852698607
"2021-07-25 05:42:32.399+00",2369929.9538902245
"2021-07-25 05:43:32.399+00",2262245.3773763734
"2021-07-25 05:44:32.399+00",2343327.7190108243
"2021-07-25 05:45:32.399+00",2408157.118329764
"2021-07-25 05:46:32.399+00",2361599.138859201
"2021-07-25 05:47:32.399+00",2382915.73251845
"2021-07-25 05:48:32.399+00",2369248.3462132555
"2021-07-25 05:49:32.399+00",2369770.0609614546
"2021-07-25 05:50:32.399+00",2411753.900939208
"2021-07-25 05:51:32.399+00",2351281.731363791
"2021-07-25 05:52:32.399+00",2351555.9247131557
"2021-07-25 05:53:32.399+00",2043706.1223783337
"2021-07-25 05:54:32.399+00",2204693.535968762
"2021-07-25 05:55:32.399+00",2298485.4285266623
"2021-07-25 05:56:32.399+00",2344983.8097470077
"2021-07-25 05:57:32.399+00",2422005.323650552
"2021-07-25 05:58:32.399+00",2380151.9714522245
"2021-07-25 05:59:32.399+00",2348973.5777669535
"2021-07-25 06:00:32.399+00",2380382.5653976845
"2021-07-25 06:01:32.399+00",2428290.8971085637
"2021-07-25 06:02:32.399+00",2442152.8522768025
"2021-07-25 06:03:32.399+00",2435193.724022019
"2021-07-25 06:04:32.399+00",2398613.5365529326
"2021-07-25 06:05:32.399+00",2412085.8157776278
"2021-07-25 06:06:32.399+00",2362374.1361293625
"2021-07-25 06:07:32.399+00",2326837.8461459847
"2021-07-25 06:08:32.399+00",2306003.729645805
"2021-07-25 06:09:32.399+00",2229373.447293223
"2021-07-25 06:10:32.399+00",2250758.9292432712
"2021-07-25 06:11:32.399+00",2252124.114478225
"2021-07-25 06:12:32.399+00",2238697.868555249
"2021-07-25 06:13:32.399+00",2318214.9726056983
"2021-07-25 06:14:32.399+00",2241548.590038249
"2021-07-25 06:15:32.399+00",2274852.0240382897
"2021-07-25 06:16:32.399+00",2250000.0933621856
"2021-07-25 06:17:32.399+00",2190944.591144384
"2021-07-25 06:18:32.399+00",2169937.2255855356
