"time","requests_per_sec_in"
"2021-07-25 01:03:32.399+00",8832.355169806231
"2021-07-25 01:04:32.399+00",9029.763303046093
"2021-07-25 01:05:32.399+00",8993.256963077964
"2021-07-25 01:06:32.399+00",9085.730382189293
"2021-07-25 01:07:32.399+00",8770.87859288318
"2021-07-25 01:08:32.399+00",8745.659662109867
"2021-07-25 01:09:32.399+00",8911.231667987291
"2021-07-25 01:10:32.399+00",9116.2114761497
"2021-07-25 01:11:32.399+00",9049.078651877518
"2021-07-25 01:12:32.399+00",9080.065624271974
"2021-07-25 01:13:32.399+00",9121.949292006657
"2021-07-25 01:14:32.399+00",9011.39859389894
"2021-07-25 01:15:32.399+00",9006.707412756006
"2021-07-25 01:16:32.399+00",9023.677586069962
"2021-07-25 01:17:32.399+00",8923.429008161282
"2021-07-25 01:18:32.399+00",8949.74083221708
"2021-07-25 01:19:32.399+00",9071.70282796765
"2021-07-25 01:20:32.399+00",9117.277059855498
"2021-07-25 01:21:32.399+00",9123.191640115854
"2021-07-25 01:22:32.399+00",9033.201421246446
"2021-07-25 01:23:32.399+00",9118.511610624528
"2021-07-25 01:24:32.399+00",8975.747857962167
"2021-07-25 01:25:32.399+00",9144.839288605432
"2021-07-25 01:26:32.404+00",9003.890066978975
"2021-07-25 01:27:32.399+00",8981.23117155463
"2021-07-25 01:28:32.399+00",8641.032936795256
"2021-07-25 01:29:32.399+00",8948.34116097395
"2021-07-25 01:30:32.399+00",9050.096136683695
"2021-07-25 01:31:32.399+00",9004.637158842637
"2021-07-25 01:32:32.399+00",9108.733070785305
"2021-07-25 01:33:32.399+00",9064.393964487625
"2021-07-25 01:34:32.399+00",9195.849670463293
"2021-07-25 01:35:32.399+00",9168.727332834856
"2021-07-25 01:36:32.399+00",9104.189212487772
"2021-07-25 01:37:32.399+00",9095.41020856486
"2021-07-25 01:38:32.399+00",8477.476947017689
"2021-07-25 01:39:32.399+00",8659.052845004517
"2021-07-25 01:40:32.399+00",9008.70000714632
"2021-07-25 01:41:32.399+00",8937.81162190943
"2021-07-25 01:42:32.399+00",8868.699566429676
"2021-07-25 01:43:32.399+00",3407.891283118152
"2021-07-25 01:44:32.399+00",1310.1897574294564
"2021-07-25 01:45:32.399+00",1112.9150958548416
"2021-07-25 01:46:32.399+00",1040.2950076839677
"2021-07-25 01:47:32.399+00",1013.5195262377192
"2021-07-25 01:48:32.399+00",1003.5638487943114
"2021-07-25 01:49:32.399+00",999.681935773641
"2021-07-25 01:50:32.399+00",998.457208166292
"2021-07-25 01:51:32.399+00",997.6770342398642
"2021-07-25 01:52:32.399+00",997.3433149456106
"2021-07-25 01:53:32.399+00",997.2605350502186
"2021-07-25 01:54:32.399+00",997.2621744235952
"2021-07-25 01:55:32.399+00",997.6643812969289
"2021-07-25 01:56:32.399+00",997.423683025592
"2021-07-25 01:57:32.399+00",997.595971618981
"2021-07-25 01:58:32.399+00",997.4236060136788
"2021-07-25 01:59:32.399+00",996.7104201153384
"2021-07-25 02:00:32.399+00",997.5812967759973
"2021-07-25 02:01:32.399+00",997.4576404452816
"2021-07-25 02:02:32.399+00",997.8030531757489
"2021-07-25 02:03:32.399+00",997.8115797991525
"2021-07-25 02:04:32.399+00",998.045506441518
"2021-07-25 02:05:32.399+00",997.8371607760174
"2021-07-25 02:06:32.399+00",997.8140909395428
"2021-07-25 02:07:32.399+00",997.9100861205749
"2021-07-25 02:08:32.399+00",998.0346243512059
"2021-07-25 02:09:32.399+00",998.0692930443482
"2021-07-25 02:10:32.399+00",997.4119446832864
"2021-07-25 02:11:32.399+00",997.7142481433777
"2021-07-25 02:12:32.399+00",997.1224048459962
"2021-07-25 02:13:32.399+00",996.8533667904263
"2021-07-25 02:14:32.399+00",997.1281223136435
"2021-07-25 02:15:32.399+00",997.5806344284696
"2021-07-25 02:16:32.399+00",997.7255386805714
"2021-07-25 02:17:32.399+00",997.3994315445748
"2021-07-25 02:18:32.399+00",997.5642148740353
"2021-07-25 02:19:32.399+00",997.42645002095
"2021-07-25 02:20:32.399+00",997.2105379988411
"2021-07-25 02:21:32.399+00",996.9176238070094
"2021-07-25 02:22:32.399+00",997.2286972424414
"2021-07-25 02:23:32.399+00",997.3749300703877
"2021-07-25 02:24:32.399+00",997.3900189578513
"2021-07-25 02:25:32.399+00",997.336291766493
"2021-07-25 02:26:32.399+00",996.3704611085905
"2021-07-25 02:27:32.399+00",997.0806989613128
"2021-07-25 02:28:32.399+00",997.2836777206265
"2021-07-25 02:29:32.399+00",997.4491061117643
"2021-07-25 02:30:32.399+00",996.6647778344023
"2021-07-25 02:31:32.399+00",997.1257703870666
"2021-07-25 02:32:32.399+00",997.2523061355968
"2021-07-25 02:33:32.399+00",997.6533448657301
"2021-07-25 02:34:32.399+00",997.9419967186157
"2021-07-25 02:35:32.399+00",997.7342846228233
"2021-07-25 02:36:32.399+00",997.6097955551542
"2021-07-25 02:37:32.399+00",997.4183326873473
"2021-07-25 02:38:32.399+00",997.376519428436
"2021-07-25 02:39:32.399+00",997.3100076879396
"2021-07-25 02:40:32.399+00",997.2804010654305
"2021-07-25 02:41:32.399+00",997.6118414850048
"2021-07-25 02:42:32.399+00",997.2257558732587
"2021-07-25 02:43:32.399+00",997.2658954443872
"2021-07-25 02:44:32.399+00",967.4762865430079
"2021-07-25 02:45:32.399+00",986.2702232968779
"2021-07-25 02:46:32.399+00",992.551775538625
"2021-07-25 02:47:32.399+00",995.3846222182602
"2021-07-25 02:48:32.399+00",996.5179499638381
"2021-07-25 02:49:32.399+00",996.5809246728488
"2021-07-25 02:50:32.399+00",996.4259529515757
"2021-07-25 02:51:32.399+00",996.9100725744629
"2021-07-25 02:52:32.399+00",997.205983473763
"2021-07-25 02:53:32.399+00",996.4642951033318
"2021-07-25 02:54:32.399+00",997.2711841662167
"2021-07-25 02:55:32.399+00",997.350087788536
"2021-07-25 02:56:32.399+00",997.3559286307232
"2021-07-25 02:57:32.399+00",997.1890233280271
"2021-07-25 02:58:32.399+00",996.9963624087312
"2021-07-25 02:59:32.399+00",997.4853311617948
"2021-07-25 03:00:32.399+00",996.8760700625019
"2021-07-25 03:01:32.399+00",997.6206975841699
"2021-07-25 03:02:32.399+00",997.4897264431877
"2021-07-25 03:03:32.399+00",997.3141951663451
"2021-07-25 03:04:32.399+00",997.1240608758754
"2021-07-25 03:05:32.399+00",997.0491113940063
"2021-07-25 03:06:32.399+00",997.2508151267692
"2021-07-25 03:07:32.399+00",997.5743921912339
"2021-07-25 03:08:32.399+00",997.2756180209309
"2021-07-25 03:09:32.399+00",997.4433401928451
"2021-07-25 03:10:32.399+00",997.3460150271126
"2021-07-25 03:11:32.399+00",997.4934906899146
"2021-07-25 03:12:32.399+00",997.6998706249972
"2021-07-25 03:13:32.399+00",998.4359844286574
"2021-07-25 03:14:32.399+00",997.7748415344724
"2021-07-25 03:15:32.399+00",997.0374601889122
"2021-07-25 03:16:32.399+00",996.7630799127611
"2021-07-25 03:17:32.399+00",997.049935202235
"2021-07-25 03:18:32.399+00",997.3537000119247
"2021-07-25 03:19:32.399+00",997.3745212097747
"2021-07-25 03:20:32.399+00",997.3394921780773
"2021-07-25 03:21:32.399+00",997.4799944675658
"2021-07-25 03:22:32.399+00",997.2234338565419
"2021-07-25 03:23:32.399+00",996.8560292013921
"2021-07-25 03:24:32.399+00",997.3641575941219
"2021-07-25 03:25:32.399+00",996.8565233519332
"2021-07-25 03:26:32.399+00",997.1630339891437
"2021-07-25 03:27:32.399+00",997.2924282254684
"2021-07-25 03:28:32.399+00",997.6434242776512
"2021-07-25 03:29:32.399+00",997.6902891093915
"2021-07-25 03:30:32.399+00",997.6437742148687
"2021-07-25 03:31:32.399+00",997.633942547976
"2021-07-25 03:32:32.399+00",997.4064865451735
"2021-07-25 03:33:32.399+00",997.4304839175026
"2021-07-25 03:34:32.399+00",997.079967217394
"2021-07-25 03:35:32.399+00",997.277988781736
"2021-07-25 03:36:32.399+00",997.0677465834003
"2021-07-25 03:37:32.399+00",996.9869217481956
"2021-07-25 03:38:32.399+00",993.9357778921311
"2021-07-25 03:39:32.399+00",992.5254291408479
"2021-07-25 03:40:32.399+00",995.69767966527
"2021-07-25 03:41:32.399+00",996.8650350547683
"2021-07-25 03:42:32.399+00",997.1134386317294
"2021-07-25 03:43:32.399+00",996.6861739753159
"2021-07-25 03:44:32.399+00",959.3852252812293
"2021-07-25 03:45:32.399+00",983.5479610071608
"2021-07-25 03:46:32.399+00",992.0590397512316
"2021-07-25 03:47:32.399+00",995.5128229812764
"2021-07-25 03:48:32.399+00",996.393385621237
"2021-07-25 03:49:32.399+00",997.0841476601082
"2021-07-25 03:50:32.399+00",996.5926373213986
"2021-07-25 03:51:32.399+00",996.6901751123993
"2021-07-25 03:52:32.399+00",996.8748959151867
"2021-07-25 03:53:32.399+00",368.0597404951324
"2021-07-25 03:54:32.399+00",549.1090978111257
"2021-07-25 03:55:32.399+00",5497.708057560891
"2021-07-25 03:56:32.399+00",7333.121682605283
"2021-07-25 03:57:32.399+00",8108.951683528166
"2021-07-25 03:58:32.399+00",8462.430989898738
"2021-07-25 03:59:32.399+00",8442.117202479929
"2021-07-25 04:00:32.399+00",8552.047221095672
"2021-07-25 04:01:32.399+00",8493.134489044945
"2021-07-25 04:02:32.399+00",8500.389023885167
"2021-07-25 04:03:32.399+00",8496.329629477063
"2021-07-25 04:04:32.399+00",8098.738674973293
"2021-07-25 04:05:32.399+00",8427.02643980379
"2021-07-25 04:06:32.399+00",8367.774029930786
"2021-07-25 04:07:32.399+00",8539.781946426263
"2021-07-25 04:08:32.399+00",8528.472203196923
"2021-07-25 04:09:32.399+00",8572.431168664589
"2021-07-25 04:10:32.399+00",8521.687319688504
"2021-07-25 04:11:32.399+00",8636.080409623368
"2021-07-25 04:12:32.399+00",8493.139407081233
"2021-07-25 04:13:32.399+00",8535.981584922674
"2021-07-25 04:14:32.399+00",8181.424489640165
"2021-07-25 04:15:32.399+00",8408.309143711065
"2021-07-25 04:16:32.399+00",8527.390907113084
"2021-07-25 04:17:32.399+00",8512.15524510534
"2021-07-25 04:18:32.399+00",8553.220843636751
"2021-07-25 04:19:32.399+00",8372.710386901186
"2021-07-25 04:20:32.399+00",8459.503838824627
"2021-07-25 04:21:32.399+00",8509.906366531404
"2021-07-25 04:22:32.399+00",8416.614821808742
"2021-07-25 04:23:32.399+00",3296.311604857736
"2021-07-25 04:24:32.399+00",1246.562430436246
"2021-07-25 04:25:32.399+00",1088.9712411409628
"2021-07-25 04:26:32.399+00",1031.433393996858
"2021-07-25 04:27:32.399+00",1010.7404837417081
"2021-07-25 04:28:32.399+00",1002.8798110205182
"2021-07-25 04:29:32.399+00",999.7803116673965
"2021-07-25 04:30:32.399+00",998.7057878705144
"2021-07-25 04:31:32.399+00",998.0453942959507
"2021-07-25 04:32:32.399+00",998.1374911976642
"2021-07-25 04:33:32.399+00",998.1715299341048
"2021-07-25 04:34:32.399+00",998.1223937416805
"2021-07-25 04:35:32.399+00",998.355477079068
"2021-07-25 04:36:32.399+00",997.9259831453348
"2021-07-25 04:37:32.399+00",997.7263701819702
"2021-07-25 04:38:32.399+00",997.7947756022033
"2021-07-25 04:39:32.399+00",997.5244730048746
"2021-07-25 04:40:32.399+00",997.4546254092323
"2021-07-25 04:41:32.399+00",997.2345796343096
"2021-07-25 04:42:32.399+00",997.3258493003011
"2021-07-25 04:43:32.399+00",997.2277068714269
"2021-07-25 04:44:32.399+00",997.429784709128
"2021-07-25 04:45:32.399+00",997.4120692825403
"2021-07-25 04:46:32.399+00",997.5976149619821
"2021-07-25 04:47:32.399+00",997.1284780879689
"2021-07-25 04:48:32.399+00",997.9462448218442
"2021-07-25 04:49:32.399+00",997.9391644796076
"2021-07-25 04:50:32.399+00",997.7128136748806
"2021-07-25 04:51:32.399+00",998.2308866297328
"2021-07-25 04:52:32.399+00",997.8573481387227
"2021-07-25 04:53:32.399+00",997.1316074621019
"2021-07-25 04:54:32.399+00",997.2150845750996
"2021-07-25 04:55:32.399+00",997.2302530261167
"2021-07-25 04:56:32.399+00",997.1899529106787
"2021-07-25 04:57:32.399+00",996.8580167230006
"2021-07-25 04:58:32.399+00",996.5620355390456
"2021-07-25 04:59:32.399+00",997.0161459680413
"2021-07-25 05:00:32.399+00",997.3916693675551
"2021-07-25 05:01:32.399+00",997.6061548639557
"2021-07-25 05:02:32.399+00",997.5365759561668
"2021-07-25 05:03:32.399+00",997.9889111819022
"2021-07-25 05:04:32.399+00",997.9866614253308
"2021-07-25 05:05:32.399+00",997.2298680800347
"2021-07-25 05:06:32.399+00",997.4792659465786
"2021-07-25 05:07:32.399+00",997.6431377871397
"2021-07-25 05:08:32.399+00",997.5025437003054
"2021-07-25 05:09:32.399+00",997.8368145081702
"2021-07-25 05:10:32.399+00",997.7587713757786
"2021-07-25 05:11:32.399+00",997.6768208319609
"2021-07-25 05:12:32.399+00",998.0042227632632
"2021-07-25 05:13:32.399+00",998.0832121863631
"2021-07-25 05:14:32.399+00",998.1528049219163
"2021-07-25 05:15:32.399+00",998.0107194944032
"2021-07-25 05:16:32.399+00",997.7410810239503
"2021-07-25 05:17:32.399+00",997.9415951446099
"2021-07-25 05:18:32.399+00",997.8508696615988
"2021-07-25 05:19:32.399+00",997.6999089061585
"2021-07-25 05:20:32.399+00",997.1621112067506
"2021-07-25 05:21:32.399+00",780.9969752293181
"2021-07-25 05:22:32.399+00",287.31273080394857
"2021-07-25 05:23:32.399+00",2323.316733382611
"2021-07-25 05:24:32.399+00",6292.01404205737
"2021-07-25 05:25:32.399+00",7803.375203364468
"2021-07-25 05:26:32.399+00",8405.897104984251
"2021-07-25 05:27:32.399+00",8581.48709240704
"2021-07-25 05:28:32.399+00",8550.08912080555
"2021-07-25 05:29:32.399+00",8552.118356355513
"2021-07-25 05:30:32.399+00",8570.596433304268
"2021-07-25 05:31:32.399+00",8706.213398112577
"2021-07-25 05:32:32.399+00",8708.585515738805
"2021-07-25 05:33:32.399+00",8421.628760927477
"2021-07-25 05:34:32.399+00",8533.552850543589
"2021-07-25 05:35:32.399+00",8880.881055003852
"2021-07-25 05:36:32.399+00",8714.041024126102
"2021-07-25 05:37:32.399+00",8674.114773465968
"2021-07-25 05:38:32.399+00",8534.34893513144
"2021-07-25 05:39:32.399+00",8441.795506087046
"2021-07-25 05:40:32.399+00",8467.21615383446
"2021-07-25 05:41:32.399+00",8521.992358466865
"2021-07-25 05:42:32.399+00",8566.796809143658
"2021-07-25 05:43:32.399+00",8166.3460662407015
"2021-07-25 05:44:32.399+00",8521.11949615092
"2021-07-25 05:45:32.399+00",8726.388477485816
"2021-07-25 05:46:32.399+00",8619.575509065196
"2021-07-25 05:47:32.399+00",8708.55275922988
"2021-07-25 05:48:32.399+00",8705.283031435909
"2021-07-25 05:49:32.399+00",8670.464886089749
"2021-07-25 05:50:32.399+00",8672.840033539474
"2021-07-25 05:51:32.399+00",8407.201037449568
"2021-07-25 05:52:32.399+00",8364.01521802427
"2021-07-25 05:53:32.399+00",7382.817544816541
"2021-07-25 05:54:32.399+00",7805.428515154039
"2021-07-25 05:55:32.399+00",8264.482424975793
"2021-07-25 05:56:32.399+00",8444.469550765605
"2021-07-25 05:57:32.399+00",8756.25846757841
"2021-07-25 05:58:32.399+00",8616.925369565804
"2021-07-25 05:59:32.399+00",8492.771717674335
"2021-07-25 06:00:32.399+00",8559.557115226286
"2021-07-25 06:01:32.399+00",8739.654173263674
"2021-07-25 06:02:32.399+00",8770.021480720656
"2021-07-25 06:03:32.399+00",8796.317375675055
"2021-07-25 06:04:32.399+00",8682.243715450379
"2021-07-25 06:05:32.399+00",8752.710139619527
"2021-07-25 06:06:32.399+00",8423.090435276503
"2021-07-25 06:07:32.399+00",8196.881509222856
"2021-07-25 06:08:32.399+00",8116.832832737658
"2021-07-25 06:09:32.399+00",7891.963772395256
"2021-07-25 06:10:32.399+00",8028.827480905535
"2021-07-25 06:11:32.399+00",8019.29847742808
"2021-07-25 06:12:32.399+00",7965.180670174163
"2021-07-25 06:13:32.399+00",8189.118494420147
"2021-07-25 06:14:32.399+00",7988.239691661803
"2021-07-25 06:15:32.399+00",7959.616682243321
"2021-07-25 06:16:32.399+00",7907.425111477351
"2021-07-25 06:17:32.399+00",7681.807789143708
"2021-07-25 06:18:32.399+00",7703.562726497199
"2021-07-25 06:19:32.399+00",7911.463208922843
