"time","requests_per_sec_out"
"2021-08-02 01:10:55.166+00",435.42814021134507
"2021-08-02 01:11:05.166+00",408.94563804172344
"2021-08-02 01:11:15.166+00",415.4402683280715
"2021-08-02 01:11:25.166+00",423.08280368186547
"2021-08-02 01:11:35.166+00",426.70978894066883
"2021-08-02 01:11:45.166+00",414.0209907659058
"2021-08-02 01:11:55.166+00",423.22266722653467
"2021-08-02 01:12:05.166+00",430.11688155620743
"2021-08-02 01:12:15.166+00",417.5396070824203
"2021-08-02 01:12:25.166+00",418.3739969832168
"2021-08-02 01:12:35.166+00",438.73611038792376
"2021-08-02 01:12:45.166+00",456.6753347847935
"2021-08-02 01:12:55.171+00",474.5051147325628
"2021-08-02 01:13:05.166+00",497.52977109762946
"2021-08-02 01:13:15.166+00",520.2762716235245
"2021-08-02 01:13:25.166+00",548.9496608724941
"2021-08-02 01:13:35.174+00",568.3778856715733
"2021-08-02 01:13:45.166+00",588.6375153451592
"2021-08-02 01:13:55.166+00",609.2475378484538
"2021-08-02 01:14:05.166+00",614.0125361393224
"2021-08-02 01:14:15.166+00",622.7925761406051
"2021-08-02 01:14:25.166+00",637.9070972205544
"2021-08-02 01:14:35.166+00",639.7953745186106
"2021-08-02 01:14:45.166+00",651.3447254679896
"2021-08-02 01:14:55.166+00",672.7458096344071
"2021-08-02 01:15:05.166+00",714.8150372879934
"2021-08-02 01:15:15.168+00",782.1063946634357
"2021-08-02 01:15:25.166+00",821.3130924073118
"2021-08-02 01:15:35.166+00",849.5052330700247
"2021-08-02 01:15:45.166+00",858.288382970593
"2021-08-02 01:15:55.166+00",885.470208420307
"2021-08-02 01:16:05.166+00",887.3791454571107
"2021-08-02 01:16:15.166+00",860.8954899676048
"2021-08-02 01:16:25.166+00",877.3772347774276
"2021-08-02 01:16:35.166+00",884.7862060953984
"2021-08-02 01:16:45.166+00",903.2269072778004
"2021-08-02 01:16:55.166+00",891.7871921122602
"2021-08-02 01:17:05.166+00",903.6921164804814
"2021-08-02 01:17:15.166+00",914.0472419405702
"2021-08-02 01:17:25.166+00",933.3279046649956
"2021-08-02 01:17:35.166+00",912.4370109736589
"2021-08-02 01:17:45.166+00",922.9586515841153
"2021-08-02 01:17:55.166+00",945.7915418615061
"2021-08-02 01:18:05.166+00",943.4875356154477
"2021-08-02 01:18:15.166+00",911.9755389360166
"2021-08-02 01:18:25.166+00",929.7799644701729
"2021-08-02 01:18:35.166+00",944.7095626077015
"2021-08-02 01:18:45.166+00",947.6554056009588
"2021-08-02 01:18:55.166+00",949.8315918239961
"2021-08-02 01:19:05.166+00",927.9100767961636
"2021-08-02 01:19:15.166+00",932.7457494088152
"2021-08-02 01:19:25.166+00",932.0814120016217
"2021-08-02 01:19:35.166+00",923.2559525409808
"2021-08-02 01:19:45.173+00",911.929132384565
"2021-08-02 01:19:55.166+00",927.3211667135658
"2021-08-02 01:20:05.166+00",925.8802260325336
"2021-08-02 01:20:15.166+00",914.4528271937088
"2021-08-02 01:20:25.166+00",932.3212943439883
"2021-08-02 01:20:35.166+00",909.3785502083547
"2021-08-02 01:20:45.166+00",927.0340207186298
"2021-08-02 01:20:55.166+00",928.1035501342724
"2021-08-02 01:21:05.166+00",916.8021775710598
"2021-08-02 01:21:15.166+00",932.403934782079
"2021-08-02 01:21:25.166+00",944.8135739539101
"2021-08-02 01:21:35.166+00",937.8184174299125
"2021-08-02 01:21:45.166+00",950.462494680931
"2021-08-02 01:21:55.166+00",941.6345763264292
"2021-08-02 01:22:05.166+00",950.633909644084
"2021-08-02 01:22:15.166+00",935.0314424587739
"2021-08-02 01:22:25.166+00",953.1865842710489
"2021-08-02 01:22:35.166+00",929.8246005940315
"2021-08-02 01:22:45.174+00",943.4066495948433
"2021-08-02 01:22:55.17+00",942.5384147490377
"2021-08-02 01:23:05.166+00",944.0970984280742
"2021-08-02 01:23:15.166+00",929.487052400958
"2021-08-02 01:23:25.166+00",870.8431766455316
"2021-08-02 01:23:35.166+00",866.1615481795845
"2021-08-02 01:23:45.166+00",822.0274842071793
"2021-08-02 01:23:55.166+00",770.0191045506948
"2021-08-02 01:24:05.166+00",721.6204366151841
"2021-08-02 01:24:15.166+00",691.0758905045539
"2021-08-02 01:24:25.166+00",649.4875042883153
"2021-08-02 01:24:35.166+00",687.9469755385633
"2021-08-02 01:24:45.181+00",660.0761437345918
"2021-08-02 01:24:55.166+00",625.5511131688731
"2021-08-02 01:25:05.166+00",608.5435900643364
"2021-08-02 01:25:15.166+00",573.8561519223289
"2021-08-02 01:25:25.166+00",523.8398457715848
"2021-08-02 01:25:35.166+00",482.2032750012816
"2021-08-02 01:25:45.166+00",478.4518563155507
"2021-08-02 01:25:55.166+00",481.982212081867
"2021-08-02 01:26:05.166+00",494.4465690300444
"2021-08-02 01:26:15.166+00",486.5451708985992
"2021-08-02 01:26:25.166+00",474.3505011654029
"2021-08-02 01:26:35.166+00",476.387151650813
"2021-08-02 01:26:45.166+00",476.52731718879926
"2021-08-02 01:26:55.166+00",481.1787848501633
"2021-08-02 01:27:05.166+00",491.2350292827208
"2021-08-02 01:27:15.166+00",517.4316606892729
"2021-08-02 01:27:25.166+00",541.5897154576656
"2021-08-02 01:27:35.17+00",527.4848649530138
"2021-08-02 01:27:45.166+00",542.08073864636
"2021-08-02 01:27:55.166+00",553.0174287637282
"2021-08-02 01:28:05.166+00",508.0638207665049
"2021-08-02 01:28:15.166+00",513.7038686602567
"2021-08-02 01:28:25.166+00",478.5795631063118
"2021-08-02 01:28:35.166+00",445.56971869493356
"2021-08-02 01:28:45.166+00",422.49193135562757
"2021-08-02 01:28:55.17+00",410.0494794080929
"2021-08-02 01:29:05.166+00",385.17692167558965
"2021-08-02 01:29:15.166+00",353.97134469962054
"2021-08-02 01:29:25.166+00",340.8064684777519
"2021-08-02 01:29:35.166+00",330.1407854748135
"2021-08-02 01:29:45.177+00",320.16003601210264
"2021-08-02 01:29:55.166+00",285.02912326981084
"2021-08-02 01:30:05.166+00",254.76811816029357
"2021-08-02 01:30:15.166+00",236.8542334522513
"2021-08-02 01:30:25.166+00",227.12954153687022
"2021-08-02 01:30:35.166+00",221.96743161697367
"2021-08-02 01:30:45.166+00",236.39414599739118
"2021-08-02 01:30:55.166+00",272.3763632497081
"2021-08-02 01:31:05.166+00",374.91991794289464
"2021-08-02 01:31:15.166+00",547.806229250847
"2021-08-02 01:31:25.166+00",681.3263675833795
"2021-08-02 01:31:35.166+00",714.3036831411614
"2021-08-02 01:31:45.166+00",797.3404423308536
"2021-08-02 01:31:55.166+00",856.6364254260661
"2021-08-02 01:32:05.166+00",865.9101651174623
"2021-08-02 01:32:15.166+00",871.1492070075634
"2021-08-02 01:32:25.166+00",884.2165795772884
"2021-08-02 01:32:35.166+00",848.3632639200729
"2021-08-02 01:32:45.166+00",859.9825832127285
"2021-08-02 01:32:55.166+00",848.0823875164635
"2021-08-02 01:33:05.166+00",859.5857765387975
"2021-08-02 01:33:15.166+00",871.4679925790822
"2021-08-02 01:33:25.166+00",902.7227098538726
"2021-08-02 01:33:35.166+00",915.9462123570261
"2021-08-02 01:33:45.166+00",934.7854705650304
"2021-08-02 01:33:55.166+00",954.9376094835187
"2021-08-02 01:34:05.166+00",911.9267140735766
"2021-08-02 01:34:15.166+00",891.5693571673451
"2021-08-02 01:34:25.166+00",912.4096610743561
"2021-08-02 01:34:35.166+00",899.3573219358635
"2021-08-02 01:34:45.166+00",919.2823948734477
"2021-08-02 01:34:55.166+00",919.0038190522968
"2021-08-02 01:35:05.166+00",925.2546850747235
"2021-08-02 01:35:15.166+00",909.1211261538585
"2021-08-02 01:35:25.166+00",928.3729635332403
"2021-08-02 01:35:35.166+00",926.0216784743359
"2021-08-02 01:35:45.166+00",940.6057651855886
"2021-08-02 01:35:55.166+00",905.8311527712441
"2021-08-02 01:36:05.166+00",881.7485426466038
"2021-08-02 01:36:15.166+00",865.94065916483
"2021-08-02 01:36:25.166+00",779.7711443646192
"2021-08-02 01:36:35.166+00",703.8947228052134
"2021-08-02 01:36:45.173+00",670.5819695943813
"2021-08-02 01:36:55.166+00",685.7395217207587
"2021-08-02 01:37:05.166+00",632.9848680605826
"2021-08-02 01:37:15.166+00",572.6072370561327
"2021-08-02 01:37:25.166+00",522.8399141262784
"2021-08-02 01:37:35.166+00",552.0817881429319
"2021-08-02 01:37:45.166+00",523.939711899667
"2021-08-02 01:37:55.166+00",545.5556744021715
"2021-08-02 01:38:05.166+00",563.1061462968798
"2021-08-02 01:38:15.166+00",558.5230949687208
"2021-08-02 01:38:25.166+00",526.6200056981758
"2021-08-02 01:38:35.166+00",531.9979853413099
"2021-08-02 01:38:45.166+00",537.0544176576736
"2021-08-02 01:38:55.166+00",512.8819052227838
"2021-08-02 01:39:05.166+00",473.873185506188
"2021-08-02 01:39:15.166+00",489.01741815061587
"2021-08-02 01:39:25.166+00",516.9185863210126
"2021-08-02 01:39:35.166+00",573.4654991217593
"2021-08-02 01:39:45.166+00",520.3187376669757
"2021-08-02 01:39:55.172+00",466.0483583966668
"2021-08-02 01:40:05.172+00",480.12982783284787
"2021-08-02 01:40:15.166+00",511.7820843280432
"2021-08-02 01:40:25.166+00",480.03534642778305
"2021-08-02 01:40:35.166+00",471.7190408875332
"2021-08-02 01:40:45.166+00",485.2486960072525
"2021-08-02 01:40:55.166+00",489.08214285189496
"2021-08-02 01:41:05.166+00",559.0010666906034
"2021-08-02 01:41:15.166+00",600.5748414849485
"2021-08-02 01:41:25.166+00",661.810502164468
"2021-08-02 01:41:35.166+00",701.5039211248671
"2021-08-02 01:41:45.166+00",758.1843350515379
"2021-08-02 01:41:55.166+00",762.7609449941632
"2021-08-02 01:42:05.166+00",800.8344561458725
"2021-08-02 01:42:15.166+00",833.3426678071281
"2021-08-02 01:42:25.166+00",845.0705606595111
"2021-08-02 01:42:35.166+00",849.6966283846333
"2021-08-02 01:42:45.166+00",877.8212588195723
"2021-08-02 01:42:55.166+00",877.501324918623
"2021-08-02 01:43:05.166+00",897.1215649758545
"2021-08-02 01:43:15.166+00",915.5583651608632
"2021-08-02 01:43:25.166+00",920.8649285602747
"2021-08-02 01:43:35.166+00",929.6540440637832
"2021-08-02 01:43:45.166+00",944.5781031378968
"2021-08-02 01:43:55.166+00",956.1313751870043
"2021-08-02 01:44:05.166+00",914.7505152704455
"2021-08-02 01:44:15.166+00",923.9851907524344
"2021-08-02 01:44:25.166+00",940.5797974539723
"2021-08-02 01:44:35.166+00",928.0513236121695
"2021-08-02 01:44:45.166+00",925.6615227591986
"2021-08-02 01:44:55.166+00",943.0253299011601
"2021-08-02 01:45:05.166+00",929.6345765369739
"2021-08-02 01:45:15.166+00",926.7944810715189
"2021-08-02 01:45:25.166+00",949.2659997269457
"2021-08-02 01:45:35.166+00",934.1546946805479
"2021-08-02 01:45:45.166+00",942.6025090678647
"2021-08-02 01:45:55.166+00",947.1907575569436
"2021-08-02 01:46:05.166+00",903.8835788912537
"2021-08-02 01:46:15.166+00",904.5211717556509
"2021-08-02 01:46:25.166+00",853.4492638306285
"2021-08-02 01:46:35.166+00",780.1594460180593
"2021-08-02 01:46:45.166+00",724.3872527177454
"2021-08-02 01:46:55.166+00",682.8597992053122
"2021-08-02 01:47:05.166+00",675.0377374085705
"2021-08-02 01:47:15.166+00",625.2409417981828
"2021-08-02 01:47:25.166+00",614.4508810919157
"2021-08-02 01:47:35.166+00",595.9002376117571
"2021-08-02 01:47:45.166+00",587.8495127686058
"2021-08-02 01:47:55.166+00",544.6093806841941
"2021-08-02 01:48:05.166+00",532.3396815519989
"2021-08-02 01:48:15.166+00",552.7436356775315
"2021-08-02 01:48:25.166+00",569.9023931453753
"2021-08-02 01:48:35.166+00",568.3069717336464
"2021-08-02 01:48:45.166+00",569.544125353107
"2021-08-02 01:48:55.166+00",564.6983556772713
"2021-08-02 01:49:05.169+00",551.4469799109567
"2021-08-02 01:49:15.166+00",552.7972634005638
"2021-08-02 01:49:25.166+00",556.9285503562129
"2021-08-02 01:49:35.166+00",560.560588216205
"2021-08-02 01:49:45.166+00",557.8029633775492
"2021-08-02 01:49:55.166+00",510.2528287170281
"2021-08-02 01:50:05.166+00",518.6434999651092
"2021-08-02 01:50:15.166+00",504.6944235595824
"2021-08-02 01:50:25.166+00",518.6764259425702
"2021-08-02 01:50:35.166+00",499.6068954728272
"2021-08-02 01:50:45.172+00",471.7853864559283
"2021-08-02 01:50:55.166+00",424.6064117903471
"2021-08-02 01:51:05.166+00",399.4814647451761
"2021-08-02 01:51:15.166+00",380.4399286835127
"2021-08-02 01:51:25.166+00",354.77708602671754
"2021-08-02 01:51:35.166+00",340.1322698927907
"2021-08-02 01:51:45.166+00",376.90885598575926
"2021-08-02 01:51:55.168+00",363.11734663816236
"2021-08-02 01:52:05.166+00",350.2609509084502
"2021-08-02 01:52:15.166+00",337.37093106277376
"2021-08-02 01:52:25.166+00",310.8872847617535
"2021-08-02 01:52:35.166+00",284.01321234810666
"2021-08-02 01:52:45.166+00",267.6806397649789
"2021-08-02 01:52:55.166+00",278.0548147107837
"2021-08-02 01:53:05.166+00",310.9790263298894
"2021-08-02 01:53:15.166+00",455.1706856714853
"2021-08-02 01:53:25.166+00",588.1813062528648
"2021-08-02 01:53:35.166+00",684.7564940581259
"2021-08-02 01:53:45.166+00",763.2051691361851
"2021-08-02 01:53:55.166+00",793.8671869451412
"2021-08-02 01:54:05.166+00",806.4567007324362
"2021-08-02 01:54:15.166+00",836.1379154683266
"2021-08-02 01:54:25.166+00",853.9659814881389
"2021-08-02 01:54:35.166+00",859.2811603754246
"2021-08-02 01:54:45.166+00",870.5312239995396
"2021-08-02 01:54:55.166+00",824.3497050929799
"2021-08-02 01:55:05.166+00",843.2472594979878
"2021-08-02 01:55:15.166+00",865.5655125796033
"2021-08-02 01:55:25.166+00",868.9615718682104
"2021-08-02 01:55:35.166+00",880.108263156842
"2021-08-02 01:55:45.166+00",898.6368367808585
"2021-08-02 01:55:55.166+00",916.0190929416166
"2021-08-02 01:56:05.166+00",881.231149136894
"2021-08-02 01:56:15.166+00",895.2528675196107
"2021-08-02 01:56:25.166+00",911.8682233513049
"2021-08-02 01:56:35.166+00",920.2847487624086
"2021-08-02 01:56:45.166+00",898.4408089985031
"2021-08-02 01:56:55.166+00",909.5611472772582
"2021-08-02 01:57:05.166+00",918.9004191553215
"2021-08-02 01:57:15.173+00",930.3311354793168
"2021-08-02 01:57:25.166+00",944.4213664779138
"2021-08-02 01:57:35.166+00",909.1376689182325
"2021-08-02 01:57:45.166+00",930.3916365552803
"2021-08-02 01:57:55.166+00",949.1760012354632
"2021-08-02 01:58:05.166+00",950.95868606893
"2021-08-02 01:58:15.166+00",950.6785468121262
"2021-08-02 01:58:25.166+00",956.8628730753841
"2021-08-02 01:58:35.166+00",901.1982999832924
"2021-08-02 01:58:45.166+00",916.6807235728281
"2021-08-02 01:58:55.166+00",926.7495271172644
"2021-08-02 01:59:05.166+00",928.7441429776673
"2021-08-02 01:59:15.184+00",936.2534930265449
"2021-08-02 01:59:25.166+00",941.4094792729936
"2021-08-02 01:59:35.166+00",903.6431499619998
"2021-08-02 01:59:45.166+00",928.7515293665807
"2021-08-02 01:59:55.166+00",953.0160565650984
"2021-08-02 02:00:05.166+00",956.0839126271572
"2021-08-02 02:00:15.166+00",959.2968853453485
"2021-08-02 02:00:25.166+00",969.916326404423
"2021-08-02 02:00:35.169+00",968.9071165008265
"2021-08-02 02:00:45.166+00",951.1336064848496
"2021-08-02 02:00:55.166+00",921.9973202129511
"2021-08-02 02:01:05.166+00",930.300726132283
"2021-08-02 02:01:15.166+00",937.7418646795329
"2021-08-02 02:01:25.166+00",951.2356251602314
"2021-08-02 02:01:35.166+00",953.4235583164715
"2021-08-02 02:01:45.166+00",961.5008985351126
"2021-08-02 02:01:55.168+00",952.736775927542
"2021-08-02 02:02:05.166+00",911.6047119759802
"2021-08-02 02:02:15.166+00",936.6302997464791
"2021-08-02 02:02:25.166+00",959.38543826717
"2021-08-02 02:02:35.166+00",965.891760867412
"2021-08-02 02:02:45.18+00",977.1229984500351
"2021-08-02 02:02:55.166+00",992.9964626657967
"2021-08-02 02:03:05.166+00",994.4959264431382
"2021-08-02 02:03:15.166+00",965.4173312708485
"2021-08-02 02:03:25.166+00",917.3993129302828
"2021-08-02 02:03:35.166+00",921.1056549277945
"2021-08-02 02:03:45.166+00",932.046377779272
"2021-08-02 02:03:55.166+00",945.3181358138924
"2021-08-02 02:04:05.166+00",933.2001136427413
"2021-08-02 02:04:15.173+00",911.1631560211347
"2021-08-02 02:04:25.166+00",934.5010417076066
"2021-08-02 02:04:35.166+00",897.3414146375261
"2021-08-02 02:04:45.171+00",916.4935957618537
"2021-08-02 02:04:55.166+00",936.3905295536557
"2021-08-02 02:05:05.166+00",918.3527513614949
"2021-08-02 02:05:15.166+00",910.4961755159072
"2021-08-02 02:05:25.166+00",929.2984538039705
"2021-08-02 02:05:35.166+00",919.9854770185334
"2021-08-02 02:05:45.166+00",934.9155074582728
"2021-08-02 02:05:55.166+00",953.3756571076151
"2021-08-02 02:06:05.166+00",925.2209548136227
"2021-08-02 02:06:15.166+00",934.5850429026391
"2021-08-02 02:06:25.166+00",953.4502866344307
"2021-08-02 02:06:35.169+00",955.5868591039996
"2021-08-02 02:06:45.166+00",916.7441000602468
"2021-08-02 02:06:55.166+00",925.8626194782731
"2021-08-02 02:07:05.166+00",924.3415126447221
"2021-08-02 02:07:15.169+00",913.1698592857724
"2021-08-02 02:07:25.166+00",908.8729114552657
"2021-08-02 02:07:35.181+00",921.3382700018944
"2021-08-02 02:07:45.166+00",913.5106252754415
"2021-08-02 02:07:55.166+00",923.3516553545397
"2021-08-02 02:08:05.176+00",935.8555623189823
"2021-08-02 02:08:15.166+00",922.5695838994026
"2021-08-02 02:08:25.171+00",925.5500749974902
"2021-08-02 02:08:35.166+00",936.1991839710677
"2021-08-02 02:08:45.166+00",931.1278608754976
"2021-08-02 02:08:55.166+00",943.0302799247787
"2021-08-02 02:09:05.182+00",942.7174316135563
"2021-08-02 02:09:15.166+00",954.4339534652461
"2021-08-02 02:09:25.166+00",890.7003481739698
"2021-08-02 02:09:35.166+00",890.1954512098702
"2021-08-02 02:09:45.166+00",794.6307923748627
"2021-08-02 02:09:55.166+00",714.4307464476507
"2021-08-02 02:10:05.166+00",688.5686120209999
"2021-08-02 02:10:15.166+00",739.3284012673666
"2021-08-02 02:10:25.166+00",668.6638942700062
"2021-08-02 02:10:35.166+00",599.8843442464778
"2021-08-02 02:10:45.166+00",540.8112461438109
"2021-08-02 02:10:55.166+00",578.2863050333934
"2021-08-02 02:11:05.166+00",540.9546541151692
"2021-08-02 02:11:15.166+00",487.22713821501554
"2021-08-02 02:11:25.169+00",499.2141344781365
"2021-08-02 02:11:35.169+00",558.0753550113493
"2021-08-02 02:11:45.166+00",508.7185468708813
"2021-08-02 02:11:55.166+00",506.2963972742076
"2021-08-02 02:12:05.166+00",520.396542858986
"2021-08-02 02:12:15.166+00",515.161860558278
"2021-08-02 02:12:25.166+00",486.5061644264601
"2021-08-02 02:12:35.166+00",486.1065855567026
"2021-08-02 02:12:45.166+00",500.2111070978733
"2021-08-02 02:12:55.166+00",488.31728497261116
"2021-08-02 02:13:05.166+00",469.59856059108614
"2021-08-02 02:13:15.17+00",491.9341811141198
"2021-08-02 02:13:25.166+00",506.97471905849056
"2021-08-02 02:13:35.166+00",533.4656878678729
"2021-08-02 02:13:45.172+00",488.0406802372351
"2021-08-02 02:13:55.166+00",475.7473260724743
"2021-08-02 02:14:05.166+00",492.2519144798269
"2021-08-02 02:14:15.166+00",504.7798615213631
"2021-08-02 02:14:25.166+00",454.5312629960881
"2021-08-02 02:14:35.166+00",499.3301904889477
"2021-08-02 02:14:45.166+00",553.035828721897
"2021-08-02 02:14:55.175+00",570.0792475617234
"2021-08-02 02:15:05.166+00",634.8606992988359
"2021-08-02 02:15:15.166+00",691.8784832197143
"2021-08-02 02:15:25.166+00",742.5518914966311
"2021-08-02 02:15:35.166+00",769.8766687266145
"2021-08-02 02:15:45.166+00",795.2542640728302
"2021-08-02 02:15:55.166+00",833.4727830676854
"2021-08-02 02:16:05.166+00",852.1059910740219
"2021-08-02 02:16:15.166+00",836.1042139172074
"2021-08-02 02:16:25.166+00",857.6309311774681
"2021-08-02 02:16:35.166+00",867.4980025916021
"2021-08-02 02:16:45.166+00",889.4476222715542
"2021-08-02 02:16:55.166+00",881.2328638302882
"2021-08-02 02:17:05.166+00",890.6437451863876
"2021-08-02 02:17:15.166+00",907.1584104487043
"2021-08-02 02:17:25.176+00",916.2059382715914
"2021-08-02 02:17:35.166+00",895.7668073907194
"2021-08-02 02:17:45.166+00",911.490487319224
"2021-08-02 02:17:55.166+00",927.8860567464023
"2021-08-02 02:18:05.166+00",925.1065863291951
"2021-08-02 02:18:15.166+00",897.265910498641
"2021-08-02 02:18:25.168+00",916.8999247148464
"2021-08-02 02:18:35.166+00",919.5770054494222
"2021-08-02 02:18:45.166+00",929.0483954683233
"2021-08-02 02:18:55.166+00",916.88693549171
"2021-08-02 02:19:05.166+00",937.1171535736888
"2021-08-02 02:19:15.166+00",933.0657929949475
"2021-08-02 02:19:25.166+00",919.9165970130769
"2021-08-02 02:19:35.166+00",866.9254983744128
"2021-08-02 02:19:45.166+00",867.0927093170246
