"time","value_mem_bytes","pod"
"2021-08-02 01:00:16.253+00",1487577088,"sketchbench-spark-worker-5"
"2021-08-02 01:00:17.694+00",1597923328,"sketchbench-spark-worker-2"
"2021-08-02 01:00:19.711+00",1596346368,"sketchbench-spark-worker-3"
"2021-08-02 01:00:20.573+00",1538703360,"sketchbench-spark-worker-0"
"2021-08-02 01:00:30.905+00",1504649216,"sketchbench-spark-worker-4"
"2021-08-02 01:00:31.256+00",1547546624,"sketchbench-spark-worker-0"
"2021-08-02 01:00:31.355+00",1499226112,"sketchbench-spark-worker-5"
"2021-08-02 01:00:34.027+00",1156689920,"sketchbench-spark-worker-1"
"2021-08-02 01:00:34.677+00",1612201984,"sketchbench-spark-worker-2"
"2021-08-02 01:00:36.701+00",1611128832,"sketchbench-spark-worker-3"
"2021-08-02 01:00:43.072+00",1554096128,"sketchbench-spark-worker-0"
"2021-08-02 01:00:43.534+00",1503170560,"sketchbench-spark-worker-5"
"2021-08-02 01:00:48.009+00",1497477120,"sketchbench-spark-worker-4"
"2021-08-02 01:00:48.753+00",1156636672,"sketchbench-spark-worker-1"
"2021-08-02 01:00:49.172+00",1605107712,"sketchbench-spark-worker-2"
"2021-08-02 01:00:52.6+00",1602695168,"sketchbench-spark-worker-3"
"2021-08-02 01:00:58.265+00",1544491008,"sketchbench-spark-worker-0"
"2021-08-02 01:00:58.882+00",1495576576,"sketchbench-spark-worker-5"
"2021-08-02 01:01:00.711+00",1157242880,"sketchbench-spark-worker-1"
"2021-08-02 01:01:01.044+00",1499963392,"sketchbench-spark-worker-4"
"2021-08-02 01:01:04.73+00",1610645504,"sketchbench-spark-worker-2"
"2021-08-02 01:01:05.419+00",1607569408,"sketchbench-spark-worker-3"
"2021-08-02 01:01:12.474+00",1505517568,"sketchbench-spark-worker-5"
"2021-08-02 01:01:13.407+00",1156784128,"sketchbench-spark-worker-1"
"2021-08-02 01:01:16.05+00",1618153472,"sketchbench-spark-worker-2"
"2021-08-02 01:01:18.182+00",1558487040,"sketchbench-spark-worker-0"
"2021-08-02 01:01:18.456+00",1512366080,"sketchbench-spark-worker-4"
"2021-08-02 01:01:23.384+00",1618206720,"sketchbench-spark-worker-3"
"2021-08-02 01:01:26.985+00",1497235456,"sketchbench-spark-worker-5"
"2021-08-02 01:01:32.267+00",1156857856,"sketchbench-spark-worker-1"
"2021-08-02 01:01:35.196+00",1611182080,"sketchbench-spark-worker-2"
"2021-08-02 01:01:35.472+00",1503637504,"sketchbench-spark-worker-4"
"2021-08-02 01:01:35.967+00",1608077312,"sketchbench-spark-worker-3"
"2021-08-02 01:01:36.767+00",1549152256,"sketchbench-spark-worker-0"
"2021-08-02 01:01:39.99+00",1500942336,"sketchbench-spark-worker-5"
"2021-08-02 01:01:48.536+00",1506418688,"sketchbench-spark-worker-4"
"2021-08-02 01:01:48.664+00",1611649024,"sketchbench-spark-worker-3"
"2021-08-02 01:01:50.853+00",1157406720,"sketchbench-spark-worker-1"
"2021-08-02 01:01:54.407+00",1503358976,"sketchbench-spark-worker-5"
"2021-08-02 01:01:54.425+00",1615073280,"sketchbench-spark-worker-2"
"2021-08-02 01:01:55.771+00",1553862656,"sketchbench-spark-worker-0"
"2021-08-02 01:01:59.842+00",1508982784,"sketchbench-spark-worker-4"
"2021-08-02 01:02:02.927+00",1158389760,"sketchbench-spark-worker-1"
"2021-08-02 01:02:02.977+00",1614381056,"sketchbench-spark-worker-3"
"2021-08-02 01:02:05.693+00",1604079616,"sketchbench-spark-worker-2"
"2021-08-02 01:02:11.125+00",1542320128,"sketchbench-spark-worker-0"
"2021-08-02 01:02:11.365+00",1496408064,"sketchbench-spark-worker-4"
"2021-08-02 01:02:14.184+00",1493692416,"sketchbench-spark-worker-5"
"2021-08-02 01:02:15.644+00",1601298432,"sketchbench-spark-worker-3"
"2021-08-02 01:02:21.984+00",1603985408,"sketchbench-spark-worker-2"
"2021-08-02 01:02:22.405+00",1157992448,"sketchbench-spark-worker-1"
"2021-08-02 01:02:27.794+00",1497108480,"sketchbench-spark-worker-4"
"2021-08-02 01:02:27.845+00",1543884800,"sketchbench-spark-worker-0"
"2021-08-02 01:02:29.472+00",1494523904,"sketchbench-spark-worker-5"
"2021-08-02 01:02:33.393+00",1158029312,"sketchbench-spark-worker-1"
"2021-08-02 01:02:34.156+00",1603485696,"sketchbench-spark-worker-3"
"2021-08-02 01:02:37.102+00",1605718016,"sketchbench-spark-worker-2"
"2021-08-02 01:02:45.272+00",1485271040,"sketchbench-spark-worker-4"
"2021-08-02 01:02:45.893+00",1531572224,"sketchbench-spark-worker-0"
"2021-08-02 01:02:46.579+00",1482801152,"sketchbench-spark-worker-5"
"2021-08-02 01:02:48.841+00",1589391360,"sketchbench-spark-worker-3"
"2021-08-02 01:02:50.412+00",1158533120,"sketchbench-spark-worker-1"
"2021-08-02 01:02:55.613+00",1592696832,"sketchbench-spark-worker-2"
"2021-08-02 01:02:59.761+00",1533005824,"sketchbench-spark-worker-0"
"2021-08-02 01:03:02.016+00",1486557184,"sketchbench-spark-worker-4"
"2021-08-02 01:03:02.111+00",1483464704,"sketchbench-spark-worker-5"
"2021-08-02 01:03:03.956+00",1590726656,"sketchbench-spark-worker-3"
"2021-08-02 01:03:04.489+00",1159274496,"sketchbench-spark-worker-1"
"2021-08-02 01:03:13.14+00",1484382208,"sketchbench-spark-worker-5"
"2021-08-02 01:03:13.178+00",1594056704,"sketchbench-spark-worker-2"
"2021-08-02 01:03:15.224+00",1591508992,"sketchbench-spark-worker-3"
"2021-08-02 01:03:17.544+00",1533636608,"sketchbench-spark-worker-0"
"2021-08-02 01:03:21.419+00",1488302080,"sketchbench-spark-worker-4"
"2021-08-02 01:03:23.786+00",1159131136,"sketchbench-spark-worker-1"
"2021-08-02 01:03:24.16+00",1594728448,"sketchbench-spark-worker-2"
"2021-08-02 01:03:28.356+00",1482547200,"sketchbench-spark-worker-5"
"2021-08-02 01:03:34.184+00",1593716736,"sketchbench-spark-worker-3"
"2021-08-02 01:03:34.446+00",1489661952,"sketchbench-spark-worker-4"
"2021-08-02 01:03:37.004+00",1535516672,"sketchbench-spark-worker-0"
"2021-08-02 01:03:37.938+00",1596317696,"sketchbench-spark-worker-2"
"2021-08-02 01:03:41.017+00",1483415552,"sketchbench-spark-worker-5"
"2021-08-02 01:03:43.064+00",1159467008,"sketchbench-spark-worker-1"
"2021-08-02 01:03:44.882+00",1593909248,"sketchbench-spark-worker-3"
"2021-08-02 01:03:50.484+00",1596940288,"sketchbench-spark-worker-2"
"2021-08-02 01:03:51.31+00",1490878464,"sketchbench-spark-worker-4"
"2021-08-02 01:03:52.166+00",1536495616,"sketchbench-spark-worker-0"
"2021-08-02 01:03:54.913+00",1484386304,"sketchbench-spark-worker-5"
"2021-08-02 01:03:57.094+00",1166688256,"sketchbench-spark-worker-1"
"2021-08-02 01:04:00.008+00",1595682816,"sketchbench-spark-worker-3"
"2021-08-02 01:04:04.945+00",1527566336,"sketchbench-spark-worker-0"
"2021-08-02 01:04:07.196+00",1166086144,"sketchbench-spark-worker-1"
"2021-08-02 01:04:07.788+00",1475792896,"sketchbench-spark-worker-5"
"2021-08-02 01:04:08.159+00",1588895744,"sketchbench-spark-worker-2"
"2021-08-02 01:04:09.068+00",1482768384,"sketchbench-spark-worker-4"
"2021-08-02 01:04:12.639+00",1586585600,"sketchbench-spark-worker-3"
"2021-08-02 01:04:18.27+00",1527853056,"sketchbench-spark-worker-0"
"2021-08-02 01:04:18.735+00",1475862528,"sketchbench-spark-worker-5"
"2021-08-02 01:04:19.352+00",1166331904,"sketchbench-spark-worker-1"
"2021-08-02 01:04:19.941+00",1589260288,"sketchbench-spark-worker-2"
"2021-08-02 01:04:27.159+00",1484103680,"sketchbench-spark-worker-4"
"2021-08-02 01:04:30.911+00",1587974144,"sketchbench-spark-worker-3"
"2021-08-02 01:04:30.993+00",1590644736,"sketchbench-spark-worker-2"
"2021-08-02 01:04:36.342+00",1477804032,"sketchbench-spark-worker-5"
"2021-08-02 01:04:38.252+00",1529913344,"sketchbench-spark-worker-0"
"2021-08-02 01:04:38.406+00",1484443648,"sketchbench-spark-worker-4"
"2021-08-02 01:04:39.039+00",1166852096,"sketchbench-spark-worker-1"
"2021-08-02 01:04:41.95+00",1591300096,"sketchbench-spark-worker-2"
"2021-08-02 01:04:49.383+00",1589436416,"sketchbench-spark-worker-3"
"2021-08-02 01:04:49.499+00",1478520832,"sketchbench-spark-worker-5"
"2021-08-02 01:04:53.239+00",1530740736,"sketchbench-spark-worker-0"
"2021-08-02 01:04:53.246+00",1591996416,"sketchbench-spark-worker-2"
