"time","cpu_usage_seconds_total","pod"
"2021-08-02 00:53:09.115+00",6140.790870011,"sketchbench-spark-worker-2"
"2021-08-02 00:53:09.762+00",11049.844089969,"sketchbench-spark-worker-1"
"2021-08-02 00:53:09.784+00",6427.519462245,"sketchbench-spark-worker-5"
"2021-08-02 00:53:16.211+00",6435.242345384,"sketchbench-spark-worker-0"
"2021-08-02 00:53:21.675+00",6150.105332917,"sketchbench-spark-worker-2"
"2021-08-02 00:53:23.07+00",6436.964996335,"sketchbench-spark-worker-5"
"2021-08-02 00:53:24.043+00",6145.38205973,"sketchbench-spark-worker-3"
"2021-08-02 00:53:26.428+00",6878.759286252,"sketchbench-spark-worker-4"
"2021-08-02 00:53:27.835+00",11069.239663867,"sketchbench-spark-worker-1"
"2021-08-02 00:53:32.042+00",6153.687736734,"sketchbench-spark-worker-2"
"2021-08-02 00:53:34.073+00",6442.768332976,"sketchbench-spark-worker-0"
"2021-08-02 00:53:36.209+00",6442.560021804,"sketchbench-spark-worker-5"
"2021-08-02 00:53:39.797+00",6152.439002787,"sketchbench-spark-worker-3"
"2021-08-02 00:53:44.525+00",6887.159556047,"sketchbench-spark-worker-4"
"2021-08-02 00:53:45.811+00",11088.462062693,"sketchbench-spark-worker-1"
"2021-08-02 00:53:48.085+00",6449.753172993,"sketchbench-spark-worker-0"
"2021-08-02 00:53:48.141+00",6161.963325363,"sketchbench-spark-worker-2"
"2021-08-02 00:53:50.746+00",6449.79773191,"sketchbench-spark-worker-5"
"2021-08-02 00:53:54.05+00",6159.646339823,"sketchbench-spark-worker-3"
"2021-08-02 00:53:59.461+00",6169.09711015,"sketchbench-spark-worker-2"
"2021-08-02 00:53:59.955+00",6896.910369392,"sketchbench-spark-worker-4"
"2021-08-02 00:54:03.408+00",6457.54232528,"sketchbench-spark-worker-5"
"2021-08-02 00:54:04.318+00",11108.283998774,"sketchbench-spark-worker-1"
"2021-08-02 00:54:07.806+00",6460.636607072,"sketchbench-spark-worker-0"
"2021-08-02 00:54:09.542+00",6168.86897987,"sketchbench-spark-worker-3"
"2021-08-02 00:54:12.798+00",6903.570161127,"sketchbench-spark-worker-4"
"2021-08-02 00:54:14.821+00",6464.014057786,"sketchbench-spark-worker-5"
"2021-08-02 00:54:16.717+00",6178.335473422,"sketchbench-spark-worker-2"
"2021-08-02 00:54:19.085+00",11124.038796189,"sketchbench-spark-worker-1"
"2021-08-02 00:54:21.612+00",6468.121881618,"sketchbench-spark-worker-0"
"2021-08-02 00:54:23.109+00",6176.293444523,"sketchbench-spark-worker-3"
"2021-08-02 00:54:24.53+00",6910.527822952,"sketchbench-spark-worker-4"
"2021-08-02 00:54:25.091+00",6470.09482738,"sketchbench-spark-worker-5"
"2021-08-02 00:54:29.693+00",11135.416299761,"sketchbench-spark-worker-1"
"2021-08-02 00:54:30.704+00",6187.720722494,"sketchbench-spark-worker-2"
"2021-08-02 00:54:36.048+00",6185.795027777,"sketchbench-spark-worker-3"
"2021-08-02 00:54:36.145+00",6478.186511733,"sketchbench-spark-worker-5"
"2021-08-02 00:54:36.337+00",6919.249258912,"sketchbench-spark-worker-4"
"2021-08-02 00:54:38.449+00",6479.333753468,"sketchbench-spark-worker-0"
"2021-08-02 00:54:42.164+00",6195.168924921,"sketchbench-spark-worker-2"
"2021-08-02 00:54:43.467+00",11150.154348189,"sketchbench-spark-worker-1"
"2021-08-02 00:54:46.39+00",6925.718002357,"sketchbench-spark-worker-4"
"2021-08-02 00:54:47.897+00",6193.37098419,"sketchbench-spark-worker-3"
"2021-08-02 00:54:53.08+00",6201.840897605,"sketchbench-spark-worker-2"
"2021-08-02 00:54:53.8+00",6488.922138334,"sketchbench-spark-worker-0"
"2021-08-02 00:54:54.193+00",6489.763917762,"sketchbench-spark-worker-5"
"2021-08-02 00:55:01.062+00",6202.866277965,"sketchbench-spark-worker-3"
"2021-08-02 00:55:02.863+00",11170.884536095,"sketchbench-spark-worker-1"
"2021-08-02 00:55:05.522+00",6939.27355664,"sketchbench-spark-worker-4"
"2021-08-02 00:55:06.183+00",6497.599262118,"sketchbench-spark-worker-0"
"2021-08-02 00:55:11.78+00",6501.842130369,"sketchbench-spark-worker-5"
"2021-08-02 00:55:13.034+00",6215.158251142,"sketchbench-spark-worker-2"
"2021-08-02 00:55:15.024+00",11183.916206143,"sketchbench-spark-worker-1"
"2021-08-02 00:55:18.249+00",6947.342220929,"sketchbench-spark-worker-4"
"2021-08-02 00:55:19.847+00",6214.39767461,"sketchbench-spark-worker-3"
"2021-08-02 00:55:22.19+00",6507.16906026,"sketchbench-spark-worker-0"
"2021-08-02 00:55:25.252+00",6222.679810233,"sketchbench-spark-worker-2"
"2021-08-02 00:55:29.05+00",11198.901162217,"sketchbench-spark-worker-1"
"2021-08-02 00:55:30.245+00",6514.641904343,"sketchbench-spark-worker-5"
"2021-08-02 00:55:33.502+00",6514.773840493,"sketchbench-spark-worker-0"
"2021-08-02 00:55:35.894+00",6225.125933735,"sketchbench-spark-worker-3"
"2021-08-02 00:55:37.846+00",6960.837771753,"sketchbench-spark-worker-4"
"2021-08-02 00:55:39.163+00",6232.589471239,"sketchbench-spark-worker-2"
"2021-08-02 00:55:42.05+00",11212.775746767,"sketchbench-spark-worker-1"
"2021-08-02 00:55:47.099+00",6524.987136084,"sketchbench-spark-worker-5"
"2021-08-02 00:55:47.457+00",6523.333682138,"sketchbench-spark-worker-0"
"2021-08-02 00:55:50.664+00",6234.16665529,"sketchbench-spark-worker-3"
"2021-08-02 00:55:52.246+00",6240.13741015,"sketchbench-spark-worker-2"
"2021-08-02 00:55:56.293+00",11228.010154312,"sketchbench-spark-worker-1"
"2021-08-02 00:55:57.643+00",6974.250195024,"sketchbench-spark-worker-4"
"2021-08-02 00:55:59.949+00",6534.20960175,"sketchbench-spark-worker-5"
"2021-08-02 00:56:05.083+00",6243.797630529,"sketchbench-spark-worker-3"
"2021-08-02 00:56:05.968+00",6535.304114845,"sketchbench-spark-worker-0"
"2021-08-02 00:56:06.133+00",6250.290227018,"sketchbench-spark-worker-2"
"2021-08-02 00:56:09.242+00",6981.548210726,"sketchbench-spark-worker-4"
"2021-08-02 00:56:10.681+00",6540.403821034,"sketchbench-spark-worker-5"
"2021-08-02 00:56:15.507+00",11248.650337491,"sketchbench-spark-worker-1"
"2021-08-02 00:56:16.211+00",6250.076665305,"sketchbench-spark-worker-3"
"2021-08-02 00:56:17.064+00",6256.238158259,"sketchbench-spark-worker-2"
"2021-08-02 00:56:20.598+00",6988.171568638,"sketchbench-spark-worker-4"
"2021-08-02 00:56:21.485+00",6546.694749954,"sketchbench-spark-worker-5"
"2021-08-02 00:56:23.879+00",6545.290289454,"sketchbench-spark-worker-0"
"2021-08-02 00:56:28.568+00",6264.526950801,"sketchbench-spark-worker-2"
"2021-08-02 00:56:31.959+00",6260.964323128,"sketchbench-spark-worker-3"
"2021-08-02 00:56:32.894+00",11267.216331202,"sketchbench-spark-worker-1"
"2021-08-02 00:56:36.431+00",6556.779801071,"sketchbench-spark-worker-5"
"2021-08-02 00:56:37.631+00",6554.709576507,"sketchbench-spark-worker-0"
"2021-08-02 00:56:39.798+00",7001.47257796,"sketchbench-spark-worker-4"
"2021-08-02 00:56:44.466+00",6269.368302797,"sketchbench-spark-worker-3"
"2021-08-02 00:56:44.551+00",11279.657267061,"sketchbench-spark-worker-1"
"2021-08-02 00:56:47.131+00",6277.633165482,"sketchbench-spark-worker-2"
"2021-08-02 00:56:54.541+00",6573.553890084,"sketchbench-spark-worker-5"
"2021-08-02 00:56:55.887+00",6570.163935297,"sketchbench-spark-worker-0"
"2021-08-02 00:56:56.601+00",6284.081092839,"sketchbench-spark-worker-3"
"2021-08-02 00:56:59.651+00",7021.059797962,"sketchbench-spark-worker-4"
"2021-08-02 00:57:02.378+00",11298.747459642,"sketchbench-spark-worker-1"
"2021-08-02 00:57:03.668+00",6294.333966364,"sketchbench-spark-worker-2"
"2021-08-02 00:57:08.271+00",6582.55580821,"sketchbench-spark-worker-0"
"2021-08-02 00:57:11.844+00",6589.958064864,"sketchbench-spark-worker-5"
"2021-08-02 00:57:14.335+00",6302.635897764,"sketchbench-spark-worker-3"
"2021-08-02 00:57:15.127+00",7036.309020478,"sketchbench-spark-worker-4"
"2021-08-02 00:57:21.097+00",11318.715700495,"sketchbench-spark-worker-1"
"2021-08-02 00:57:21.64+00",6311.443479061,"sketchbench-spark-worker-2"
"2021-08-02 00:57:24.285+00",6595.109981165,"sketchbench-spark-worker-0"
"2021-08-02 00:57:28.18+00",6604.507660123,"sketchbench-spark-worker-5"
"2021-08-02 00:57:32.454+00",7051.366760119,"sketchbench-spark-worker-4"
"2021-08-02 00:57:33.119+00",6320.371478381,"sketchbench-spark-worker-2"
"2021-08-02 00:57:33.3+00",11331.761885993,"sketchbench-spark-worker-1"
"2021-08-02 00:57:33.528+00",6320.604535565,"sketchbench-spark-worker-3"
"2021-08-02 00:57:40.247+00",6612.993070975,"sketchbench-spark-worker-5"
"2021-08-02 00:57:41.687+00",6606.042785901,"sketchbench-spark-worker-0"
"2021-08-02 00:57:45.656+00",11345.013886001,"sketchbench-spark-worker-1"
"2021-08-02 00:57:48.811+00",7062.745136503,"sketchbench-spark-worker-4"
"2021-08-02 00:57:49.551+00",6331.554708433,"sketchbench-spark-worker-2"
"2021-08-02 00:57:51.565+00",6333.948275608,"sketchbench-spark-worker-3"
"2021-08-02 00:58:00.038+00",6627.360090787,"sketchbench-spark-worker-5"
"2021-08-02 00:58:00.307+00",6619.300214957,"sketchbench-spark-worker-0"
"2021-08-02 00:58:01.283+00",11361.710923527,"sketchbench-spark-worker-1"
"2021-08-02 00:58:03.884+00",6341.285138603,"sketchbench-spark-worker-2"
"2021-08-02 00:58:05.298+00",7073.929123745,"sketchbench-spark-worker-4"
"2021-08-02 00:58:11.242+00",6347.586760351,"sketchbench-spark-worker-3"
"2021-08-02 00:58:14.306+00",11375.60651327,"sketchbench-spark-worker-1"
"2021-08-02 00:58:14.346+00",6627.66337519,"sketchbench-spark-worker-0"
"2021-08-02 00:58:16.527+00",6637.989890115,"sketchbench-spark-worker-5"
"2021-08-02 00:58:17.626+00",6350.342829092,"sketchbench-spark-worker-2"
"2021-08-02 00:58:19.665+00",7083.105562452,"sketchbench-spark-worker-4"
"2021-08-02 00:58:27.025+00",11389.206152212,"sketchbench-spark-worker-1"
"2021-08-02 00:58:27.676+00",6356.30138094,"sketchbench-spark-worker-2"
"2021-08-02 00:58:28.441+00",6360.341188633,"sketchbench-spark-worker-3"
"2021-08-02 00:58:29.687+00",7089.134877211,"sketchbench-spark-worker-4"
"2021-08-02 00:58:30.927+00",6636.156428467,"sketchbench-spark-worker-0"
"2021-08-02 00:58:33.401+00",6647.885905236,"sketchbench-spark-worker-5"
"2021-08-02 00:58:40.965+00",6644.086899237,"sketchbench-spark-worker-0"
"2021-08-02 00:58:41.521+00",11404.712547138,"sketchbench-spark-worker-1"
"2021-08-02 00:58:42.344+00",6372.913168688,"sketchbench-spark-worker-3"
"2021-08-02 00:58:42.979+00",6368.324258906,"sketchbench-spark-worker-2"
"2021-08-02 00:58:45.599+00",7101.953989377,"sketchbench-spark-worker-4"
"2021-08-02 00:58:49.317+00",6660.402474046,"sketchbench-spark-worker-5"
"2021-08-02 00:58:52.135+00",11416.148688218,"sketchbench-spark-worker-1"
"2021-08-02 00:58:55.127+00",6653.068238232,"sketchbench-spark-worker-0"
"2021-08-02 00:58:57.248+00",7110.624970287,"sketchbench-spark-worker-4"
"2021-08-02 00:58:59.759+00",6380.251784643,"sketchbench-spark-worker-2"
"2021-08-02 00:59:00.783+00",6389.277995825,"sketchbench-spark-worker-3"
"2021-08-02 00:59:00.86+00",6669.837200508,"sketchbench-spark-worker-5"
"2021-08-02 00:59:05.469+00",11430.430030531,"sketchbench-spark-worker-1"
"2021-08-02 00:59:07.792+00",6662.427964873,"sketchbench-spark-worker-0"
"2021-08-02 00:59:09.668+00",7121.284026575,"sketchbench-spark-worker-4"
"2021-08-02 00:59:10.274+00",6389.691107239,"sketchbench-spark-worker-2"
"2021-08-02 00:59:17.51+00",6683.599558833,"sketchbench-spark-worker-5"
"2021-08-02 00:59:19.947+00",11445.898331893,"sketchbench-spark-worker-1"
"2021-08-02 00:59:20.589+00",6408.045431561,"sketchbench-spark-worker-3"
"2021-08-02 00:59:21.112+00",6398.511097912,"sketchbench-spark-worker-2"
"2021-08-02 00:59:22.72+00",6673.903491277,"sketchbench-spark-worker-0"
"2021-08-02 00:59:26.168+00",7134.144754883,"sketchbench-spark-worker-4"
"2021-08-02 00:59:29.775+00",6692.354083747,"sketchbench-spark-worker-5"
"2021-08-02 00:59:31.81+00",6416.347400739,"sketchbench-spark-worker-3"
"2021-08-02 00:59:31.85+00",11458.774487212,"sketchbench-spark-worker-1"
"2021-08-02 00:59:35.081+00",6408.066040244,"sketchbench-spark-worker-2"
"2021-08-02 00:59:38.353+00",7143.30185925,"sketchbench-spark-worker-4"
"2021-08-02 00:59:42.419+00",6686.632664282,"sketchbench-spark-worker-0"
"2021-08-02 00:59:44.049+00",6425.653148999,"sketchbench-spark-worker-3"
"2021-08-02 00:59:45.065+00",6704.156294065,"sketchbench-spark-worker-5"
"2021-08-02 00:59:47.079+00",11475.083964913,"sketchbench-spark-worker-1"
"2021-08-02 00:59:50.573+00",6420.530226915,"sketchbench-spark-worker-2"
"2021-08-02 00:59:53.163+00",6694.03120152,"sketchbench-spark-worker-0"
"2021-08-02 00:59:58.24+00",7159.197193995,"sketchbench-spark-worker-4"
"2021-08-02 00:59:59.483+00",6715.765300296,"sketchbench-spark-worker-5"
"2021-08-02 01:00:01.058+00",6441.313418432,"sketchbench-spark-worker-3"
"2021-08-02 01:00:03.318+00",6429.571651142,"sketchbench-spark-worker-2"
"2021-08-02 01:00:03.378+00",11492.553252963,"sketchbench-spark-worker-1"
"2021-08-02 01:00:09.316+00",6704.512753589,"sketchbench-spark-worker-0"
"2021-08-02 01:00:15.175+00",7169.621827381,"sketchbench-spark-worker-4"
"2021-08-02 01:00:15.361+00",11505.38280887,"sketchbench-spark-worker-1"
"2021-08-02 01:00:16.253+00",6726.179512307,"sketchbench-spark-worker-5"
"2021-08-02 01:00:17.694+00",6438.024828724,"sketchbench-spark-worker-2"
"2021-08-02 01:00:19.711+00",6453.323977138,"sketchbench-spark-worker-3"
"2021-08-02 01:00:20.573+00",6711.529503243,"sketchbench-spark-worker-0"
"2021-08-02 01:00:30.905+00",7182.049653256,"sketchbench-spark-worker-4"
"2021-08-02 01:00:31.256+00",6719.425056628,"sketchbench-spark-worker-0"
"2021-08-02 01:00:31.355+00",6737.715082067,"sketchbench-spark-worker-5"
"2021-08-02 01:00:34.027+00",11525.417104397,"sketchbench-spark-worker-1"
"2021-08-02 01:00:34.677+00",6451.315478737,"sketchbench-spark-worker-2"
"2021-08-02 01:00:36.701+00",6469.064883876,"sketchbench-spark-worker-3"
"2021-08-02 01:00:43.072+00",6727.946739635,"sketchbench-spark-worker-0"
"2021-08-02 01:00:43.534+00",6747.171776392,"sketchbench-spark-worker-5"
"2021-08-02 01:00:48.009+00",7194.551698757,"sketchbench-spark-worker-4"
"2021-08-02 01:00:48.753+00",11541.190693715,"sketchbench-spark-worker-1"
"2021-08-02 01:00:49.172+00",6461.131693596,"sketchbench-spark-worker-2"
"2021-08-02 01:00:52.6+00",6480.902217584,"sketchbench-spark-worker-3"
"2021-08-02 01:00:58.265+00",6736.802015408,"sketchbench-spark-worker-0"
"2021-08-02 01:00:58.882+00",6757.089882373,"sketchbench-spark-worker-5"
"2021-08-02 01:01:00.711+00",11553.992824378,"sketchbench-spark-worker-1"
"2021-08-02 01:01:01.044+00",7203.957991592,"sketchbench-spark-worker-4"
"2021-08-02 01:01:04.73+00",6472.380757986,"sketchbench-spark-worker-2"
"2021-08-02 01:01:05.419+00",6491.146926591,"sketchbench-spark-worker-3"
"2021-08-02 01:01:12.474+00",6768.206029984,"sketchbench-spark-worker-5"
"2021-08-02 01:01:13.407+00",11567.566213776,"sketchbench-spark-worker-1"
"2021-08-02 01:01:16.05+00",6481.184318552,"sketchbench-spark-worker-2"
"2021-08-02 01:01:18.182+00",6751.500750898,"sketchbench-spark-worker-0"
"2021-08-02 01:01:18.456+00",7218.554725479,"sketchbench-spark-worker-4"
"2021-08-02 01:01:23.384+00",6507.437579573,"sketchbench-spark-worker-3"
"2021-08-02 01:01:26.985+00",6778.841428918,"sketchbench-spark-worker-5"
"2021-08-02 01:01:32.267+00",11587.737500626,"sketchbench-spark-worker-1"
"2021-08-02 01:01:35.196+00",6495.07040752,"sketchbench-spark-worker-2"
"2021-08-02 01:01:35.472+00",7230.172554358,"sketchbench-spark-worker-4"
"2021-08-02 01:01:35.967+00",6517.631883104,"sketchbench-spark-worker-3"
"2021-08-02 01:01:36.767+00",6763.279853082,"sketchbench-spark-worker-0"
"2021-08-02 01:01:39.99+00",6787.64045519,"sketchbench-spark-worker-5"
"2021-08-02 01:01:48.536+00",7237.828136679,"sketchbench-spark-worker-4"
"2021-08-02 01:01:48.664+00",6525.735003768,"sketchbench-spark-worker-3"
"2021-08-02 01:01:50.853+00",11607.710011065,"sketchbench-spark-worker-1"
"2021-08-02 01:01:54.407+00",6794.958147794,"sketchbench-spark-worker-5"
"2021-08-02 01:01:54.425+00",6505.418804006,"sketchbench-spark-worker-2"
"2021-08-02 01:01:55.771+00",6772.79560062,"sketchbench-spark-worker-0"
"2021-08-02 01:01:59.842+00",7244.363464845,"sketchbench-spark-worker-4"
"2021-08-02 01:02:02.927+00",11620.601772063,"sketchbench-spark-worker-1"
"2021-08-02 01:02:02.977+00",6533.224307928,"sketchbench-spark-worker-3"
"2021-08-02 01:02:05.693+00",6511.309161673,"sketchbench-spark-worker-2"
"2021-08-02 01:02:11.125+00",6780.43957643,"sketchbench-spark-worker-0"
"2021-08-02 01:02:11.365+00",7249.542814305,"sketchbench-spark-worker-4"
"2021-08-02 01:02:14.184+00",6805.140385084,"sketchbench-spark-worker-5"
"2021-08-02 01:02:15.644+00",6539.175682484,"sketchbench-spark-worker-3"
"2021-08-02 01:02:21.984+00",6519.49408575,"sketchbench-spark-worker-2"
"2021-08-02 01:02:22.405+00",11641.454251564,"sketchbench-spark-worker-1"
"2021-08-02 01:02:27.794+00",7259.220161945,"sketchbench-spark-worker-4"
"2021-08-02 01:02:27.845+00",6789.812449857,"sketchbench-spark-worker-0"
"2021-08-02 01:02:29.472+00",6814.374446301,"sketchbench-spark-worker-5"
"2021-08-02 01:02:33.393+00",11653.191385657,"sketchbench-spark-worker-1"
"2021-08-02 01:02:34.156+00",6549.940626758,"sketchbench-spark-worker-3"
"2021-08-02 01:02:37.102+00",6529.073700872,"sketchbench-spark-worker-2"
"2021-08-02 01:02:45.272+00",7269.2300845,"sketchbench-spark-worker-4"
"2021-08-02 01:02:45.893+00",6799.655065469,"sketchbench-spark-worker-0"
"2021-08-02 01:02:46.579+00",6824.156711226,"sketchbench-spark-worker-5"
"2021-08-02 01:02:48.841+00",6558.600391015,"sketchbench-spark-worker-3"
"2021-08-02 01:02:50.412+00",11671.41048036,"sketchbench-spark-worker-1"
"2021-08-02 01:02:55.613+00",6540.150074139,"sketchbench-spark-worker-2"
"2021-08-02 01:02:59.761+00",6809.171989476,"sketchbench-spark-worker-0"
"2021-08-02 01:03:02.016+00",7280.909611152,"sketchbench-spark-worker-4"
"2021-08-02 01:03:02.111+00",6834.898838968,"sketchbench-spark-worker-5"
"2021-08-02 01:03:03.956+00",6568.985295753,"sketchbench-spark-worker-3"
"2021-08-02 01:03:04.489+00",11686.488945194,"sketchbench-spark-worker-1"
"2021-08-02 01:03:13.14+00",6841.559637935,"sketchbench-spark-worker-5"
"2021-08-02 01:03:13.178+00",6551.749091457,"sketchbench-spark-worker-2"
"2021-08-02 01:03:15.224+00",6575.909125981,"sketchbench-spark-worker-3"
"2021-08-02 01:03:17.544+00",6819.611144419,"sketchbench-spark-worker-0"
"2021-08-02 01:03:21.419+00",7293.30227542,"sketchbench-spark-worker-4"
"2021-08-02 01:03:23.786+00",11707.180232601,"sketchbench-spark-worker-1"
"2021-08-02 01:03:24.16+00",6558.796742419,"sketchbench-spark-worker-2"
"2021-08-02 01:03:28.356+00",6852.243960278,"sketchbench-spark-worker-5"
"2021-08-02 01:03:34.184+00",6588.975220496,"sketchbench-spark-worker-3"
"2021-08-02 01:03:34.446+00",7302.251220219,"sketchbench-spark-worker-4"
"2021-08-02 01:03:37.004+00",6832.12274695,"sketchbench-spark-worker-0"
"2021-08-02 01:03:37.938+00",6568.542348746,"sketchbench-spark-worker-2"
"2021-08-02 01:03:41.017+00",6860.018735221,"sketchbench-spark-worker-5"
"2021-08-02 01:03:43.064+00",11727.781484562,"sketchbench-spark-worker-1"
"2021-08-02 01:03:44.882+00",6595.483211261,"sketchbench-spark-worker-3"
"2021-08-02 01:03:50.484+00",6576.306590885,"sketchbench-spark-worker-2"
"2021-08-02 01:03:51.31+00",7313.185937458,"sketchbench-spark-worker-4"
"2021-08-02 01:03:52.166+00",6841.209466395,"sketchbench-spark-worker-0"
"2021-08-02 01:03:54.913+00",6868.415871372,"sketchbench-spark-worker-5"
"2021-08-02 01:03:57.094+00",11743.409631982,"sketchbench-spark-worker-1"
"2021-08-02 01:04:00.008+00",6606.41148663,"sketchbench-spark-worker-3"
"2021-08-02 01:04:04.945+00",6848.314174814,"sketchbench-spark-worker-0"
"2021-08-02 01:04:07.196+00",11754.292115555,"sketchbench-spark-worker-1"
"2021-08-02 01:04:07.788+00",6876.298382729,"sketchbench-spark-worker-5"
"2021-08-02 01:04:08.159+00",6586.984186856,"sketchbench-spark-worker-2"
