"time","cpu_usage_seconds_total","pod"
"2021-08-03 02:11:22.372+00",42.645794449,"sketchbench-spark-worker-2"
"2021-08-03 02:11:22.447+00",42.725360506,"sketchbench-spark-worker-1"
"2021-08-03 02:11:26.459+00",41.498522188,"sketchbench-spark-worker-5"
"2021-08-03 02:11:32.321+00",18.85949262,"sketchbench-spark-worker-3"
"2021-08-03 02:11:33.499+00",42.677180472,"sketchbench-spark-worker-2"
"2021-08-03 02:11:35.545+00",41.610365233,"sketchbench-spark-worker-0"
"2021-08-03 02:11:38.875+00",42.357400001,"sketchbench-spark-worker-4"
"2021-08-03 02:11:40.751+00",41.537127566,"sketchbench-spark-worker-5"
"2021-08-03 02:11:42.094+00",42.764419338,"sketchbench-spark-worker-1"
"2021-08-03 02:11:47.471+00",18.890604527,"sketchbench-spark-worker-3"
"2021-08-03 02:11:47.61+00",41.638358822,"sketchbench-spark-worker-0"
"2021-08-03 02:11:50.704+00",42.717217263,"sketchbench-spark-worker-2"
"2021-08-03 02:11:54.991+00",42.803195631,"sketchbench-spark-worker-1"
"2021-08-03 02:11:55.179+00",41.573764681,"sketchbench-spark-worker-5"
"2021-08-03 02:11:57.146+00",42.400470664,"sketchbench-spark-worker-4"
"2021-08-03 02:11:58.002+00",41.662125738,"sketchbench-spark-worker-0"
"2021-08-03 02:12:02.301+00",42.740221654,"sketchbench-spark-worker-2"
"2021-08-03 02:12:04.22+00",18.939162973,"sketchbench-spark-worker-3"
"2021-08-03 02:12:06.836+00",42.85098344,"sketchbench-spark-worker-1"
"2021-08-03 02:12:11.881+00",41.702047836,"sketchbench-spark-worker-5"
"2021-08-03 02:12:12.742+00",42.769130463,"sketchbench-spark-worker-2"
"2021-08-03 02:12:16.68+00",42.455423077,"sketchbench-spark-worker-4"
"2021-08-03 02:12:17.963+00",41.708524725,"sketchbench-spark-worker-0"
"2021-08-03 02:12:19.931+00",18.98222223,"sketchbench-spark-worker-3"
"2021-08-03 02:12:22.952+00",41.730097241,"sketchbench-spark-worker-5"
"2021-08-03 02:12:24.537+00",42.886572026,"sketchbench-spark-worker-1"
"2021-08-03 02:12:30.857+00",42.823448565,"sketchbench-spark-worker-2"
"2021-08-03 02:12:31.918+00",19.016486621,"sketchbench-spark-worker-3"
"2021-08-03 02:12:33.395+00",42.499363601,"sketchbench-spark-worker-4"
"2021-08-03 02:12:33.746+00",41.749503101,"sketchbench-spark-worker-5"
"2021-08-03 02:12:35.135+00",41.744003437,"sketchbench-spark-worker-0"
"2021-08-03 02:12:40.561+00",42.932956014,"sketchbench-spark-worker-1"
"2021-08-03 02:12:42.89+00",42.842144795,"sketchbench-spark-worker-2"
"2021-08-03 02:12:44.598+00",42.524988865,"sketchbench-spark-worker-4"
"2021-08-03 02:12:46.182+00",41.7721102,"sketchbench-spark-worker-0"
"2021-08-03 02:12:47.194+00",19.040849535,"sketchbench-spark-worker-3"
"2021-08-03 02:12:51.427+00",42.957666555,"sketchbench-spark-worker-1"
"2021-08-03 02:12:52.576+00",41.796866576,"sketchbench-spark-worker-5"
"2021-08-03 02:12:54.53+00",42.873583346,"sketchbench-spark-worker-2"
"2021-08-03 02:12:58.332+00",19.066839443,"sketchbench-spark-worker-3"
"2021-08-03 02:13:03.148+00",42.571059547,"sketchbench-spark-worker-4"
"2021-08-03 02:13:04.372+00",41.814825084,"sketchbench-spark-worker-0"
"2021-08-03 02:13:07.905+00",43.000417806,"sketchbench-spark-worker-1"
"2021-08-03 02:13:10.397+00",19.091762102,"sketchbench-spark-worker-3"
"2021-08-03 02:13:11.03+00",41.865996426,"sketchbench-spark-worker-5"
"2021-08-03 02:13:12.289+00",42.92386976,"sketchbench-spark-worker-2"
"2021-08-03 02:13:15.673+00",42.620300509,"sketchbench-spark-worker-4"
"2021-08-03 02:13:19.418+00",41.848405608,"sketchbench-spark-worker-0"
"2021-08-03 02:13:23.844+00",43.036328105,"sketchbench-spark-worker-1"
"2021-08-03 02:13:26.834+00",41.897075149,"sketchbench-spark-worker-5"
"2021-08-03 02:13:28.699+00",42.958856823,"sketchbench-spark-worker-2"
"2021-08-03 02:13:29.34+00",42.665623171,"sketchbench-spark-worker-4"
"2021-08-03 02:13:30.007+00",19.138638549,"sketchbench-spark-worker-3"
"2021-08-03 02:13:31.055+00",41.873475449,"sketchbench-spark-worker-0"
"2021-08-03 02:13:41.886+00",42.692809606,"sketchbench-spark-worker-4"
"2021-08-03 02:13:43.087+00",43.086690244,"sketchbench-spark-worker-1"
"2021-08-03 02:13:44.442+00",41.944418422,"sketchbench-spark-worker-5"
"2021-08-03 02:13:45.159+00",42.992066771,"sketchbench-spark-worker-2"
"2021-08-03 02:13:48.652+00",41.923553257,"sketchbench-spark-worker-0"
"2021-08-03 02:13:49.878+00",19.191166071,"sketchbench-spark-worker-3"
"2021-08-03 02:13:55.889+00",42.719486107,"sketchbench-spark-worker-4"
"2021-08-03 02:13:56.03+00",43.016942,"sketchbench-spark-worker-2"
"2021-08-03 02:14:02.746+00",41.960420153,"sketchbench-spark-worker-0"
"2021-08-03 02:14:02.83+00",43.145129959,"sketchbench-spark-worker-1"
"2021-08-03 02:14:02.886+00",41.983677991,"sketchbench-spark-worker-5"
"2021-08-03 02:14:06.123+00",19.219646227,"sketchbench-spark-worker-3"
"2021-08-03 02:14:09.836+00",43.046265038,"sketchbench-spark-worker-2"
"2021-08-03 02:14:11.021+00",42.755081002,"sketchbench-spark-worker-4"
"2021-08-03 02:14:14.695+00",42.001986403,"sketchbench-spark-worker-5"
"2021-08-03 02:14:16.524+00",41.999690557,"sketchbench-spark-worker-0"
"2021-08-03 02:14:16.97+00",43.181205151,"sketchbench-spark-worker-1"
"2021-08-03 02:14:20.911+00",43.068039158,"sketchbench-spark-worker-2"
"2021-08-03 02:14:24.154+00",19.256114204,"sketchbench-spark-worker-3"
"2021-08-03 02:14:25.26+00",42.780138455,"sketchbench-spark-worker-4"
"2021-08-03 02:14:31.277+00",43.096186567,"sketchbench-spark-worker-2"
"2021-08-03 02:14:31.726+00",43.210933978,"sketchbench-spark-worker-1"
"2021-08-03 02:14:32.316+00",42.044786521,"sketchbench-spark-worker-0"
"2021-08-03 02:14:33.559+00",42.055719736,"sketchbench-spark-worker-5"
"2021-08-03 02:14:35.315+00",42.81633751,"sketchbench-spark-worker-4"
"2021-08-03 02:14:42.444+00",19.31895391,"sketchbench-spark-worker-3"
"2021-08-03 02:14:43.184+00",42.066180027,"sketchbench-spark-worker-0"
"2021-08-03 02:14:45.623+00",43.123228433,"sketchbench-spark-worker-2"
"2021-08-03 02:14:48.519+00",43.253141362,"sketchbench-spark-worker-1"
"2021-08-03 02:14:49.192+00",42.868621294,"sketchbench-spark-worker-4"
"2021-08-03 02:14:51.903+00",42.104113063,"sketchbench-spark-worker-5"
"2021-08-03 02:15:00.338+00",19.357617262,"sketchbench-spark-worker-3"
"2021-08-03 02:15:01.273+00",43.166697002,"sketchbench-spark-worker-2"
"2021-08-03 02:15:01.945+00",42.1121022,"sketchbench-spark-worker-0"
"2021-08-03 02:15:02.519+00",42.89052718,"sketchbench-spark-worker-4"
"2021-08-03 02:15:06.098+00",43.308423655,"sketchbench-spark-worker-1"
"2021-08-03 02:15:07.714+00",42.139513531,"sketchbench-spark-worker-5"
"2021-08-03 02:15:13.248+00",43.787719142,"sketchbench-spark-worker-4"
"2021-08-03 02:15:17.231+00",45.316163654,"sketchbench-spark-worker-2"
"2021-08-03 02:15:17.643+00",19.404104705,"sketchbench-spark-worker-3"
"2021-08-03 02:15:17.731+00",44.349792689,"sketchbench-spark-worker-0"
"2021-08-03 02:15:21.372+00",44.22105671,"sketchbench-spark-worker-5"
"2021-08-03 02:15:23.82+00",46.678618669,"sketchbench-spark-worker-4"
"2021-08-03 02:15:25.694+00",46.073471431,"sketchbench-spark-worker-1"
"2021-08-03 02:15:32.943+00",47.567192431,"sketchbench-spark-worker-2"
"2021-08-03 02:15:33.437+00",47.149197891,"sketchbench-spark-worker-0"
"2021-08-03 02:15:34.195+00",19.485723113,"sketchbench-spark-worker-3"
"2021-08-03 02:15:35.183+00",46.380778385,"sketchbench-spark-worker-5"
"2021-08-03 02:15:37.926+00",49.332627786,"sketchbench-spark-worker-1"
"2021-08-03 02:15:38.74+00",50.303333396,"sketchbench-spark-worker-4"
"2021-08-03 02:15:43.645+00",48.908593861,"sketchbench-spark-worker-0"
"2021-08-03 02:15:48.384+00",51.631274678,"sketchbench-spark-worker-2"
"2021-08-03 02:15:50.697+00",19.584905106,"sketchbench-spark-worker-3"
"2021-08-03 02:15:52.773+00",52.49291134,"sketchbench-spark-worker-4"
"2021-08-03 02:15:54.858+00",49.733357347,"sketchbench-spark-worker-5"
"2021-08-03 02:15:57.388+00",52.756781264,"sketchbench-spark-worker-1"
"2021-08-03 02:16:01.055+00",52.213289375,"sketchbench-spark-worker-0"
"2021-08-03 02:16:04.617+00",19.628122819,"sketchbench-spark-worker-3"
"2021-08-03 02:16:07.794+00",55.311755702,"sketchbench-spark-worker-2"
"2021-08-03 02:16:09.033+00",55.826062965,"sketchbench-spark-worker-4"
"2021-08-03 02:16:09.878+00",54.46498679,"sketchbench-spark-worker-1"
"2021-08-03 02:16:12.706+00",52.526026461,"sketchbench-spark-worker-5"
"2021-08-03 02:16:15.624+00",19.722323009,"sketchbench-spark-worker-3"
"2021-08-03 02:16:18.152+00",55.510940701,"sketchbench-spark-worker-0"
"2021-08-03 02:16:18.473+00",57.090406228,"sketchbench-spark-worker-2"
"2021-08-03 02:16:21.057+00",57.762229425,"sketchbench-spark-worker-4"
"2021-08-03 02:16:25.13+00",56.581511073,"sketchbench-spark-worker-1"
"2021-08-03 02:16:26.815+00",19.821576532,"sketchbench-spark-worker-3"
"2021-08-03 02:16:29.667+00",55.01782793,"sketchbench-spark-worker-5"
"2021-08-03 02:16:33.707+00",57.556544471,"sketchbench-spark-worker-0"
"2021-08-03 02:16:36.516+00",60.664564236,"sketchbench-spark-worker-2"
"2021-08-03 02:16:36.766+00",61.151298885,"sketchbench-spark-worker-4"
"2021-08-03 02:16:39.865+00",56.539250829,"sketchbench-spark-worker-5"
"2021-08-03 02:16:39.989+00",59.529166409,"sketchbench-spark-worker-1"
"2021-08-03 02:16:45.763+00",19.955883107,"sketchbench-spark-worker-3"
"2021-08-03 02:16:52.134+00",60.884063123,"sketchbench-spark-worker-0"
"2021-08-03 02:16:52.891+00",62.852638042,"sketchbench-spark-worker-2"
"2021-08-03 02:16:54.399+00",64.039633058,"sketchbench-spark-worker-4"
"2021-08-03 02:16:56.458+00",59.404590791,"sketchbench-spark-worker-5"
"2021-08-03 02:16:57.533+00",62.645062952,"sketchbench-spark-worker-1"
"2021-08-03 02:16:57.595+00",20.025385301,"sketchbench-spark-worker-3"
"2021-08-03 02:17:08.129+00",20.064485978,"sketchbench-spark-worker-3"
"2021-08-03 02:17:09.249+00",67.785598661,"sketchbench-spark-worker-4"
"2021-08-03 02:17:09.256+00",63.697356393,"sketchbench-spark-worker-0"
"2021-08-03 02:17:09.769+00",66.025168972,"sketchbench-spark-worker-2"
"2021-08-03 02:17:12.872+00",61.718479074,"sketchbench-spark-worker-5"
"2021-08-03 02:17:15.138+00",65.040342846,"sketchbench-spark-worker-1"
"2021-08-03 02:17:20.291+00",69.834696156,"sketchbench-spark-worker-4"
"2021-08-03 02:17:21.721+00",20.197741627,"sketchbench-spark-worker-3"
"2021-08-03 02:17:23.567+00",65.603461104,"sketchbench-spark-worker-0"
"2021-08-03 02:17:25.945+00",68.436473904,"sketchbench-spark-worker-2"
"2021-08-03 02:17:29.803+00",64.574975823,"sketchbench-spark-worker-5"
"2021-08-03 02:17:32.033+00",67.958483043,"sketchbench-spark-worker-1"
"2021-08-03 02:17:34.192+00",71.911503922,"sketchbench-spark-worker-4"
"2021-08-03 02:17:35.625+00",20.288530202,"sketchbench-spark-worker-3"
"2021-08-03 02:17:38.647+00",71.360225433,"sketchbench-spark-worker-2"
"2021-08-03 02:17:40.194+00",69.092701759,"sketchbench-spark-worker-0"
"2021-08-03 02:17:43.109+00",66.297383415,"sketchbench-spark-worker-5"
"2021-08-03 02:17:47.411+00",20.418027,"sketchbench-spark-worker-3"
"2021-08-03 02:17:47.425+00",71.387814341,"sketchbench-spark-worker-1"
"2021-08-03 02:17:48.099+00",76.09508254,"sketchbench-spark-worker-4"
"2021-08-03 02:17:54.584+00",73.633759508,"sketchbench-spark-worker-2"
"2021-08-03 02:17:58.074+00",20.472012927,"sketchbench-spark-worker-3"
"2021-08-03 02:17:58.13+00",78.023908906,"sketchbench-spark-worker-4"
"2021-08-03 02:17:58.963+00",72.211066598,"sketchbench-spark-worker-0"
"2021-08-03 02:18:00.12+00",69.240667854,"sketchbench-spark-worker-5"
"2021-08-03 02:18:04.379+00",73.590495667,"sketchbench-spark-worker-1"
"2021-08-03 02:18:09.057+00",20.518331123,"sketchbench-spark-worker-3"
"2021-08-03 02:18:12.6+00",77.583299071,"sketchbench-spark-worker-2"
"2021-08-03 02:18:12.604+00",80.221278051,"sketchbench-spark-worker-4"
"2021-08-03 02:18:14.102+00",71.031371173,"sketchbench-spark-worker-5"
"2021-08-03 02:18:16.733+00",75.702697564,"sketchbench-spark-worker-0"
"2021-08-03 02:18:19.688+00",76.703954312,"sketchbench-spark-worker-1"
"2021-08-03 02:18:23.597+00",20.573784699,"sketchbench-spark-worker-3"
"2021-08-03 02:18:26.402+00",80.995076731,"sketchbench-spark-worker-2"
"2021-08-03 02:18:29.006+00",83.961986009,"sketchbench-spark-worker-4"
"2021-08-03 02:18:31.077+00",77.824308488,"sketchbench-spark-worker-0"
"2021-08-03 02:18:32.065+00",74.127243475,"sketchbench-spark-worker-5"
"2021-08-03 02:18:35.012+00",78.897712201,"sketchbench-spark-worker-1"
"2021-08-03 02:18:37.882+00",20.683243908,"sketchbench-spark-worker-3"
"2021-08-03 02:18:40.705+00",83.649575398,"sketchbench-spark-worker-2"
"2021-08-03 02:18:44.616+00",75.998918061,"sketchbench-spark-worker-5"
"2021-08-03 02:18:44.773+00",80.507712562,"sketchbench-spark-worker-0"
"2021-08-03 02:18:45.265+00",80.700529448,"sketchbench-spark-worker-1"
"2021-08-03 02:18:47.081+00",87.506802449,"sketchbench-spark-worker-4"
"2021-08-03 02:18:50.702+00",20.764694988,"sketchbench-spark-worker-3"
"2021-08-03 02:18:51.269+00",85.438331354,"sketchbench-spark-worker-2"
"2021-08-03 02:18:59.362+00",83.88529584,"sketchbench-spark-worker-0"
"2021-08-03 02:19:01.559+00",84.132116231,"sketchbench-spark-worker-1"
"2021-08-03 02:19:02.446+00",90.023104924,"sketchbench-spark-worker-4"
"2021-08-03 02:19:02.804+00",79.925547069,"sketchbench-spark-worker-5"
"2021-08-03 02:19:05.812+00",87.954825284,"sketchbench-spark-worker-2"
"2021-08-03 02:19:08.007+00",20.876483978,"sketchbench-spark-worker-3"
"2021-08-03 02:19:10.821+00",85.993894638,"sketchbench-spark-worker-0"
"2021-08-03 02:19:12.791+00",92.317990799,"sketchbench-spark-worker-4"
"2021-08-03 02:19:14.763+00",82.217422944,"sketchbench-spark-worker-5"
"2021-08-03 02:19:20.324+00",88.946519993,"sketchbench-spark-worker-1"
"2021-08-03 02:19:22.556+00",20.938779355,"sketchbench-spark-worker-3"
"2021-08-03 02:19:23.536+00",91.78274725,"sketchbench-spark-worker-2"
"2021-08-03 02:19:24.451+00",94.734588091,"sketchbench-spark-worker-4"
"2021-08-03 02:19:25.134+00",83.917990486,"sketchbench-spark-worker-5"
"2021-08-03 02:19:28.61+00",89.587288689,"sketchbench-spark-worker-0"
"2021-08-03 02:19:32.592+00",21.034052416,"sketchbench-spark-worker-3"
"2021-08-03 02:19:34.499+00",93.810552428,"sketchbench-spark-worker-2"
"2021-08-03 02:19:34.593+00",91.033143998,"sketchbench-spark-worker-1"
"2021-08-03 02:19:38.237+00",98.555406316,"sketchbench-spark-worker-4"
"2021-08-03 02:19:43.093+00",91.914742666,"sketchbench-spark-worker-0"
"2021-08-03 02:19:43.774+00",87.074173186,"sketchbench-spark-worker-5"
"2021-08-03 02:19:46.381+00",21.075450595,"sketchbench-spark-worker-3"
"2021-08-03 02:19:48.941+00",94.447709467,"sketchbench-spark-worker-1"
"2021-08-03 02:19:49.656+00",100.760738774,"sketchbench-spark-worker-4"
"2021-08-03 02:19:53.125+00",97.530383357,"sketchbench-spark-worker-2"
"2021-08-03 02:19:57.655+00",90.34864778,"sketchbench-spark-worker-5"
"2021-08-03 02:19:59.848+00",95.234709337,"sketchbench-spark-worker-0"
"2021-08-03 02:20:00.977+00",21.198820211,"sketchbench-spark-worker-3"
"2021-08-03 02:20:04.583+00",96.841147874,"sketchbench-spark-worker-1"
"2021-08-03 02:20:04.743+00",103.428892775,"sketchbench-spark-worker-4"
"2021-08-03 02:20:06.364+00",100.854838898,"sketchbench-spark-worker-2"
"2021-08-03 02:20:09.4+00",92.309302002,"sketchbench-spark-worker-5"
"2021-08-03 02:20:10.934+00",97.181631871,"sketchbench-spark-worker-0"
"2021-08-03 02:20:16.187+00",105.506591941,"sketchbench-spark-worker-4"
"2021-08-03 02:20:17.135+00",21.303719466,"sketchbench-spark-worker-3"
"2021-08-03 02:20:18.582+00",101.404805007,"sketchbench-spark-worker-2"
"2021-08-03 02:20:23.275+00",98.520870921,"sketchbench-spark-worker-1"
"2021-08-03 02:20:25.439+00",97.213327694,"sketchbench-spark-worker-0"
"2021-08-03 02:20:27.83+00",92.484300132,"sketchbench-spark-worker-5"
"2021-08-03 02:20:30.339+00",21.325673626,"sketchbench-spark-worker-3"
"2021-08-03 02:20:34.121+00",105.551265895,"sketchbench-spark-worker-4"
"2021-08-03 02:20:35.542+00",97.230889982,"sketchbench-spark-worker-0"
"2021-08-03 02:20:36.039+00",98.550255254,"sketchbench-spark-worker-1"
"2021-08-03 02:20:36.263+00",101.445471059,"sketchbench-spark-worker-2"
"2021-08-03 02:20:43.75+00",92.517921891,"sketchbench-spark-worker-5"
"2021-08-03 02:20:45.464+00",21.35658402,"sketchbench-spark-worker-3"
"2021-08-03 02:20:46.245+00",97.251617742,"sketchbench-spark-worker-0"
"2021-08-03 02:20:47.237+00",101.514098462,"sketchbench-spark-worker-2"
"2021-08-03 02:20:48.47+00",105.58704806,"sketchbench-spark-worker-4"
"2021-08-03 02:20:50.5+00",98.582388542,"sketchbench-spark-worker-1"
"2021-08-03 02:20:56.762+00",21.378991678,"sketchbench-spark-worker-3"
"2021-08-03 02:21:00.13+00",92.558286541,"sketchbench-spark-worker-5"
"2021-08-03 02:21:01.26+00",97.285329227,"sketchbench-spark-worker-0"
"2021-08-03 02:21:03.33+00",101.554891258,"sketchbench-spark-worker-2"
"2021-08-03 02:21:03.343+00",105.619799738,"sketchbench-spark-worker-4"
"2021-08-03 02:21:08.022+00",98.629769154,"sketchbench-spark-worker-1"
"2021-08-03 02:21:11.327+00",92.591008049,"sketchbench-spark-worker-5"
"2021-08-03 02:21:13.459+00",101.588720745,"sketchbench-spark-worker-2"
"2021-08-03 02:21:16.224+00",21.420607281,"sketchbench-spark-worker-3"
"2021-08-03 02:21:16.33+00",105.651805788,"sketchbench-spark-worker-4"
"2021-08-03 02:21:20.661+00",97.330865979,"sketchbench-spark-worker-0"
"2021-08-03 02:21:25.503+00",98.658290014,"sketchbench-spark-worker-1"
"2021-08-03 02:21:25.655+00",92.628934402,"sketchbench-spark-worker-5"
"2021-08-03 02:21:25.796+00",101.610993036,"sketchbench-spark-worker-2"
"2021-08-03 02:21:30.716+00",105.682603311,"sketchbench-spark-worker-4"
"2021-08-03 02:21:35.159+00",21.46876367,"sketchbench-spark-worker-3"
"2021-08-03 02:21:37.05+00",97.37303738,"sketchbench-spark-worker-0"
"2021-08-03 02:21:40.054+00",92.6651142,"sketchbench-spark-worker-5"
"2021-08-03 02:21:40.117+00",98.689862029,"sketchbench-spark-worker-1"
"2021-08-03 02:21:42.97+00",101.649724101,"sketchbench-spark-worker-2"
"2021-08-03 02:21:44.786+00",105.706936456,"sketchbench-spark-worker-4"
"2021-08-03 02:21:46.186+00",21.484721849,"sketchbench-spark-worker-3"
"2021-08-03 02:21:54.899+00",97.453318946,"sketchbench-spark-worker-0"
"2021-08-03 02:21:55.095+00",98.717855617,"sketchbench-spark-worker-1"
"2021-08-03 02:21:55.957+00",92.696151136,"sketchbench-spark-worker-5"
"2021-08-03 02:21:56.312+00",101.676313191,"sketchbench-spark-worker-2"
"2021-08-03 02:21:56.805+00",105.734906854,"sketchbench-spark-worker-4"
"2021-08-03 02:22:01.161+00",21.538319822,"sketchbench-spark-worker-3"
"2021-08-03 02:22:05.771+00",97.474305164,"sketchbench-spark-worker-0"
"2021-08-03 02:22:06.791+00",98.742642954,"sketchbench-spark-worker-1"
"2021-08-03 02:22:07.196+00",92.73391571,"sketchbench-spark-worker-5"
"2021-08-03 02:22:12.984+00",21.561409525,"sketchbench-spark-worker-3"
"2021-08-03 02:22:14.101+00",101.716908188,"sketchbench-spark-worker-2"
"2021-08-03 02:22:14.136+00",105.773469794,"sketchbench-spark-worker-4"
"2021-08-03 02:22:19.133+00",98.779858365,"sketchbench-spark-worker-1"
"2021-08-03 02:22:23.671+00",97.527357147,"sketchbench-spark-worker-0"
"2021-08-03 02:22:25.134+00",105.793003655,"sketchbench-spark-worker-4"
"2021-08-03 02:22:26.602+00",92.77347653,"sketchbench-spark-worker-5"
"2021-08-03 02:22:27.25+00",101.744310209,"sketchbench-spark-worker-2"
"2021-08-03 02:22:31.844+00",98.800889237,"sketchbench-spark-worker-1"
"2021-08-03 02:22:32.728+00",21.606416178,"sketchbench-spark-worker-3"
"2021-08-03 02:22:40.112+00",97.560231962,"sketchbench-spark-worker-0"
"2021-08-03 02:22:40.342+00",92.804153724,"sketchbench-spark-worker-5"
"2021-08-03 02:22:40.434+00",105.840799305,"sketchbench-spark-worker-4"
"2021-08-03 02:22:44.32+00",101.797114664,"sketchbench-spark-worker-2"
"2021-08-03 02:22:47.389+00",21.639113721,"sketchbench-spark-worker-3"
"2021-08-03 02:22:49.899+00",98.870792845,"sketchbench-spark-worker-1"
"2021-08-03 02:22:51.595+00",97.578942867,"sketchbench-spark-worker-0"
"2021-08-03 02:22:52.265+00",105.866001182,"sketchbench-spark-worker-4"
"2021-08-03 02:22:54.054+00",92.830633456,"sketchbench-spark-worker-5"
"2021-08-03 02:22:58.709+00",101.835748567,"sketchbench-spark-worker-2"
"2021-08-03 02:23:03.439+00",97.673817187,"sketchbench-spark-worker-0"
"2021-08-03 02:23:04.065+00",92.865660165,"sketchbench-spark-worker-5"
"2021-08-03 02:23:06.177+00",21.674739427,"sketchbench-spark-worker-3"
"2021-08-03 02:23:06.493+00",98.906676006,"sketchbench-spark-worker-1"
"2021-08-03 02:23:09.87+00",105.92304508,"sketchbench-spark-worker-4"
"2021-08-03 02:23:16.913+00",92.888413083,"sketchbench-spark-worker-5"
"2021-08-03 02:23:17.059+00",101.883398678,"sketchbench-spark-worker-2"
"2021-08-03 02:23:17.45+00",97.703865394,"sketchbench-spark-worker-0"
"2021-08-03 02:23:23.051+00",98.954142938,"sketchbench-spark-worker-1"
"2021-08-03 02:23:23.493+00",21.715277891,"sketchbench-spark-worker-3"
"2021-08-03 02:23:26.692+00",105.959277025,"sketchbench-spark-worker-4"
"2021-08-03 02:23:27.584+00",97.733048436,"sketchbench-spark-worker-0"
"2021-08-03 02:23:28.904+00",92.927831767,"sketchbench-spark-worker-5"
"2021-08-03 02:23:31.625+00",101.930432302,"sketchbench-spark-worker-2"
"2021-08-03 02:23:34.914+00",98.989551094,"sketchbench-spark-worker-1"
"2021-08-03 02:23:39.409+00",21.756326999,"sketchbench-spark-worker-3"
"2021-08-03 02:23:41.701+00",92.963284452,"sketchbench-spark-worker-5"
"2021-08-03 02:23:44.371+00",97.772170025,"sketchbench-spark-worker-0"
"2021-08-03 02:23:44.527+00",101.957265199,"sketchbench-spark-worker-2"
"2021-08-03 02:23:46.361+00",106.012307634,"sketchbench-spark-worker-4"
"2021-08-03 02:23:54.185+00",92.989947323,"sketchbench-spark-worker-5"
"2021-08-03 02:23:54.593+00",99.030315944,"sketchbench-spark-worker-1"
"2021-08-03 02:23:55.017+00",101.997749616,"sketchbench-spark-worker-2"
"2021-08-03 02:23:55.318+00",21.791704684,"sketchbench-spark-worker-3"
"2021-08-03 02:23:55.551+00",97.799958165,"sketchbench-spark-worker-0"
"2021-08-03 02:24:03.785+00",106.052414825,"sketchbench-spark-worker-4"
"2021-08-03 02:24:07.736+00",21.818799757,"sketchbench-spark-worker-3"
"2021-08-03 02:24:08.461+00",97.821106449,"sketchbench-spark-worker-0"
"2021-08-03 02:24:09.583+00",102.070870628,"sketchbench-spark-worker-2"
"2021-08-03 02:24:10.46+00",99.063503992,"sketchbench-spark-worker-1"
"2021-08-03 02:24:12.951+00",93.048283741,"sketchbench-spark-worker-5"
"2021-08-03 02:24:19.027+00",106.097205518,"sketchbench-spark-worker-4"
