"time","requests_per_sec_in"
"2021-08-03 02:26:42.026+00",1072.804333582001
"2021-08-03 02:26:52.026+00",1073.542482765176
"2021-08-03 02:27:02.026+00",1075.0819760460356
"2021-08-03 02:27:12.026+00",1075.1064877755016
"2021-08-03 02:27:22.026+00",1076.542738939403
"2021-08-03 02:27:32.026+00",1075.0386953082925
"2021-08-03 02:27:42.026+00",1073.2762358834411
"2021-08-03 02:27:52.026+00",1072.4527855367353
"2021-08-03 02:28:02.026+00",1067.584572200832
"2021-08-03 02:28:12.026+00",1069.683091077764
"2021-08-03 02:28:22.026+00",1070.607400334582
"2021-08-03 02:28:32.026+00",1071.9086035501646
"2021-08-03 02:28:42.026+00",1073.8428649595057
"2021-08-03 02:28:52.026+00",1075.9880974146438
"2021-08-03 02:29:02.026+00",1077.181586984819
"2021-08-03 02:29:12.026+00",1077.364169500332
"2021-08-03 02:29:22.026+00",1074.7764987446094
"2021-08-03 02:29:32.026+00",1074.750033373347
"2021-08-03 02:29:42.026+00",1072.6385215556052
"2021-08-03 02:29:52.026+00",1073.9528827147633
"2021-08-03 02:30:02.026+00",1073.8232548446313
"2021-08-03 02:30:12.026+00",1073.0431256155755
"2021-08-03 02:30:22.026+00",1075.4646331944518
"2021-08-03 02:30:32.026+00",1074.3391150921493
"2021-08-03 02:30:42.026+00",1072.9725422902727
"2021-08-03 02:30:52.026+00",1072.7253835822592
"2021-08-03 02:31:02.026+00",1071.9065613012883
"2021-08-03 02:31:12.026+00",1071.577385403851
"2021-08-03 02:31:22.026+00",1074.1842394268947
"2021-08-03 02:31:32.026+00",1073.5284127366351
"2021-08-03 02:31:42.026+00",1072.045116714789
"2021-08-03 02:31:52.026+00",1072.867837327704
"2021-08-03 02:32:02.026+00",1072.9622843025197
"2021-08-03 02:32:12.026+00",1070.4638618663341
"2021-08-03 02:32:22.026+00",1071.9380264648535
"2021-08-03 02:32:32.026+00",1073.631198268723
"2021-08-03 02:32:42.026+00",1071.29934163428
"2021-08-03 02:32:52.026+00",1071.8892494364684
"2021-08-03 02:33:02.026+00",1071.3708200657788
"2021-08-03 02:33:12.026+00",1072.373195141142
"2021-08-03 02:33:22.026+00",1072.901216814883
"2021-08-03 02:33:32.026+00",1072.577993466274
"2021-08-03 02:33:42.026+00",1073.4417578915195
"2021-08-03 02:33:52.026+00",1073.8773538420423
"2021-08-03 02:34:02.026+00",1073.3870236805415
"2021-08-03 02:34:12.026+00",1074.193037785377
"2021-08-03 02:34:22.026+00",1073.9433985678534
"2021-08-03 02:34:32.026+00",1075.8199498298793
"2021-08-03 02:34:42.026+00",1073.532679071082
"2021-08-03 02:34:52.026+00",1072.943040845898
"2021-08-03 02:35:02.026+00",1072.4170727023284
"2021-08-03 02:35:12.026+00",1072.0312598203284
"2021-08-03 02:35:22.026+00",1072.896391840255
"2021-08-03 02:35:32.026+00",1072.5016783707813
"2021-08-03 02:35:42.026+00",1072.118237678001
"2021-08-03 02:35:52.026+00",1074.8007113404317
"2021-08-03 02:36:02.026+00",1073.945365945011
"2021-08-03 02:36:12.026+00",1073.8168210124522
"2021-08-03 02:36:22.026+00",1073.5187803655074
"2021-08-03 02:36:32.026+00",1071.580963192224
"2021-08-03 02:36:42.026+00",1072.8708465308066
"2021-08-03 02:36:52.026+00",1070.517613482006
"2021-08-03 02:37:02.026+00",1072.4927203252996
"2021-08-03 02:37:12.026+00",1072.7765370452491
"2021-08-03 02:37:22.026+00",1075.1008310279904
"2021-08-03 02:37:32.026+00",1073.4139025365046
"2021-08-03 02:37:42.026+00",1068.9443420474263
"2021-08-03 02:37:52.026+00",1069.4217432719572
"2021-08-03 02:38:02.026+00",1067.5032359468803
"2021-08-03 02:38:12.026+00",1071.145570682949
"2021-08-03 02:38:22.026+00",1073.0543656193527
"2021-08-03 02:38:32.026+00",1074.012527590882
"2021-08-03 02:38:42.026+00",1075.7729036046571
"2021-08-03 02:38:52.026+00",1075.9663996431689
"2021-08-03 02:39:02.026+00",1078.2736483590993
"2021-08-03 02:39:12.026+00",1077.5267861166124
"2021-08-03 02:39:22.026+00",1078.3746959460532
"2021-08-03 02:39:32.026+00",1078.2237837265325
"2021-08-03 02:39:42.026+00",1077.4403857346176
"2021-08-03 02:39:52.026+00",1078.4870778669172
"2021-08-03 02:40:02.026+00",1078.6297497443732
"2021-08-03 02:40:12.026+00",1079.391513167341
"2021-08-03 02:40:22.026+00",1078.9712490112845
"2021-08-03 02:40:32.026+00",1077.017669955269
"2021-08-03 02:40:42.026+00",1076.013261646619
"2021-08-03 02:40:52.026+00",1074.7274169586603
"2021-08-03 02:41:02.026+00",1074.9483710506167
"2021-08-03 02:41:12.026+00",1071.9658871210547
"2021-08-03 02:41:22.026+00",1073.194750855351
"2021-08-03 02:41:32.026+00",1068.8880594260588
"2021-08-03 02:41:42.026+00",1065.8258932818355
"2021-08-03 02:41:52.026+00",947.502044919385
"2021-08-03 02:42:02.026+00",930.8356222358312
"2021-08-03 02:42:12.026+00",1367.2838350187758
"2021-08-03 02:42:22.026+00",1732.587589434496
"2021-08-03 02:42:32.026+00",2056.518133968438
"2021-08-03 02:42:42.026+00",2325.173547947475
"2021-08-03 02:42:52.026+00",2551.3483321629037
"2021-08-03 02:43:02.026+00",2739.233767165741
"2021-08-03 02:43:12.026+00",2903.4700522075154
"2021-08-03 02:43:22.026+00",3047.12224139244
"2021-08-03 02:43:32.026+00",3163.3315929244322
"2021-08-03 02:43:42.026+00",3263.7917213689625
"2021-08-03 02:43:52.026+00",3347.6759904654687
"2021-08-03 02:44:02.026+00",3418.394651154133
"2021-08-03 02:44:12.026+00",3479.168829120623
"2021-08-03 02:44:22.026+00",3529.077983899343
"2021-08-03 02:44:32.026+00",3573.281237435793
"2021-08-03 02:44:42.026+00",3615.3921296561884
"2021-08-03 02:44:52.026+00",3643.450662835762
"2021-08-03 02:45:02.026+00",3666.9997539214924
"2021-08-03 02:45:12.026+00",3500.1944072641463
"2021-08-03 02:45:22.026+00",3101.541557697411
"2021-08-03 02:45:32.026+00",3716.9583069005007
"2021-08-03 02:45:42.026+00",4286.945397120687
"2021-08-03 02:45:52.026+00",4784.437323969322
"2021-08-03 02:46:02.026+00",5214.265494668011
"2021-08-03 02:46:12.026+00",5562.777866801302
"2021-08-03 02:46:22.026+00",5854.247714400751
"2021-08-03 02:46:32.026+00",6103.603355588218
"2021-08-03 02:46:42.026+00",6325.889418255873
"2021-08-03 02:46:52.026+00",6512.2892120613415
"2021-08-03 02:47:02.026+00",6659.806125908001
"2021-08-03 02:47:12.026+00",6781.750291922764
"2021-08-03 02:47:22.026+00",6898.352433662407
"2021-08-03 02:47:32.026+00",6980.948696724001
"2021-08-03 02:47:42.026+00",7062.449169703019
"2021-08-03 02:47:52.026+00",7137.53444179622
"2021-08-03 02:48:02.026+00",7204.706780402285
"2021-08-03 02:48:12.026+00",7250.224627248065
"2021-08-03 02:48:22.026+00",7296.152706456696
"2021-08-03 02:48:32.026+00",7320.935223812313
"2021-08-03 02:48:42.026+00",7345.380127709847
"2021-08-03 02:48:52.026+00",7372.357715643336
"2021-08-03 02:49:02.033+00",7401.017562947563
"2021-08-03 02:49:12.033+00",7422.432779276469
"2021-08-03 02:49:22.026+00",7448.459438736462
"2021-08-03 02:49:32.026+00",7458.906178040248
"2021-08-03 02:49:42.026+00",7466.589977993595
"2021-08-03 02:49:52.026+00",7473.686023123446
"2021-08-03 02:50:02.026+00",7479.84022060806
"2021-08-03 02:50:12.026+00",7482.685667945331
"2021-08-03 02:50:22.026+00",7470.912687916987
"2021-08-03 02:50:32.026+00",7470.642664691016
"2021-08-03 02:50:42.026+00",7479.2320994880665
"2021-08-03 02:50:52.026+00",7492.506369257075
"2021-08-03 02:51:02.026+00",7502.026774232278
"2021-08-03 02:51:12.026+00",7498.764205216647
"2021-08-03 02:51:22.026+00",7500.99183523178
"2021-08-03 02:51:32.026+00",7499.596099003401
"2021-08-03 02:51:42.026+00",7507.562902362796
"2021-08-03 02:51:52.026+00",7510.8487742989055
"2021-08-03 02:52:02.026+00",7517.27945588582
"2021-08-03 02:52:12.026+00",7510.481297343762
"2021-08-03 02:52:22.026+00",7512.075928457714
"2021-08-03 02:52:32.026+00",7510.343064915864
"2021-08-03 02:52:42.026+00",7505.676423750202
"2021-08-03 02:52:52.026+00",7507.393569918642
"2021-08-03 02:53:02.026+00",7509.313473346549
"2021-08-03 02:53:12.026+00",7504.71103315081
"2021-08-03 02:53:22.026+00",7499.593149746134
"2021-08-03 02:53:32.026+00",7502.518142943525
"2021-08-03 02:53:42.031+00",7512.685788031227
"2021-08-03 02:53:52.026+00",7517.5313959449095
"2021-08-03 02:54:02.026+00",7517.865603755963
"2021-08-03 02:54:12.026+00",7511.327684948623
"2021-08-03 02:54:22.026+00",7511.141077473657
"2021-08-03 02:54:32.026+00",7519.319923576293
"2021-08-03 02:54:42.026+00",7516.001491734439
"2021-08-03 02:54:52.026+00",7521.431396783831
"2021-08-03 02:55:02.026+00",7522.595277953225
"2021-08-03 02:55:12.026+00",7516.257687004327
"2021-08-03 02:55:22.026+00",7517.9068106101195
"2021-08-03 02:55:32.026+00",7499.275731911882
"2021-08-03 02:55:42.026+00",7499.5837859729745
"2021-08-03 02:55:52.026+00",7498.5122420962625
"2021-08-03 02:56:02.026+00",7498.532125189892
"2021-08-03 02:56:12.026+00",7496.37850580023
"2021-08-03 02:56:22.026+00",7505.056174117983
"2021-08-03 02:56:32.026+00",7504.210196524401
"2021-08-03 02:56:42.026+00",7503.606100795239
"2021-08-03 02:56:52.026+00",7504.492471417432
"2021-08-03 02:57:02.026+00",7502.768433393171
"2021-08-03 02:57:12.026+00",7505.856412981667
"2021-08-03 02:57:22.026+00",7499.405711975519
"2021-08-03 02:57:32.026+00",7503.374538878608
"2021-08-03 02:57:42.026+00",7495.336087780953
"2021-08-03 02:57:52.026+00",7494.84045233192
"2021-08-03 02:58:02.026+00",7505.4775158957345
"2021-08-03 02:58:12.026+00",7501.221470332919
"2021-08-03 02:58:22.026+00",7500.756882471615
"2021-08-03 02:58:32.026+00",7498.444123900905
"2021-08-03 02:58:42.026+00",7496.442029839032
"2021-08-03 02:58:52.026+00",7493.060750352475
"2021-08-03 02:59:02.026+00",7490.787531185941
"2021-08-03 02:59:12.026+00",7487.523279708358
"2021-08-03 02:59:22.026+00",7486.700189969612
"2021-08-03 02:59:32.026+00",7485.2180035764795
"2021-08-03 02:59:42.026+00",7483.21433453758
"2021-08-03 02:59:52.026+00",7478.205369360939
"2021-08-03 03:00:02.026+00",7483.337009967172
"2021-08-03 03:00:12.026+00",7481.068305501052
"2021-08-03 03:00:22.026+00",7483.263785543128
"2021-08-03 03:00:32.026+00",7473.245933606529
"2021-08-03 03:00:42.026+00",7479.182303389663
"2021-08-03 03:00:52.026+00",7486.081204898972
"2021-08-03 03:01:02.026+00",7488.320946568141
"2021-08-03 03:01:12.026+00",7491.55115073991
"2021-08-03 03:01:22.026+00",7487.504382416114
"2021-08-03 03:01:32.026+00",7479.480430819017
"2021-08-03 03:01:42.026+00",7474.218211061359
"2021-08-03 03:01:52.026+00",7484.733317288326
"2021-08-03 03:02:02.026+00",7480.860740620112
"2021-08-03 03:02:12.026+00",7489.82961561457
"2021-08-03 03:02:22.026+00",7492.049041904983
"2021-08-03 03:02:32.043+00",7480.223864486674
"2021-08-03 03:02:42.026+00",7478.535859438657
"2021-08-03 03:02:52.042+00",7485.750907508083
"2021-08-03 03:03:02.026+00",7486.114679315367
"2021-08-03 03:03:12.026+00",7490.0547821646
"2021-08-03 03:03:22.026+00",7479.952399025838
"2021-08-03 03:03:32.026+00",7469.459074383792
"2021-08-03 03:03:42.026+00",7474.05605975922
"2021-08-03 03:03:52.026+00",7469.486637821836
"2021-08-03 03:04:02.026+00",7471.528377912767
"2021-08-03 03:04:12.026+00",7473.01954154874
"2021-08-03 03:04:22.026+00",7479.762812954521
"2021-08-03 03:04:32.026+00",7476.372642541819
"2021-08-03 03:04:42.026+00",7479.44521014316
"2021-08-03 03:04:52.026+00",7481.666220173729
"2021-08-03 03:05:02.026+00",7484.074655118385
"2021-08-03 03:05:12.026+00",7473.850348771258
"2021-08-03 03:05:22.029+00",7474.4975359232685
"2021-08-03 03:05:32.026+00",7463.2904053195525
"2021-08-03 03:05:42.026+00",7463.521995887113
"2021-08-03 03:05:52.026+00",7463.308834481799
"2021-08-03 03:06:02.026+00",7461.524135711853
"2021-08-03 03:06:12.026+00",7456.094140996484
"2021-08-03 03:06:22.026+00",7458.335084308097
"2021-08-03 03:06:32.026+00",7453.603830364559
"2021-08-03 03:06:42.026+00",7458.45065511363
"2021-08-03 03:06:52.026+00",7446.559303311356
"2021-08-03 03:07:02.026+00",7445.630394731741
"2021-08-03 03:07:12.034+00",7450.35533452547
"2021-08-03 03:07:22.026+00",7457.983161857089
"2021-08-03 03:07:32.026+00",7444.496595876141
"2021-08-03 03:07:42.026+00",7435.26820175898
"2021-08-03 03:07:52.026+00",7433.290717606532
"2021-08-03 03:08:02.026+00",7435.506739180456
"2021-08-03 03:08:12.026+00",7438.966152142759
"2021-08-03 03:08:22.026+00",7445.723000454387
"2021-08-03 03:08:32.038+00",7434.027725406629
"2021-08-03 03:08:42.026+00",7447.678959571979
"2021-08-03 03:08:52.026+00",7454.179901704668
"2021-08-03 03:09:02.026+00",7465.509448293551
"2021-08-03 03:09:12.026+00",7465.11591798971
"2021-08-03 03:09:22.026+00",7472.238622365164
"2021-08-03 03:09:32.026+00",7465.761316247822
"2021-08-03 03:09:42.026+00",7466.488781925751
"2021-08-03 03:09:52.026+00",7459.621879824115
"2021-08-03 03:10:02.026+00",7453.091499166815
"2021-08-03 03:10:12.026+00",8261.414976227667
"2021-08-03 03:10:22.026+00",9255.193661631014
"2021-08-03 03:10:32.026+00",10084.883895053332
"2021-08-03 03:10:42.026+00",10809.594184233873
"2021-08-03 03:10:52.026+00",11423.801078702989
"2021-08-03 03:11:02.026+00",11927.589006347604
"2021-08-03 03:11:12.026+00",12352.867943241534
"2021-08-03 03:11:22.026+00",12720.55649417174
"2021-08-03 03:11:32.026+00",13037.601212564747
"2021-08-03 03:11:42.026+00",13304.399566609089
"2021-08-03 03:11:52.031+00",13524.386713177408
"2021-08-03 03:12:02.026+00",13728.129692714481
"2021-08-03 03:12:12.026+00",13880.093070186826
"2021-08-03 03:12:22.026+00",14012.703628540992
"2021-08-03 03:12:32.026+00",14128.275020759673
"2021-08-03 03:12:42.026+00",14237.973532115211
"2021-08-03 03:12:52.026+00",14322.461951927706
"2021-08-03 03:13:02.026+00",14385.030592186415
"2021-08-03 03:13:12.026+00",14459.72367082984
"2021-08-03 03:13:22.026+00",14516.011405938072
"2021-08-03 03:13:32.026+00",14557.255247365294
"2021-08-03 03:13:42.026+00",14597.864114325472
"2021-08-03 03:13:52.026+00",14644.086428884922
"2021-08-03 03:14:02.026+00",14681.63947309658
"2021-08-03 03:14:12.026+00",14714.2076471467
"2021-08-03 03:14:22.026+00",14743.087700232969
"2021-08-03 03:14:32.026+00",14749.762448098787
"2021-08-03 03:14:42.026+00",14761.567490876094
"2021-08-03 03:14:52.026+00",14781.245675455102
"2021-08-03 03:15:02.026+00",14780.771609181129
"2021-08-03 03:15:12.026+00",14769.860347796699
"2021-08-03 03:15:22.026+00",14777.337536523959
"2021-08-03 03:15:32.026+00",14781.965229025753
"2021-08-03 03:15:42.026+00",14793.937471989399
"2021-08-03 03:15:52.026+00",14796.958408972245
"2021-08-03 03:16:02.026+00",14796.755124734345
"2021-08-03 03:16:12.026+00",14784.754815999579
"2021-08-03 03:16:22.026+00",14787.23378750437
"2021-08-03 03:16:32.026+00",14785.187446735588
"2021-08-03 03:16:42.026+00",14779.594391905835
"2021-08-03 03:16:52.026+00",14788.660049705306
"2021-08-03 03:17:02.026+00",14794.24737563832
"2021-08-03 03:17:12.026+00",14795.81218659792
"2021-08-03 03:17:22.026+00",14789.15601325895
"2021-08-03 03:17:32.026+00",14791.420354789085
"2021-08-03 03:17:42.026+00",14785.918212430155
"2021-08-03 03:17:52.026+00",14778.942685667384
"2021-08-03 03:18:02.026+00",14768.053285119018
"2021-08-03 03:18:12.026+00",14768.4724166475
"2021-08-03 03:18:22.047+00",14768.773938599072
"2021-08-03 03:18:32.026+00",14776.401902119349
"2021-08-03 03:18:42.026+00",14779.554994474729
"2021-08-03 03:18:52.026+00",14774.519321110656
"2021-08-03 03:19:02.026+00",14773.668515032348
"2021-08-03 03:19:12.026+00",14778.492703687458
"2021-08-03 03:19:22.026+00",14784.65536726892
"2021-08-03 03:19:32.026+00",14783.903915324907
"2021-08-03 03:19:42.026+00",14787.894514186004
"2021-08-03 03:19:52.026+00",14788.594312923142
"2021-08-03 03:20:02.026+00",14782.348155361622
"2021-08-03 03:20:12.026+00",14776.75569855153
"2021-08-03 03:20:22.026+00",14763.835594945727
"2021-08-03 03:20:32.031+00",14767.089672415985
"2021-08-03 03:20:42.026+00",14765.041287235506
"2021-08-03 03:20:52.026+00",14760.864490415777
"2021-08-03 03:21:02.026+00",14762.27464732014
"2021-08-03 03:21:12.026+00",14774.007886147801
"2021-08-03 03:21:22.026+00",14772.557841209902
"2021-08-03 03:21:32.026+00",14774.45860808438
"2021-08-03 03:21:42.026+00",14763.556783178828
"2021-08-03 03:21:52.026+00",14762.711102789
"2021-08-03 03:22:02.038+00",14768.576060601607
"2021-08-03 03:22:12.026+00",14761.272052769686
"2021-08-03 03:22:22.026+00",14767.981566868955
"2021-08-03 03:22:32.026+00",14769.208582863017
"2021-08-03 03:22:42.026+00",14751.669902246993
"2021-08-03 03:22:52.026+00",14749.987260232918
"2021-08-03 03:23:02.026+00",14748.420612651722
"2021-08-03 03:23:12.026+00",14736.344936253461
"2021-08-03 03:23:22.029+00",14730.42951087231
"2021-08-03 03:23:32.026+00",14722.965377358838
"2021-08-03 03:23:42.026+00",14712.92753409693
"2021-08-03 03:23:52.026+00",14715.57985694879
"2021-08-03 03:24:02.026+00",14709.428366972363
"2021-08-03 03:24:12.026+00",14708.300904727057
"2021-08-03 03:24:22.026+00",14701.854969416981
"2021-08-03 03:24:32.026+00",14706.746365131115
"2021-08-03 03:24:42.026+00",14703.155843018505
"2021-08-03 03:24:52.026+00",14707.267313473629
"2021-08-03 03:25:02.026+00",14712.624862889681
"2021-08-03 03:25:12.026+00",14708.131093725475
"2021-08-03 03:25:22.026+00",14704.719271192214
"2021-08-03 03:25:32.026+00",14703.98359816664
"2021-08-03 03:25:42.037+00",14716.727396034385
"2021-08-03 03:25:52.026+00",14723.746469329815
"2021-08-03 03:26:02.026+00",14723.012702984925
"2021-08-03 03:26:12.026+00",14730.008158423652
"2021-08-03 03:26:22.026+00",14723.60900298786
"2021-08-03 03:26:32.026+00",14705.558675224558
"2021-08-03 03:26:42.026+00",14705.710253477571
"2021-08-03 03:26:52.026+00",14705.011214467933
"2021-08-03 03:27:02.026+00",14698.569272470406
"2021-08-03 03:27:12.026+00",14706.163679274134
"2021-08-03 03:27:22.026+00",14711.45570000139
"2021-08-03 03:27:32.026+00",14713.75431828489
"2021-08-03 03:27:42.026+00",14714.14162865115
"2021-08-03 03:27:52.026+00",14722.181282549003
"2021-08-03 03:28:02.026+00",14728.69252291298
"2021-08-03 03:28:12.026+00",14720.777721589011
"2021-08-03 03:28:22.026+00",14711.413019772952
"2021-08-03 03:28:32.026+00",14718.53582283587
"2021-08-03 03:28:42.026+00",14712.82381203284
"2021-08-03 03:28:52.026+00",14704.804344915388
"2021-08-03 03:29:02.026+00",14705.638980692753
"2021-08-03 03:29:12.026+00",14699.71750843777
"2021-08-03 03:29:22.026+00",14690.269158064313
"2021-08-03 03:29:32.026+00",14690.467002703137
"2021-08-03 03:29:42.026+00",14691.54477844831
"2021-08-03 03:29:52.026+00",14698.861480564368
"2021-08-03 03:30:02.026+00",14701.99931773982
"2021-08-03 03:30:12.026+00",14690.134288902016
"2021-08-03 03:30:22.026+00",14686.72301465007
"2021-08-03 03:30:32.026+00",14677.222409467515
"2021-08-03 03:30:42.026+00",14684.799912985063
"2021-08-03 03:30:52.026+00",14681.238737456604
"2021-08-03 03:31:02.037+00",14670.19465788683
"2021-08-03 03:31:12.026+00",14667.412268924441
"2021-08-03 03:31:22.026+00",14666.284347989676
"2021-08-03 03:31:32.026+00",14670.62488963729
"2021-08-03 03:31:42.026+00",14669.569543901556
"2021-08-03 03:31:52.026+00",14655.21077793901
"2021-08-03 03:32:02.026+00",14651.302877881333
"2021-08-03 03:32:12.026+00",14653.135048275832
"2021-08-03 03:32:22.026+00",14656.129196377571
"2021-08-03 03:32:32.026+00",14646.914993930546
"2021-08-03 03:32:42.026+00",14635.751336344136
"2021-08-03 03:32:52.026+00",14634.493457817185
"2021-08-03 03:33:02.026+00",14627.52270806722
"2021-08-03 03:33:12.026+00",14630.532637427006
"2021-08-03 03:33:22.026+00",14625.671779149237
"2021-08-03 03:33:32.026+00",14601.533307327018
"2021-08-03 03:33:42.026+00",14610.453803407241
"2021-08-03 03:33:52.026+00",14610.792970807592
"2021-08-03 03:34:02.026+00",14620.206620293991
"2021-08-03 03:34:12.026+00",14611.98299996794
"2021-08-03 03:34:22.026+00",14607.316097061961
"2021-08-03 03:34:32.026+00",14601.095398779345
"2021-08-03 03:34:42.03+00",14604.81873244533
"2021-08-03 03:34:52.026+00",14595.964324996403
