"time","value_mem_bytes","pod"
"2021-08-03 02:12:17.963+00",982700032,"sketchbench-spark-worker-0"
"2021-08-03 02:12:19.931+00",708243456,"sketchbench-spark-worker-3"
"2021-08-03 02:12:22.952+00",989802496,"sketchbench-spark-worker-5"
"2021-08-03 02:12:24.537+00",998670336,"sketchbench-spark-worker-1"
"2021-08-03 02:12:30.857+00",978259968,"sketchbench-spark-worker-2"
"2021-08-03 02:12:31.918+00",708243456,"sketchbench-spark-worker-3"
"2021-08-03 02:12:33.395+00",997978112,"sketchbench-spark-worker-4"
"2021-08-03 02:12:33.746+00",989675520,"sketchbench-spark-worker-5"
"2021-08-03 02:12:35.135+00",982716416,"sketchbench-spark-worker-0"
"2021-08-03 02:12:40.561+00",998793216,"sketchbench-spark-worker-1"
"2021-08-03 02:12:42.89+00",978259968,"sketchbench-spark-worker-2"
"2021-08-03 02:12:44.598+00",998023168,"sketchbench-spark-worker-4"
"2021-08-03 02:12:46.182+00",982851584,"sketchbench-spark-worker-0"
"2021-08-03 02:12:47.194+00",708243456,"sketchbench-spark-worker-3"
"2021-08-03 02:12:51.427+00",998825984,"sketchbench-spark-worker-1"
"2021-08-03 02:12:52.576+00",989696000,"sketchbench-spark-worker-5"
"2021-08-03 02:12:54.53+00",978300928,"sketchbench-spark-worker-2"
"2021-08-03 02:12:58.332+00",708395008,"sketchbench-spark-worker-3"
"2021-08-03 02:13:03.148+00",998031360,"sketchbench-spark-worker-4"
"2021-08-03 02:13:04.372+00",982749184,"sketchbench-spark-worker-0"
"2021-08-03 02:13:07.905+00",998957056,"sketchbench-spark-worker-1"
"2021-08-03 02:13:10.397+00",708300800,"sketchbench-spark-worker-3"
"2021-08-03 02:13:11.03+00",989822976,"sketchbench-spark-worker-5"
"2021-08-03 02:13:12.289+00",978436096,"sketchbench-spark-worker-2"
"2021-08-03 02:13:15.673+00",998060032,"sketchbench-spark-worker-4"
"2021-08-03 02:13:19.418+00",982896640,"sketchbench-spark-worker-0"
"2021-08-03 02:13:23.844+00",998932480,"sketchbench-spark-worker-1"
"2021-08-03 02:13:26.834+00",989847552,"sketchbench-spark-worker-5"
"2021-08-03 02:13:28.699+00",978452480,"sketchbench-spark-worker-2"
"2021-08-03 02:13:29.34+00",998207488,"sketchbench-spark-worker-4"
"2021-08-03 02:13:30.007+00",708345856,"sketchbench-spark-worker-3"
"2021-08-03 02:13:31.055+00",982781952,"sketchbench-spark-worker-0"
"2021-08-03 02:13:41.886+00",998100992,"sketchbench-spark-worker-4"
"2021-08-03 02:13:43.087+00",998932480,"sketchbench-spark-worker-1"
"2021-08-03 02:13:44.442+00",989929472,"sketchbench-spark-worker-5"
"2021-08-03 02:13:45.159+00",978477056,"sketchbench-spark-worker-2"
"2021-08-03 02:13:48.652+00",982855680,"sketchbench-spark-worker-0"
"2021-08-03 02:13:49.878+00",708567040,"sketchbench-spark-worker-3"
"2021-08-03 02:13:55.889+00",998121472,"sketchbench-spark-worker-4"
"2021-08-03 02:13:56.03+00",978497536,"sketchbench-spark-worker-2"
"2021-08-03 02:14:02.746+00",982888448,"sketchbench-spark-worker-0"
"2021-08-03 02:14:02.83+00",998944768,"sketchbench-spark-worker-1"
"2021-08-03 02:14:02.886+00",989941760,"sketchbench-spark-worker-5"
"2021-08-03 02:14:06.123+00",708587520,"sketchbench-spark-worker-3"
"2021-08-03 02:14:09.836+00",978497536,"sketchbench-spark-worker-2"
"2021-08-03 02:14:11.021+00",998125568,"sketchbench-spark-worker-4"
"2021-08-03 02:14:14.695+00",989945856,"sketchbench-spark-worker-5"
"2021-08-03 02:14:16.524+00",982937600,"sketchbench-spark-worker-0"
"2021-08-03 02:14:16.97+00",999092224,"sketchbench-spark-worker-1"
"2021-08-03 02:14:20.911+00",978518016,"sketchbench-spark-worker-2"
"2021-08-03 02:14:24.154+00",708603904,"sketchbench-spark-worker-3"
"2021-08-03 02:14:25.26+00",998146048,"sketchbench-spark-worker-4"
"2021-08-03 02:14:31.277+00",978534400,"sketchbench-spark-worker-2"
"2021-08-03 02:14:31.726+00",998989824,"sketchbench-spark-worker-1"
"2021-08-03 02:14:32.316+00",983011328,"sketchbench-spark-worker-0"
"2021-08-03 02:14:33.559+00",989986816,"sketchbench-spark-worker-5"
"2021-08-03 02:14:35.315+00",998170624,"sketchbench-spark-worker-4"
"2021-08-03 02:14:42.444+00",708718592,"sketchbench-spark-worker-3"
"2021-08-03 02:14:43.184+00",983044096,"sketchbench-spark-worker-0"
"2021-08-03 02:14:45.623+00",978538496,"sketchbench-spark-worker-2"
"2021-08-03 02:14:48.519+00",999010304,"sketchbench-spark-worker-1"
"2021-08-03 02:14:49.192+00",998313984,"sketchbench-spark-worker-4"
"2021-08-03 02:14:51.903+00",989995008,"sketchbench-spark-worker-5"
"2021-08-03 02:15:00.338+00",708927488,"sketchbench-spark-worker-3"
"2021-08-03 02:15:01.273+00",978550784,"sketchbench-spark-worker-2"
"2021-08-03 02:15:01.945+00",983064576,"sketchbench-spark-worker-0"
"2021-08-03 02:15:02.519+00",998313984,"sketchbench-spark-worker-4"
"2021-08-03 02:15:06.098+00",999084032,"sketchbench-spark-worker-1"
"2021-08-03 02:15:07.714+00",990048256,"sketchbench-spark-worker-5"
"2021-08-03 02:15:13.248+00",1004126208,"sketchbench-spark-worker-4"
"2021-08-03 02:15:17.231+00",983515136,"sketchbench-spark-worker-2"
"2021-08-03 02:15:17.643+00",710160384,"sketchbench-spark-worker-3"
"2021-08-03 02:15:17.731+00",988274688,"sketchbench-spark-worker-0"
"2021-08-03 02:15:21.372+00",998674432,"sketchbench-spark-worker-5"
"2021-08-03 02:15:23.82+00",1010577408,"sketchbench-spark-worker-4"
"2021-08-03 02:15:25.694+00",1007603712,"sketchbench-spark-worker-1"
"2021-08-03 02:15:32.943+00",990445568,"sketchbench-spark-worker-2"
"2021-08-03 02:15:33.437+00",998166528,"sketchbench-spark-worker-0"
"2021-08-03 02:15:34.195+00",714932224,"sketchbench-spark-worker-3"
"2021-08-03 02:15:35.183+00",1003573248,"sketchbench-spark-worker-5"
"2021-08-03 02:15:37.926+00",1029246976,"sketchbench-spark-worker-1"
"2021-08-03 02:15:38.74+00",1025921024,"sketchbench-spark-worker-4"
"2021-08-03 02:15:43.645+00",1007788032,"sketchbench-spark-worker-0"
"2021-08-03 02:15:48.384+00",1004249088,"sketchbench-spark-worker-2"
"2021-08-03 02:15:50.697+00",719638528,"sketchbench-spark-worker-3"
"2021-08-03 02:15:52.773+00",1028157440,"sketchbench-spark-worker-4"
"2021-08-03 02:15:54.858+00",1011290112,"sketchbench-spark-worker-5"
"2021-08-03 02:15:57.388+00",1034489856,"sketchbench-spark-worker-1"
"2021-08-03 02:16:01.055+00",1008414720,"sketchbench-spark-worker-0"
"2021-08-03 02:16:04.617+00",719712256,"sketchbench-spark-worker-3"
"2021-08-03 02:16:07.794+00",1012076544,"sketchbench-spark-worker-2"
"2021-08-03 02:16:09.033+00",1030602752,"sketchbench-spark-worker-4"
"2021-08-03 02:16:09.878+00",1035853824,"sketchbench-spark-worker-1"
"2021-08-03 02:16:12.706+00",1012068352,"sketchbench-spark-worker-5"
"2021-08-03 02:16:15.624+00",719990784,"sketchbench-spark-worker-3"
"2021-08-03 02:16:18.152+00",1010057216,"sketchbench-spark-worker-0"
"2021-08-03 02:16:18.473+00",1012867072,"sketchbench-spark-worker-2"
"2021-08-03 02:16:21.057+00",1031462912,"sketchbench-spark-worker-4"
"2021-08-03 02:16:25.13+00",1036906496,"sketchbench-spark-worker-1"
"2021-08-03 02:16:26.815+00",720752640,"sketchbench-spark-worker-3"
"2021-08-03 02:16:29.667+00",1013825536,"sketchbench-spark-worker-5"
"2021-08-03 02:16:33.707+00",1010925568,"sketchbench-spark-worker-0"
"2021-08-03 02:16:36.516+00",1015136256,"sketchbench-spark-worker-2"
"2021-08-03 02:16:36.766+00",1033981952,"sketchbench-spark-worker-4"
"2021-08-03 02:16:39.865+00",1014308864,"sketchbench-spark-worker-5"
"2021-08-03 02:16:39.989+00",1038426112,"sketchbench-spark-worker-1"
"2021-08-03 02:16:45.763+00",721117184,"sketchbench-spark-worker-3"
"2021-08-03 02:16:52.134+00",1012625408,"sketchbench-spark-worker-0"
"2021-08-03 02:16:52.891+00",1017065472,"sketchbench-spark-worker-2"
"2021-08-03 02:16:54.399+00",1035845632,"sketchbench-spark-worker-4"
"2021-08-03 02:16:56.458+00",1015832576,"sketchbench-spark-worker-5"
"2021-08-03 02:16:57.533+00",1040179200,"sketchbench-spark-worker-1"
"2021-08-03 02:16:57.595+00",721625088,"sketchbench-spark-worker-3"
"2021-08-03 02:17:08.129+00",721547264,"sketchbench-spark-worker-3"
"2021-08-03 02:17:09.249+00",1037266944,"sketchbench-spark-worker-4"
"2021-08-03 02:17:09.256+00",1013473280,"sketchbench-spark-worker-0"
"2021-08-03 02:17:09.769+00",1018494976,"sketchbench-spark-worker-2"
"2021-08-03 02:17:12.872+00",1016549376,"sketchbench-spark-worker-5"
"2021-08-03 02:17:15.138+00",1029267456,"sketchbench-spark-worker-1"
"2021-08-03 02:17:20.291+00",1038409728,"sketchbench-spark-worker-4"
"2021-08-03 02:17:21.721+00",722071552,"sketchbench-spark-worker-3"
"2021-08-03 02:17:23.567+00",1014444032,"sketchbench-spark-worker-0"
"2021-08-03 02:17:25.945+00",1015799808,"sketchbench-spark-worker-2"
"2021-08-03 02:17:29.803+00",1017909248,"sketchbench-spark-worker-5"
"2021-08-03 02:17:32.033+00",1029443584,"sketchbench-spark-worker-1"
"2021-08-03 02:17:34.192+00",1039552512,"sketchbench-spark-worker-4"
"2021-08-03 02:17:35.625+00",722722816,"sketchbench-spark-worker-3"
"2021-08-03 02:17:38.647+00",1017192448,"sketchbench-spark-worker-2"
"2021-08-03 02:17:40.194+00",1018535936,"sketchbench-spark-worker-0"
"2021-08-03 02:17:43.109+00",1018466304,"sketchbench-spark-worker-5"
"2021-08-03 02:17:47.411+00",723156992,"sketchbench-spark-worker-3"
"2021-08-03 02:17:47.425+00",1031086080,"sketchbench-spark-worker-1"
"2021-08-03 02:17:48.099+00",1041911808,"sketchbench-spark-worker-4"
"2021-08-03 02:17:54.584+00",1018810368,"sketchbench-spark-worker-2"
"2021-08-03 02:17:58.074+00",723267584,"sketchbench-spark-worker-3"
"2021-08-03 02:17:58.13+00",1043587072,"sketchbench-spark-worker-4"
"2021-08-03 02:17:58.963+00",1021153280,"sketchbench-spark-worker-0"
"2021-08-03 02:18:00.12+00",1019547648,"sketchbench-spark-worker-5"
"2021-08-03 02:18:04.379+00",1032228864,"sketchbench-spark-worker-1"
"2021-08-03 02:18:09.057+00",724029440,"sketchbench-spark-worker-3"
"2021-08-03 02:18:12.6+00",1020641280,"sketchbench-spark-worker-2"
"2021-08-03 02:18:12.604+00",1044946944,"sketchbench-spark-worker-4"
"2021-08-03 02:18:14.102+00",1020383232,"sketchbench-spark-worker-5"
"2021-08-03 02:18:16.733+00",1027043328,"sketchbench-spark-worker-0"
"2021-08-03 02:18:19.688+00",1033367552,"sketchbench-spark-worker-1"
"2021-08-03 02:18:23.597+00",723808256,"sketchbench-spark-worker-3"
"2021-08-03 02:18:26.402+00",1022713856,"sketchbench-spark-worker-2"
"2021-08-03 02:18:29.006+00",1048608768,"sketchbench-spark-worker-4"
"2021-08-03 02:18:31.077+00",1033670656,"sketchbench-spark-worker-0"
"2021-08-03 02:18:32.065+00",1021911040,"sketchbench-spark-worker-5"
"2021-08-03 02:18:35.012+00",1034141696,"sketchbench-spark-worker-1"
"2021-08-03 02:18:37.882+00",724791296,"sketchbench-spark-worker-3"
"2021-08-03 02:18:40.705+00",1025212416,"sketchbench-spark-worker-2"
"2021-08-03 02:18:44.616+00",1020129280,"sketchbench-spark-worker-5"
"2021-08-03 02:18:44.773+00",1037852672,"sketchbench-spark-worker-0"
"2021-08-03 02:18:45.265+00",1034838016,"sketchbench-spark-worker-1"
"2021-08-03 02:18:47.081+00",1051463680,"sketchbench-spark-worker-4"
"2021-08-03 02:18:50.702+00",725020672,"sketchbench-spark-worker-3"
"2021-08-03 02:18:51.269+00",1025593344,"sketchbench-spark-worker-2"
"2021-08-03 02:18:59.362+00",1043918848,"sketchbench-spark-worker-0"
"2021-08-03 02:19:01.559+00",1035137024,"sketchbench-spark-worker-1"
"2021-08-03 02:19:02.446+00",1063636992,"sketchbench-spark-worker-4"
"2021-08-03 02:19:02.804+00",1023275008,"sketchbench-spark-worker-5"
"2021-08-03 02:19:05.812+00",1027162112,"sketchbench-spark-worker-2"
"2021-08-03 02:19:08.007+00",725274624,"sketchbench-spark-worker-3"
"2021-08-03 02:19:10.821+00",1047969792,"sketchbench-spark-worker-0"
"2021-08-03 02:19:12.791+00",1066414080,"sketchbench-spark-worker-4"
"2021-08-03 02:19:14.763+00",1024622592,"sketchbench-spark-worker-5"
"2021-08-03 02:19:20.324+00",1038909440,"sketchbench-spark-worker-1"
"2021-08-03 02:19:22.556+00",725688320,"sketchbench-spark-worker-3"
"2021-08-03 02:19:23.536+00",1030062080,"sketchbench-spark-worker-2"
"2021-08-03 02:19:24.451+00",1067950080,"sketchbench-spark-worker-4"
"2021-08-03 02:19:25.134+00",1025687552,"sketchbench-spark-worker-5"
"2021-08-03 02:19:28.61+00",1050574848,"sketchbench-spark-worker-0"
"2021-08-03 02:19:32.592+00",726450176,"sketchbench-spark-worker-3"
"2021-08-03 02:19:34.499+00",1031974912,"sketchbench-spark-worker-2"
"2021-08-03 02:19:34.593+00",1040326656,"sketchbench-spark-worker-1"
"2021-08-03 02:19:38.237+00",1072205824,"sketchbench-spark-worker-4"
"2021-08-03 02:19:43.093+00",1053753344,"sketchbench-spark-worker-0"
"2021-08-03 02:19:43.774+00",1026772992,"sketchbench-spark-worker-5"
"2021-08-03 02:19:46.381+00",725741568,"sketchbench-spark-worker-3"
"2021-08-03 02:19:48.941+00",1041235968,"sketchbench-spark-worker-1"
"2021-08-03 02:19:49.656+00",1074192384,"sketchbench-spark-worker-4"
"2021-08-03 02:19:53.125+00",1034657792,"sketchbench-spark-worker-2"
"2021-08-03 02:19:57.655+00",1028358144,"sketchbench-spark-worker-5"
"2021-08-03 02:19:59.848+00",1060151296,"sketchbench-spark-worker-0"
"2021-08-03 02:20:00.977+00",726208512,"sketchbench-spark-worker-3"
"2021-08-03 02:20:04.583+00",1042317312,"sketchbench-spark-worker-1"
"2021-08-03 02:20:04.743+00",1076736000,"sketchbench-spark-worker-4"
"2021-08-03 02:20:06.364+00",1038729216,"sketchbench-spark-worker-2"
"2021-08-03 02:20:09.4+00",1027321856,"sketchbench-spark-worker-5"
"2021-08-03 02:20:10.934+00",1064955904,"sketchbench-spark-worker-0"
"2021-08-03 02:20:16.187+00",1080045568,"sketchbench-spark-worker-4"
"2021-08-03 02:20:17.135+00",726601728,"sketchbench-spark-worker-3"
"2021-08-03 02:20:18.582+00",1037471744,"sketchbench-spark-worker-2"
"2021-08-03 02:20:23.275+00",1042124800,"sketchbench-spark-worker-1"
"2021-08-03 02:20:25.439+00",1067851776,"sketchbench-spark-worker-0"
"2021-08-03 02:20:27.83+00",1027039232,"sketchbench-spark-worker-5"
"2021-08-03 02:20:30.339+00",725979136,"sketchbench-spark-worker-3"
"2021-08-03 02:20:34.121+00",1079447552,"sketchbench-spark-worker-4"
"2021-08-03 02:20:35.542+00",1069486080,"sketchbench-spark-worker-0"
"2021-08-03 02:20:36.039+00",1042022400,"sketchbench-spark-worker-1"
"2021-08-03 02:20:36.263+00",1037377536,"sketchbench-spark-worker-2"
"2021-08-03 02:20:43.75+00",1027313664,"sketchbench-spark-worker-5"
"2021-08-03 02:20:45.464+00",725782528,"sketchbench-spark-worker-3"
"2021-08-03 02:20:46.245+00",1072885760,"sketchbench-spark-worker-0"
"2021-08-03 02:20:47.237+00",1037447168,"sketchbench-spark-worker-2"
"2021-08-03 02:20:48.47+00",1079926784,"sketchbench-spark-worker-4"
"2021-08-03 02:20:50.5+00",1041854464,"sketchbench-spark-worker-1"
"2021-08-03 02:20:56.762+00",723726336,"sketchbench-spark-worker-3"
"2021-08-03 02:21:00.13+00",1025581056,"sketchbench-spark-worker-5"
"2021-08-03 02:21:01.26+00",1073881088,"sketchbench-spark-worker-0"
"2021-08-03 02:21:03.33+00",1035587584,"sketchbench-spark-worker-2"
"2021-08-03 02:21:03.343+00",1078816768,"sketchbench-spark-worker-4"
"2021-08-03 02:21:08.022+00",1033674752,"sketchbench-spark-worker-1"
"2021-08-03 02:21:11.327+00",1017294848,"sketchbench-spark-worker-5"
"2021-08-03 02:21:13.459+00",1026584576,"sketchbench-spark-worker-2"
"2021-08-03 02:21:16.224+00",717160448,"sketchbench-spark-worker-3"
"2021-08-03 02:21:16.33+00",1070358528,"sketchbench-spark-worker-4"
"2021-08-03 02:21:20.661+00",1070067712,"sketchbench-spark-worker-0"
"2021-08-03 02:21:25.503+00",1032777728,"sketchbench-spark-worker-1"
"2021-08-03 02:21:25.655+00",1019146240,"sketchbench-spark-worker-5"
"2021-08-03 02:21:25.796+00",1026691072,"sketchbench-spark-worker-2"
"2021-08-03 02:21:30.716+00",1074528256,"sketchbench-spark-worker-4"
"2021-08-03 02:21:35.159+00",717422592,"sketchbench-spark-worker-3"
"2021-08-03 02:21:37.05+00",1073520640,"sketchbench-spark-worker-0"
"2021-08-03 02:21:40.054+00",1021853696,"sketchbench-spark-worker-5"
"2021-08-03 02:21:40.117+00",1035579392,"sketchbench-spark-worker-1"
"2021-08-03 02:21:42.97+00",1031188480,"sketchbench-spark-worker-2"
"2021-08-03 02:21:44.786+00",1076080640,"sketchbench-spark-worker-4"
"2021-08-03 02:21:46.186+00",717725696,"sketchbench-spark-worker-3"
"2021-08-03 02:21:54.899+00",1078738944,"sketchbench-spark-worker-0"
"2021-08-03 02:21:55.095+00",1038794752,"sketchbench-spark-worker-1"
"2021-08-03 02:21:55.957+00",1025245184,"sketchbench-spark-worker-5"
"2021-08-03 02:21:56.312+00",1033265152,"sketchbench-spark-worker-2"
"2021-08-03 02:21:56.805+00",1079070720,"sketchbench-spark-worker-4"
"2021-08-03 02:22:01.161+00",722583552,"sketchbench-spark-worker-3"
"2021-08-03 02:22:05.771+00",1078747136,"sketchbench-spark-worker-0"
"2021-08-03 02:22:06.791+00",1041416192,"sketchbench-spark-worker-1"
"2021-08-03 02:22:07.196+00",1030180864,"sketchbench-spark-worker-5"
"2021-08-03 02:22:12.984+00",725159936,"sketchbench-spark-worker-3"
"2021-08-03 02:22:14.101+00",1038262272,"sketchbench-spark-worker-2"
"2021-08-03 02:22:14.136+00",1084190720,"sketchbench-spark-worker-4"
"2021-08-03 02:22:19.133+00",1043705856,"sketchbench-spark-worker-1"
"2021-08-03 02:22:23.671+00",1078865920,"sketchbench-spark-worker-0"
"2021-08-03 02:22:25.134+00",1085968384,"sketchbench-spark-worker-4"
"2021-08-03 02:22:26.602+00",1033740288,"sketchbench-spark-worker-5"
"2021-08-03 02:22:27.25+00",1041707008,"sketchbench-spark-worker-2"
"2021-08-03 02:22:31.844+00",1045585920,"sketchbench-spark-worker-1"
"2021-08-03 02:22:32.728+00",730439680,"sketchbench-spark-worker-3"
"2021-08-03 02:22:40.112+00",1079009280,"sketchbench-spark-worker-0"
"2021-08-03 02:22:40.342+00",1037320192,"sketchbench-spark-worker-5"
"2021-08-03 02:22:40.434+00",1091018752,"sketchbench-spark-worker-4"
"2021-08-03 02:22:44.32+00",1045172224,"sketchbench-spark-worker-2"
"2021-08-03 02:22:47.389+00",733642752,"sketchbench-spark-worker-3"
"2021-08-03 02:22:49.899+00",1050611712,"sketchbench-spark-worker-1"
"2021-08-03 02:22:51.595+00",1078882304,"sketchbench-spark-worker-0"
"2021-08-03 02:22:52.265+00",1092288512,"sketchbench-spark-worker-4"
"2021-08-03 02:22:54.054+00",1039732736,"sketchbench-spark-worker-5"
"2021-08-03 02:22:58.709+00",1049915392,"sketchbench-spark-worker-2"
"2021-08-03 02:23:03.439+00",1084391424,"sketchbench-spark-worker-0"
"2021-08-03 02:23:04.065+00",1040777216,"sketchbench-spark-worker-5"
"2021-08-03 02:23:06.177+00",737202176,"sketchbench-spark-worker-3"
"2021-08-03 02:23:06.493+00",1054781440,"sketchbench-spark-worker-1"
"2021-08-03 02:23:09.87+00",1094479872,"sketchbench-spark-worker-4"
"2021-08-03 02:23:16.913+00",1041858560,"sketchbench-spark-worker-5"
"2021-08-03 02:23:17.059+00",1052008448,"sketchbench-spark-worker-2"
"2021-08-03 02:23:17.45+00",1084399616,"sketchbench-spark-worker-0"
"2021-08-03 02:23:23.051+00",1055297536,"sketchbench-spark-worker-1"
"2021-08-03 02:23:23.493+00",740016128,"sketchbench-spark-worker-3"
"2021-08-03 02:23:26.692+00",1095966720,"sketchbench-spark-worker-4"
"2021-08-03 02:23:27.584+00",1084563456,"sketchbench-spark-worker-0"
"2021-08-03 02:23:28.904+00",1045635072,"sketchbench-spark-worker-5"
"2021-08-03 02:23:31.625+00",1054654464,"sketchbench-spark-worker-2"
"2021-08-03 02:23:34.914+00",1058197504,"sketchbench-spark-worker-1"
"2021-08-03 02:23:39.409+00",742633472,"sketchbench-spark-worker-3"
"2021-08-03 02:23:41.701+00",1047539712,"sketchbench-spark-worker-5"
"2021-08-03 02:23:44.371+00",1084583936,"sketchbench-spark-worker-0"
"2021-08-03 02:23:44.527+00",1056452608,"sketchbench-spark-worker-2"
"2021-08-03 02:23:46.361+00",1101197312,"sketchbench-spark-worker-4"
"2021-08-03 02:23:54.185+00",1050877952,"sketchbench-spark-worker-5"
"2021-08-03 02:23:54.593+00",1062469632,"sketchbench-spark-worker-1"
"2021-08-03 02:23:55.017+00",1058811904,"sketchbench-spark-worker-2"
"2021-08-03 02:23:55.318+00",746070016,"sketchbench-spark-worker-3"
"2021-08-03 02:23:55.551+00",1084592128,"sketchbench-spark-worker-0"
"2021-08-03 02:24:03.785+00",1106309120,"sketchbench-spark-worker-4"
"2021-08-03 02:24:07.736+00",748896256,"sketchbench-spark-worker-3"
"2021-08-03 02:24:08.461+00",1084592128,"sketchbench-spark-worker-0"
"2021-08-03 02:24:09.583+00",1063739392,"sketchbench-spark-worker-2"
"2021-08-03 02:24:10.46+00",1066024960,"sketchbench-spark-worker-1"
"2021-08-03 02:24:12.951+00",1055985664,"sketchbench-spark-worker-5"
"2021-08-03 02:24:19.027+00",1111339008,"sketchbench-spark-worker-4"
"2021-08-03 02:24:20.801+00",1069518848,"sketchbench-spark-worker-1"
"2021-08-03 02:24:22.859+00",752513024,"sketchbench-spark-worker-3"
"2021-08-03 02:24:23.672+00",1084592128,"sketchbench-spark-worker-0"
"2021-08-03 02:24:25.207+00",1065730048,"sketchbench-spark-worker-2"
"2021-08-03 02:24:30.021+00",1061031936,"sketchbench-spark-worker-5"
"2021-08-03 02:24:34.924+00",1072816128,"sketchbench-spark-worker-1"
"2021-08-03 02:24:35.663+00",1114750976,"sketchbench-spark-worker-4"
"2021-08-03 02:24:36.98+00",1070891008,"sketchbench-spark-worker-2"
"2021-08-03 02:24:39.315+00",757387264,"sketchbench-spark-worker-3"
"2021-08-03 02:24:39.928+00",1084592128,"sketchbench-spark-worker-0"
"2021-08-03 02:24:45.873+00",1064468480,"sketchbench-spark-worker-5"
"2021-08-03 02:24:47.869+00",1076264960,"sketchbench-spark-worker-1"
"2021-08-03 02:24:48.235+00",1074098176,"sketchbench-spark-worker-2"
