"time","requests_per_sec_out"
"2021-08-03 02:29:42.026+00",0.0003683244194131404
"2021-08-03 02:29:52.026+00",0.00031177988986416915
"2021-08-03 02:30:02.026+00",0.00026391597895842765
"2021-08-03 02:30:12.026+00",0.00022340005309492484
"2021-08-03 02:30:22.026+00",0.00018910406228444675
"2021-08-03 02:30:32.026+00",0.0001600731328263606
"2021-08-03 02:30:42.026+00",0.00013549898158350212
"2021-08-03 02:30:52.026+00",0.00011469741165172444
"2021-08-03 02:31:02.026+00",0.6141701897003988
"2021-08-03 02:31:12.026+00",1.281082321468951
"2021-08-03 02:31:22.026+00",1.8456112531188718
"2021-08-03 02:31:32.026+00",2.323474676932552
"2021-08-03 02:31:42.026+00",2.7279773321844907
"2021-08-03 02:31:52.026+00",3.0703814375249854
"2021-08-03 02:32:02.026+00",3.3602202552232345
"2021-08-03 02:32:12.026+00",3.605563517568705
"2021-08-03 02:32:22.026+00",3.8132421054691887
"2021-08-03 02:32:32.026+00",3.989038234778037
"2021-08-03 02:32:42.026+00",4.1378464455444846
"2021-08-03 02:32:52.026+00",4.263809876471953
"2021-08-03 02:33:02.026+00",4.370435618756577
"2021-08-03 02:33:12.026+00",4.4606923610034075
"2021-08-03 02:33:22.026+00",4.537093043863512
"2021-08-03 02:33:32.026+00",4.6017648256737544
"2021-08-03 02:33:42.026+00",4.6565083070922375
"2021-08-03 02:33:52.026+00",4.702847663669873
"2021-08-03 02:34:02.026+00",4.742073082156031
"2021-08-03 02:34:12.026+00",4.7752766820557495
"2021-08-03 02:34:22.026+00",4.803382922571441
"2021-08-03 02:34:32.026+00",4.827174341523354
"2021-08-03 02:34:42.026+00",4.847313342875365
"2021-08-03 02:34:52.026+00",4.86436063947739
"2021-08-03 02:35:02.026+00",4.878790864509793
"2021-08-03 02:35:12.026+00",4.891005786285782
"2021-08-03 02:35:22.026+00",4.9013454943401245
"2021-08-03 02:35:32.026+00",4.9100978682488305
"2021-08-03 02:35:42.026+00",4.917506592811959
"2021-08-03 02:35:52.026+00",4.923777942759395
"2021-08-03 02:36:02.026+00",4.6092641843975874
"2021-08-03 02:36:12.026+00",3.9016578972853995
"2021-08-03 02:36:22.026+00",3.3026821068272314
"2021-08-03 02:36:32.026+00",2.7956600465524826
"2021-08-03 02:36:42.026+00",2.36647513841352
"2021-08-03 02:36:52.026+00",2.0031779570750317
"2021-08-03 02:37:02.026+00",1.6956535323677293
"2021-08-03 02:37:12.026+00",1.4353397268954984
"2021-08-03 02:37:22.026+00",1.2149888478265245
"2021-08-03 02:37:32.026+00",1.0284658556310564
"2021-08-03 02:37:42.026+00",0.8705775514656781
"2021-08-03 02:37:52.026+00",0.7369279874157146
"2021-08-03 02:38:02.026+00",0.6237960739078229
"2021-08-03 02:38:12.026+00",0.528031976621487
"2021-08-03 02:38:22.026+00",0.44696941836795673
"2021-08-03 02:38:32.026+00",0.37835144423346256
"2021-08-03 02:38:42.026+00",0.32026758312959636
"2021-08-03 02:38:52.026+00",0.2711006561940889
"2021-08-03 02:39:02.026+00",0.22948175107414975
"2021-08-03 02:39:12.026+00",0.19425210848016483
"2021-08-03 02:39:22.026+00",0.16443085984992864
"2021-08-03 02:39:32.026+00",0.13918771787101442
"2021-08-03 02:39:42.026+00",0.11781985950704443
"2021-08-03 02:39:52.026+00",0.0997323579018928
"2021-08-03 02:40:02.026+00",0.08442161834420231
"2021-08-03 02:40:12.026+00",0.07146135711405749
"2021-08-03 02:40:22.026+00",0.060490732832931535
"2021-08-03 02:40:32.026+00",0.05120429986831719
"2021-08-03 02:40:42.026+00",0.04334350407434938
"2021-08-03 02:40:52.026+00",0.036689484091658627
"2021-08-03 02:41:02.026+00",0.031056977779253942
"2021-08-03 02:41:12.026+00",0.026289164120472355
"2021-08-03 02:41:22.026+00",0.022253296990629882
"2021-08-03 02:41:32.026+00",0.018837009221131497
"2021-08-03 02:41:42.026+00",0.015945184057283793
"2021-08-03 02:41:52.026+00",0.013497306904507907
"2021-08-03 02:42:02.026+00",0.011425223629905848
"2021-08-03 02:42:12.026+00",0.009671243005503705
"2021-08-03 02:42:22.026+00",0.008186530461135065
"2021-08-03 02:42:32.026+00",0.006929748425611164
"2021-08-03 02:42:42.026+00",0.005865905400369355
"2021-08-03 02:42:52.026+00",0.004965381721349821
"2021-08-03 02:43:02.026+00",0.004203104884228524
"2021-08-03 02:43:12.026+00",0.0035578514722979255
"2021-08-03 02:43:22.026+00",0.003011656251175359
"2021-08-03 02:43:32.026+00",0.0025493119782725184
"2021-08-03 02:43:42.026+00",0.002157946000652425
"2021-08-03 02:43:52.026+00",0.0018266618528530675
"2021-08-03 02:44:02.026+00",0.0015462358759949497
"2021-08-03 02:44:12.026+00",0.001308860411399955
"2021-08-03 02:44:22.026+00",0.0011079264186828726
"2021-08-03 02:44:32.026+00",0.0009378394659385588
"2021-08-03 02:44:42.026+00",0.0007938639687981636
"2021-08-03 02:44:52.026+00",0.0006719913416367783
"2021-08-03 02:45:02.026+00",0.0005688283899802579
"2021-08-03 02:45:12.026+00",0.0004815028367172397
"2021-08-03 02:45:22.026+00",0.0004075833517641328
"2021-08-03 02:45:32.026+00",0.0003450118586380011
"2021-08-03 02:45:42.026+00",0.0002920462332076119
"2021-08-03 02:45:52.026+00",0.00024721179923338586
"2021-08-03 02:46:02.026+00",0.0002092602702283887
"2021-08-03 02:46:12.026+00",0.0001771349944940025
"2021-08-03 02:46:22.026+00",0.00014994153567777268
"2021-08-03 02:46:32.026+00",0.00012692276975326857
"2021-08-03 02:46:42.026+00",0.00010743780506864105
"2021-08-03 02:46:52.026+00",9.094413855296484e-05
"2021-08-03 02:47:02.026+00",7.698255127100468e-05
"2021-08-03 02:47:12.026+00",6.516432278636018e-05
"2021-08-03 02:47:22.026+00",5.516040835352692e-05
"2021-08-03 02:47:32.026+00",4.669227760876411e-05
"2021-08-03 02:47:42.026+00",3.952415968933804e-05
"2021-08-03 02:47:52.026+00",3.345647886868295e-05
"2021-08-03 02:48:02.026+00",2.832029794152912e-05
"2021-08-03 02:48:12.026+00",2.3972614650961676e-05
"2021-08-03 02:48:22.026+00",2.029238019988405e-05
"2021-08-03 02:48:32.026+00",0.628802815514279
"2021-08-03 02:48:42.026+00",1.1169181164346613
"2021-08-03 02:48:52.026+00",1.5595238741987312
"2021-08-03 02:49:02.033+00",1.9181904424032432
"2021-08-03 02:49:12.033+00",2.2659327515608214
"2021-08-03 02:49:22.026+00",2.5148740682643544
"2021-08-03 02:49:32.026+00",2.772293115520114
"2021-08-03 02:49:42.026+00",2.930064903743507
"2021-08-03 02:49:52.026+00",3.1064748738947534
"2021-08-03 02:50:02.026+00",3.2570812688426756
"2021-08-03 02:50:12.026+00",3.3551417539222665
"2021-08-03 02:50:22.026+00",3.4688518174979257
"2021-08-03 02:50:32.026+00",3.5503927703031293
"2021-08-03 02:50:42.026+00",3.605981737861554
"2021-08-03 02:50:52.026+00",3.6677493209530394
"2021-08-03 02:51:02.026+00",3.702764755030116
"2021-08-03 02:51:12.026+00",3.73112610093908
"2021-08-03 02:51:22.026+00",3.771124579018454
"2021-08-03 02:51:32.026+00",3.7915486009147337
"2021-08-03 02:51:42.026+00",3.807558583072306
"2021-08-03 02:51:52.026+00",3.8211107403845173
"2021-08-03 02:52:02.026+00",3.83386097300854
"2021-08-03 02:52:12.026+00",3.858087770734227
"2021-08-03 02:52:22.026+00",3.8798738913880366
"2021-08-03 02:52:32.026+00",3.8983154443777477
"2021-08-03 02:52:42.026+00",3.8979347648880047
"2021-08-03 02:52:52.026+00",3.9123250646046386
"2021-08-03 02:53:02.026+00",3.924506190330468
"2021-08-03 02:53:12.026+00",3.9348172906459777
"2021-08-03 02:53:22.026+00",3.928832910678828
"2021-08-03 02:53:32.026+00",3.5463733282545538
"2021-08-03 02:53:42.031+00",3.001940212006983
"2021-08-03 02:53:52.026+00",2.541087528678167
"2021-08-03 02:54:02.026+00",2.1509841543735226
"2021-08-03 02:54:12.026+00",1.8207687772064785
"2021-08-03 02:54:22.026+00",1.541247495156714
"2021-08-03 02:54:32.026+00",1.3046378381835937
"2021-08-03 02:54:42.026+00",1.1043520876232105
"2021-08-03 02:54:52.026+00",0.9348138600178458
"2021-08-03 02:55:02.026+00",0.7913028486795592
"2021-08-03 02:55:12.026+00",0.66982340026113
"2021-08-03 02:55:22.026+00",0.5669932672251375
"2021-08-03 02:55:32.026+00",0.4799494388420994
"2021-08-03 02:55:42.026+00",0.4062684288513426
"2021-08-03 02:55:52.026+00",0.3438988004226843
"2021-08-03 02:56:02.026+00",0.29110404976960685
"2021-08-03 02:56:12.026+00",0.24641425817161997
"2021-08-03 02:56:22.026+00",0.208585166294754
"2021-08-03 02:56:32.026+00",0.17656353135177894
"2021-08-03 02:56:42.026+00",0.14945780257143185
"2021-08-03 02:56:52.026+00",0.12651329851902648
"2021-08-03 02:57:02.026+00",0.10709119515198672
"2021-08-03 02:57:12.026+00",0.0906507395928511
"2021-08-03 02:57:22.026+00",0.07673419441316649
"2021-08-03 02:57:32.026+00",0.0649540932449489
"2021-08-03 02:57:42.026+00",0.05498245288869012
"2021-08-03 02:57:52.026+00",0.04654164155993534
"2021-08-03 02:58:02.026+00",0.03939664902689476
"2021-08-03 02:58:12.026+00",0.033348543423196014
"2021-08-03 02:58:22.026+00",0.02822893255945651
"2021-08-03 02:58:32.026+00",0.023895275524749567
"2021-08-03 02:58:42.026+00",0.02022691404292649
"2021-08-03 02:58:52.026+00",0.0171217130882706
"2021-08-03 02:59:02.026+00",0.014493217228041503
"2021-08-03 02:59:12.026+00",0.012268243518406935
"2021-08-03 02:59:22.026+00",0.0103848439348392
"2021-08-03 02:59:32.026+00",0.008790580606682518
"2021-08-03 02:59:42.026+00",0.0074410658347345985
"2021-08-03 02:59:52.026+00",0.006298726242810761
"2021-08-03 03:00:02.026+00",0.00533175665462823
"2021-08-03 03:00:12.026+00",0.004513234569706715
"2021-08-03 03:00:22.026+00",0.3972054018048173
"2021-08-03 03:00:32.026+00",0.918317979944884
"2021-08-03 03:00:42.026+00",1.3754213710252179
"2021-08-03 03:00:52.026+00",1.747638500012506
"2021-08-03 03:01:02.026+00",2.078704614465633
"2021-08-03 03:01:12.026+00",2.342954913006615
"2021-08-03 03:01:22.026+00",2.567916540644838
"2021-08-03 03:01:32.026+00",2.7877675231377252
"2021-08-03 03:01:42.026+00",2.9578762449430647
"2021-08-03 03:01:52.026+00",3.1325738242176633
"2021-08-03 03:02:02.026+00",3.251027056560757
"2021-08-03 03:02:12.026+00",3.3193133188451363
"2021-08-03 03:02:22.026+00",3.4225325848995705
"2021-08-03 03:02:32.043+00",3.463211035175258
"2021-08-03 03:02:42.026+00",3.530905413205163
"2021-08-03 03:02:52.042+00",3.6163539638544053
"2021-08-03 03:03:02.026+00",3.67525064157603
"2021-08-03 03:03:12.026+00",3.679689409954539
"2021-08-03 03:03:22.026+00",3.7128718221634522
"2021-08-03 03:03:32.026+00",3.7089778935378135
"2021-08-03 03:03:42.026+00",3.7536551053405884
"2021-08-03 03:03:52.026+00",3.7754824315765694
"2021-08-03 03:04:02.026+00",3.7952374434649463
"2021-08-03 03:04:12.026+00",3.811959700003454
"2021-08-03 03:04:22.026+00",3.8408273225099756
"2021-08-03 03:04:32.026+00",3.850550699455045
"2021-08-03 03:04:42.026+00",3.857502781216876
"2021-08-03 03:04:52.026+00",3.878100129325952
"2021-08-03 03:05:02.026+00",3.866110332186012
"2021-08-03 03:05:12.026+00",3.884107684790997
"2021-08-03 03:05:22.029+00",3.7765274947800203
"2021-08-03 03:05:32.026+00",3.196761507878221
"2021-08-03 03:05:42.026+00",2.706000195252677
"2021-08-03 03:05:52.026+00",2.290579712831825
"2021-08-03 03:06:02.026+00",1.9389338663173308
"2021-08-03 03:06:12.026+00",1.6412720836091217
"2021-08-03 03:06:22.026+00",1.3893068243482616
"2021-08-03 03:06:32.026+00",1.1760228370766181
"2021-08-03 03:06:42.026+00",0.9954818396393694
"2021-08-03 03:06:52.026+00",0.8426571847152152
"2021-08-03 03:07:02.026+00",0.7132939072092042
"2021-08-03 03:07:12.034+00",0.6037902569284128
"2021-08-03 03:07:22.026+00",0.51109741815691
"2021-08-03 03:07:32.026+00",0.4326346241086007
"2021-08-03 03:07:42.026+00",0.3662173028628508
"2021-08-03 03:07:52.026+00",0.30999625421213445
"2021-08-03 03:08:02.026+00",0.26240616397511685
"2021-08-03 03:08:12.026+00",0.2221220223035863
"2021-08-03 03:08:22.026+00",0.1880222325757312
"2021-08-03 03:08:32.038+00",0.15915738374848915
"2021-08-03 03:08:42.026+00",0.1347238167244985
"2021-08-03 03:08:52.026+00",0.11404124876480046
"2021-08-03 03:09:02.026+00",0.09653383296310791
"2021-08-03 03:09:12.026+00",0.08171412543691402
"2021-08-03 03:09:22.026+00",0.069169513847767
"2021-08-03 03:09:32.026+00",0.05855072939170303
"2021-08-03 03:09:42.026+00",0.04956212240909236
"2021-08-03 03:09:52.026+00",0.04195343086608826
"2021-08-03 03:10:02.026+00",0.03551281252460552
"2021-08-03 03:10:12.026+00",0.030060946801545085
"2021-08-03 03:10:22.026+00",0.02544604210041687
"2021-08-03 03:10:32.026+00",0.021539609608800064
"2021-08-03 03:10:42.026+00",0.01823288589512752
"2021-08-03 03:10:52.026+00",0.015433804702241295
"2021-08-03 03:11:02.026+00",0.013064433625978084
"2021-08-03 03:11:12.026+00",0.011058804310436869
"2021-08-03 03:11:22.026+00",0.00936107574792636
"2021-08-03 03:11:32.026+00",0.007923979545936401
"2021-08-03 03:11:42.026+00",0.006707503874042191
"2021-08-03 03:11:52.031+00",0.0056777794490097105
"2021-08-03 03:12:02.026+00",0.004806136541546221
"2021-08-03 03:12:12.026+00",0.004068306749747856
"2021-08-03 03:12:22.026+00",0.0034437473149106935
"2021-08-03 03:12:32.026+00",0.002915069167213025
"2021-08-03 03:12:42.026+00",0.002467552776837927
"2021-08-03 03:12:52.026+00",0.002088738330796393
"2021-08-03 03:13:02.026+00",0.001768078825097673
"2021-08-03 03:13:12.026+00",0.0014966464136112487
"2021-08-03 03:13:22.026+00",0.0012668838377450013
"2021-08-03 03:13:32.026+00",0.0010723940162104297
"2021-08-03 03:13:42.026+00",0.0009077619366041777
"2021-08-03 03:13:52.026+00",0.0007684038898867488
"2021-08-03 03:14:02.026+00",0.0006504398501239926
"2021-08-03 03:14:12.026+00",0.0005505854462705497
"2021-08-03 03:14:22.026+00",0.0004660605182587635
"2021-08-03 03:14:32.026+00",0.0003945117113990917
"2021-08-03 03:14:42.026+00",0.38732608254340306
"2021-08-03 03:14:52.026+00",0.7884192757746218
"2021-08-03 03:15:02.026+00",1.1279373338228682
"2021-08-03 03:15:12.026+00",1.4153331652310592
"2021-08-03 03:15:22.026+00",1.6586084843278373
"2021-08-03 03:15:32.026+00",1.864536596060192
"2021-08-03 03:15:42.026+00",2.038850979282863
"2021-08-03 03:15:52.026+00",2.1864049190664336
"2021-08-03 03:16:02.026+00",2.311306632528836
"2021-08-03 03:16:12.026+00",2.4170336503822836
"2021-08-03 03:16:22.026+00",2.50652963882241
"2021-08-03 03:16:32.026+00",2.5822863574879995
"2021-08-03 03:16:42.026+00",2.6476916145024942
"2021-08-03 03:16:52.026+00",2.701777390150644
"2021-08-03 03:17:02.026+00",2.747560010813337
"2021-08-03 03:17:12.026+00",2.787592741648299
"2021-08-03 03:17:22.026+00",2.836192254645301
"2021-08-03 03:17:32.026+00",2.8626183162881054
"2021-08-03 03:17:42.026+00",2.899700032477314
"2021-08-03 03:17:52.026+00",2.9150979104849237
"2021-08-03 03:18:02.026+00",2.9294105119468545
"2021-08-03 03:18:12.026+00",2.940247288393628
"2021-08-03 03:18:22.047+00",2.9494204216125466
"2021-08-03 03:18:32.026+00",2.958463890368742
"2021-08-03 03:18:42.026+00",2.9673976005268745
"2021-08-03 03:18:52.026+00",2.9442561678893258
"2021-08-03 03:19:02.026+00",2.954092443969337
"2021-08-03 03:19:12.026+00",2.9624186719120456
"2021-08-03 03:19:22.026+00",2.9694666717028215
"2021-08-03 03:19:32.026+00",2.9607201367750045
"2021-08-03 03:19:42.026+00",2.7908480258083497
"2021-08-03 03:19:52.026+00",2.3624018507938174
"2021-08-03 03:20:02.026+00",1.9997299935447297
"2021-08-03 03:20:12.026+00",1.6927348942512397
"2021-08-03 03:20:22.026+00",1.4328691530683206
"2021-08-03 03:20:32.031+00",1.2128975522318255
"2021-08-03 03:20:42.026+00",1.0266956121287993
"2021-08-03 03:20:52.026+00",0.8690790726924111
"2021-08-03 03:21:02.026+00",0.7356595525190076
"2021-08-03 03:21:12.026+00",0.622722366948547
"2021-08-03 03:21:22.026+00",0.527123103302572
"2021-08-03 03:21:32.026+00",0.4462000737132545
"2021-08-03 03:21:42.026+00",0.3777002080431148
"2021-08-03 03:21:52.026+00",0.3197163235958797
"2021-08-03 03:22:02.038+00",0.27063402507312606
"2021-08-03 03:22:12.026+00",0.22908675635798947
"2021-08-03 03:22:22.026+00",0.1939177526715068
"2021-08-03 03:22:32.026+00",0.16414783376828856
"2021-08-03 03:22:42.026+00",0.1389481414652387
"2021-08-03 03:22:52.026+00",0.11761706245784033
"2021-08-03 03:23:02.026+00",0.0995606939058798
"2021-08-03 03:23:12.026+00",0.08427630790875558
"2021-08-03 03:23:22.029+00",0.07133835448601591
"2021-08-03 03:23:32.026+00",0.060386613356180834
"2021-08-03 03:23:42.026+00",0.05111616463404255
"2021-08-03 03:23:52.026+00",0.04326889920921694
"2021-08-03 03:24:02.026+00",0.03662633243673609
"2021-08-03 03:24:12.026+00",0.031003521057465414
"2021-08-03 03:24:22.026+00",0.0262439139824058
"2021-08-03 03:24:32.026+00",0.02221499357570777
"2021-08-03 03:24:42.026+00",0.018804586080399026
"2021-08-03 03:24:52.026+00",0.015917738461190198
"2021-08-03 03:25:02.026+00",0.01347407470898595
"2021-08-03 03:25:12.026+00",0.011405558000967427
"2021-08-03 03:25:22.026+00",0.009654596409998852
"2021-08-03 03:25:32.026+00",0.00817243942225856
"2021-08-03 03:25:42.037+00",0.006917820618717479
"2021-08-03 03:25:52.026+00",0.005855808729815828
"2021-08-03 03:26:02.026+00",0.004956835074244019
"2021-08-03 03:26:12.026+00",0.004195870303644373
"2021-08-03 03:26:22.026+00",0.003551727532046193
"2021-08-03 03:26:32.026+00",0.0030064724476679457
"2021-08-03 03:26:42.026+00",0.0025449239833380695
"2021-08-03 03:26:52.026+00",0.002154231643131501
"2021-08-03 03:27:02.026+00",0.001823517717091895
"2021-08-03 03:27:12.026+00",0.0015435744225325422
"2021-08-03 03:27:22.026+00",0.4778525499419752
"2021-08-03 03:27:32.026+00",0.8823179722469477
"2021-08-03 03:27:42.026+00",1.2086994435041365
"2021-08-03 03:27:52.026+00",1.4836968151398646
"2021-08-03 03:28:02.026+00",1.7164770646224605
"2021-08-03 03:28:12.026+00",1.9135212917249562
"2021-08-03 03:28:22.026+00",2.0803156289624143
"2021-08-03 03:28:32.026+00",2.221503987249165
"2021-08-03 03:28:42.026+00",2.3410173523062077
"2021-08-03 03:28:52.026+00",2.45817434878131
"2021-08-03 03:29:02.026+00",2.541354488166423
"2021-08-03 03:29:12.026+00",2.6117649560297753
"2021-08-03 03:29:22.026+00",2.671366130317101
"2021-08-03 03:29:32.026+00",2.7218174351333424
"2021-08-03 03:29:42.026+00",2.764523542657176
"2021-08-03 03:29:52.026+00",2.800673482217315
"2021-08-03 03:30:02.026+00",2.8312737454108734
"2021-08-03 03:30:12.026+00",2.8731674260551983
"2021-08-03 03:30:22.026+00",2.8939171231612817
"2021-08-03 03:30:32.026+00",2.910202783432203
"2021-08-03 03:30:42.026+00",2.9239882972293154
"2021-08-03 03:30:52.026+00",2.935657482726798
"2021-08-03 03:31:02.037+00",2.945535234994776
"2021-08-03 03:31:12.026+00",2.9538965717726158
"2021-08-03 03:31:22.026+00",3.0089476417731196
"2021-08-03 03:31:32.026+00",3.0075740152418136
"2021-08-03 03:31:42.026+00",3.0064112654862383
"2021-08-03 03:31:52.026+00",3.0054270190675227
"2021-08-03 03:32:02.026+00",3.0045938724612906
"2021-08-03 03:32:12.026+00",3.003888629084961
"2021-08-03 03:32:22.026+00",2.7487123593955256
"2021-08-03 03:32:32.026+00",2.326734779209274
"2021-08-03 03:32:42.026+00",1.9695384692680489
"2021-08-03 03:32:52.026+00",1.6671783207044377
"2021-08-03 03:33:02.026+00",1.41123598061013
"2021-08-03 03:33:12.026+00",1.19458546709456
"2021-08-03 03:33:22.026+00",1.011194766715463
"2021-08-03 03:33:32.026+00",0.8559578903296674
"2021-08-03 03:33:42.026+00",0.724552711439988
"2021-08-03 03:33:52.026+00",0.6133206289538924
"2021-08-03 03:34:02.026+00",0.5191647039078873
"2021-08-03 03:34:12.026+00",0.43946343406627336
"2021-08-03 03:34:22.026+00",0.3719977656947717
"2021-08-03 03:34:32.026+00",0.3148893103607649
"2021-08-03 03:34:42.03+00",0.26654804658379627
"2021-08-03 03:34:52.026+00",0.2256280502384756
