"time","bytesoutpersec_oneminuterate"
"2021-08-03 02:22:12.026+00",28165.358264671577
"2021-08-03 02:22:22.026+00",23841.46104604131
"2021-08-03 02:22:32.026+00",20181.361070165432
"2021-08-03 02:22:42.026+00",17083.15332931393
"2021-08-03 02:22:52.026+00",14460.577096768491
"2021-08-03 02:23:02.026+00",12240.614243786304
"2021-08-03 02:23:12.026+00",10361.456258800852
"2021-08-03 02:23:22.026+00",8770.783366328395
"2021-08-03 02:23:32.026+00",7424.307832571568
"2021-08-03 02:23:42.026+00",6284.5409002340775
"2021-08-03 02:23:52.026+00",5319.749021375755
"2021-08-03 02:24:02.026+00",4503.0703275993055
"2021-08-03 02:24:12.032+00",3811.7667382100026
"2021-08-03 02:24:22.026+00",3226.5908834406728
"2021-08-03 02:24:32.026+00",2731.2502165311917
"2021-08-03 02:24:42.026+00",2311.9533943971865
"2021-08-03 02:24:52.026+00",1957.026297156041
"2021-08-03 02:25:02.026+00",1656.5869956729373
"2021-08-03 02:25:12.026+00",1402.2706175285882
"2021-08-03 02:25:22.026+00",1186.996451089026
"2021-08-03 02:25:32.026+00",1004.7708033568763
"2021-08-03 02:25:42.026+00",850.5201227452567
"2021-08-03 02:25:52.026+00",719.9497405555818
"2021-08-03 02:26:02.026+00",609.4242982200391
"2021-08-03 02:26:12.026+00",515.8665311475506
"2021-08-03 02:26:22.026+00",436.6715910991164
"2021-08-03 02:26:32.026+00",369.634521644309
"2021-08-03 02:26:42.026+00",312.88886746059177
"2021-08-03 02:26:52.026+00",264.85470822711244
"2021-08-03 02:27:02.026+00",224.19467026548645
"2021-08-03 02:27:12.026+00",189.77669119761148
"2021-08-03 02:27:22.026+00",160.64250090898759
"2021-08-03 02:27:32.026+00",135.98094126018188
"2021-08-03 02:27:42.026+00",115.10538171016805
"2021-08-03 02:27:52.026+00",97.4346020542156
"2021-08-03 02:28:02.026+00",82.47661001088301
"2021-08-03 02:28:12.026+00",69.81494310514275
"2021-08-03 02:28:22.026+00",59.09707346278132
"2021-08-03 02:28:32.026+00",50.024592680762474
"2021-08-03 02:28:42.026+00",42.34490349936221
"2021-08-03 02:28:52.026+00",35.84418695446673
"2021-08-03 02:29:02.026+00",30.34144920051864
"2021-08-03 02:29:12.026+00",25.683482254935967
"2021-08-03 02:29:22.026+00",21.74059836035568
"2021-08-03 02:29:32.026+00",18.403019200227934
"2021-08-03 02:29:42.026+00",15.577819435804031
"2021-08-03 02:29:52.026+00",13.18633946605393
"2021-08-03 02:30:02.026+00",11.161995376218508
"2021-08-03 02:30:12.026+00",9.448425099282503
"2021-08-03 02:30:22.026+00",7.997919175540425
"2021-08-03 02:30:32.026+00",6.770092419247178
"2021-08-03 02:30:42.026+00",5.730759508713223
"2021-08-03 02:30:52.026+00",4.850983193868857
"2021-08-03 02:31:02.026+00",21291.162224328305
"2021-08-03 02:31:12.026+00",50289.03509824551
"2021-08-03 02:31:22.026+00",75109.47044918714
"2021-08-03 02:31:32.026+00",95703.59917439676
"2021-08-03 02:31:42.026+00",113080.43386001709
"2021-08-03 02:31:52.026+00",128119.70906161565
"2021-08-03 02:32:02.026+00",140863.96296887627
"2021-08-03 02:32:12.026+00",150814.94567909083
"2021-08-03 02:32:22.026+00",160323.78602537676
"2021-08-03 02:32:32.026+00",168120.54334239906
"2021-08-03 02:32:42.026+00",174268.99820501285
"2021-08-03 02:32:52.026+00",179673.2637835793
"2021-08-03 02:33:02.026+00",184441.45826795048
"2021-08-03 02:33:12.026+00",188423.34544956515
"2021-08-03 02:33:22.026+00",191851.28613661273
"2021-08-03 02:33:32.026+00",194606.39923845886
"2021-08-03 02:33:42.026+00",197120.0409537132
"2021-08-03 02:33:52.026+00",199182.8976602976
"2021-08-03 02:34:02.026+00",200826.37647777682
"2021-08-03 02:34:12.026+00",202422.71859833036
"2021-08-03 02:34:22.026+00",203667.38343069277
"2021-08-03 02:34:32.026+00",205028.2261705099
"2021-08-03 02:34:42.026+00",205437.26046351358
"2021-08-03 02:34:52.026+00",206116.94665740177
"2021-08-03 02:35:02.026+00",206471.44868090824
"2021-08-03 02:35:12.026+00",207101.4161908127
"2021-08-03 02:35:22.026+00",207688.81164266713
"2021-08-03 02:35:32.026+00",207957.43952433806
"2021-08-03 02:35:42.026+00",208105.97108860328
"2021-08-03 02:35:52.026+00",208968.81452320557
"2021-08-03 02:36:02.026+00",195559.52309929059
"2021-08-03 02:36:12.026+00",165537.5624318734
"2021-08-03 02:36:22.026+00",140124.5213815199
"2021-08-03 02:36:32.026+00",118612.84655850074
"2021-08-03 02:36:42.026+00",100403.60694902544
"2021-08-03 02:36:52.026+00",84989.8183954503
"2021-08-03 02:37:02.026+00",71942.32807352082
"2021-08-03 02:37:12.026+00",60897.86596032036
"2021-08-03 02:37:22.026+00",51548.9306202494
"2021-08-03 02:37:32.026+00",43635.2277076953
"2021-08-03 02:37:42.026+00",36936.42281600463
"2021-08-03 02:37:52.026+00",31266.00689658064
"2021-08-03 02:38:02.026+00",26466.103448259415
"2021-08-03 02:38:12.026+00",22403.072898016064
"2021-08-03 02:38:22.026+00",18963.791789562805
"2021-08-03 02:38:32.026+00",16052.503184495592
"2021-08-03 02:38:42.026+00",13588.150584423904
"2021-08-03 02:38:52.026+00",11502.121144776553
"2021-08-03 02:39:02.026+00",9736.335346531261
"2021-08-03 02:39:12.026+00",8241.629938245238
"2021-08-03 02:39:22.026+00",6976.389126035955
"2021-08-03 02:39:32.026+00",5905.38590091504
"2021-08-03 02:39:42.026+00",4998.801243551276
"2021-08-03 02:39:52.026+00",4231.3938990266315
"2021-08-03 02:40:02.026+00",3581.797606339684
"2021-08-03 02:40:12.026+00",3031.926216023489
"2021-08-03 02:40:22.026+00",2566.4701330806356
"2021-08-03 02:40:32.026+00",2172.4700651303406
"2021-08-03 02:40:42.026+00",1838.9562080047558
"2021-08-03 02:40:52.026+00",1556.6428229501685
"2021-08-03 02:41:02.026+00",1317.6697018094537
"2021-08-03 02:41:12.026+00",1115.3833220237675
"2021-08-03 02:41:22.026+00",944.1515983409022
"2021-08-03 02:41:32.026+00",799.2070735218372
"2021-08-03 02:41:42.026+00",676.5141821395447
"2021-08-03 02:41:52.026+00",572.6568918104449
"2021-08-03 02:42:02.026+00",484.74359355020323
"2021-08-03 02:42:12.026+00",410.3265931980508
"2021-08-03 02:42:22.026+00",347.33396237877537
"2021-08-03 02:42:32.026+00",294.0118515874774
"2021-08-03 02:42:42.026+00",248.87565927005116
"2021-08-03 02:42:52.026+00",210.66869734220168
"2021-08-03 02:43:02.026+00",178.32720230668562
"2021-08-03 02:43:12.026+00",150.95071780348073
"2021-08-03 02:43:22.026+00",127.77702397976671
"2021-08-03 02:43:32.026+00",108.16091565978229
"2021-08-03 02:43:42.026+00",91.55623845344077
"2021-08-03 02:43:52.026+00",77.50068265056491
"2021-08-03 02:44:02.026+00",65.60291153025028
"2021-08-03 02:44:12.026+00",55.531665709972614
"2021-08-03 02:44:22.026+00",47.006540176226586
"2021-08-03 02:44:32.026+00",39.79017720951224
"2021-08-03 02:44:42.026+00",33.68165783801113
"2021-08-03 02:44:52.026+00",28.51090782389513
"2021-08-03 02:45:02.026+00",24.133962432968055
"2021-08-03 02:45:12.026+00",20.428958148704083
"2021-08-03 02:45:22.026+00",17.2927397314332
"2021-08-03 02:45:32.026+00",14.637988155948033
"2021-08-03 02:45:42.026+00",12.390789463175272
"2021-08-03 02:45:52.026+00",10.48857683754505
"2021-08-03 02:46:02.026+00",8.878388613092877
"2021-08-03 02:46:12.026+00",7.515393707460047
"2021-08-03 02:46:22.026+00",6.361643428722848
"2021-08-03 02:46:32.026+00",5.385014902684358
"2021-08-03 02:46:42.026+00",4.558316703385919
"2021-08-03 02:46:52.026+00",3.85853178567981
"2021-08-03 02:47:02.026+00",3.2661766414875073
"2021-08-03 02:47:12.026+00",2.7647588372837784
"2021-08-03 02:47:22.026+00",2.340317829490542
"2021-08-03 02:47:32.026+00",1.9810362730994115
"2021-08-03 02:47:42.026+00",1.6769110015240636
"2021-08-03 02:47:52.026+00",1.4194745170581367
"2021-08-03 02:48:02.026+00",1.201559237637643
"2021-08-03 02:48:12.026+00",1.0170979360337633
"2021-08-03 02:48:22.026+00",0.8609548152765436
"2021-08-03 02:48:32.026+00",201158.3723351467
"2021-08-03 02:48:42.026+00",391193.32964112883
"2021-08-03 02:48:52.026+00",558002.4110729812
"2021-08-03 02:49:02.033+00",691877.5977707754
"2021-08-03 02:49:12.033+00",816107.705228283
"2021-08-03 02:49:22.026+00",915731.4275633988
"2021-08-03 02:49:32.026+00",1004856.0692868041
"2021-08-03 02:49:42.026+00",1067719.271034206
"2021-08-03 02:49:52.026+00",1129086.4892419835
"2021-08-03 02:50:02.026+00",1183112.3897069336
"2021-08-03 02:50:12.026+00",1223157.8782337697
"2021-08-03 02:50:22.026+00",1263222.5268110605
"2021-08-03 02:50:32.026+00",1295794.1548817512
"2021-08-03 02:50:42.026+00",1323975.6064445947
"2021-08-03 02:50:52.026+00",1346415.9651632132
"2021-08-03 02:51:02.026+00",1366231.6687600475
"2021-08-03 02:51:12.026+00",1380826.144351627
"2021-08-03 02:51:22.026+00",1399400.4680746759
"2021-08-03 02:51:32.026+00",1410248.489726632
"2021-08-03 02:51:42.026+00",1419497.7734127094
"2021-08-03 02:51:52.026+00",1428776.8946814334
"2021-08-03 02:52:02.026+00",1435306.5157377778
"2021-08-03 02:52:12.026+00",1440769.0984108625
"2021-08-03 02:52:22.026+00",1450027.679953413
"2021-08-03 02:52:32.026+00",1455971.2258237738
"2021-08-03 02:52:42.026+00",1452940.6886450038
"2021-08-03 02:52:52.026+00",1455209.7610029837
"2021-08-03 02:53:02.026+00",1456871.3032462907
"2021-08-03 02:53:12.026+00",1463261.2804125843
"2021-08-03 02:53:22.026+00",1459301.304387014
"2021-08-03 02:53:32.026+00",1322705.9677395455
"2021-08-03 02:53:42.031+00",1119646.4290952797
"2021-08-03 02:53:52.026+00",947760.2405681891
"2021-08-03 02:54:02.026+00",802261.7232189041
"2021-08-03 02:54:12.026+00",679099.8872840543
"2021-08-03 02:54:22.026+00",574845.643961228
"2021-08-03 02:54:32.026+00",486596.3322461561
"2021-08-03 02:54:42.026+00",411894.90264517255
"2021-08-03 02:54:52.026+00",348661.5076647373
"2021-08-03 02:55:02.026+00",295135.5944110089
"2021-08-03 02:55:12.026+00",249826.8870336475
"2021-08-03 02:55:22.026+00",211473.89426029456
"2021-08-03 02:55:32.026+00",179008.78678278948
"2021-08-03 02:55:42.026+00",151527.66660647182
"2021-08-03 02:55:52.026+00",128265.40059769618
"2021-08-03 02:56:02.026+00",108574.31754172347
"2021-08-03 02:56:12.026+00",91906.17559153936
"2021-08-03 02:56:22.026+00",77796.8980428259
"2021-08-03 02:56:32.026+00",65853.65244643051
"2021-08-03 02:56:42.026+00",55743.913313201505
"2021-08-03 02:56:52.026+00",47186.20389351168
"2021-08-03 02:57:02.026+00",39942.25926281998
"2021-08-03 02:57:12.026+00",33810.392516819964
"2021-08-03 02:57:22.026+00",28619.87937686648
"2021-08-03 02:57:32.026+00",24226.204861091253
"2021-08-03 02:57:42.026+00",20507.039678369907
"2021-08-03 02:57:52.026+00",17358.834319346824
"2021-08-03 02:58:02.026+00",14693.93601673109
"2021-08-03 02:58:12.026+00",12438.148304874852
"2021-08-03 02:58:22.026+00",10528.665231555731
"2021-08-03 02:58:32.026+00",8912.322706003133
"2021-08-03 02:58:42.026+00",7544.118296959319
"2021-08-03 02:58:52.026+00",6385.958268788967
"2021-08-03 02:59:02.026+00",5405.596970443965
"2021-08-03 02:59:12.026+00",4575.739047604886
"2021-08-03 02:59:22.026+00",3873.27948166592
"2021-08-03 02:59:32.026+00",3278.660296623992
"2021-08-03 02:59:42.026+00",2775.3260232166494
"2021-08-03 02:59:52.026+00",2349.2627592662384
"2021-08-03 03:00:02.026+00",1988.6079926849688
"2021-08-03 03:00:12.026+00",1683.3203237792343
"2021-08-03 03:00:22.026+00",139634.96870719717
"2021-08-03 03:00:32.026+00",337681.86660218897
"2021-08-03 03:00:42.026+00",512719.62604361674
"2021-08-03 03:00:52.026+00",660175.6010810261
"2021-08-03 03:01:02.026+00",786795.2953216755
"2021-08-03 03:01:12.026+00",894208.2584367488
"2021-08-03 03:01:22.026+00",981771.8280324809
"2021-08-03 03:01:32.026+00",1055932.004995188
"2021-08-03 03:01:42.026+00",1116652.952284165
"2021-08-03 03:01:52.026+00",1177542.3471661368
"2021-08-03 03:02:02.026+00",1224372.7924307676
"2021-08-03 03:02:12.026+00",1257964.973224729
"2021-08-03 03:02:22.026+00",1294903.6519548376
"2021-08-03 03:02:32.043+00",1314985.985602104
"2021-08-03 03:02:42.026+00",1341560.4929439556
"2021-08-03 03:02:52.042+00",1366604.373589213
"2021-08-03 03:03:02.026+00",1384565.403011729
"2021-08-03 03:03:12.026+00",1394533.5842071215
"2021-08-03 03:03:22.026+00",1405973.9436503442
"2021-08-03 03:03:32.026+00",1407577.3409339902
"2021-08-03 03:03:42.026+00",1419310.5035183667
"2021-08-03 03:03:52.026+00",1428872.0304191466
"2021-08-03 03:04:02.026+00",1435893.510790802
"2021-08-03 03:04:12.026+00",1444421.628925543
"2021-08-03 03:04:22.026+00",1447288.5608217337
"2021-08-03 03:04:32.026+00",1453789.915342336
"2021-08-03 03:04:42.026+00",1456032.6114163937
"2021-08-03 03:04:52.026+00",1459770.301883516
"2021-08-03 03:05:02.026+00",1456999.1827693006
"2021-08-03 03:05:12.026+00",1459598.1553667744
"2021-08-03 03:05:22.029+00",1415494.110432807
"2021-08-03 03:05:32.026+00",1198189.8961716676
"2021-08-03 03:05:42.026+00",1014245.850057899
"2021-08-03 03:05:52.026+00",858540.5766201576
"2021-08-03 03:06:02.026+00",726738.9081860136
"2021-08-03 03:06:12.026+00",615171.2045464185
"2021-08-03 03:06:22.026+00",520731.18232748914
"2021-08-03 03:06:32.026+00",440789.4294209019
"2021-08-03 03:06:42.026+00",373120.19652975467
"2021-08-03 03:06:52.026+00",315839.4275500317
"2021-08-03 03:07:02.026+00",267352.303421015
"2021-08-03 03:07:12.034+00",226308.83895329962
"2021-08-03 03:07:22.026+00",191566.29635518126
"2021-08-03 03:07:32.026+00",162157.3689696404
"2021-08-03 03:07:42.026+00",137263.24938914497
"2021-08-03 03:07:52.026+00",116190.83210701395
"2021-08-03 03:08:02.026+00",98353.4159784209
"2021-08-03 03:08:12.026+00",83254.36920629782
"2021-08-03 03:08:22.026+00",70473.302050427
"2021-08-03 03:08:32.038+00",59654.3622783827
"2021-08-03 03:08:42.026+00",50496.32747865498
"2021-08-03 03:08:52.026+00",42744.21838477318
"2021-08-03 03:09:02.026+00",36182.1997074439
"2021-08-03 03:09:12.026+00",30627.570818693788
"2021-08-03 03:09:22.026+00",25925.678975817358
"2021-08-03 03:09:32.026+00",21945.61345841021
"2021-08-03 03:09:42.026+00",18576.56073405775
"2021-08-03 03:09:52.026+00",15724.719172700461
"2021-08-03 03:10:02.026+00",13310.687408727998
"2021-08-03 03:10:12.026+00",11267.253637219854
"2021-08-03 03:10:22.026+00",9537.524293613908
"2021-08-03 03:10:32.026+00",8073.340015244436
"2021-08-03 03:10:42.026+00",6833.934781732527
"2021-08-03 03:10:52.026+00",5784.800901830913
"2021-08-03 03:11:02.026+00",4896.728245530612
"2021-08-03 03:11:12.026+00",4144.990971597343
"2021-08-03 03:11:22.026+00",3508.6591072937413
"2021-08-03 03:11:32.026+00",2970.015813195169
"2021-08-03 03:11:42.026+00",2514.0641085058464
"2021-08-03 03:11:52.031+00",2128.109323053613
"2021-08-03 03:12:02.026+00",1801.4056505342196
"2021-08-03 03:12:12.026+00",1524.8569622919053
"2021-08-03 03:12:22.026+00",1290.7635516523142
"2021-08-03 03:12:32.026+00",1092.6077576285861
"2021-08-03 03:12:42.026+00",924.8724993063116
"2021-08-03 03:12:52.026+00",782.8876685166999
"2021-08-03 03:13:02.026+00",662.7001040416075
"2021-08-03 03:13:12.026+00",560.9635271543293
"2021-08-03 03:13:22.026+00",474.8453740663196
"2021-08-03 03:13:32.026+00",401.94793129598713
"2021-08-03 03:13:42.026+00",340.24157819964125
"2021-08-03 03:13:52.026+00",288.0082779939371
"2021-08-03 03:14:02.026+00",243.79374393908336
"2021-08-03 03:14:12.026+00",206.366948887096
"2021-08-03 03:14:22.026+00",174.6858508543622
"2021-08-03 03:14:32.026+00",147.8683803451851
"2021-08-03 03:14:42.026+00",369888.9325595057
"2021-08-03 03:14:52.026+00",764037.1798543441
"2021-08-03 03:15:02.026+00",1092825.1562240098
"2021-08-03 03:15:12.026+00",1371792.835717637
"2021-08-03 03:15:22.026+00",1609016.9844977064
"2021-08-03 03:15:32.026+00",1808103.1345087043
"2021-08-03 03:15:42.026+00",1981509.0415102732
"2021-08-03 03:15:52.026+00",2125184.0813256744
"2021-08-03 03:16:02.026+00",2247364.673821365
"2021-08-03 03:16:12.026+00",2350592.347348781
"2021-08-03 03:16:22.026+00",2439022.781864155
"2021-08-03 03:16:32.026+00",2512727.3036987493
"2021-08-03 03:16:42.026+00",2574709.6437709765
"2021-08-03 03:16:52.026+00",2627254.5779811637
"2021-08-03 03:17:02.026+00",2674392.886957067
"2021-08-03 03:17:12.026+00",2714298.826394581
"2021-08-03 03:17:22.026+00",2753800.8407821017
"2021-08-03 03:17:32.026+00",2780649.59008123
"2021-08-03 03:17:42.026+00",2808459.4502198305
"2021-08-03 03:17:52.026+00",2821845.483175963
"2021-08-03 03:18:02.026+00",2831761.777406767
"2021-08-03 03:18:12.026+00",2845348.0911402493
"2021-08-03 03:18:22.047+00",2858053.1389724375
"2021-08-03 03:18:32.026+00",2869514.7449678206
"2021-08-03 03:18:42.026+00",2890884.71276235
"2021-08-03 03:18:52.026+00",2873215.1692436384
"2021-08-03 03:19:02.026+00",2883112.77610381
"2021-08-03 03:19:12.026+00",2889971.8139555706
"2021-08-03 03:19:22.026+00",2904096.968088878
"2021-08-03 03:19:32.026+00",2897648.7243150338
"2021-08-03 03:19:42.026+00",2728564.2840398964
"2021-08-03 03:19:52.026+00",2309679.8016290152
"2021-08-03 03:20:02.026+00",1955101.7424279402
"2021-08-03 03:20:12.026+00",1654957.8952670482
"2021-08-03 03:20:22.026+00",1400891.6138069911
"2021-08-03 03:20:32.031+00",1185829.149640138
"2021-08-03 03:20:42.026+00",1003782.7040129543
"2021-08-03 03:20:52.026+00",849683.7147082504
"2021-08-03 03:21:02.026+00",719241.7364377043
"2021-08-03 03:21:12.026+00",608824.9856731085
"2021-08-03 03:21:22.026+00",515359.2240290763
"2021-08-03 03:21:32.026+00",436242.1648944209
"2021-08-03 03:21:42.026+00",369271.02020984516
"2021-08-03 03:21:52.026+00",312581.17013934656
"2021-08-03 03:22:02.038+00",264594.2480678806
"2021-08-03 03:22:12.026+00",223974.19550063458
"2021-08-03 03:22:22.026+00",189590.0633383648
"2021-08-03 03:22:32.026+00",160484.52383677982
"2021-08-03 03:22:42.026+00",135847.21655560625
"2021-08-03 03:22:52.026+00",114992.1861915784
"2021-08-03 03:23:02.026+00",97338.78411638994
"2021-08-03 03:23:12.026+00",82395.50187759686
"2021-08-03 03:23:22.029+00",69746.28655257603
"2021-08-03 03:23:32.026+00",59038.9569457396
"2021-08-03 03:23:42.026+00",49975.39811117237
"2021-08-03 03:23:52.026+00",42303.261195240324
"2021-08-03 03:24:02.026+00",35808.937505045214
"2021-08-03 03:24:12.026+00",30311.61118577088
"2021-08-03 03:24:22.026+00",25658.224920744968
"2021-08-03 03:24:32.026+00",21719.21848854354
"2021-08-03 03:24:42.026+00",18384.921529458454
"2021-08-03 03:24:52.026+00",15562.500088234581
"2021-08-03 03:25:02.026+00",13173.371918299144
"2021-08-03 03:25:12.026+00",11151.018584027439
"2021-08-03 03:25:22.026+00",9439.13344529484
"2021-08-03 03:25:32.026+00",7990.053960245859
"2021-08-03 03:25:42.037+00",6763.4346582379985
"2021-08-03 03:25:52.026+00",5725.123835690262
"2021-08-03 03:26:02.026+00",4846.212699647463
"2021-08-03 03:26:12.026+00",4102.230485184384
"2021-08-03 03:26:22.026+00",3472.4631369977383
"2021-08-03 03:26:32.026+00",2939.3765858249185
"2021-08-03 03:26:42.026+00",2488.1285624721613
"2021-08-03 03:26:52.026+00",2106.155357311039
"2021-08-03 03:27:02.026+00",1782.8220197442558
"2021-08-03 03:27:12.026+00",1509.1262584460862
"2021-08-03 03:27:22.026+00",417076.2673367341
"2021-08-03 03:27:32.026+00",809209.0286006178
"2021-08-03 03:27:42.026+00",1132918.633397567
"2021-08-03 03:27:52.026+00",1404805.4321502016
"2021-08-03 03:28:02.026+00",1639158.9083075114
"2021-08-03 03:28:12.026+00",1829877.0925706
"2021-08-03 03:28:22.026+00",1994712.7638817534
"2021-08-03 03:28:32.026+00",2133625.539521773
"2021-08-03 03:28:42.026+00",2249286.229769028
"2021-08-03 03:28:52.026+00",2355328.4297954957
"2021-08-03 03:29:02.026+00",2439469.7385193254
"2021-08-03 03:29:12.026+00",2508666.080590561
"2021-08-03 03:29:22.026+00",2570123.919542743
"2021-08-03 03:29:32.026+00",2621386.654196977
"2021-08-03 03:29:42.026+00",2665142.3809620366
"2021-08-03 03:29:52.026+00",2702437.476845899
"2021-08-03 03:30:02.026+00",2734890.7764675943
"2021-08-03 03:30:12.026+00",2766107.7380454144
"2021-08-03 03:30:22.026+00",2784855.8977355068
"2021-08-03 03:30:32.026+00",2797911.401893661
"2021-08-03 03:30:42.026+00",2815604.508457261
"2021-08-03 03:30:52.026+00",2828026.7736478257
"2021-08-03 03:31:02.037+00",2840466.440710166
"2021-08-03 03:31:12.026+00",2849603.270009898
"2021-08-03 03:31:22.026+00",2876690.2863128986
"2021-08-03 03:31:32.026+00",2882882.7806429453
"2021-08-03 03:31:42.026+00",2886672.002015237
"2021-08-03 03:31:52.026+00",2883198.437566506
"2021-08-03 03:32:02.026+00",2883854.5956667834
"2021-08-03 03:32:12.026+00",2885248.1167882867
"2021-08-03 03:32:22.026+00",2636444.09486287
"2021-08-03 03:32:32.026+00",2231701.7449971964
"2021-08-03 03:32:42.026+00",1889094.74254662
"2021-08-03 03:32:52.026+00",1599084.1761526538
"2021-08-03 03:33:02.026+00",1353595.531674985
"2021-08-03 03:33:12.026+00",1145793.8804564695
"2021-08-03 03:33:22.026+00",969893.5802979025
"2021-08-03 03:33:32.026+00",820997.1908109018
"2021-08-03 03:33:42.026+00",694959.1182079609
"2021-08-03 03:33:52.026+00",588270.193109135
"2021-08-03 03:34:02.026+00",497959.96776475536
"2021-08-03 03:34:12.026+00",421514.01243998477
"2021-08-03 03:34:22.026+00",356803.90831576206
"2021-08-03 03:34:32.026+00",302027.9877588388
"2021-08-03 03:34:42.03+00",255661.1720433432
"2021-08-03 03:34:52.026+00",216412.5098988052
