"time","value_mem_bytes","pod"
"2021-08-03 02:33:27.816+00",1828478976,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:33:40.56+00",1845788672,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:34:00.399+00",1876529152,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:34:15.217+00",1913044992,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:34:29.846+00",1949683712,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:34:42.774+00",1997795328,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:34:59.674+00",2050551808,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:35:18.055+00",2080288768,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:35:32.408+00",2107195392,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:35:49.956+00",2159468544,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:36:07.158+00",2189094912,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:36:26.207+00",2188804096,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:36:44.044+00",2187485184,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:36:54.053+00",2184953856,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:37:06.421+00",2167042048,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:37:25.956+00",2166898688,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:37:37.583+00",2166902784,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:37:54.055+00",2166927360,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:38:13.528+00",2166988800,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:38:26.934+00",2167021568,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:38:39.398+00",2167021568,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:38:52.735+00",2167033856,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:39:09.419+00",2167050240,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:39:20.898+00",2167189504,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:39:32.272+00",2167336960,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:39:45.828+00",2167148544,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:40:03.243+00",2167160832,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:40:16.541+00",2167169024,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:40:29.868+00",2167197696,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:40:43.103+00",2167226368,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:41:00.609+00",2167234560,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:41:16.65+00",2167263232,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:41:35.32+00",2167320576,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:41:47.286+00",2167382016,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:42:01.255+00",2167545856,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:42:14.908+00",2167455744,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:42:26.341+00",2167504896,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:42:41.659+00",2167676928,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:42:58.225+00",2167582720,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:43:15.649+00",2172067840,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:43:33.71+00",2180247552,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:43:44.814+00",2181042176,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:43:55.28+00",2181050368,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:44:12.634+00",2181472256,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:44:31.023+00",2181943296,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:44:42.745+00",2181746688,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:44:53.751+00",2181840896,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:45:08.438+00",2181890048,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:45:25.531+00",2184355840,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:45:36.999+00",2184409088,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:45:55.005+00",2184478720,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:46:07.189+00",2184511488,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:46:26.886+00",2184581120,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:46:38.446+00",2184622080,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:46:51.1+00",2184777728,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:47:04.014+00",2184785920,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:47:14.542+00",2184826880,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:47:29.982+00",2186727424,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:47:44.27+00",2186993664,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:47:56.067+00",2188156928,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:48:08.625+00",2188197888,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:48:26.805+00",2193195008,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:48:38.397+00",2201026560,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:48:51.192+00",2205782016,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:49:02.481+00",2207436800,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:49:15.948+00",2212556800,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:49:30.459+00",2213453824,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:49:46.712+00",2238754816,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:50:01.446+00",2249248768,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:50:19.63+00",2248900608,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:50:36.344+00",2267594752,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:50:52.095+00",2275950592,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:51:08.309+00",2276151296,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:51:18.665+00",2276241408,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:51:31.985+00",2303647744,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:51:46.55+00",2309025792,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:51:56.811+00",2311925760,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:52:10.95+00",2311397376,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:52:28.034+00",2347450368,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:52:46.258+00",2355249152,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:53:03.441+00",2355638272,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:53:20.993+00",2374582272,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:53:34.094+00",2375299072,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:53:45.951+00",2374897664,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:54:03.231+00",2382221312,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:54:22.468+00",2380431360,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:54:36.465+00",2379915264,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:54:52.656+00",2379939840,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:55:10.997+00",2373963776,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:55:25.528+00",2373898240,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:55:38.467+00",2373943296,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:55:49.539+00",2373951488,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:56:03.612+00",2373869568,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:56:18.358+00",2374062080,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:56:29.59+00",2373951488,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:56:46.322+00",2373980160,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:56:56.642+00",2374008832,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:57:08.097+00",2374021120,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:57:24.858+00",2373959680,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:57:44.178+00",2374627328,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:57:58.278+00",2374529024,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:58:09.454+00",2374541312,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:58:26.43+00",2374610944,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:58:38.807+00",2374483968,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:58:51.5+00",2374623232,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:59:08.443+00",2374537216,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:59:26.891+00",2374623232,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 02:59:41.543+00",2374692864,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:00:01.262+00",2374868992,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:00:13.955+00",2376286208,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:00:32.07+00",2412191744,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:00:47.934+00",2479284224,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:01:03.29+00",2521284608,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:01:16.405+00",2534760448,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:01:29.727+00",2577457152,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:01:42.464+00",2612715520,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:01:53.191+00",2626252800,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:02:10.13+00",2649698304,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:02:27.473+00",2687897600,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:02:43.513+00",2704740352,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:03:01.232+00",1851637760,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:03:18.315+00",1891221504,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:03:31.664+00",1924276224,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:03:45.348+00",1944387584,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:04:00.079+00",1965875200,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:04:14.086+00",1993207808,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:04:33.155+00",2030014464,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:04:47.242+00",2066296832,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:04:57.493+00",2075168768,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:05:10.315+00",2106368000,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:05:22.957+00",2143961088,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:05:39.503+00",2143760384,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:05:49.754+00",2143735808,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:06:00.534+00",2143498240,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:06:18.134+00",2137108480,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:06:36.832+00",2135453696,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:06:55.502+00",2135584768,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:07:14.233+00",2140536832,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:07:29.405+00",2140536832,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:07:43.878+00",2140553216,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:07:57.625+00",2140553216,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:08:17.152+00",2136006656,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:08:36.91+00",2136006656,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:08:54.315+00",2136064000,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:09:09.693+00",2136096768,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:09:22.229+00",2136113152,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:09:33.652+00",2136113152,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:09:49.928+00",2136133632,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:10:00.056+00",2136141824,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:10:18.835+00",2136174592,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:10:36.587+00",2136330240,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:10:48.769+00",2136330240,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:11:04.161+00",2136338432,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:11:19.99+00",2136350720,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:11:35.277+00",2136387584,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:11:49.223+00",2136858624,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:12:03.378+00",2136907776,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:12:16.559+00",2136928256,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:12:31.022+00",2137059328,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:12:47.904+00",2137014272,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:13:04.091+00",2137026560,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:13:17.525+00",2137026560,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:13:37.205+00",2137051136,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:13:54.196+00",2137096192,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:14:12.326+00",2137100288,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:14:24.264+00",2137120768,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:14:37.269+00",2140016640,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:14:57.005+00",2147823616,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:15:11.417+00",2151522304,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:15:30.701+00",2168434688,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:15:49.817+00",2177744896,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:16:08.283+00",2198007808,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:16:23.745+00",2204151808,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:16:35.605+00",2204516352,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:16:49.879+00",2245722112,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:17:08.4+00",2271461376,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:17:25.457+00",2271858688,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:17:41.46+00",2298437632,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:17:56.18+00",2324684800,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:18:06.975+00",2324537344,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:18:17.125+00",2325032960,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:18:30.095+00",2351034368,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:18:45.709+00",2385313792,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:19:01.421+00",2385829888,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:19:14.714+00",2415566848,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:19:32.292+00",2428067840,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:19:48.509+00",2430279680,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:20:02.538+00",2430173184,"sketchbench-zeppelin-788ddb985b-qpdkm"
