"time","value_mem_bytes","pod"
"2021-08-02 04:17:28.482+00",1537822720,"sketchbench-spark-worker-1"
"2021-08-02 04:17:31.488+00",1133268992,"sketchbench-spark-worker-2"
"2021-08-02 04:17:32.611+00",1079926784,"sketchbench-spark-worker-5"
"2021-08-02 04:17:34.674+00",1127510016,"sketchbench-spark-worker-0"
"2021-08-02 04:17:35.331+00",757563392,"sketchbench-spark-worker-4"
"2021-08-02 04:17:38.37+00",1152663552,"sketchbench-spark-worker-3"
"2021-08-02 04:17:39.614+00",1536790528,"sketchbench-spark-worker-1"
"2021-08-02 04:17:43.608+00",1078435840,"sketchbench-spark-worker-5"
"2021-08-02 04:17:44.921+00",1126985728,"sketchbench-spark-worker-0"
"2021-08-02 04:17:48.626+00",1150922752,"sketchbench-spark-worker-3"
"2021-08-02 04:17:49.407+00",756252672,"sketchbench-spark-worker-4"
"2021-08-02 04:17:49.714+00",1132122112,"sketchbench-spark-worker-2"
"2021-08-02 04:17:50.125+00",1535176704,"sketchbench-spark-worker-1"
"2021-08-02 04:17:56.462+00",1120854016,"sketchbench-spark-worker-0"
"2021-08-02 04:17:59.228+00",1072214016,"sketchbench-spark-worker-5"
"2021-08-02 04:18:02.312+00",1144897536,"sketchbench-spark-worker-3"
"2021-08-02 04:18:03.67+00",750166016,"sketchbench-spark-worker-4"
"2021-08-02 04:18:03.989+00",1127591936,"sketchbench-spark-worker-2"
"2021-08-02 04:18:05.364+00",1529147392,"sketchbench-spark-worker-1"
"2021-08-02 04:18:15.208+00",1119686656,"sketchbench-spark-worker-0"
"2021-08-02 04:18:15.574+00",1127600128,"sketchbench-spark-worker-2"
"2021-08-02 04:18:16.536+00",1144922112,"sketchbench-spark-worker-3"
"2021-08-02 04:18:17.187+00",1072156672,"sketchbench-spark-worker-5"
"2021-08-02 04:18:17.837+00",750223360,"sketchbench-spark-worker-4"
"2021-08-02 04:18:22.38+00",1529147392,"sketchbench-spark-worker-1"
"2021-08-02 04:18:29.646+00",1119690752,"sketchbench-spark-worker-0"
"2021-08-02 04:18:30.457+00",1127600128,"sketchbench-spark-worker-2"
"2021-08-02 04:18:30.973+00",750231552,"sketchbench-spark-worker-4"
"2021-08-02 04:18:33.926+00",1144926208,"sketchbench-spark-worker-3"
"2021-08-02 04:18:36.195+00",1072029696,"sketchbench-spark-worker-5"
"2021-08-02 04:18:38.742+00",1529147392,"sketchbench-spark-worker-1"
"2021-08-02 04:18:46.311+00",1072160768,"sketchbench-spark-worker-5"
"2021-08-02 04:18:48.443+00",1127743488,"sketchbench-spark-worker-2"
"2021-08-02 04:18:48.891+00",750243840,"sketchbench-spark-worker-4"
"2021-08-02 04:18:49.01+00",1119821824,"sketchbench-spark-worker-0"
"2021-08-02 04:18:51.815+00",1144938496,"sketchbench-spark-worker-3"
"2021-08-02 04:18:55.631+00",1529167872,"sketchbench-spark-worker-1"
"2021-08-02 04:19:01.975+00",1119715328,"sketchbench-spark-worker-0"
"2021-08-02 04:19:02.81+00",1144938496,"sketchbench-spark-worker-3"
"2021-08-02 04:19:03.522+00",1072050176,"sketchbench-spark-worker-5"
"2021-08-02 04:19:06.198+00",750260224,"sketchbench-spark-worker-4"
"2021-08-02 04:19:06.964+00",1127616512,"sketchbench-spark-worker-2"
"2021-08-02 04:19:10.467+00",1529171968,"sketchbench-spark-worker-1"
"2021-08-02 04:19:14.614+00",1144938496,"sketchbench-spark-worker-3"
"2021-08-02 04:19:15.222+00",1119715328,"sketchbench-spark-worker-0"
"2021-08-02 04:19:16.421+00",1072050176,"sketchbench-spark-worker-5"
"2021-08-02 04:19:21.576+00",1127620608,"sketchbench-spark-worker-2"
"2021-08-02 04:19:21.896+00",750305280,"sketchbench-spark-worker-4"
"2021-08-02 04:19:26.256+00",1144938496,"sketchbench-spark-worker-3"
"2021-08-02 04:19:27.066+00",1529171968,"sketchbench-spark-worker-1"
"2021-08-02 04:19:30.803+00",1072050176,"sketchbench-spark-worker-5"
"2021-08-02 04:19:33.394+00",1119719424,"sketchbench-spark-worker-0"
"2021-08-02 04:19:40.623+00",1127628800,"sketchbench-spark-worker-2"
"2021-08-02 04:19:41.251+00",1144938496,"sketchbench-spark-worker-3"
"2021-08-02 04:19:41.467+00",750305280,"sketchbench-spark-worker-4"
"2021-08-02 04:19:42.47+00",1529171968,"sketchbench-spark-worker-1"
"2021-08-02 04:19:47.716+00",1071542272,"sketchbench-spark-worker-5"
"2021-08-02 04:19:52.968+00",1119727616,"sketchbench-spark-worker-0"
"2021-08-02 04:19:56.493+00",1144938496,"sketchbench-spark-worker-3"
"2021-08-02 04:19:58.21+00",1071546368,"sketchbench-spark-worker-5"
"2021-08-02 04:19:58.823+00",1127628800,"sketchbench-spark-worker-2"
"2021-08-02 04:19:59.863+00",1529184256,"sketchbench-spark-worker-1"
"2021-08-02 04:20:00.439+00",750313472,"sketchbench-spark-worker-4"
"2021-08-02 04:20:07.392+00",1119727616,"sketchbench-spark-worker-0"
"2021-08-02 04:20:08.822+00",1144942592,"sketchbench-spark-worker-3"
"2021-08-02 04:20:10.533+00",1127628800,"sketchbench-spark-worker-2"
"2021-08-02 04:20:15.748+00",1071546368,"sketchbench-spark-worker-5"
"2021-08-02 04:20:16.903+00",1529184256,"sketchbench-spark-worker-1"
"2021-08-02 04:20:18.306+00",750317568,"sketchbench-spark-worker-4"
"2021-08-02 04:20:21.906+00",1119756288,"sketchbench-spark-worker-0"
"2021-08-02 04:20:22.706+00",1144942592,"sketchbench-spark-worker-3"
"2021-08-02 04:20:25.569+00",1126596608,"sketchbench-spark-worker-2"
"2021-08-02 04:20:29.532+00",1528147968,"sketchbench-spark-worker-1"
"2021-08-02 04:20:30.282+00",750317568,"sketchbench-spark-worker-4"
"2021-08-02 04:20:30.812+00",1071546368,"sketchbench-spark-worker-5"
"2021-08-02 04:20:35.348+00",1144942592,"sketchbench-spark-worker-3"
"2021-08-02 04:20:39.992+00",1119756288,"sketchbench-spark-worker-0"
"2021-08-02 04:20:41.037+00",750329856,"sketchbench-spark-worker-4"
"2021-08-02 04:20:41.675+00",1126596608,"sketchbench-spark-worker-2"
"2021-08-02 04:20:44.863+00",1071546368,"sketchbench-spark-worker-5"
"2021-08-02 04:20:47.816+00",1528147968,"sketchbench-spark-worker-1"
"2021-08-02 04:20:50.581+00",1144963072,"sketchbench-spark-worker-3"
"2021-08-02 04:20:53.193+00",1119911936,"sketchbench-spark-worker-0"
"2021-08-02 04:20:54.557+00",1126617088,"sketchbench-spark-worker-2"
"2021-08-02 04:20:58.728+00",749293568,"sketchbench-spark-worker-4"
"2021-08-02 04:20:59.023+00",1071554560,"sketchbench-spark-worker-5"
"2021-08-02 04:21:00.83+00",1528156160,"sketchbench-spark-worker-1"
"2021-08-02 04:21:03.968+00",1144963072,"sketchbench-spark-worker-3"
"2021-08-02 04:21:07.199+00",1119784960,"sketchbench-spark-worker-0"
"2021-08-02 04:21:12.994+00",1126617088,"sketchbench-spark-worker-2"
"2021-08-02 04:21:13.403+00",749293568,"sketchbench-spark-worker-4"
"2021-08-02 04:21:14.736+00",1071554560,"sketchbench-spark-worker-5"
"2021-08-02 04:21:18.624+00",1119784960,"sketchbench-spark-worker-0"
"2021-08-02 04:21:18.828+00",1528160256,"sketchbench-spark-worker-1"
"2021-08-02 04:21:22.077+00",1144963072,"sketchbench-spark-worker-3"
"2021-08-02 04:21:26.917+00",749297664,"sketchbench-spark-worker-4"
"2021-08-02 04:21:28.286+00",1126617088,"sketchbench-spark-worker-2"
"2021-08-02 04:21:29+00",1071554560,"sketchbench-spark-worker-5"
"2021-08-02 04:21:35.789+00",1528164352,"sketchbench-spark-worker-1"
"2021-08-02 04:21:37.12+00",1119784960,"sketchbench-spark-worker-0"
"2021-08-02 04:21:39.48+00",749297664,"sketchbench-spark-worker-4"
"2021-08-02 04:21:41.216+00",1144963072,"sketchbench-spark-worker-3"
"2021-08-02 04:21:42.062+00",1071554560,"sketchbench-spark-worker-5"
"2021-08-02 04:21:44.804+00",1126617088,"sketchbench-spark-worker-2"
"2021-08-02 04:21:46.07+00",1528180736,"sketchbench-spark-worker-1"
"2021-08-02 04:21:49.907+00",749301760,"sketchbench-spark-worker-4"
"2021-08-02 04:21:50.679+00",1119789056,"sketchbench-spark-worker-0"
"2021-08-02 04:21:53.864+00",1143922688,"sketchbench-spark-worker-3"
"2021-08-02 04:21:54.102+00",1071562752,"sketchbench-spark-worker-5"
"2021-08-02 04:21:57.448+00",1528180736,"sketchbench-spark-worker-1"
"2021-08-02 04:22:03.882+00",1119797248,"sketchbench-spark-worker-0"
"2021-08-02 04:22:04.107+00",1126617088,"sketchbench-spark-worker-2"
"2021-08-02 04:22:04.763+00",1143922688,"sketchbench-spark-worker-3"
"2021-08-02 04:22:07.783+00",749326336,"sketchbench-spark-worker-4"
"2021-08-02 04:22:08.446+00",1528184832,"sketchbench-spark-worker-1"
"2021-08-02 04:22:11.366+00",1071562752,"sketchbench-spark-worker-5"
"2021-08-02 04:22:14.984+00",1119801344,"sketchbench-spark-worker-0"
"2021-08-02 04:22:17.78+00",1126748160,"sketchbench-spark-worker-2"
"2021-08-02 04:22:19.926+00",1530908672,"sketchbench-spark-worker-1"
"2021-08-02 04:22:20.259+00",1146728448,"sketchbench-spark-worker-3"
"2021-08-02 04:22:26.673+00",751669248,"sketchbench-spark-worker-4"
"2021-08-02 04:22:26.691+00",1122095104,"sketchbench-spark-worker-0"
"2021-08-02 04:22:29.948+00",1073872896,"sketchbench-spark-worker-5"
"2021-08-02 04:22:30.749+00",1146216448,"sketchbench-spark-worker-3"
"2021-08-02 04:22:33.182+00",1531727872,"sketchbench-spark-worker-1"
"2021-08-02 04:22:37.234+00",1134399488,"sketchbench-spark-worker-2"
"2021-08-02 04:22:38.146+00",1128644608,"sketchbench-spark-worker-0"
"2021-08-02 04:22:38.685+00",753500160,"sketchbench-spark-worker-4"
"2021-08-02 04:22:46.43+00",1162067968,"sketchbench-spark-worker-3"
"2021-08-02 04:22:48.374+00",1088008192,"sketchbench-spark-worker-5"
"2021-08-02 04:22:49.726+00",1541640192,"sketchbench-spark-worker-1"
"2021-08-02 04:22:49.846+00",1144201216,"sketchbench-spark-worker-2"
"2021-08-02 04:22:53.661+00",1137090560,"sketchbench-spark-worker-0"
"2021-08-02 04:22:55.008+00",759918592,"sketchbench-spark-worker-4"
"2021-08-02 04:22:58.3+00",1162862592,"sketchbench-spark-worker-3"
"2021-08-02 04:23:00.636+00",1145540608,"sketchbench-spark-worker-2"
"2021-08-02 04:23:01.755+00",1089921024,"sketchbench-spark-worker-5"
"2021-08-02 04:23:02.425+00",1542877184,"sketchbench-spark-worker-1"
"2021-08-02 04:23:09.52+00",1140551680,"sketchbench-spark-worker-0"
"2021-08-02 04:23:12.865+00",1167392768,"sketchbench-spark-worker-3"
"2021-08-02 04:23:14.265+00",760299520,"sketchbench-spark-worker-4"
"2021-08-02 04:23:16.689+00",1095315456,"sketchbench-spark-worker-5"
"2021-08-02 04:23:17.412+00",1154424832,"sketchbench-spark-worker-2"
"2021-08-02 04:23:19.712+00",1143250944,"sketchbench-spark-worker-0"
"2021-08-02 04:23:20.784+00",1543430144,"sketchbench-spark-worker-1"
"2021-08-02 04:23:23.539+00",1169936384,"sketchbench-spark-worker-3"
"2021-08-02 04:23:32.917+00",760438784,"sketchbench-spark-worker-4"
"2021-08-02 04:23:32.931+00",1100464128,"sketchbench-spark-worker-5"
"2021-08-02 04:23:34.336+00",1547845632,"sketchbench-spark-worker-1"
"2021-08-02 04:23:35.33+00",1153208320,"sketchbench-spark-worker-2"
"2021-08-02 04:23:36.476+00",1147371520,"sketchbench-spark-worker-0"
"2021-08-02 04:23:42.414+00",1176043520,"sketchbench-spark-worker-3"
"2021-08-02 04:23:48.129+00",1556500480,"sketchbench-spark-worker-1"
"2021-08-02 04:23:48.575+00",1155211264,"sketchbench-spark-worker-2"
"2021-08-02 04:23:50.36+00",1100636160,"sketchbench-spark-worker-5"
"2021-08-02 04:23:51.684+00",761634816,"sketchbench-spark-worker-4"
"2021-08-02 04:23:52.697+00",1162579968,"sketchbench-spark-worker-0"
"2021-08-02 04:24:00.556+00",1179312128,"sketchbench-spark-worker-3"
"2021-08-02 04:24:02.51+00",1551007744,"sketchbench-spark-worker-1"
"2021-08-02 04:24:04.659+00",1160601600,"sketchbench-spark-worker-2"
"2021-08-02 04:24:05.722+00",1108955136,"sketchbench-spark-worker-5"
"2021-08-02 04:24:06.221+00",1152860160,"sketchbench-spark-worker-0"
"2021-08-02 04:24:10.95+00",762236928,"sketchbench-spark-worker-4"
"2021-08-02 04:24:16.973+00",1181806592,"sketchbench-spark-worker-3"
"2021-08-02 04:24:18.337+00",1104064512,"sketchbench-spark-worker-5"
"2021-08-02 04:24:20.947+00",1164484608,"sketchbench-spark-worker-2"
"2021-08-02 04:24:21.919+00",1551507456,"sketchbench-spark-worker-1"
"2021-08-02 04:24:23.614+00",1154121728,"sketchbench-spark-worker-0"
"2021-08-02 04:24:29.485+00",763006976,"sketchbench-spark-worker-4"
"2021-08-02 04:24:31.449+00",1166286848,"sketchbench-spark-worker-2"
"2021-08-02 04:24:32.192+00",1108463616,"sketchbench-spark-worker-5"
"2021-08-02 04:24:32.588+00",1185017856,"sketchbench-spark-worker-3"
"2021-08-02 04:24:32.632+00",1551724544,"sketchbench-spark-worker-1"
"2021-08-02 04:24:34.981+00",1155854336,"sketchbench-spark-worker-0"
"2021-08-02 04:24:42.432+00",763355136,"sketchbench-spark-worker-4"
"2021-08-02 04:24:45.622+00",1186455552,"sketchbench-spark-worker-3"
"2021-08-02 04:24:46.224+00",1158950912,"sketchbench-spark-worker-0"
"2021-08-02 04:24:46.747+00",1552289792,"sketchbench-spark-worker-1"
"2021-08-02 04:24:48.784+00",1168982016,"sketchbench-spark-worker-2"
"2021-08-02 04:24:51.278+00",1110577152,"sketchbench-spark-worker-5"
"2021-08-02 04:24:58.042+00",1187913728,"sketchbench-spark-worker-3"
"2021-08-02 04:24:58.726+00",763944960,"sketchbench-spark-worker-4"
"2021-08-02 04:24:59.3+00",1172205568,"sketchbench-spark-worker-2"
"2021-08-02 04:25:00.884+00",1161461760,"sketchbench-spark-worker-0"
"2021-08-02 04:25:01.612+00",1112514560,"sketchbench-spark-worker-5"
"2021-08-02 04:25:04.595+00",1553125376,"sketchbench-spark-worker-1"
"2021-08-02 04:25:13.228+00",1191936000,"sketchbench-spark-worker-3"
"2021-08-02 04:25:14.504+00",1164517376,"sketchbench-spark-worker-0"
"2021-08-02 04:25:16.792+00",764395520,"sketchbench-spark-worker-4"
"2021-08-02 04:25:16.89+00",1113800704,"sketchbench-spark-worker-5"
"2021-08-02 04:25:19.187+00",1173905408,"sketchbench-spark-worker-2"
"2021-08-02 04:25:24.283+00",1554628608,"sketchbench-spark-worker-1"
"2021-08-02 04:25:26.828+00",1165893632,"sketchbench-spark-worker-0"
"2021-08-02 04:25:27.664+00",1193807872,"sketchbench-spark-worker-3"
"2021-08-02 04:25:32.238+00",764821504,"sketchbench-spark-worker-4"
"2021-08-02 04:25:32.389+00",1117204480,"sketchbench-spark-worker-5"
"2021-08-02 04:25:38.12+00",1181122560,"sketchbench-spark-worker-2"
"2021-08-02 04:25:39.588+00",1168564224,"sketchbench-spark-worker-0"
"2021-08-02 04:25:39.882+00",1196056576,"sketchbench-spark-worker-3"
"2021-08-02 04:25:44.265+00",1555013632,"sketchbench-spark-worker-1"
"2021-08-02 04:25:45.795+00",764608512,"sketchbench-spark-worker-4"
"2021-08-02 04:25:50.086+00",1118408704,"sketchbench-spark-worker-5"
"2021-08-02 04:25:52.254+00",1173544960,"sketchbench-spark-worker-0"
"2021-08-02 04:25:52.296+00",1197096960,"sketchbench-spark-worker-3"
"2021-08-02 04:25:55.529+00",1184206848,"sketchbench-spark-worker-2"
"2021-08-02 04:25:59.035+00",764502016,"sketchbench-spark-worker-4"
"2021-08-02 04:26:02.584+00",1554096128,"sketchbench-spark-worker-1"
"2021-08-02 04:26:03.417+00",1175711744,"sketchbench-spark-worker-0"
"2021-08-02 04:26:04.974+00",1198534656,"sketchbench-spark-worker-3"
"2021-08-02 04:26:09.636+00",1124835328,"sketchbench-spark-worker-5"
"2021-08-02 04:26:11.548+00",764542976,"sketchbench-spark-worker-4"
"2021-08-02 04:26:14.75+00",1187766272,"sketchbench-spark-worker-2"
"2021-08-02 04:26:17.741+00",1178820608,"sketchbench-spark-worker-0"
"2021-08-02 04:26:21.207+00",1201639424,"sketchbench-spark-worker-3"
"2021-08-02 04:26:22.089+00",1554132992,"sketchbench-spark-worker-1"
"2021-08-02 04:26:25.814+00",1188597760,"sketchbench-spark-worker-2"
"2021-08-02 04:26:26.625+00",1132892160,"sketchbench-spark-worker-5"
"2021-08-02 04:26:29.564+00",764854272,"sketchbench-spark-worker-4"
"2021-08-02 04:26:31.672+00",1204862976,"sketchbench-spark-worker-3"
"2021-08-02 04:26:32.811+00",1554677760,"sketchbench-spark-worker-1"
"2021-08-02 04:26:33.912+00",1182040064,"sketchbench-spark-worker-0"
"2021-08-02 04:26:37.65+00",1192521728,"sketchbench-spark-worker-2"
"2021-08-02 04:26:38.433+00",1135247360,"sketchbench-spark-worker-5"
"2021-08-02 04:26:44.696+00",1203204096,"sketchbench-spark-worker-3"
"2021-08-02 04:26:47.421+00",764919808,"sketchbench-spark-worker-4"
"2021-08-02 04:26:49.125+00",1555304448,"sketchbench-spark-worker-1"
"2021-08-02 04:26:49.162+00",1137958912,"sketchbench-spark-worker-5"
"2021-08-02 04:26:52.562+00",1183162368,"sketchbench-spark-worker-0"
"2021-08-02 04:26:52.845+00",1193570304,"sketchbench-spark-worker-2"
"2021-08-02 04:27:00.025+00",1208729600,"sketchbench-spark-worker-3"
"2021-08-02 04:27:05.216+00",764768256,"sketchbench-spark-worker-4"
"2021-08-02 04:27:07.063+00",1189261312,"sketchbench-spark-worker-0"
"2021-08-02 04:27:07.512+00",1141026816,"sketchbench-spark-worker-5"
"2021-08-02 04:27:07.788+00",1556238336,"sketchbench-spark-worker-1"
"2021-08-02 04:27:10.673+00",1209184256,"sketchbench-spark-worker-3"
"2021-08-02 04:27:12.073+00",1197989888,"sketchbench-spark-worker-2"
"2021-08-02 04:27:18.149+00",767254528,"sketchbench-spark-worker-4"
"2021-08-02 04:27:19.505+00",1556836352,"sketchbench-spark-worker-1"
"2021-08-02 04:27:21.801+00",1143508992,"sketchbench-spark-worker-5"
"2021-08-02 04:27:23.98+00",1191075840,"sketchbench-spark-worker-0"
"2021-08-02 04:27:28.537+00",767307776,"sketchbench-spark-worker-4"
"2021-08-02 04:27:28.632+00",1199726592,"sketchbench-spark-worker-2"
"2021-08-02 04:27:28.723+00",1211015168,"sketchbench-spark-worker-3"
"2021-08-02 04:27:33.767+00",1144991744,"sketchbench-spark-worker-5"
"2021-08-02 04:27:34.878+00",1191948288,"sketchbench-spark-worker-0"
"2021-08-02 04:27:36.039+00",1556946944,"sketchbench-spark-worker-1"
"2021-08-02 04:27:38.835+00",1199144960,"sketchbench-spark-worker-2"
"2021-08-02 04:27:42.887+00",1210122240,"sketchbench-spark-worker-3"
"2021-08-02 04:27:48.295+00",766152704,"sketchbench-spark-worker-4"
"2021-08-02 04:27:48.989+00",1555914752,"sketchbench-spark-worker-1"
"2021-08-02 04:27:49.795+00",1198256128,"sketchbench-spark-worker-2"
"2021-08-02 04:27:49.875+00",1143595008,"sketchbench-spark-worker-5"
"2021-08-02 04:27:53.99+00",1190985728,"sketchbench-spark-worker-0"
"2021-08-02 04:27:57.665+00",1209262080,"sketchbench-spark-worker-3"
"2021-08-02 04:28:00.94+00",1197830144,"sketchbench-spark-worker-2"
"2021-08-02 04:28:01.437+00",765378560,"sketchbench-spark-worker-4"
"2021-08-02 04:28:01.526+00",1142906880,"sketchbench-spark-worker-5"
"2021-08-02 04:28:02.425+00",1555742720,"sketchbench-spark-worker-1"
"2021-08-02 04:28:10.072+00",1208639488,"sketchbench-spark-worker-3"
"2021-08-02 04:28:11.793+00",1189801984,"sketchbench-spark-worker-0"
"2021-08-02 04:28:15.494+00",1554796544,"sketchbench-spark-worker-1"
"2021-08-02 04:28:19.159+00",759013376,"sketchbench-spark-worker-4"
"2021-08-02 04:28:19.168+00",1191710720,"sketchbench-spark-worker-2"
"2021-08-02 04:28:20.904+00",1136967680,"sketchbench-spark-worker-5"
"2021-08-02 04:28:22.41+00",1182912512,"sketchbench-spark-worker-0"
"2021-08-02 04:28:27.403+00",1547153408,"sketchbench-spark-worker-1"
"2021-08-02 04:28:29.332+00",1201356800,"sketchbench-spark-worker-3"
"2021-08-02 04:28:30.51+00",1189355520,"sketchbench-spark-worker-2"
"2021-08-02 04:28:33.473+00",1134997504,"sketchbench-spark-worker-5"
"2021-08-02 04:28:38.854+00",756817920,"sketchbench-spark-worker-4"
"2021-08-02 04:28:39.961+00",1181396992,"sketchbench-spark-worker-0"
"2021-08-02 04:28:42.171+00",1546645504,"sketchbench-spark-worker-1"
"2021-08-02 04:28:45.463+00",1134997504,"sketchbench-spark-worker-5"
"2021-08-02 04:28:46.025+00",1200877568,"sketchbench-spark-worker-3"
"2021-08-02 04:28:47.594+00",1189244928,"sketchbench-spark-worker-2"
"2021-08-02 04:28:55.79+00",1181396992,"sketchbench-spark-worker-0"
"2021-08-02 04:28:56.893+00",1134997504,"sketchbench-spark-worker-5"
"2021-08-02 04:28:57.454+00",1546645504,"sketchbench-spark-worker-1"
"2021-08-02 04:28:57.712+00",1189244928,"sketchbench-spark-worker-2"
"2021-08-02 04:28:57.87+00",756817920,"sketchbench-spark-worker-4"
"2021-08-02 04:29:00.014+00",1200877568,"sketchbench-spark-worker-3"
"2021-08-02 04:29:08.256+00",756817920,"sketchbench-spark-worker-4"
"2021-08-02 04:29:10.226+00",1546645504,"sketchbench-spark-worker-1"
"2021-08-02 04:29:12.095+00",1181396992,"sketchbench-spark-worker-0"
"2021-08-02 04:29:12.289+00",1189244928,"sketchbench-spark-worker-2"
"2021-08-02 04:29:15.751+00",1134997504,"sketchbench-spark-worker-5"
"2021-08-02 04:29:17.063+00",1200877568,"sketchbench-spark-worker-3"
"2021-08-02 04:29:18.846+00",756817920,"sketchbench-spark-worker-4"
"2021-08-02 04:29:22.013+00",1546645504,"sketchbench-spark-worker-1"
"2021-08-02 04:29:23.031+00",1181396992,"sketchbench-spark-worker-0"
"2021-08-02 04:29:27.038+00",1189244928,"sketchbench-spark-worker-2"
"2021-08-02 04:29:31.331+00",1134997504,"sketchbench-spark-worker-5"
"2021-08-02 04:29:34.052+00",1181396992,"sketchbench-spark-worker-0"
"2021-08-02 04:29:35.136+00",1546645504,"sketchbench-spark-worker-1"
"2021-08-02 04:29:36.645+00",1200885760,"sketchbench-spark-worker-3"
"2021-08-02 04:29:38.016+00",756817920,"sketchbench-spark-worker-4"
"2021-08-02 04:29:44.293+00",1189244928,"sketchbench-spark-worker-2"
"2021-08-02 04:29:47.378+00",1134624768,"sketchbench-spark-worker-5"
"2021-08-02 04:29:50.654+00",1546645504,"sketchbench-spark-worker-1"
"2021-08-02 04:29:51.212+00",1200885760,"sketchbench-spark-worker-3"
"2021-08-02 04:29:53.185+00",1181396992,"sketchbench-spark-worker-0"
"2021-08-02 04:29:54.805+00",1189244928,"sketchbench-spark-worker-2"
"2021-08-02 04:29:55.896+00",756817920,"sketchbench-spark-worker-4"
