"time","cpu_usage_seconds_total","pod"
"2021-08-02 04:21:14.346+00",197.688127198,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:21:25.808+00",197.782013938,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:21:39.577+00",197.848259979,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:21:51.555+00",197.935265972,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:22:09.962+00",199.543325557,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:22:20.433+00",200.745558826,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:22:34.807+00",204.787383588,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:22:46.322+00",208.32215546,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:22:56.564+00",209.544994635,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:23:16.35+00",211.783119173,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:23:34.171+00",213.820831636,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:23:45.073+00",214.71046569,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:23:59.539+00",216.490519049,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:24:18.793+00",218.689175752,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:24:32.084+00",219.787294328,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:24:49.527+00",220.986783648,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:25:05.438+00",223.521088791,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:25:17.713+00",224.316661666,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:25:34.081+00",225.583964102,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:25:52.841+00",227.328108628,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:26:08.552+00",228.450785528,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:26:23.663+00",229.643564693,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:26:40.968+00",231.369902185,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:27:00.648+00",232.75479044,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:27:18.056+00",234.216098559,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:27:32.77+00",234.981502742,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:27:48.087+00",235.076781829,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:28:02.991+00",235.54935388,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:28:20.567+00",235.668629556,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:28:33.115+00",235.740484031,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:28:51.001+00",235.885754273,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:29:04.849+00",235.968533011,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:29:23.048+00",236.062826082,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:29:35.654+00",236.120745394,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:29:53.211+00",236.211578371,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:30:04.14+00",236.26694752,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:30:19.025+00",236.358439022,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:30:31.15+00",236.408427432,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:30:44.54+00",236.467608112,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:30:57.359+00",236.521148413,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:31:16.796+00",236.622722875,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:31:28.275+00",236.714043406,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:31:48.009+00",236.813841956,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:32:04.273+00",236.890885806,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:32:22.898+00",236.97970452,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:32:36.927+00",237.038362695,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:32:52.885+00",237.121442969,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:33:02.989+00",237.167459389,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:33:15.908+00",237.226241456,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:33:34.36+00",237.311477414,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:33:46.781+00",237.382032407,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:34:04.637+00",237.486175711,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:34:18.667+00",237.561868723,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:34:35.085+00",237.62197433,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:34:48.331+00",237.69411214,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:35:00.822+00",237.747312477,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:35:20.22+00",237.842484989,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:35:39.863+00",237.922875381,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:35:52.214+00",237.978857156,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:36:04.34+00",238.697371363,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:36:20.969+00",241.600560774,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:36:36.373+00",242.933675043,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:36:49.902+00",244.303573221,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:37:01.952+00",246.350530252,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:37:18.889+00",247.299007937,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:37:37.43+00",248.135929684,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:37:56.211+00",249.496016808,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:38:15.31+00",251.47557912,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:38:35.072+00",252.514023776,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:38:45.533+00",253.033404274,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:38:55.676+00",253.515143003,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:39:07.295+00",254.917336851,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:39:20.319+00",255.651327445,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:39:39.999+00",258.060232709,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:39:57.594+00",258.861026005,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:40:16.454+00",260.339840111,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:40:27.042+00",260.92980552,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:40:46.023+00",262.091242658,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:41:05.835+00",264.016705358,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:41:16.672+00",264.762041064,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:41:30.171+00",265.457267268,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:41:44.416+00",265.712865899,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:42:01.532+00",265.80249958,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:42:19.447+00",265.918966458,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:42:38.506+00",266.034350248,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:42:56.138+00",266.102379372,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:43:08.183+00",266.162112212,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:43:20.293+00",266.288585057,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:43:36.533+00",267.237216629,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:43:47.776+00",267.292559995,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:44:05.853+00",267.365699619,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:44:17.633+00",267.41843686,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:44:32.002+00",267.508204315,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:44:44.384+00",267.556795144,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:44:55.468+00",267.601238802,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:45:09.287+00",267.66396779,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:45:28.253+00",267.761641031,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:45:48.176+00",267.866248022,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:46:07.835+00",267.950843527,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:46:25.439+00",268.040779848,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:46:45.401+00",268.137826825,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:46:59.982+00",268.199147232,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:47:11.242+00",268.251713768,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:47:30.388+00",268.34014406,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:47:47.05+00",269.039417608,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:48:03.505+00",271.538862638,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:48:14.225+00",273.526160888,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:48:28.448+00",275.302242953,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:48:38.543+00",276.251255663,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:48:51.018+00",277.46160794,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:49:06.092+00",278.425793208,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:49:25.91+00",280.083099447,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:49:41.387+00",281.011231721,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:49:54.546+00",282.109675932,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:50:12.645+00",283.621315909,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:50:25.101+00",284.14455724,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:50:42.034+00",285.285389591,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:51:00.998+00",286.656735495,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:51:16.709+00",287.421054263,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:51:29.326+00",288.23521486,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:51:43.569+00",289.424010803,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:51:56.251+00",290.013913344,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:52:07.611+00",290.421002076,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:52:18.503+00",291.127219308,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:52:34.437+00",292.30725143,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:52:45.762+00",292.881471183,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:53:00.757+00",293.846227993,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:53:16.858+00",294.058025222,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:53:33.064+00",294.129255034,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:53:49.064+00",294.203175089,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:54:06.904+00",294.287541596,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:54:18.262+00",294.353309348,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:54:38.038+00",294.438132067,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:54:56.242+00",294.520651301,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:55:10.723+00",294.580815407,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:55:26.665+00",294.641642433,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:55:40.837+00",294.702725967,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:55:54.548+00",294.773183181,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:56:12.768+00",294.876953351,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:56:24.5+00",294.935237158,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:56:34.705+00",294.974926342,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:56:49.376+00",295.050944308,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:57:05.242+00",295.109925896,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:57:16.658+00",295.157324159,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:57:35.753+00",295.67118532,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:57:45.8+00",295.712780069,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:58:00.064+00",295.769962145,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:58:18.899+00",295.865190381,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:58:30.411+00",295.906190179,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:58:45.906+00",295.968213185,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:59:05.085+00",296.051000994,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:59:18.43+00",296.109635099,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:59:37.994+00",296.182419412,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 04:59:51.483+00",296.249022398,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:00:09.865+00",296.337950803,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:00:26.868+00",296.406225486,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:00:46.79+00",296.49236169,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:01:06.654+00",296.579628105,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:01:19.766+00",296.851454314,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:01:36.868+00",296.936744234,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:01:48.749+00",297.220070448,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:02:06.65+00",298.48638011,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:02:16.843+00",299.236027047,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:02:30.721+00",299.310161513,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:02:47.992+00",299.576159743,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:03:07.306+00",299.660074541,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:03:24.975+00",299.768337667,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:03:37.612+00",299.826563282,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:03:55.841+00",299.927625747,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:04:08.875+00",299.993004789,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:04:28.577+00",300.111712871,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:04:44.117+00",300.198120994,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:04:57.294+00",300.267587959,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:05:15.249+00",300.414750525,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:05:29.966+00",300.487409101,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:05:40.937+00",300.533805563,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:05:51.389+00",300.600212522,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:06:06.568+00",300.670860303,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:06:23.882+00",300.764987947,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:06:37.254+00",301.014471776,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:06:52.201+00",301.821519274,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:07:05.918+00",309.840249522,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:07:19.77+00",317.201826192,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:07:38.07+00",320.448546254,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:07:55.147+00",322.297918961,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:08:05.798+00",323.513433874,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:08:16.798+00",325.760620784,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:08:28.135+00",326.98732145,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:08:46.676+00",329.488471079,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:09:01.757+00",330.526330026,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:09:16.344+00",332.574229504,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:09:29.35+00",333.632976539,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:09:48.183+00",335.72162447,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:10:04.125+00",337.721689251,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:10:19.503+00",339.208263155,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:10:38.225+00",341.345470086,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:10:56.966+00",343.130674928,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:11:12.944+00",344.982791727,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:11:25.441+00",346.922891043,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:11:43.249+00",349.934485973,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:11:57.433+00",353.377306603,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:12:16.469+00",353.500771513,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:12:30.316+00",353.564954723,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:12:48.06+00",353.647830021,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:13:01.121+00",353.745754889,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:13:11.771+00",353.804071771,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:13:24.748+00",353.851283838,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:13:44.304+00",354.800169376,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:14:00.525+00",354.871745621,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:14:17.404+00",354.959160062,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:14:29.825+00",355.027617598,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:14:46.753+00",355.116285222,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:15:01.074+00",355.17771976,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:15:17.494+00",355.244125314,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:15:33.369+00",355.310226472,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:15:44.35+00",355.664074052,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:16:03.828+00",355.771390184,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:16:15.811+00",355.831975653,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:16:33.29+00",355.915645932,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:16:51.978+00",356.008010195,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:17:10.903+00",356.105026627,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:17:24.995+00",356.168667448,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:17:44.464+00",356.283464628,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:17:57.272+00",356.345854074,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:18:14.369+00",359.042789628,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:18:28.71+00",360.539730768,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:18:47.865+00",360.742064401,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:19:01.277+00",360.859190564,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:19:12.222+00",360.945338534,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:19:28.58+00",361.047582713,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:19:47.728+00",361.420522644,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:20:06.387+00",362.459828082,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:20:23.497+00",362.608344537,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:20:33.555+00",362.714973464,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:20:49.553+00",362.936530039,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:21:02.884+00",363.022755451,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:21:21.157+00",363.154686389,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:21:38.641+00",363.505665883,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:21:54.474+00",363.598709541,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:22:05.39+00",363.745272902,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:22:18.084+00",365.227613706,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:22:32.5+00",365.368914296,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:22:46.152+00",365.464334966,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:22:58.096+00",365.536236862,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:23:11.966+00",365.708039999,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:23:29.682+00",365.837676575,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:23:41.552+00",366.750449002,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:23:52.156+00",366.810254592,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:24:11.664+00",366.953555408,"sketchbench-zeppelin-788ddb985b-jsvvb"
"2021-08-02 05:24:30.769+00",368.096870003,"sketchbench-zeppelin-788ddb985b-jsvvb"
