"time","cpu_usage_seconds_total","pod"
"2021-08-02 04:19:41.467+00",12384.261451995,"sketchbench-spark-worker-4"
"2021-08-02 04:19:42.47+00",23093.606897564,"sketchbench-spark-worker-1"
"2021-08-02 04:19:47.716+00",11826.492135233,"sketchbench-spark-worker-5"
"2021-08-02 04:19:52.968+00",11043.668507012,"sketchbench-spark-worker-0"
"2021-08-02 04:19:56.493+00",11727.592917171,"sketchbench-spark-worker-3"
"2021-08-02 04:19:58.21+00",11826.512431513,"sketchbench-spark-worker-5"
"2021-08-02 04:19:58.823+00",11620.274417639,"sketchbench-spark-worker-2"
"2021-08-02 04:19:59.863+00",23093.64622136,"sketchbench-spark-worker-1"
"2021-08-02 04:20:00.439+00",12384.303632832,"sketchbench-spark-worker-4"
"2021-08-02 04:20:07.392+00",11043.68579831,"sketchbench-spark-worker-0"
"2021-08-02 04:20:08.822+00",11727.61935772,"sketchbench-spark-worker-3"
"2021-08-02 04:20:10.533+00",11620.293590775,"sketchbench-spark-worker-2"
"2021-08-02 04:20:15.748+00",11826.542069529,"sketchbench-spark-worker-5"
"2021-08-02 04:20:16.903+00",23093.67656709,"sketchbench-spark-worker-1"
"2021-08-02 04:20:18.306+00",12384.343267767,"sketchbench-spark-worker-4"
"2021-08-02 04:20:21.906+00",11043.712136668,"sketchbench-spark-worker-0"
"2021-08-02 04:20:22.706+00",11727.647958723,"sketchbench-spark-worker-3"
"2021-08-02 04:20:25.569+00",11620.326530905,"sketchbench-spark-worker-2"
"2021-08-02 04:20:29.532+00",23093.710348306,"sketchbench-spark-worker-1"
"2021-08-02 04:20:30.282+00",12384.366122416,"sketchbench-spark-worker-4"
"2021-08-02 04:20:30.812+00",11826.561828767,"sketchbench-spark-worker-5"
"2021-08-02 04:20:35.348+00",11727.669484915,"sketchbench-spark-worker-3"
"2021-08-02 04:20:39.992+00",11043.738047028,"sketchbench-spark-worker-0"
"2021-08-02 04:20:41.037+00",12384.391632618,"sketchbench-spark-worker-4"
"2021-08-02 04:20:41.675+00",11620.352455045,"sketchbench-spark-worker-2"
"2021-08-02 04:20:44.863+00",11826.58419304,"sketchbench-spark-worker-5"
"2021-08-02 04:20:47.816+00",23093.742914119,"sketchbench-spark-worker-1"
"2021-08-02 04:20:50.581+00",11727.70880613,"sketchbench-spark-worker-3"
"2021-08-02 04:20:53.193+00",11043.757754996,"sketchbench-spark-worker-0"
"2021-08-02 04:20:54.557+00",11620.375127085,"sketchbench-spark-worker-2"
"2021-08-02 04:20:58.728+00",12384.439228546,"sketchbench-spark-worker-4"
"2021-08-02 04:20:59.023+00",11826.607329201,"sketchbench-spark-worker-5"
"2021-08-02 04:21:00.83+00",23093.775758759,"sketchbench-spark-worker-1"
"2021-08-02 04:21:03.968+00",11727.784071184,"sketchbench-spark-worker-3"
"2021-08-02 04:21:07.199+00",11043.809866309,"sketchbench-spark-worker-0"
"2021-08-02 04:21:12.994+00",11620.405732898,"sketchbench-spark-worker-2"
"2021-08-02 04:21:13.403+00",12384.466108732,"sketchbench-spark-worker-4"
"2021-08-02 04:21:14.736+00",11826.631582586,"sketchbench-spark-worker-5"
"2021-08-02 04:21:18.624+00",11043.827775618,"sketchbench-spark-worker-0"
"2021-08-02 04:21:18.828+00",23093.812325915,"sketchbench-spark-worker-1"
"2021-08-02 04:21:22.077+00",11727.82171451,"sketchbench-spark-worker-3"
"2021-08-02 04:21:26.917+00",12384.500167367,"sketchbench-spark-worker-4"
"2021-08-02 04:21:28.286+00",11620.428749492,"sketchbench-spark-worker-2"
"2021-08-02 04:21:29+00",11826.648868745,"sketchbench-spark-worker-5"
"2021-08-02 04:21:35.789+00",23093.846606989,"sketchbench-spark-worker-1"
"2021-08-02 04:21:37.12+00",11043.854667596,"sketchbench-spark-worker-0"
"2021-08-02 04:21:39.48+00",12384.526944514,"sketchbench-spark-worker-4"
"2021-08-02 04:21:41.216+00",11727.860920846,"sketchbench-spark-worker-3"
"2021-08-02 04:21:42.062+00",11826.672133185,"sketchbench-spark-worker-5"
"2021-08-02 04:21:44.804+00",11620.456814467,"sketchbench-spark-worker-2"
"2021-08-02 04:21:46.07+00",23093.867281406,"sketchbench-spark-worker-1"
"2021-08-02 04:21:49.907+00",12384.547814437,"sketchbench-spark-worker-4"
"2021-08-02 04:21:50.679+00",11043.876502001,"sketchbench-spark-worker-0"
"2021-08-02 04:21:53.864+00",11727.892529598,"sketchbench-spark-worker-3"
"2021-08-02 04:21:54.102+00",11826.689967659,"sketchbench-spark-worker-5"
"2021-08-02 04:21:57.448+00",23093.890626811,"sketchbench-spark-worker-1"
"2021-08-02 04:22:03.882+00",11043.893836147,"sketchbench-spark-worker-0"
"2021-08-02 04:22:04.107+00",11620.486947381,"sketchbench-spark-worker-2"
"2021-08-02 04:22:04.763+00",11727.916437919,"sketchbench-spark-worker-3"
"2021-08-02 04:22:07.783+00",12384.588732016,"sketchbench-spark-worker-4"
"2021-08-02 04:22:08.446+00",23093.915567546,"sketchbench-spark-worker-1"
"2021-08-02 04:22:11.366+00",11826.712703394,"sketchbench-spark-worker-5"
"2021-08-02 04:22:14.984+00",11043.910854421,"sketchbench-spark-worker-0"
"2021-08-02 04:22:17.78+00",11620.507109204,"sketchbench-spark-worker-2"
"2021-08-02 04:22:19.926+00",23093.970831636,"sketchbench-spark-worker-1"
"2021-08-02 04:22:20.259+00",11727.974102809,"sketchbench-spark-worker-3"
"2021-08-02 04:22:26.673+00",12384.664446986,"sketchbench-spark-worker-4"
"2021-08-02 04:22:26.691+00",11043.939743672,"sketchbench-spark-worker-0"
"2021-08-02 04:22:29.948+00",11826.758951457,"sketchbench-spark-worker-5"
"2021-08-02 04:22:30.749+00",11727.995964684,"sketchbench-spark-worker-3"
"2021-08-02 04:22:33.182+00",23095.287788754,"sketchbench-spark-worker-1"
"2021-08-02 04:22:37.234+00",11624.656111657,"sketchbench-spark-worker-2"
"2021-08-02 04:22:38.146+00",11048.247819774,"sketchbench-spark-worker-0"
"2021-08-02 04:22:38.685+00",12384.703951286,"sketchbench-spark-worker-4"
"2021-08-02 04:22:46.43+00",11738.890373064,"sketchbench-spark-worker-3"
"2021-08-02 04:22:48.374+00",11838.667230329,"sketchbench-spark-worker-5"
"2021-08-02 04:22:49.726+00",23106.497807143,"sketchbench-spark-worker-1"
"2021-08-02 04:22:49.846+00",11633.71172211,"sketchbench-spark-worker-2"
"2021-08-02 04:22:53.661+00",11059.864829942,"sketchbench-spark-worker-0"
"2021-08-02 04:22:55.008+00",12384.824442094,"sketchbench-spark-worker-4"
"2021-08-02 04:22:58.3+00",11747.744509999,"sketchbench-spark-worker-3"
"2021-08-02 04:23:00.636+00",11641.786905742,"sketchbench-spark-worker-2"
"2021-08-02 04:23:01.755+00",11848.510891651,"sketchbench-spark-worker-5"
"2021-08-02 04:23:02.425+00",23115.354945171,"sketchbench-spark-worker-1"
"2021-08-02 04:23:09.52+00",11071.572182493,"sketchbench-spark-worker-0"
"2021-08-02 04:23:12.865+00",11759.016268507,"sketchbench-spark-worker-3"
"2021-08-02 04:23:14.265+00",12384.999606212,"sketchbench-spark-worker-4"
"2021-08-02 04:23:16.689+00",11859.635500344,"sketchbench-spark-worker-5"
"2021-08-02 04:23:17.412+00",11654.797986733,"sketchbench-spark-worker-2"
"2021-08-02 04:23:19.712+00",11078.975091051,"sketchbench-spark-worker-0"
"2021-08-02 04:23:20.784+00",23128.602600951,"sketchbench-spark-worker-1"
"2021-08-02 04:23:23.539+00",11767.243045494,"sketchbench-spark-worker-3"
"2021-08-02 04:23:32.917+00",12385.105547891,"sketchbench-spark-worker-4"
"2021-08-02 04:23:32.931+00",11871.868619903,"sketchbench-spark-worker-5"
"2021-08-02 04:23:34.336+00",23138.390083894,"sketchbench-spark-worker-1"
"2021-08-02 04:23:35.33+00",11668.270888835,"sketchbench-spark-worker-2"
"2021-08-02 04:23:36.476+00",11091.418881159,"sketchbench-spark-worker-0"
"2021-08-02 04:23:42.414+00",11781.446357846,"sketchbench-spark-worker-3"
"2021-08-02 04:23:48.129+00",23148.609540802,"sketchbench-spark-worker-1"
"2021-08-02 04:23:48.575+00",11678.174048537,"sketchbench-spark-worker-2"
"2021-08-02 04:23:50.36+00",11884.781483119,"sketchbench-spark-worker-5"
"2021-08-02 04:23:51.684+00",12385.260767779,"sketchbench-spark-worker-4"
"2021-08-02 04:23:52.697+00",11103.874945211,"sketchbench-spark-worker-0"
"2021-08-02 04:24:00.556+00",11795.359771829,"sketchbench-spark-worker-3"
"2021-08-02 04:24:02.51+00",23159.085869739,"sketchbench-spark-worker-1"
"2021-08-02 04:24:04.659+00",11690.598578601,"sketchbench-spark-worker-2"
"2021-08-02 04:24:05.722+00",11896.256463415,"sketchbench-spark-worker-5"
"2021-08-02 04:24:06.221+00",11113.674997926,"sketchbench-spark-worker-0"
"2021-08-02 04:24:10.95+00",12385.360201703,"sketchbench-spark-worker-4"
"2021-08-02 04:24:16.973+00",11808.217352806,"sketchbench-spark-worker-3"
"2021-08-02 04:24:18.337+00",11905.333979424,"sketchbench-spark-worker-5"
"2021-08-02 04:24:20.947+00",11702.710909188,"sketchbench-spark-worker-2"
"2021-08-02 04:24:21.919+00",23172.571380858,"sketchbench-spark-worker-1"
"2021-08-02 04:24:23.614+00",11126.515301468,"sketchbench-spark-worker-0"
"2021-08-02 04:24:29.485+00",12385.446963856,"sketchbench-spark-worker-4"
"2021-08-02 04:24:31.449+00",11710.500535439,"sketchbench-spark-worker-2"
"2021-08-02 04:24:32.192+00",11915.317873834,"sketchbench-spark-worker-5"
"2021-08-02 04:24:32.588+00",11819.723095978,"sketchbench-spark-worker-3"
"2021-08-02 04:24:32.632+00",23180.173830729,"sketchbench-spark-worker-1"
"2021-08-02 04:24:34.981+00",11134.848149135,"sketchbench-spark-worker-0"
"2021-08-02 04:24:42.432+00",12385.573243212,"sketchbench-spark-worker-4"
"2021-08-02 04:24:45.622+00",11829.685956496,"sketchbench-spark-worker-3"
"2021-08-02 04:24:46.224+00",11142.770682237,"sketchbench-spark-worker-0"
"2021-08-02 04:24:46.747+00",23190.077093321,"sketchbench-spark-worker-1"
"2021-08-02 04:24:48.784+00",11723.254351865,"sketchbench-spark-worker-2"
"2021-08-02 04:24:51.278+00",11929.617630721,"sketchbench-spark-worker-5"
"2021-08-02 04:24:58.042+00",11838.814725281,"sketchbench-spark-worker-3"
"2021-08-02 04:24:58.726+00",12385.682699272,"sketchbench-spark-worker-4"
"2021-08-02 04:24:59.3+00",11731.291890885,"sketchbench-spark-worker-2"
"2021-08-02 04:25:00.884+00",11153.813123638,"sketchbench-spark-worker-0"
"2021-08-02 04:25:01.612+00",11936.969839432,"sketchbench-spark-worker-5"
"2021-08-02 04:25:04.595+00",23202.524491813,"sketchbench-spark-worker-1"
"2021-08-02 04:25:13.228+00",11850.617274792,"sketchbench-spark-worker-3"
"2021-08-02 04:25:14.504+00",11163.54785514,"sketchbench-spark-worker-0"
"2021-08-02 04:25:16.792+00",12385.760461824,"sketchbench-spark-worker-4"
"2021-08-02 04:25:16.89+00",11948.127029,"sketchbench-spark-worker-5"
"2021-08-02 04:25:19.187+00",11745.813693112,"sketchbench-spark-worker-2"
"2021-08-02 04:25:24.283+00",23216.136841807,"sketchbench-spark-worker-1"
"2021-08-02 04:25:26.828+00",11172.597415932,"sketchbench-spark-worker-0"
"2021-08-02 04:25:27.664+00",11861.206539726,"sketchbench-spark-worker-3"
"2021-08-02 04:25:32.238+00",12385.87584167,"sketchbench-spark-worker-4"
"2021-08-02 04:25:32.389+00",11959.229148723,"sketchbench-spark-worker-5"
"2021-08-02 04:25:38.12+00",11759.569651087,"sketchbench-spark-worker-2"
"2021-08-02 04:25:39.588+00",11181.917206359,"sketchbench-spark-worker-0"
"2021-08-02 04:25:39.882+00",11870.356397272,"sketchbench-spark-worker-3"
"2021-08-02 04:25:44.265+00",23229.990076545,"sketchbench-spark-worker-1"
"2021-08-02 04:25:45.795+00",12385.965665513,"sketchbench-spark-worker-4"
"2021-08-02 04:25:50.086+00",11971.944328559,"sketchbench-spark-worker-5"
"2021-08-02 04:25:52.254+00",11190.993653025,"sketchbench-spark-worker-0"
"2021-08-02 04:25:52.296+00",11879.677873767,"sketchbench-spark-worker-3"
"2021-08-02 04:25:55.529+00",11772.803843612,"sketchbench-spark-worker-2"
"2021-08-02 04:25:59.035+00",12386.011228195,"sketchbench-spark-worker-4"
"2021-08-02 04:26:02.584+00",23243.512354954,"sketchbench-spark-worker-1"
"2021-08-02 04:26:03.417+00",11199.417570714,"sketchbench-spark-worker-0"
"2021-08-02 04:26:04.974+00",11889.501991777,"sketchbench-spark-worker-3"
"2021-08-02 04:26:09.636+00",11986.661827391,"sketchbench-spark-worker-5"
"2021-08-02 04:26:11.548+00",12386.062948012,"sketchbench-spark-worker-4"
"2021-08-02 04:26:14.75+00",11787.060777449,"sketchbench-spark-worker-2"
"2021-08-02 04:26:17.741+00",11209.977743788,"sketchbench-spark-worker-0"
"2021-08-02 04:26:21.207+00",11901.840300236,"sketchbench-spark-worker-3"
"2021-08-02 04:26:22.089+00",23256.926029988,"sketchbench-spark-worker-1"
"2021-08-02 04:26:25.814+00",11795.447268935,"sketchbench-spark-worker-2"
"2021-08-02 04:26:26.625+00",11999.240632519,"sketchbench-spark-worker-5"
"2021-08-02 04:26:29.564+00",12386.189995019,"sketchbench-spark-worker-4"
"2021-08-02 04:26:31.672+00",11909.606221982,"sketchbench-spark-worker-3"
"2021-08-02 04:26:32.811+00",23264.710809054,"sketchbench-spark-worker-1"
"2021-08-02 04:26:33.912+00",11221.547135495,"sketchbench-spark-worker-0"
"2021-08-02 04:26:37.65+00",11804.304139298,"sketchbench-spark-worker-2"
"2021-08-02 04:26:38.433+00",12008.130510595,"sketchbench-spark-worker-5"
"2021-08-02 04:26:44.696+00",11919.674318731,"sketchbench-spark-worker-3"
"2021-08-02 04:26:47.421+00",12386.275770162,"sketchbench-spark-worker-4"
"2021-08-02 04:26:49.125+00",23276.283813133,"sketchbench-spark-worker-1"
"2021-08-02 04:26:49.162+00",12016.656009628,"sketchbench-spark-worker-5"
"2021-08-02 04:26:52.562+00",11235.135161945,"sketchbench-spark-worker-0"
"2021-08-02 04:26:52.845+00",11815.453782237,"sketchbench-spark-worker-2"
"2021-08-02 04:27:00.025+00",11931.352874589,"sketchbench-spark-worker-3"
"2021-08-02 04:27:05.216+00",12386.333542178,"sketchbench-spark-worker-4"
"2021-08-02 04:27:07.063+00",11246.024065016,"sketchbench-spark-worker-0"
"2021-08-02 04:27:07.512+00",12030.006744188,"sketchbench-spark-worker-5"
"2021-08-02 04:27:07.788+00",23288.907053039,"sketchbench-spark-worker-1"
"2021-08-02 04:27:10.673+00",11939.514760466,"sketchbench-spark-worker-3"
"2021-08-02 04:27:12.073+00",11829.162578893,"sketchbench-spark-worker-2"
"2021-08-02 04:27:18.149+00",12386.481662651,"sketchbench-spark-worker-4"
"2021-08-02 04:27:19.505+00",23297.289708722,"sketchbench-spark-worker-1"
"2021-08-02 04:27:21.801+00",12040.209454201,"sketchbench-spark-worker-5"
"2021-08-02 04:27:23.98+00",11258.474851352,"sketchbench-spark-worker-0"
"2021-08-02 04:27:28.537+00",12386.514513038,"sketchbench-spark-worker-4"
"2021-08-02 04:27:28.632+00",11841.417649244,"sketchbench-spark-worker-2"
"2021-08-02 04:27:28.723+00",11952.998876727,"sketchbench-spark-worker-3"
"2021-08-02 04:27:33.767+00",12047.592694157,"sketchbench-spark-worker-5"
"2021-08-02 04:27:34.878+00",11264.253015926,"sketchbench-spark-worker-0"
"2021-08-02 04:27:36.039+00",23305.630465988,"sketchbench-spark-worker-1"
"2021-08-02 04:27:38.835+00",11843.656045914,"sketchbench-spark-worker-2"
"2021-08-02 04:27:42.887+00",11955.225195469,"sketchbench-spark-worker-3"
"2021-08-02 04:27:48.295+00",12386.569319947,"sketchbench-spark-worker-4"
"2021-08-02 04:27:48.989+00",23305.659459207,"sketchbench-spark-worker-1"
"2021-08-02 04:27:49.795+00",11843.676494751,"sketchbench-spark-worker-2"
"2021-08-02 04:27:49.875+00",12047.616051823,"sketchbench-spark-worker-5"
"2021-08-02 04:27:53.99+00",11264.28346995,"sketchbench-spark-worker-0"
"2021-08-02 04:27:57.665+00",11955.256245372,"sketchbench-spark-worker-3"
"2021-08-02 04:28:00.94+00",11843.695808355,"sketchbench-spark-worker-2"
"2021-08-02 04:28:01.437+00",12386.601262201,"sketchbench-spark-worker-4"
"2021-08-02 04:28:01.526+00",12047.638179038,"sketchbench-spark-worker-5"
"2021-08-02 04:28:02.425+00",23305.692704986,"sketchbench-spark-worker-1"
"2021-08-02 04:28:10.072+00",11955.287938348,"sketchbench-spark-worker-3"
"2021-08-02 04:28:11.793+00",11264.32176335,"sketchbench-spark-worker-0"
"2021-08-02 04:28:15.494+00",23305.726511491,"sketchbench-spark-worker-1"
"2021-08-02 04:28:19.159+00",12386.651782453,"sketchbench-spark-worker-4"
"2021-08-02 04:28:19.168+00",11843.733600749,"sketchbench-spark-worker-2"
"2021-08-02 04:28:20.904+00",12047.675077661,"sketchbench-spark-worker-5"
"2021-08-02 04:28:22.41+00",11264.343594274,"sketchbench-spark-worker-0"
"2021-08-02 04:28:27.403+00",23305.761006366,"sketchbench-spark-worker-1"
"2021-08-02 04:28:29.332+00",11955.339087807,"sketchbench-spark-worker-3"
"2021-08-02 04:28:30.51+00",11843.755267084,"sketchbench-spark-worker-2"
"2021-08-02 04:28:33.473+00",12047.700609449,"sketchbench-spark-worker-5"
"2021-08-02 04:28:38.854+00",12386.698139285,"sketchbench-spark-worker-4"
"2021-08-02 04:28:39.961+00",11264.372324391,"sketchbench-spark-worker-0"
"2021-08-02 04:28:42.171+00",23305.797089491,"sketchbench-spark-worker-1"
"2021-08-02 04:28:45.463+00",12047.717115647,"sketchbench-spark-worker-5"
"2021-08-02 04:28:46.025+00",11955.373548212,"sketchbench-spark-worker-3"
"2021-08-02 04:28:47.594+00",11843.78464271,"sketchbench-spark-worker-2"
"2021-08-02 04:28:55.79+00",11264.39368269,"sketchbench-spark-worker-0"
"2021-08-02 04:28:56.893+00",12047.735479377,"sketchbench-spark-worker-5"
"2021-08-02 04:28:57.454+00",23305.82745864,"sketchbench-spark-worker-1"
"2021-08-02 04:28:57.712+00",11843.800068755,"sketchbench-spark-worker-2"
"2021-08-02 04:28:57.87+00",12386.740252295,"sketchbench-spark-worker-4"
"2021-08-02 04:29:00.014+00",11955.403309746,"sketchbench-spark-worker-3"
"2021-08-02 04:29:08.256+00",12386.762803509,"sketchbench-spark-worker-4"
"2021-08-02 04:29:10.226+00",23305.857937007,"sketchbench-spark-worker-1"
"2021-08-02 04:29:12.095+00",11264.420572016,"sketchbench-spark-worker-0"
